Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Butch Beard,PG,31,NYK,7, ,85,4.7,11.0,.423, , , ,4.7,11.0,.423,0.0,0.0, ,0.4,3.8,4.2,8.0,3.0,0.0,4.2,5.5,9.3
Ron Behagen,PF,28,TOT,15, ,165,6.1,13.5,.452, , , ,6.1,13.5,.452,2.2,2.8,.769,2.8,6.3,9.2,1.5,0.9,0.2,2.4,7.9,14.4
Ron Behagen,PF,28,DET,1, ,1,0.0,0.0, , , , ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0
Ron Behagen,PF,28,NYK,5, ,38,4.7,11.4,.417, , , ,4.7,11.4,.417,1.9,1.9,1.000,1.9,8.5,10.4,1.9,1.9,0.0,3.8,7.6,11.4
Ron Behagen,PF,28,KCK,9, ,126,6.6,14.3,.460, , , ,6.6,14.3,.460,2.3,3.1,.727,3.1,5.7,8.9,1.4,0.6,0.3,1.7,7.7,15.4
Kent Benson,C,24,MIL,82, ,2132,7.0,13.5,.518, , , ,7.0,13.5,.518,3.0,4.1,.735,3.2,6.7,9.9,3.4,1.5,1.4,2.6,4.7,17.0
Del Beshore,PG,22,MIL,1, ,1,0.0,0.0, , , , ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Bibby,PG,29,PHI,82, ,2538,5.2,12.3,.423, , , ,5.2,12.3,.423,3.8,4.8,.794,1.0,2.4,3.5,5.3,1.0,0.1,2.8,2.8,14.2
Bob Bigelow,SF,25,SDC,29, ,413,3.1,7.8,.400, , , ,3.1,7.8,.400,1.1,1.8,.619,1.3,2.7,4.0,2.2,1.0,0.2,1.6,3.2,7.4
Otis Birdsong,SG,23,KCK,82, ,2839,9.4,18.5,.509, , , ,9.4,18.5,.509,3.8,5.2,.725,2.2,2.3,4.5,3.6,1.6,0.2,2.5,3.2,22.5
Ron Boone,SG,32,LAL,82, ,1583,5.9,12.9,.455, , , ,5.9,12.9,.455,2.0,2.4,.865,1.2,2.1,3.3,3.5,1.5,0.3,3.3,3.9,13.8
Tom Boswell,PF,25,DEN,79, ,2201,5.3,9.9,.532, , , ,5.3,9.9,.532,3.2,4.6,.697,4.1,4.7,8.8,4.0,0.8,0.8,3.0,4.3,13.7
Dennis Boyd,PG,24,DET,5, ,40,2.7,10.8,.250, , , ,2.7,10.8,.250,0.0,0.0, ,0.0,1.8,1.8,6.3,0.0,0.0,5.4,4.5,5.4
Winford Boynes,SG,21,NJN,69, ,1176,7.8,18.2,.430, , , ,7.8,18.2,.430,4.1,5.2,.787,1.8,2.9,4.7,2.3,1.3,0.2,3.6,3.6,19.7
Alonzo Bradley,SF,25,HOU,34, ,245,5.4,12.9,.420, , , ,5.4,12.9,.420,3.2,4.8,.667,1.9,4.8,6.8,2.5,0.7,0.1,2.5,4.8,14.1
Mike Bratz,PG,23,PHO,77, ,1297,6.7,14.8,.454, , , ,6.7,14.8,.454,3.9,4.7,.818,1.5,2.4,3.9,5.0,1.8,0.2,3.7,4.2,17.3
Jim Brewer,PF,27,TOT,80, ,1611,3.2,7.1,.442, , , ,3.2,7.1,.442,0.6,1.4,.413,3.6,7.1,10.6,1.9,1.4,1.5,2.2,3.9,6.9
Jim Brewer,PF,27,CLE,55, ,1301,3.2,7.2,.440, , , ,3.2,7.2,.440,0.6,1.3,.479,3.5,6.8,10.2,2.0,1.3,1.5,2.2,3.8,6.9
Jim Brewer,PF,27,DET,25, ,310,3.1,7.0,.450, , , ,3.1,7.0,.450,0.3,1.7,.200,3.9,8.2,12.2,1.5,1.5,1.2,2.2,4.4,6.6
Ron Brewer,SG,23,POR,81, ,2454,6.4,12.9,.494, , , ,6.4,12.9,.494,3.1,3.8,.820,1.3,2.1,3.4,2.4,1.5,1.2,2.2,2.7,15.8
Junior Bridgeman,SG,25,MIL,82, ,1963,9.9,19.6,.506, , , ,9.9,19.6,.506,3.5,4.2,.829,2.1,3.4,5.4,3.0,1.6,0.8,2.5,3.4,23.3
Allan Bristow,SF,27,SAS,74, ,1324,4.7,9.6,.492, , , ,4.7,9.6,.492,3.4,4.1,.832,2.2,4.5,6.7,6.3,1.5,0.4,2.9,4.2,12.8
Fred Brown,PG,30,SEA,77, ,1961,8.2,17.5,.469, , , ,8.2,17.5,.469,3.4,3.8,.888,0.7,2.5,3.2,4.8,2.2,0.4,3.0,2.6,19.7
John Brown,SF,27,CHI,77, ,1265,4.3,9.0,.479, , , ,4.3,9.0,.479,2.4,2.8,.857,2.4,4.4,6.8,3.0,0.5,0.3,2.5,5.1,11.0
Joe Bryant,PF,24,PHI,70, ,1064,6.9,16.2,.429, , , ,6.9,16.2,.429,4.2,5.8,.724,3.2,5.5,8.8,3.5,1.7,0.3,3.9,5.8,18.0
Quinn Buckner,PG,24,MIL,81, ,1757,5.1,11.3,.454, , , ,5.1,11.3,.454,1.6,2.6,.632,1.2,3.1,4.3,9.6,3.2,0.3,4.3,4.6,11.9
Greg Bunch,SF,22,NYK,12, ,97,3.3,9.6,.346, , , ,3.3,9.6,.346,3.7,4.5,.833,3.3,3.0,6.3,1.5,1.1,1.1,1.9,3.7,10.4
Tom Burleson,C,26,KCK,56, ,927,6.1,13.3,.459, , , ,6.1,13.3,.459,4.7,6.6,.716,3.3,7.7,10.9,1.9,1.0,2.3,2.5,7.1,16.9
Don Buse,PG,28,PHO,82, ,2544,4.0,8.2,.495, , , ,4.0,8.2,.495,1.0,1.3,.769,0.6,2.4,3.1,5.0,2.2,0.3,1.4,2.1,9.1
Marty Byrnes,SF,22,TOT,79, ,1264,5.3,11.1,.481, , , ,5.3,11.1,.481,3.0,4.4,.688,2.6,2.9,5.4,3.0,0.8,0.3,3.4,3.2,13.7
Marty Byrnes,SF,22,PHO,43, ,734,5.3,10.9,.489, , , ,5.3,10.9,.489,3.6,4.9,.730,2.4,2.4,4.8,3.0,0.7,0.1,3.9,3.4,14.3
Marty Byrnes,SF,22,NOJ,36, ,530,5.3,11.3,.470, , , ,5.3,11.3,.470,2.2,3.7,.611,2.8,3.6,6.4,2.9,0.8,0.5,2.7,2.9,12.8
Corky Calhoun,SF,28,IND,81, ,1332,4.1,9.1,.457, , , ,4.1,9.1,.457,1.9,2.3,.837,1.7,4.7,6.4,2.8,1.0,0.5,1.5,5.1,10.2
Austin Carr,SG,30,CLE,82, ,2714,7.3,15.4,.475, , , ,7.3,15.4,.475,3.9,4.7,.816,2.1,1.8,3.8,2.9,1.0,0.2,2.3,2.8,18.5
Kenny Carr,PF,23,LAL,72, ,1149,7.0,14.1,.500, , , ,7.0,14.1,.500,2.6,4.3,.606,2.2,7.0,9.1,1.9,1.2,1.0,3.6,4.8,16.7
M.L. Carr,SF,28,DET,80, ,3207,6.6,12.8,.514, , , ,6.6,12.8,.514,3.6,4.9,.743,2.5,4.2,6.6,2.9,2.2,0.5,2.9,3.1,16.8
Ron Carter,SG,22,LAL,46, ,332,5.9,13.4,.435, , , ,5.9,13.4,.435,3.9,5.9,.667,2.3,2.6,4.9,2.7,1.8,0.8,4.3,5.9,15.6
Harvey Catchings,C,27,TOT,57, ,948,3.9,9.2,.420, , , ,3.9,9.2,.420,2.3,3.0,.769,3.8,7.6,11.5,1.8,0.9,3.5,3.3,5.0,10.0
Harvey Catchings,C,27,PHI,25, ,289,3.5,8.5,.412, , , ,3.5,8.5,.412,1.6,2.1,.765,3.7,8.5,12.2,2.2,1.0,4.4,4.6,5.2,8.6
Harvey Catchings,C,27,NJN,32, ,659,4.0,9.6,.423, , , ,4.0,9.6,.423,2.6,3.3,.770,3.9,7.3,11.1,1.6,0.8,3.1,2.8,4.9,10.7
Don Chaney,SG,32,BOS,65, ,1074,5.8,13.9,.420, , , ,5.8,13.9,.420,1.2,1.4,.857,2.1,2.6,4.7,2.5,2.4,0.4,2.2,5.6,12.9
Maurice Cheeks*,PG,22,PHI,82, ,2409,4.4,8.5,.510, , , ,4.4,8.5,.510,1.5,2.1,.721,0.9,2.9,3.8,6.4,2.6,0.2,2.9,3.0,10.2
Phil Chenier,SG,28,WSB,27, ,385,6.5,14.8,.437, , , ,6.5,14.8,.437,1.7,2.6,.643,0.3,1.6,1.9,2.9,0.4,0.5,2.9,2.6,14.6
Jim Chones,C,29,CLE,82, ,2850,6.0,13.6,.440, , , ,6.0,13.6,.440,2.0,2.7,.735,3.3,7.4,10.6,2.3,0.6,1.3,2.4,3.5,13.9
Jim Cleamons,PG,29,NYK,79, ,2390,4.7,9.9,.473, , , ,4.7,9.9,.473,2.0,2.6,.760,1.0,2.4,3.4,5.7,1.1,0.2,2.1,2.2,11.3
E.C. Coleman,PF,28,HOU,6, ,39,4.6,6.5,.714, , , ,4.6,6.5,.714,0.9,0.9,1.000,0.9,5.5,6.5,0.9,1.8,0.0,0.0,10.2,10.2
Doug Collins,SG,27,PHI,47, ,1595,8.1,16.2,.499, , , ,8.1,16.2,.499,4.5,5.6,.814,0.8,2.0,2.8,4.3,1.2,0.5,3.0,3.1,20.7
Michael Cooper,SG,22,LAL,3, ,7,15.4,30.9,.500, , , ,15.4,30.9,.500,0.0,0.0, ,0.0,0.0,0.0,0.0,5.1,0.0,5.1,5.1,30.9
Wayne Cooper,C,22,GSW,65, ,795,5.8,13.3,.437, , , ,5.8,13.3,.437,1.9,2.8,.672,4.1,8.6,12.7,1.0,0.3,2.0,2.4,5.3,13.4
Dave Corzine,C,22,WSB,59, ,532,4.3,8.0,.534, , , ,4.3,8.0,.534,3.3,4.3,.778,3.5,6.4,9.9,3.3,0.7,0.9,3.6,4.5,11.8
Dave Cowens*,C,30,BOS,68, ,2517,7.0,14.4,.483, , , ,7.0,14.4,.483,2.2,2.7,.807,2.2,7.2,9.3,3.5,1.1,0.7,2.5,3.8,16.1
Wesley Cox,SF,24,GSW,31, ,360,5.3,12.3,.431, , , ,5.3,12.3,.431,4.0,9.2,.435,1.8,4.5,6.3,1.1,1.3,0.5,4.4,6.8,14.6
Charlie Criss,PG,30,ATL,54, ,879,4.5,11.8,.377, , , ,4.5,11.8,.377,2.7,3.5,.779,0.8,1.7,2.5,5.7,1.7,0.1,3.2,2.9,11.7
Geoff Crompton,C,23,DEN,20, ,88,4.1,10.6,.385, , , ,4.1,10.6,.385,2.5,4.9,.500,2.5,7.0,9.4,2.0,0.0,1.2,4.9,7.8,10.6
Louie Dampier*,PG,34,SAS,70, ,760,5.8,11.9,.490, , , ,5.8,11.9,.490,1.4,1.8,.744,0.7,2.3,3.0,5.9,1.7,0.4,1.8,2.0,13.0
Bob Dandridge,SF,31,WSB,78, ,2629,8.6,17.3,.499, , , ,8.6,17.3,.499,4.5,5.5,.825,1.5,4.6,6.1,5.0,1.0,0.8,3.0,3.5,21.8
Adrian Dantley*,SF,22,LAL,60, ,1775,7.6,14.9,.510, , , ,7.6,14.9,.510,5.9,6.9,.854,2.7,4.3,6.9,2.8,1.3,0.2,3.1,3.3,21.1
Brad Davis,PG,23,TOT,27, ,298,3.7,6.6,.564, , , ,3.7,6.6,.564,1.9,2.8,.696,0.1,1.9,2.1,6.3,1.9,0.2,2.1,3.9,9.4
Brad Davis,PG,23,LAL,5, ,65,4.4,6.1,.727, , , ,4.4,6.1,.727,1.7,2.2,.750,0.0,0.6,0.6,5.0,1.1,0.0,3.3,5.5,10.5
Brad Davis,PG,23,IND,22, ,233,3.6,6.8,.523, , , ,3.6,6.8,.523,2.0,2.9,.684,0.2,2.3,2.5,6.6,2.2,0.3,1.7,3.4,9.1
Harry Davis,SF,23,CLE,40, ,394,6.0,14.0,.431, , , ,6.0,14.0,.431,2.7,3.9,.698,2.5,3.6,6.0,1.5,1.2,0.7,2.1,6.0,14.8
Johnny Davis,PG,23,IND,79, ,2971,6.8,15.0,.456, , , ,6.8,15.0,.456,3.8,4.8,.793,0.8,1.5,2.3,5.5,1.2,0.3,2.6,2.1,17.5
Walter Davis,SF,24,PHO,79, ,2437,11.3,20.1,.561, , , ,11.3,20.1,.561,5.0,6.0,.831,1.6,3.9,5.5,5.0,2.2,0.4,4.3,3.7,27.6
Darryl Dawkins,C,22,PHI,78, ,2035,7.6,14.7,.517, , , ,7.6,14.7,.517,2.8,4.2,.672,2.2,9.0,11.2,2.3,0.6,2.5,3.5,5.2,18.0
Coby Dietrick,C,30,SAS,76, ,1487,5.1,9.7,.523, , , ,5.1,9.7,.523,1.9,2.4,.798,2.1,5.5,7.6,4.8,1.7,0.9,2.2,5.0,12.0
Jacky Dorsey,SF,24,HOU,20, ,108,8.0,14.3,.558, , , ,8.0,14.3,.558,2.7,5.3,.500,4.0,3.7,7.7,0.7,0.3,0.7,2.7,8.3,18.7
Leon Douglas,C,24,DET,78, ,2215,5.6,11.3,.490, , , ,5.6,11.3,.490,3.4,5.3,.634,4.0,6.8,10.8,1.2,0.6,0.9,3.1,5.2,14.5
John Drew,SF,24,ATL,79, ,2410,9.7,20.5,.473, , , ,9.7,20.5,.473,7.4,10.1,.731,3.4,4.4,7.8,1.8,1.9,0.2,3.2,5.0,26.8
Charles Dudley,PG,28,CHI,43, ,684,2.4,6.6,.360, , , ,2.4,6.6,.360,1.5,2.2,.667,1.3,3.2,4.5,6.1,1.7,0.1,3.4,4.3,6.2
Mike Dunleavy,SG,24,HOU,74, ,1486,5.2,10.3,.506, , , ,5.2,10.3,.506,3.9,4.5,.864,0.7,2.4,3.1,7.8,1.4,0.1,3.1,4.1,14.3
T.R. Dunn,SG,23,POR,80, ,1828,4.8,10.8,.448, , , ,4.8,10.8,.448,2.4,3.1,.772,2.9,3.9,6.8,2.0,1.7,0.5,1.8,3.3,12.1
James Edwards,C,23,IND,82, ,2546,7.6,15.1,.501, , , ,7.6,15.1,.501,4.2,6.2,.676,2.5,7.3,9.8,1.3,0.8,1.5,2.3,5.1,19.3
Bob Elliott,PF,23,NJN,14, ,282,5.2,9.3,.562, , , ,5.2,9.3,.562,5.2,7.1,.732,2.0,5.1,7.1,2.8,0.8,0.5,3.3,4.3,15.7
Bo Ellis,PF,24,DEN,42, ,269,5.6,12.3,.457, , , ,5.6,12.3,.457,3.9,4.8,.806,2.3,6.0,8.3,1.3,1.3,1.7,2.9,6.0,15.1
Len Elmore,C,26,IND,80, ,1264,4.0,9.7,.406, , , ,4.0,9.7,.406,1.6,2.2,.718,3.3,8.2,11.4,2.1,1.8,2.3,2.1,5.2,9.5
Alex English*,SF,25,IND,81, ,2696,7.5,14.7,.511, , , ,7.5,14.7,.511,2.3,3.1,.752,3.4,5.4,8.7,3.6,0.9,1.0,2.6,2.9,17.3
Ray Epps,SF,22,GSW,13, ,72,5.0,11.5,.435, , , ,5.0,11.5,.435,3.0,4.0,.750,0.0,2.5,2.5,1.0,0.5,0.0,1.0,3.5,13.0
Julius Erving*,SF,28,PHI,78, ,2802,9.2,18.7,.491, , , ,9.2,18.7,.491,4.8,6.4,.745,2.5,4.7,7.2,4.6,1.7,1.3,4.0,2.7,23.2
Chris Ford,SG,30,TOT,81, ,2737,7.1,15.0,.471, , , ,7.1,15.0,.471,2.3,3.0,.758,1.6,2.0,3.6,4.9,1.5,0.3,2.8,2.7,16.4
Chris Ford,SG,30,DET,3, ,108,4.3,11.7,.371, , , ,4.3,11.7,.371,2.3,2.7,.875,3.0,3.0,6.0,1.7,0.3,0.3,3.3,3.0,11.0
Chris Ford,SG,30,BOS,78, ,2629,7.2,15.2,.474, , , ,7.2,15.2,.474,2.3,3.0,.753,1.6,1.9,3.5,5.1,1.6,0.3,2.7,2.7,16.6
Don Ford,PF,26,LAL,79, ,1540,5.3,10.5,.507, , , ,5.3,10.5,.507,1.7,2.1,.809,1.9,4.3,6.3,2.4,1.2,0.6,2.2,4.1,12.3
Phil Ford,PG,22,KCK,79, ,2723,6.2,13.3,.465, , , ,6.2,13.3,.465,4.3,5.3,.813,0.4,2.0,2.4,9.0,2.3,0.1,4.3,3.2,16.7
Bayard Forrest,C,24,PHO,75, ,1243,3.4,7.9,.434, , , ,3.4,7.9,.434,1.8,3.3,.539,3.2,5.9,9.1,4.8,0.8,1.1,3.1,4.4,8.6
Walt Frazier*,PG,33,CLE,12, ,279,7.0,15.7,.443, , , ,7.0,15.7,.443,2.7,3.5,.778,0.9,1.7,2.6,4.1,1.7,0.3,2.8,2.8,16.6
World B. Free,PG,25,SDC,78, ,2954,9.7,20.1,.481, , , ,9.7,20.1,.481,8.0,10.5,.756,1.5,2.1,3.7,4.1,1.4,0.4,3.6,3.1,27.3
Terry Furlow,SG,24,TOT,78, ,1686,8.3,17.2,.483, , , ,8.3,17.2,.483,3.5,4.2,.836,1.6,1.9,3.6,3.9,1.2,0.6,2.9,2.6,20.0
Terry Furlow,SG,24,CLE,49, ,1110,8.9,18.5,.483, , , ,8.9,18.5,.483,3.3,4.1,.824,1.4,1.7,3.1,3.3,1.3,0.6,2.8,2.6,21.2
Terry Furlow,SG,24,ATL,29, ,576,7.1,14.7,.481, , , ,7.1,14.7,.481,3.7,4.4,.857,2.0,2.4,4.4,5.1,1.1,0.8,2.9,2.6,17.9
Mike Gale,SG,28,SAS,82, ,2121,4.8,10.4,.464, , , ,4.8,10.4,.464,1.5,1.8,.843,0.7,2.5,3.2,6.3,2.6,0.7,2.6,3.3,11.2
Gus Gerard,SF,25,TOT,58, ,465,6.5,15.0,.433, , , ,6.5,15.0,.433,3.9,7.0,.549,3.1,4.5,7.6,1.6,1.5,1.0,2.8,5.7,16.9
Gus Gerard,SF,25,DET,2, ,6,6.0,18.0,.333, , , ,6.0,18.0,.333,6.0,12.0,.500,6.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,18.0
Gus Gerard,SF,25,KCK,56, ,459,6.5,15.0,.435, , , ,6.5,15.0,.435,3.8,7.0,.551,3.1,4.5,7.6,1.6,1.4,1.0,2.8,5.8,16.9
George Gervin*,SF,26,SAS,80, ,2888,11.8,21.8,.541, , , ,11.8,21.8,.541,5.9,7.1,.826,1.8,3.2,5.0,2.7,1.7,1.1,3.6,3.4,29.5
John Gianelli,C,28,MIL,82, ,2057,4.5,9.2,.486, , , ,4.5,9.2,.486,1.3,1.8,.706,2.1,5.0,7.1,2.8,0.8,1.0,1.9,3.4,10.2
Artis Gilmore*,C,29,CHI,82, ,3265,8.3,14.4,.575, , , ,8.3,14.4,.575,4.8,6.5,.739,3.2,8.3,11.5,3.0,0.6,1.7,3.4,3.1,21.4
Jack Givens,SF,22,ATL,74, ,1347,6.3,15.1,.415, , , ,6.3,15.1,.415,2.7,3.6,.756,2.6,3.1,5.7,2.2,1.9,0.5,2.0,3.2,15.2
Mike Glenn,SG,23,NYK,75, ,1171,8.1,14.9,.541, , , ,8.1,14.9,.541,1.8,1.9,.905,0.9,1.7,2.5,4.2,1.1,0.2,2.0,3.5,17.9
Glen Gondrezick,SF,23,NYK,75, ,1602,3.6,7.3,.494, , , ,3.6,7.3,.494,1.2,2.2,.567,3.3,6.2,9.5,2.4,2.2,0.4,2.1,5.1,8.5
Gail Goodrich*,SG,35,NOJ,74, ,2130,6.5,14.4,.449, , , ,6.5,14.4,.449,2.9,3.4,.853,1.1,1.9,3.1,6.0,1.5,0.2,3.1,3.0,15.9
Mike Green,C,27,SAS,76, ,1641,5.2,10.5,.493, , , ,5.2,10.5,.493,2.2,3.2,.701,2.9,4.9,7.8,2.5,0.8,2.7,2.0,5.0,12.5
Rickey Green,PG,24,DET,27, ,431,5.6,14.8,.379, , , ,5.6,14.8,.379,3.8,5.6,.672,1.3,2.1,3.3,5.3,2.1,0.1,3.7,3.1,15.0
Steve Green,SF,25,IND,39, ,265,5.7,12.1,.472, , , ,5.7,12.1,.472,2.7,4.6,.588,3.0,4.1,7.1,2.9,1.5,0.4,2.3,5.3,14.1
Tommie Green,PG,22,NOJ,59, ,809,4.1,10.5,.388, , , ,4.1,10.5,.388,2.1,2.8,.762,0.9,2.1,3.0,6.2,2.7,0.3,4.0,4.9,10.3
Kevin Grevey,SF,25,WSB,65, ,1856,8.1,17.9,.453, , , ,8.1,17.9,.453,3.4,4.3,.772,1.7,2.8,4.5,3.0,0.9,0.3,2.3,3.1,19.6
Paul Griffin,PF,25,NOJ,77, ,1398,2.7,5.7,.475, , , ,2.7,5.7,.475,2.3,3.8,.619,3.2,6.8,10.1,3.6,1.4,0.9,3.0,5.1,7.8
Bob Gross,SF,25,POR,53, ,1441,5.2,11.1,.472, , , ,5.2,11.1,.472,2.4,3.0,.807,2.6,3.6,6.2,4.6,1.7,1.2,3.0,4.0,12.8
Ernie Grunfeld,SF,23,MIL,82, ,1778,6.6,13.4,.493, , , ,6.6,13.4,.493,3.9,5.1,.761,2.5,4.8,7.3,4.4,1.2,0.3,2.9,4.5,17.1
Lars Hansen,C,24,SEA,15, ,205,5.1,10.0,.509, , , ,5.1,10.0,.509,3.2,5.4,.581,3.9,6.5,10.4,2.5,0.2,0.2,1.6,4.9,13.3
James Hardy,SF,22,NOJ,68, ,1456,4.8,10.5,.460, , , ,4.8,10.5,.460,1.5,2.2,.693,3.0,4.7,7.7,1.6,1.3,1.5,2.3,3.3,11.2
Joe Hassett,SG,23,SEA,55, ,463,7.8,16.4,.474, , , ,7.8,16.4,.474,1.8,1.8,1.000,1.0,2.5,3.5,3.3,1.1,0.3,2.5,4.5,17.3
Steve Hawes,PF,28,ATL,81, ,2205,6.1,12.3,.492, , , ,6.1,12.3,.492,1.8,2.2,.818,3.1,6.5,9.6,3.0,1.3,0.8,2.4,4.3,13.9
Bubbles Hawkins,SG,24,DET,4, ,28,7.7,20.6,.375, , , ,7.7,20.6,.375,7.7,7.7,1.000,3.9,3.9,7.7,5.1,6.4,0.0,2.6,9.0,23.1
Elvin Hayes*,PF,33,WSB,82, ,3105,8.3,17.1,.487, , , ,8.3,17.1,.487,4.0,6.2,.654,3.6,7.9,11.5,1.7,0.9,2.2,2.7,3.6,20.7
Spencer Haywood*,PF,29,TOT,68, ,2361,9.1,18.4,.494, , , ,9.1,18.4,.494,3.5,4.5,.791,2.6,5.5,8.1,1.9,0.6,1.3,3.0,3.6,21.7
Spencer Haywood*,PF,29,NYK,34, ,1023,8.8,17.9,.489, , , ,8.8,17.9,.489,3.8,5.1,.733,2.3,4.9,7.2,2.0,0.4,1.0,3.1,3.8,21.3
Spencer Haywood*,PF,29,NOJ,34, ,1338,9.3,18.7,.497, , , ,9.3,18.7,.497,3.3,3.9,.849,2.9,5.9,8.8,1.9,0.8,1.4,3.0,3.4,22.0
Gar Heard,PF,30,PHO,63, ,1213,4.8,10.9,.441, , , ,4.8,10.9,.441,2.1,3.1,.689,2.9,7.5,10.4,1.8,1.6,1.7,1.8,4.2,11.7
Tom Henderson,PG,27,WSB,70, ,2081,5.2,11.1,.466, , , ,5.2,11.1,.466,2.7,3.4,.800,0.9,1.9,2.8,7.2,1.5,0.2,2.6,2.1,13.0
Keith Herron,SG,22,ATL,14, ,81,6.2,21.3,.292, , , ,6.2,21.3,.292,5.3,5.8,.923,1.8,2.7,4.4,1.3,2.7,0.9,2.2,4.9,17.8
Phil Hicks,SF,26,DEN,20, ,128,5.1,12.1,.419, , , ,5.1,12.1,.419,0.8,1.4,.600,3.7,4.2,7.9,2.3,1.4,0.0,3.7,5.6,11.0
Kenny Higgs,PG,24,CLE,68, ,1050,4.4,9.6,.455, , , ,4.4,9.6,.455,2.9,3.8,.766,0.6,2.9,3.5,4.8,2.3,0.4,1.6,6.0,11.6
Armond Hill,PG,25,ATL,82, ,2527,4.2,9.7,.434, , , ,4.2,9.7,.434,3.5,4.1,.854,0.6,1.8,2.3,6.8,1.5,0.2,2.9,4.2,11.9
