Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dave DeBusschere*,SF,27,DET,80, ,3125,6.6,14.9,.442, , , ,6.6,14.9,.442,3.3,5.0,.664, , ,12.5,2.1, , , ,3.5,16.5
Connie Dierking,C,31,CIN,81, ,2637,7.4,15.9,.467, , , ,7.4,15.9,.467,3.2,4.2,.765, , ,10.5,2.6, , , ,4.3,18.1
Bill Dinwiddie,SF,24,CIN,67, ,871,5.8,14.8,.394, , , ,5.8,14.8,.394,2.6,4.2,.608, , ,9.8,1.3, , , ,5.0,14.2
Terry Dischinger,SF,27,DET,78, ,1936,7.3,14.8,.494, , , ,7.3,14.8,.494,4.4,5.8,.762, , ,9.0,2.1, , , ,4.6,19.1
Sonny Dove,PF,22,DET,28, ,162,4.9,16.7,.293, , , ,4.9,16.7,.293,2.7,5.8,.462, , ,11.6,2.4, , , ,6.0,12.4
Johnny Egan,PG,29,BAL,67, ,930,6.3,16.1,.393, , , ,6.3,16.1,.393,5.5,7.1,.776, , ,4.3,5.2, , , ,4.9,18.1
Joe Ellis,SF,23,SFW,51, ,624,6.4,17.4,.368, , , ,6.4,17.4,.368,1.8,2.9,.640, , ,11.3,2.1, , , ,4.8,14.7
Leroy Ellis,C,27,BAL,78, ,2719,5.0,10.6,.475, , , ,5.0,10.6,.475,2.7,3.8,.724, , ,11.4,2.1, , , ,3.4,12.8
Wayne Embry*,C,30,BOS,78, ,1088,6.4,16.0,.400, , , ,6.4,16.0,.400,3.6,6.1,.589, , ,10.6,1.7, , , ,5.8,16.4
Keith Erickson,SF,23,CHI,78, ,2257,6.0,15.0,.401, , , ,6.0,15.0,.401,3.1,4.1,.755, , ,6.7,4.3, , , ,4.4,15.1
Bob Ferry,C,30,BAL,59, ,841,5.5,13.3,.412, , , ,5.5,13.3,.412,3.1,5.0,.624, , ,8.0,2.6, , , ,3.9,14.1
Ron Filipek,F,23,PHI,19, ,73,8.9,23.2,.383, , , ,8.9,23.2,.383,3.5,6.9,.500, , ,12.3,3.5, , , ,5.9,21.2
Hank Finkel,C,25,SDR,53, ,1116,7.8,15.9,.492, , , ,7.8,15.9,.492,4.2,6.2,.686, , ,12.1,2.3, , , ,5.6,19.8
Jim Fox,C,24,TOT,55, ,624,3.8,9.3,.410, , , ,3.8,9.3,.410,3.8,6.2,.611, , ,13.3,1.7, , , ,4.9,11.4
Jim Fox,C,24,CIN,31, ,244,4.7,11.7,.405, , , ,4.7,11.7,.405,5.3,8.3,.643, , ,14.0,1.8, , , ,5.0,14.8
Jim Fox,C,24,DET,24, ,380,3.2,7.8,.415, , , ,3.2,7.8,.415,2.8,4.9,.577, , ,12.8,1.6, , , ,4.8,9.3
Walt Frazier*,PG,22,NYK,74, ,1588,5.8,12.9,.451, , , ,5.8,12.9,.451,3.5,5.3,.655, , ,7.1,6.9, , , ,4.5,15.1
Dave Gambee,PF,30,SDR,80, ,1755,7.7,17.5,.440, , , ,7.7,17.5,.440,6.6,7.8,.847, , ,9.5,1.9, , , ,5.2,22.0
Gail Goodrich*,SG,24,LAL,79, ,2057,6.9,14.2,.486, , , ,6.9,14.2,.486,5.3,6.9,.770, , ,3.5,3.6, , , ,4.0,19.1
Mal Graham,PG,22,BOS,48, ,786,5.4,12.5,.430, , , ,5.4,12.5,.430,2.6,4.0,.636, , ,4.3,2.8, , , ,5.6,13.3
Gary Gray,SG,22,CIN,44, ,276,6.4,17.5,.366, , , ,6.4,17.5,.366,0.9,1.3,.700, , ,3.0,3.4, , , ,6.3,13.7
Johnny Green,PF,34,TOT,77, ,1440,7.7,16.9,.459, , , ,7.7,16.9,.459,3.5,7.4,.471, , ,13.6,2.0, , , ,4.1,19.0
Johnny Green,PF,34,SDR,42, ,1073,8.1,17.6,.458, , , ,8.1,17.6,.458,3.4,7.1,.472, , ,14.2,2.0, , , ,3.8,19.5
Johnny Green,PF,34,PHI,35, ,367,6.8,14.7,.460, , , ,6.8,14.7,.460,3.8,8.1,.470, , ,12.0,2.1, , , ,5.0,17.4
Hal Greer*,SG,31,PHI,82, ,3263,8.6,17.9,.478, , , ,8.6,17.9,.478,4.7,6.1,.769, , ,4.9,4.1, , , ,3.2,21.8
Matt Guokas,SG,23,PHI,82, ,1612,4.2,8.8,.483, , , ,4.2,8.8,.483,2.6,3.4,.776, , ,4.1,4.3, , , ,3.8,11.1
Happy Hairston,PF,25,TOT,74, ,2517,6.9,14.1,.487, , , ,6.9,14.1,.487,5.2,7.5,.699, , ,8.8,1.4, , , ,2.8,19.0
Happy Hairston,PF,25,CIN,48, ,1625,7.0,14.0,.503, , , ,7.0,14.0,.503,4.5,6.6,.686, , ,7.9,1.3, , , ,2.8,18.5
Happy Hairston,PF,25,DET,26, ,892,6.6,14.4,.459, , , ,6.6,14.4,.459,6.5,9.1,.717, , ,10.6,1.5, , , ,2.9,19.8
Dennis Hamilton,PF,23,LAL,44, ,378,5.1,10.3,.500, , , ,5.1,10.3,.500,1.2,1.2,1.000, , ,6.9,2.9, , , ,4.4,11.5
Reggie Harding,C,25,CHI,14, ,305,2.8,8.4,.338, , , ,2.8,8.4,.338,2.0,3.9,.515, , ,11.1,2.1, , , ,4.1,7.7
Clem Haskins,PG,24,CHI,76, ,1477,6.7,15.8,.420, , , ,6.7,15.8,.420,3.2,4.9,.658, , ,5.5,4.0, , , ,4.3,16.5
John Havlicek*,SG,27,BOS,82, ,2921,8.2,19.1,.429, , , ,8.2,19.1,.429,4.5,5.6,.812, , ,6.7,4.7, , , ,2.9,21.0
Tom Hawkins,PF,31,LAL,78, ,2463,5.7,11.4,.499, , , ,5.7,11.4,.499,1.8,3.3,.546, , ,6.7,1.7, , , ,4.2,13.2
Walt Hazzard,PG,25,SEA,79, ,2666,9.9,22.4,.441, , , ,9.9,22.4,.441,5.8,7.5,.774, , ,4.5,6.7, , , ,3.3,25.6
Fred Hetzel,SF,25,SFW,77, ,2394,8.0,19.4,.414, , , ,8.0,19.4,.414,5.9,7.1,.833, , ,8.2,2.0, , , ,3.9,22.0
Bailey Howell*,PF,31,BOS,82, ,2801,8.3,17.2,.481, , , ,8.3,17.2,.481,4.3,5.9,.727, , ,10.3,1.7, , , ,3.7,20.8
Lou Hudson,SG,23,STL,46, ,966,8.5,18.6,.454, , , ,8.5,18.6,.454,4.5,6.1,.732, , ,7.2,2.4, , , ,4.2,21.4
Darrall Imhoff,C,29,LAL,82, ,2271,4.6,9.7,.478, , , ,4.6,9.7,.478,2.8,4.5,.619, , ,14.2,3.3, , , ,4.2,12.1
Al Jackson,G,24,CIN,2, ,17,0.0,6.4,.000, , , ,0.0,6.4,.000,0.0,0.0, , , ,0.0,2.1, , , ,12.7,0.0
Luke Jackson,PF,26,PHI,82, ,2570,5.6,13.0,.433, , , ,5.6,13.0,.433,2.3,3.2,.719, , ,12.2,1.9, , , ,4.0,13.6
Phil Jackson*,PF,22,NYK,75, ,1093,6.0,15.0,.400, , , ,6.0,15.0,.400,3.3,5.5,.589, , ,11.1,1.8, , , ,7.0,15.2
Gus Johnson*,SF,29,BAL,60, ,2271,7.6,16.4,.467, , , ,7.6,16.4,.467,2.9,4.3,.667, , ,12.4,2.5, , , ,3.5,18.1
Neil Johnson,PF,24,NYK,43, ,286,5.5,13.3,.415, , , ,5.5,13.3,.415,2.9,6.0,.479, , ,9.4,4.2, , , ,7.9,14.0
Johnny Jones,SF,24,BOS,51, ,475,6.5,19.2,.340, , , ,6.5,19.2,.340,3.2,5.2,.618, , ,8.6,2.0, , , ,4.5,16.2
Nick Jones,PG,22,SDR,42, ,603,5.1,13.9,.371, , , ,5.1,13.9,.371,3.3,4.1,.797, , ,4.0,5.3, , , ,5.0,13.6
Sam Jones*,PG,34,BOS,73, ,2408,9.3,20.2,.461, , , ,9.3,20.2,.461,4.6,5.6,.827, , ,5.3,3.2, , , ,2.7,23.2
Wali Jones,PG,25,PHI,77, ,2058,7.2,18.2,.397, , , ,7.2,18.2,.397,2.8,3.5,.787, , ,3.8,4.3, , , ,3.9,17.2
Toby Kimball,PF,25,SDR,81, ,2519,5.1,12.8,.396, , , ,5.1,12.8,.396,2.6,4.4,.592, , ,13.5,2.1, , , ,3.9,12.7
Jim King,PG,26,SFW,54, ,1743,7.0,16.5,.425, , , ,7.0,16.5,.425,4.5,5.5,.810, , ,5.0,4.7, , , ,3.6,18.5
Don Kojis,SF,29,SDR,69, ,2548,7.5,16.8,.446, , , ,7.5,16.8,.446,4.2,5.8,.726, , ,10.0,2.5, , , ,3.7,19.2
Howard Komives,PG,26,NYK,78, ,1660,5.1,13.7,.369, , , ,5.1,13.7,.369,2.9,3.5,.820, , ,3.6,5.3, , , ,3.7,13.0
Tommy Kron,SG,24,SEA,76, ,1794,5.6,14.0,.396, , , ,5.6,14.0,.396,3.7,4.7,.790, , ,7.1,5.6, , , ,4.6,14.8
Rudy LaRusso,PF,30,SFW,79, ,2819,7.7,17.7,.433, , , ,7.7,17.7,.433,6.7,8.4,.790, , ,9.5,2.3, , , ,4.3,22.0
Dave Lattin,PF,24,SFW,44, ,257,5.2,14.3,.363, , , ,5.2,14.3,.363,3.2,4.6,.697, , ,14.6,2.0, , , ,13.2,13.6
Clyde Lee,C,23,SFW,82, ,2699,5.0,11.9,.417, , , ,5.0,11.9,.417,3.1,4.5,.684, , ,15.2,1.8, , , ,4.4,13.0
George Lee,F-G,31,SFW,10, ,106,2.7,11.9,.229, , , ,2.7,11.9,.229,5.8,8.2,.708, , ,9.2,1.4, , , ,5.4,11.2
George Lehmann,PG,25,STL,55, ,497,4.3,12.5,.343, , , ,4.3,12.5,.343,2.5,3.1,.814, , ,3.2,6.7, , , ,3.9,11.1
Bobby Lewis,SG,22,SFW,41, ,342,6.2,15.9,.391, , , ,6.2,15.9,.391,6.4,8.3,.772, , ,5.9,4.3, , , ,4.2,18.8
Paul Long,SG,23,DET,16, ,93,8.9,19.7,.451, , , ,8.9,19.7,.451,4.3,5.8,.733, , ,5.8,4.6, , , ,5.0,22.1
Plummer Lott,SF,22,SEA,44, ,478,3.5,11.1,.311, , , ,3.5,11.1,.311,1.4,2.3,.613, , ,7.0,2.7, , , ,4.9,8.4
Kevin Loughery,PG,27,BAL,77, ,2297,7.2,17.7,.406, , , ,7.2,17.7,.406,4.8,6.1,.778, , ,3.9,4.0, , , ,4.7,19.1
Bob Love,SF,25,CIN,72, ,1068,6.5,15.3,.424, , , ,6.5,15.3,.424,2.6,3.8,.684, , ,7.0,1.9, , , ,4.8,15.6
Jerry Lucas*,PF,27,CIN,82, ,3619,7.0,13.5,.519, , , ,7.0,13.5,.519,3.4,4.4,.778, , ,15.5,2.5, , , ,2.4,17.5
Ed Manning,PF,24,BAL,71, ,951,4.2,9.8,.432, , , ,4.2,9.8,.432,2.3,3.7,.606, , ,14.2,1.2, , , ,5.8,10.8
Jack Marin,SF,23,BAL,82, ,2037,7.6,16.5,.460, , , ,7.6,16.5,.460,4.4,5.5,.796, , ,8.4,1.9, , , ,4.3,19.6
Jon McGlocklin,SG,24,SDR,65, ,1876,6.1,14.5,.417, , , ,6.1,14.5,.417,3.0,3.5,.867, , ,3.8,3.4, , , ,2.2,15.1
Stan McKenzie,SG,23,BAL,50, ,653,4.0,10.0,.401, , , ,4.0,10.0,.401,3.2,4.9,.659, , ,6.7,1.3, , , ,5.4,11.2
McCoy McLemore,SF,25,CHI,76, ,2100,6.4,16.1,.398, , , ,6.4,16.1,.398,3.7,4.7,.779, , ,7.4,2.2, , , ,3.8,16.5
Bill Melchionni,PG,23,PHI,71, ,758,6.9,16.0,.435, , , ,6.9,16.0,.435,1.6,2.2,.702, , ,4.9,5.0, , , ,3.6,15.4
Tom Meschery,SF,29,SEA,82, ,2857,6.0,12.7,.469, , , ,6.0,12.7,.469,3.1,4.3,.707, , ,10.6,2.4, , , ,4.1,15.0
Eddie Miles,SG,27,DET,76, ,2303,8.8,18.4,.475, , , ,8.8,18.4,.475,4.4,5.8,.764, , ,4.1,3.4, , , ,3.1,21.9
Jay Miller,SF,24,STL,8, ,52,5.5,21.5,.258, , , ,5.5,21.5,.258,2.8,4.8,.571, , ,4.8,0.7, , , ,7.6,13.8
Earl Monroe*,SG,23,BAL,82, ,3012,8.9,19.6,.453, , , ,8.9,19.6,.453,6.1,7.8,.781, , ,5.6,4.2, , , ,3.4,23.8
Erwin Mueller,C-PF,23,TOT,74, ,1788,4.5,9.8,.456, , , ,4.5,9.8,.456,2.2,3.7,.578, , ,7.8,3.1, , , ,3.3,11.1
Erwin Mueller,PF,23,CHI,35, ,815,4.0,10.4,.387, , , ,4.0,10.4,.387,2.0,3.6,.561, , ,7.4,3.4, , , ,3.4,10.1
Erwin Mueller,C,23,LAL,39, ,973,4.9,9.4,.520, , , ,4.9,9.4,.520,2.3,3.8,.592, , ,8.2,2.9, , , ,3.2,12.0
Jeff Mullins,SG,25,SFW,79, ,2805,7.8,17.9,.439, , , ,7.8,17.9,.439,3.5,4.4,.794, , ,5.7,4.5, , , ,3.5,19.2
Dorie Murrey,PF,24,SEA,81, ,1494,5.1,11.7,.436, , , ,5.1,11.7,.436,4.0,5.9,.689, , ,14.5,1.6, , , ,6.6,14.2
Don Nelson*,SF,27,BOS,82, ,1498,7.5,15.2,.494, , , ,7.5,15.2,.494,4.7,6.4,.728, , ,10.4,2.5, , , ,4.3,19.7
Don Ohl,PG,31,TOT,70, ,1919,7.4,16.7,.441, , , ,7.4,16.7,.441,3.7,4.8,.776, , ,3.3,2.9, , , ,3.5,18.4
Don Ohl,PG,31,BAL,39, ,1096,7.6,17.6,.433, , , ,7.6,17.6,.433,3.7,4.9,.770, , ,3.7,2.8, , , ,3.0,19.0
Don Ohl,PG,31,STL,31, ,823,7.0,15.5,.454, , , ,7.0,15.5,.454,3.6,4.6,.783, , ,2.7,3.2, , , ,4.1,17.7
Bud Olsen,PF,27,SEA,73, ,897,5.2,11.4,.456, , , ,5.2,11.4,.456,0.7,2.5,.274, , ,8.2,3.0, , , ,5.5,11.1
George Patterson,C,28,DET,59, ,559,2.8,8.6,.331, , , ,2.8,8.6,.331,2.1,2.4,.842, , ,10.2,3.3, , , ,5.5,7.7
Willis Reed*,PF,25,NYK,81, ,2879,8.2,16.8,.490, , , ,8.2,16.8,.490,4.6,6.4,.721, , ,13.4,2.0, , , ,4.3,21.1
Jim Reid,F,22,PHI,6, ,52,6.9,13.8,.500, , , ,6.9,13.8,.500,0.7,3.5,.200, , ,7.6,2.1, , , ,4.2,14.5
Pat Riley*,SG,22,SDR,80, ,1263,7.1,18.8,.379, , , ,7.1,18.8,.379,3.6,5.8,.634, , ,5.0,3.9, , , ,5.8,17.9
Oscar Robertson*,PG,29,CIN,65, ,2765,8.6,17.2,.500, , , ,8.6,17.2,.500,7.5,8.6,.873, , ,5.1,8.2, , , ,2.6,24.7
Flynn Robinson,PG,26,TOT,75, ,2046,7.8,17.8,.440, , , ,7.8,17.8,.440,5.1,6.2,.821, , ,4.8,3.9, , , ,3.2,20.7
Flynn Robinson,PG,26,CIN,2, ,16,6.8,22.5,.300, , , ,6.8,22.5,.300,6.8,15.8,.429, , ,9.0,11.3, , , ,9.0,20.3
Flynn Robinson,PG,26,CHI,73, ,2030,7.8,17.7,.441, , , ,7.8,17.7,.441,5.1,6.1,.828, , ,4.8,3.8, , , ,3.2,20.7
Guy Rodgers*,PG,32,TOT,79, ,1546,3.4,9.9,.347, , , ,3.4,9.9,.347,2.5,3.1,.805, , ,3.5,8.8, , , ,3.9,9.4
Guy Rodgers*,PG,32,CHI,4, ,129,4.5,15.1,.296, , , ,4.5,15.1,.296,2.5,3.1,.818, , ,3.9,7.8, , , ,3.1,11.4
Guy Rodgers*,PG,32,CIN,75, ,1417,3.4,9.5,.355, , , ,3.4,9.5,.355,2.5,3.1,.803, , ,3.5,8.9, , , ,4.0,9.2
Bob Rule,C,23,SEA,82, ,2424,8.4,17.3,.489, , , ,8.4,17.3,.489,5.2,7.9,.658, , ,11.5,1.5, , , ,4.7,22.0
Bill Russell*,C,33,BOS,78, ,2953,4.4,10.5,.425, , , ,4.4,10.5,.425,3.0,5.6,.537, , ,17.7,4.4, , , ,3.0,11.9
Cazzie Russell,SF,23,NYK,82, ,2296,8.6,18.7,.462, , , ,8.6,18.7,.462,4.4,5.5,.808, , ,5.9,3.1, , , ,3.5,21.7
Tom Sanders*,SF,29,BOS,78, ,1981,5.4,12.6,.428, , , ,5.4,12.6,.428,3.6,4.6,.784, , ,8.3,1.8, , , ,5.5,14.4
Dave Schellhase,PG,23,CHI,42, ,301,5.6,16.5,.341, , , ,5.6,16.5,.341,2.4,4.5,.526, , ,5.6,4.4, , , ,5.1,13.6
Ray Scott,PF,29,BAL,81, ,2924,6.0,14.6,.412, , , ,6.0,14.6,.412,4.3,5.5,.779, , ,13.7,2.1, , , ,3.1,16.4
Larry Siegfried,PG,28,BOS,62, ,1937,4.9,11.7,.415, , , ,4.9,11.7,.415,4.4,5.1,.868, , ,4.0,5.4, , , ,3.6,14.1
Paul Silas,PF,24,STL,82, ,2652,5.4,11.8,.458, , , ,5.4,11.8,.458,4.1,5.8,.705, , ,13.0,2.2, , , ,3.3,14.9
Jerry Sloan*,SG,25,CHI,77, ,2454,5.4,14.1,.385, , , ,5.4,14.1,.385,4.2,5.7,.749, , ,8.7,3.4, , , ,4.3,15.1
Adrian Smith,SG,31,CIN,82, ,2783,6.2,13.4,.464, , , ,6.2,13.4,.464,4.1,5.0,.829, , ,2.4,3.5, , , ,3.4,16.6
Dick Snyder,SG,23,STL,75, ,1622,5.7,13.6,.419, , , ,5.7,13.6,.419,2.9,3.7,.772, , ,4.3,3.6, , , ,4.8,14.3
Craig Spitzer,C,22,CHI,10, ,44,6.5,17.2,.381, , , ,6.5,17.2,.381,1.6,2.5,.667, , ,19.6,0.0, , , ,3.3,14.7
Joe Strawder,C,27,DET,73, ,2029,3.7,8.1,.452, , , ,3.7,8.1,.452,2.5,3.8,.647, , ,12.2,1.5, , , ,5.5,9.8
Tom Thacker,SG,28,BOS,65, ,782,5.2,12.5,.419, , , ,5.2,12.5,.419,2.0,3.9,.512, , ,7.4,3.2, , , ,7.6,12.5
Rod Thorn*,SG,26,SEA,66, ,1668,8.1,18.0,.451, , , ,8.1,18.0,.451,5.4,7.4,.737, , ,5.7,5.0, , , ,2.5,21.7
Nate Thurmond*,C,26,SFW,51, ,2222,6.2,15.1,.411, , , ,6.2,15.1,.411,4.6,7.1,.644, , ,18.2,3.5, , , ,2.2,16.9
Gene Tormohlen,C,30,STL,77, ,714,4.9,13.2,.374, , , ,4.9,13.2,.374,1.7,2.8,.589, , ,11.4,3.4, , , ,4.7,11.5
John Tresvant,PF,28,TOT,85, ,2473,5.8,12.6,.457, , , ,5.8,12.6,.457,3.6,5.6,.651, , ,10.3,2.3, , , ,5.0,15.2
John Tresvant,PF,28,DET,55, ,1671,5.9,12.9,.461, , , ,5.9,12.9,.461,3.9,6.0,.658, , ,11.6,2.5, , , ,5.1,15.8
John Tresvant,PF,28,CIN,30, ,802,5.4,12.1,.448, , , ,5.4,12.1,.448,3.0,4.8,.632, , ,7.6,2.1, , , ,4.7,13.9
Al Tucker,PF,24,SEA,81, ,2368,6.6,15.0,.442, , , ,6.6,15.0,.442,2.8,4.0,.707, , ,9.2,1.7, , , ,4.0,16.1
Bill Turner,SF,23,SFW,42, ,482,5.1,11.7,.433, , , ,5.1,11.7,.433,2.7,4.5,.600, , ,11.6,1.2, , , ,5.5,12.8
Dick Van Arsdale,SG,24,NYK,78, ,2348,4.8,11.1,.436, , , ,4.8,11.1,.436,3.5,5.2,.670, , ,6.5,3.5, , , ,3.4,13.2
Tom Van Arsdale,SG-SF,24,TOT,77, ,1514,5.0,13.0,.387, , , ,5.0,13.0,.387,4.5,6.0,.746, , ,5.4,3.7, , , ,4.8,14.5
Tom Van Arsdale,SG,24,DET,50, ,832,4.9,13.3,.371, , , ,4.9,13.3,.371,4.4,5.9,.743, , ,5.7,3.4, , , ,5.1,14.2
Tom Van Arsdale,SF,24,CIN,27, ,682,5.1,12.6,.408, , , ,5.1,12.6,.408,4.6,6.1,.750, , ,4.9,4.0, , , ,4.4,14.8
Chet Walker*,SF,27,PHI,82, ,2623,7.4,16.1,.460, , , ,7.4,16.1,.460,5.3,7.3,.726, , ,8.3,2.2, , , ,3.5,20.1
Jimmy Walker,SG,23,DET,81, ,1585,6.6,16.6,.394, , , ,6.6,16.6,.394,3.0,4.0,.766, , ,3.1,5.1, , , ,4.6,16.2
Jim Ware,PF,23,SDR,30, ,228,3.9,15.3,.258, , , ,3.9,15.3,.258,3.6,5.4,.676, , ,12.2,1.1, , , ,4.4,11.5
Bob Warlick,SG,26,SFW,69, ,1320,7.0,16.6,.421, , , ,7.0,16.6,.421,2.6,4.7,.567, , ,7.2,4.3, , , ,4.5,16.7
Jim Washington,C,24,CHI,82, ,2525,6.0,13.0,.457, , , ,6.0,13.0,.457,2.7,3.9,.682, , ,11.8,1.6, , , ,3.3,14.6
Bob Weiss,PG,25,SEA,82, ,1614,6.6,15.3,.430, , , ,6.6,15.3,.430,4.8,5.7,.839, , ,3.3,7.6, , , ,3.1,17.9
