Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
John Block,PF,30,CHI,50, ,882,6.1,12.9,.473, , , ,6.1,12.9,.473,4.3,5.5,.784,2.6,6.2,8.7,1.8,1.6,1.3, ,4.5,16.5
Tom Boerwinkle,C,29,CHI,80, ,1175,4.0,8.3,.487, , , ,4.0,8.3,.487,2.2,2.9,.768,3.2,8.4,11.6,8.3,0.8,1.4, ,5.0,10.3
Freddie Boyd,PG,24,PHI,66, ,1362,5.4,13.1,.414, , , ,5.4,13.1,.414,1.5,3.0,.478,0.4,1.9,2.4,4.3,1.1,0.1, ,3.5,12.3
Ken Boyd,SF,22,NOJ,6, ,25,10.1,18.7,.538, , , ,10.1,18.7,.538,7.2,15.8,.455,4.3,2.9,7.2,2.9,4.3,0.0, ,2.9,27.4
Steve Bracey,SG,24,GSW,42, ,340,5.7,13.8,.415, , , ,5.7,13.8,.415,2.6,4.0,.658,1.1,3.0,4.0,5.5,1.5,0.1, ,4.3,14.1
Bill Bradley*,SF,31,NYK,79, ,2787,5.8,13.4,.436, , , ,5.8,13.4,.436,1.9,2.1,.873,0.8,2.4,3.2,3.2,1.0,0.2, ,3.7,13.5
Jim Brewer,PF,23,CLE,82, ,1991,5.3,11.6,.455, , , ,5.3,11.6,.455,1.9,2.9,.648,3.7,5.5,9.2,2.3,1.4,0.8, ,2.7,12.4
Bill Bridges,PF,35,TOT,32, ,415,3.0,8.1,.376, , , ,3.0,8.1,.376,1.5,2.9,.500,5.6,6.1,11.6,2.7,1.0,0.4, ,5.6,7.5
Bill Bridges,PF,35,LAL,17, ,307,2.3,6.7,.351, , , ,2.3,6.7,.351,1.9,3.5,.533,5.4,5.6,11.0,3.2,0.8,0.6, ,5.4,6.6
Bill Bridges,PF,35,GSW,15, ,108,5.0,12.0,.417, , , ,5.0,12.0,.417,0.3,1.3,.250,6.0,7.3,13.3,1.3,1.3,0.0, ,6.3,10.3
John Brisker,SG,27,SEA,21, ,276,7.8,18.4,.426, , , ,7.8,18.4,.426,5.5,6.4,.857,2.0,2.3,4.3,2.5,0.9,0.4, ,4.3,21.1
Allan Bristow,SF,23,PHI,72, ,1101,5.3,12.9,.415, , , ,5.3,12.9,.415,4.0,5.0,.791,3.6,4.7,8.3,3.2,0.8,0.1, ,3.3,14.6
Gary Brokaw,SG,21,MIL,73, ,1639,5.1,11.3,.455, , , ,5.1,11.3,.455,2.8,4.0,.685,0.8,2.4,3.2,4.9,0.7,0.4, ,3.9,13.0
Fred Brown,SG,26,SEA,81, ,2669,9.9,20.7,.480, , , ,9.9,20.7,.480,3.0,3.7,.831,1.5,3.1,4.6,3.8,2.5,0.2, ,3.1,22.9
John Brown,SF,23,ATL,73, ,1986,5.7,12.4,.461, , , ,5.7,12.4,.461,3.4,4.5,.740,3.3,4.6,7.9,2.4,1.0,0.3, ,4.1,14.8
Tom Burleson,C,22,SEA,82, ,1888,6.1,14.7,.417, , , ,6.1,14.7,.417,3.5,5.1,.687,3.0,8.0,10.9,2.2,1.2,2.9, ,4.2,15.8
Corky Calhoun,SF,24,TOT,70, ,1378,3.4,8.3,.415, , , ,3.4,8.3,.415,1.5,2.0,.753,2.8,4.2,7.0,2.1,1.4,0.7, ,4.7,8.4
Corky Calhoun,SF,24,PHO,13, ,108,4.0,10.7,.375, , , ,4.0,10.7,.375,4.7,5.0,.933,4.7,6.3,11.0,1.3,2.0,0.7, ,6.7,12.7
Corky Calhoun,SF,24,LAL,57, ,1270,3.4,8.1,.420, , , ,3.4,8.1,.420,1.2,1.8,.710,2.7,4.0,6.7,2.1,1.4,0.7, ,4.5,8.1
Austin Carr,SG,26,CLE,41, ,1081,8.4,17.9,.468, , , ,8.4,17.9,.468,3.0,3.5,.840,1.7,1.9,3.6,5.1,1.6,0.1, ,1.9,19.7
Fred Carter,PG,29,PHI,77, ,3046,8.5,18.9,.447, , , ,8.5,18.9,.447,3.0,4.1,.738,0.9,3.2,4.0,4.0,1.0,0.2, ,3.0,19.9
Harvey Catchings,C,23,PHI,37, ,528,2.8,5.0,.554, , , ,2.8,5.0,.554,1.1,1.7,.640,3.3,7.1,10.4,1.4,0.7,4.1, ,5.6,6.7
Don Chaney,SG,28,BOS,82, ,2208,5.2,12.2,.428, , , ,5.2,12.2,.428,2.2,2.7,.806,2.8,3.2,6.0,3.0,2.0,1.1, ,4.0,12.6
Ken Charles,SG,23,BUF,79, ,1690,5.1,11.0,.466, , , ,5.1,11.0,.466,2.6,3.1,.822,1.4,2.0,3.5,3.6,1.9,0.4, ,3.5,12.8
Phil Chenier,SG,24,WSB,77, ,2869,8.7,19.2,.450, , , ,8.7,19.2,.450,3.8,4.6,.825,0.9,2.7,3.7,3.1,2.2,0.7, ,2.0,21.1
Jim Chones,C,25,CLE,72, ,2427,6.6,13.6,.487, , , ,6.6,13.6,.487,2.3,3.3,.679,2.3,7.7,10.0,2.0,0.7,1.8, ,3.7,15.5
Archie Clark,PG,33,SEA,77, ,2481,6.6,13.3,.495, , , ,6.6,13.3,.495,2.3,2.8,.834,0.9,2.6,3.4,6.3,1.6,0.1, ,2.7,15.5
Jim Cleamons,PG,25,CLE,74, ,2691,4.9,10.3,.480, , , ,4.9,10.3,.480,1.9,2.4,.796,1.3,3.1,4.4,5.1,1.1,0.3, ,2.6,11.8
Barry Clemens,SF,31,POR,77, ,952,6.4,13.4,.473, , , ,6.4,13.4,.473,1.7,2.3,.750,1.2,4.8,6.1,2.9,2.6,0.1, ,5.3,14.4
Ben Clyde,SF,23,BOS,25, ,157,7.1,16.5,.431, , , ,7.1,16.5,.431,1.6,2.1,.778,3.4,6.0,9.4,1.1,1.1,0.7, ,7.8,15.8
E.C. Coleman,PF,24,NOJ,77, ,2176,4.2,9.4,.445, , , ,4.2,9.4,.445,1.9,2.7,.699,3.1,6.0,9.1,1.7,1.4,0.6, ,4.6,10.3
Doug Collins,SG,23,PHI,81, ,2820,7.2,14.7,.488, , , ,7.2,14.7,.488,4.2,5.0,.844,1.3,2.7,4.0,2.7,1.4,0.2, ,3.7,18.5
Mel Counts,C,33,NOJ,75, ,1421,5.5,12.5,.438, , , ,5.5,12.5,.438,2.2,2.9,.761,2.6,8.6,11.2,4.6,1.2,1.1, ,5.0,13.2
Dave Cowens*,C,26,BOS,65, ,2632,7.8,16.4,.475, , , ,7.8,16.4,.475,2.6,3.3,.783,3.1,10.0,13.1,4.0,1.2,1.0, ,3.3,18.2
Billy Cunningham*,SF,31,PHI,80, ,2859,7.7,17.9,.428, , , ,7.7,17.9,.428,4.3,5.6,.777,1.6,7.5,9.1,5.6,1.1,0.4, ,3.4,19.7
Dick Cunningham,C,28,MIL,2, ,8,0.0,0.0, , , , ,0.0,0.0, ,0.0,0.0, ,0.0,9.0,9.0,4.5,0.0,0.0, ,4.5,0.0
Mike D'Antoni,SG,23,KCO,67, ,759,3.3,8.2,.399, , , ,3.3,8.2,.399,1.3,1.7,.778,0.6,3.0,3.7,5.1,3.2,0.6, ,5.0,7.9
Bob Dandridge,SF,27,MIL,80, ,3031,8.2,17.3,.473, , , ,8.2,17.3,.473,2.5,3.1,.805,1.7,4.9,6.5,2.9,1.4,0.6, ,3.9,18.9
Jesse Dark,SG,23,NYK,47, ,401,6.6,14.1,.471, , , ,6.6,14.1,.471,2.0,3.6,.550,1.3,2.0,3.3,2.7,0.3,0.1, ,4.3,15.3
Dwight Davis,PF,25,CLE,78, ,1964,5.4,12.2,.443, , , ,5.4,12.2,.443,3.2,4.5,.718,2.0,6.5,8.5,2.7,0.8,0.7, ,4.7,14.0
Jim Davis,C,33,DET,79, ,1078,3.9,8.7,.454, , , ,3.9,8.7,.454,2.8,3.9,.726,3.2,6.3,9.5,3.0,1.7,1.2, ,4.3,10.7
Mel Davis,PF,24,NYK,62, ,903,6.1,15.7,.390, , , ,6.1,15.7,.390,1.9,2.8,.686,2.8,10.0,12.8,2.2,0.6,0.3, ,4.2,14.2
Mickey Davis,SF,24,MIL,75, ,1077,5.8,12.1,.479, , , ,5.8,12.1,.479,2.6,2.9,.886,2.3,5.6,7.9,2.6,1.0,0.2, ,3.4,14.2
Rod Derline,SG,22,SEA,58, ,666,7.7,17.9,.428, , , ,7.7,17.9,.428,2.3,3.0,.768,0.6,2.5,3.2,2.4,1.2,0.2, ,2.5,17.7
Derrek Dickey,PF,23,GSW,80, ,1859,5.3,11.0,.482, , , ,5.3,11.0,.482,1.3,1.9,.667,3.7,7.0,10.7,2.4,1.0,0.4, ,3.9,11.9
Ernie DiGregorio,PG,24,BUF,31, ,712,5.2,11.8,.440, , , ,5.2,11.8,.440,1.8,2.3,.778,0.3,2.0,2.3,7.6,1.0,0.0, ,3.1,12.2
Steve Downing,C,24,BOS,3, ,9,0.0,8.0,.000, , , ,0.0,8.0,.000,0.0,8.0,.000,0.0,8.0,8.0,0.0,0.0,0.0, ,0.0,0.0
John Drew,PF,20,ATL,78, ,2289,8.3,19.3,.428, , , ,8.3,19.3,.428,6.1,8.6,.713,5.6,7.5,13.1,2.2,1.9,0.6, ,4.3,22.7
Terry Driscoll,PF,27,MIL,11, ,52,2.1,9.0,.231, , , ,2.1,9.0,.231,0.7,1.4,.500,4.8,6.2,11.1,2.1,0.7,0.0, ,4.8,4.8
Charles Dudley,PG,24,GSW,67, ,756,4.9,10.3,.470, , , ,4.9,10.3,.470,3.3,4.6,.722,2.9,4.0,6.9,4.9,1.9,0.1, ,5.0,13.0
Ken Durrett,SF,26,TOT,48, ,445,5.4,13.4,.404, , , ,5.4,13.4,.404,2.5,4.2,.596,2.8,5.4,8.3,1.5,0.7,0.6, ,5.8,13.3
Ken Durrett,SF,26,KCO,21, ,175,6.6,16.0,.410, , , ,6.6,16.0,.410,2.3,4.1,.550,2.9,5.3,8.2,1.6,1.0,0.8, ,6.2,15.4
Ken Durrett,SF,26,PHI,27, ,270,4.7,11.7,.398, , , ,4.7,11.7,.398,2.7,4.3,.625,2.8,5.5,8.3,1.3,0.5,0.5, ,5.6,12.0
Dennis DuVal,PG,22,WSB,37, ,137,6.3,17.1,.369, , , ,6.3,17.1,.369,3.2,4.7,.667,2.1,3.9,6.0,3.7,4.2,0.5, ,8.9,15.8
Al Eberhard,SF,22,DET,34, ,277,4.0,11.0,.365, , , ,4.0,11.0,.365,2.2,2.7,.810,2.3,3.8,6.1,2.1,1.7,0.1, ,4.3,10.3
Leroy Ellis,PF,34,PHI,82, ,2183,4.7,10.3,.461, , , ,4.7,10.3,.461,1.2,1.6,.727,3.2,6.4,9.6,1.9,0.7,0.9, ,2.9,10.7
Keith Erickson,SF,30,PHO,49, ,1469,5.8,13.7,.425, , , ,5.8,13.7,.425,3.2,3.8,.833,1.7,4.2,6.0,4.2,1.2,0.3, ,3.7,14.8
Hank Finkel,C,32,BOS,62, ,518,3.6,9.0,.403, , , ,3.6,9.0,.403,1.6,3.0,.535,2.3,5.5,7.8,2.2,0.5,0.2, ,5.0,8.8
Chris Ford,SG,26,DET,80, ,1962,3.8,8.0,.474, , , ,3.8,8.0,.474,1.2,1.7,.663,1.7,3.2,4.9,4.2,2.1,0.5, ,3.4,8.7
Fred Foster,SF,28,CLE,73, ,1136,6.9,16.5,.417, , , ,6.9,16.5,.417,2.2,3.1,.711,1.8,1.7,3.5,3.3,0.7,0.1, ,4.1,15.9
Jim Fox,C,31,SEA,75, ,1766,5.2,11.0,.469, , , ,5.2,11.0,.469,3.5,4.3,.802,2.6,7.4,10.0,2.8,1.0,0.3, ,3.4,13.8
Walt Frazier*,PG,29,NYK,78, ,3204,7.6,15.6,.483, , , ,7.6,15.6,.483,3.7,4.5,.828,1.0,4.2,5.2,5.3,2.1,0.2, ,2.3,18.8
Bernie Fryer,SG,25,NOJ,31, ,432,3.9,8.8,.443, , , ,3.9,8.8,.443,2.7,3.6,.767,1.3,2.5,3.8,4.3,1.8,0.0, ,4.5,10.6
Rowland Garrett,SF,24,CHI,70, ,1183,6.9,14.4,.481, , , ,6.9,14.4,.481,2.3,3.0,.794,2.4,5.1,7.5,1.3,0.7,0.4, ,3.8,16.2
John Gianelli,C,24,NYK,80, ,2797,4.4,9.3,.472, , , ,4.4,9.3,.472,1.7,2.5,.692,2.8,6.1,8.9,2.1,0.5,1.5, ,3.4,10.6
Dick Gibbs,SF,26,WSB,59, ,424,6.3,16.1,.389, , , ,6.3,16.1,.389,4.1,5.4,.750,2.2,3.0,5.2,1.6,1.0,0.3, ,5.1,16.6
Herm Gilliam,SG,28,ATL,60, ,1393,8.1,19.0,.427, , , ,8.1,19.0,.427,2.4,2.9,.832,2.0,3.3,5.3,4.4,2.0,0.3, ,3.2,18.7
Gail Goodrich*,SG,31,LAL,72, ,2668,8.9,19.3,.459, , , ,8.9,19.3,.459,4.3,5.1,.841,1.3,1.7,3.0,5.7,1.4,0.1, ,2.9,22.0
Leonard Gray,PF,23,SEA,75, ,2280,6.0,12.2,.489, , , ,6.0,12.2,.489,1.6,2.3,.722,2.1,5.4,7.5,2.6,1.0,0.4, ,4.6,13.6
Lamar Green,C,27,NOJ,15, ,280,3.1,9.0,.343, , , ,3.1,9.0,.343,1.2,2.6,.450,3.6,10.4,14.0,2.1,0.5,0.6, ,4.9,7.3
Matt Guokas,SG,30,CHI,82, ,2089,4.4,8.6,.510, , , ,4.4,8.6,.510,1.3,1.8,.757,0.4,2.0,2.4,3.1,0.8,0.3, ,2.7,10.1
Happy Hairston,PF,32,LAL,74, ,2283,4.3,8.5,.506, , , ,4.3,8.5,.506,3.4,4.3,.801,4.8,10.1,14.9,2.7,0.8,0.2, ,3.4,12.0
Phil Hankinson,SF,23,BOS,3, ,24,9.0,16.5,.545, , , ,9.0,16.5,.545,0.0,0.0, ,1.5,9.0,10.5,3.0,1.5,0.0, ,4.5,18.0
Bernie Harris,PF,24,BUF,11, ,25,2.9,15.8,.182, , , ,2.9,15.8,.182,1.4,2.9,.500,2.9,8.6,11.5,1.4,0.0,1.4, ,0.0,7.2
Clem Haskins,SG,31,WSB,70, ,702,5.9,14.9,.397, , , ,5.9,14.9,.397,2.7,3.2,.841,1.5,2.6,4.1,4.1,1.2,0.3, ,3.7,14.5
John Havlicek*,SF,34,BOS,82, ,3132,7.4,16.2,.455, , , ,7.4,16.2,.455,3.3,3.8,.870,1.8,3.8,5.6,5.0,1.3,0.2, ,2.7,18.1
Steve Hawes,C,24,HOU,55, ,897,5.6,11.2,.502, , , ,5.6,11.2,.502,1.8,2.2,.818,3.2,7.8,11.0,3.5,1.4,1.4, ,4.0,13.0
Connie Hawkins*,PF,32,LAL,43, ,1026,4.9,11.4,.429, , , ,4.9,11.4,.429,2.4,3.5,.687,1.9,5.1,6.9,4.2,1.8,0.8, ,4.1,12.1
Nate Hawthorne,SG,25,PHO,50, ,618,6.9,16.7,.411, , , ,6.9,16.7,.411,3.6,5.5,.649,2.0,3.4,5.4,2.3,1.7,1.2, ,5.5,17.3
Elvin Hayes*,PF,29,WSB,82, ,3465,7.7,17.3,.443, , , ,7.7,17.3,.443,4.2,5.5,.766,2.3,8.1,10.4,2.1,1.6,1.9, ,2.5,19.6
Spencer Haywood*,PF,25,SEA,68, ,2529,8.7,18.9,.459, , , ,8.7,18.9,.459,4.4,5.4,.811,2.8,6.1,9.0,2.0,0.8,1.5, ,2.5,21.7
Gar Heard,PF,26,BUF,67, ,2148,5.3,13.7,.388, , , ,5.3,13.7,.388,1.8,3.2,.564,3.1,8.1,11.2,3.2,1.8,2.0, ,4.1,12.4
Tom Henderson,PG,23,ATL,79, ,2131,6.2,15.1,.411, , , ,6.2,15.1,.411,2.8,4.1,.697,0.9,2.7,3.6,5.3,1.8,0.1, ,2.5,15.2
Bill Hewitt,PF,30,CHI,18, ,467,4.3,9.9,.434, , , ,4.3,9.9,.434,1.1,1.8,.609,2.3,6.6,8.9,1.9,0.7,0.8, ,3.5,9.7
Lou Hudson,SG,30,ATL,11, ,380,9.2,21.3,.431, , , ,9.2,21.3,.431,4.5,5.4,.842,1.3,3.1,4.5,3.8,1.2,0.2, ,3.1,22.9
John Hummer,PF,26,SEA,43, ,568,2.6,6.8,.380, , , ,2.6,6.8,.380,0.9,3.2,.275,1.8,4.8,6.6,2.4,0.5,0.4, ,4.0,6.1
Greg Jackson,SG,22,TOT,49, ,802,3.3,7.9,.415, , , ,3.3,7.9,.415,1.6,2.8,.581,0.9,2.2,3.1,4.3,1.0,0.4, ,5.8,8.2
Greg Jackson,SG,22,NYK,5, ,27,5.3,13.3,.400, , , ,5.3,13.3,.400,0.0,0.0, ,2.7,0.0,2.7,4.0,0.0,0.0, ,6.7,10.7
Greg Jackson,SG,22,PHO,44, ,775,3.2,7.7,.416, , , ,3.2,7.7,.416,1.7,2.9,.581,0.8,2.3,3.1,4.3,1.1,0.4, ,5.8,8.1
Phil Jackson*,PF,29,NYK,78, ,2285,5.1,11.2,.455, , , ,5.1,11.2,.455,3.0,4.0,.763,2.2,7.3,9.5,2.1,1.3,0.8, ,5.2,13.2
Wardell Jackson,SF,23,SEA,56, ,939,3.7,9.3,.397, , , ,3.7,9.3,.397,2.0,2.7,.718,2.0,3.1,5.1,1.2,1.0,0.2, ,4.8,9.3
Aaron James,SF,22,NOJ,76, ,1731,7.7,16.1,.477, , , ,7.7,16.1,.477,3.1,3.9,.778,2.9,4.7,7.6,1.4,0.9,0.3, ,4.5,18.4
Charles Johnson,SG,25,GSW,79, ,2171,6.5,15.9,.412, , , ,6.5,15.9,.412,1.2,1.7,.735,2.2,2.9,5.2,3.9,2.3,0.1, ,3.4,14.3
George Johnson,C,26,GSW,82, ,1439,3.8,8.0,.476, , , ,3.8,8.0,.476,1.5,2.3,.659,5.4,8.9,14.4,1.7,0.8,3.4, ,5.2,9.1
John Johnson,SF,27,POR,80, ,2540,7.5,15.3,.487, , , ,7.5,15.3,.487,3.3,4.3,.784,2.3,4.8,7.1,3.4,1.1,0.6, ,3.5,18.3
Mickey Johnson,PF,22,CHI,38, ,291,6.6,14.6,.449, , , ,6.6,14.6,.449,4.6,7.2,.638,4.0,7.7,11.6,2.5,1.2,1.4, ,7.1,17.7
Ollie Johnson,SF,25,TOT,73, ,1667,4.4,9.3,.473, , , ,4.4,9.3,.473,2.1,2.5,.833,1.9,3.4,5.2,2.4,1.3,0.7, ,3.7,10.8
Ollie Johnson,SF,25,NOJ,43, ,1159,4.3,9.3,.465, , , ,4.3,9.3,.465,1.9,2.4,.805,1.9,3.6,5.5,2.5,1.3,0.6, ,3.2,10.6
Ollie Johnson,SF,25,KCO,30, ,508,4.5,9.2,.492, , , ,4.5,9.2,.492,2.3,2.6,.892,1.9,2.8,4.7,2.1,1.2,0.9, ,4.9,11.4
Dwight Jones,C,22,ATL,75, ,2086,5.6,13.0,.430, , , ,5.6,13.0,.430,2.3,3.2,.721,4.1,8.0,12.0,2.6,0.9,0.9, ,3.9,13.4
Jimmy Jones,PG,30,WSB,73, ,1424,5.2,10.1,.518, , , ,5.2,10.1,.518,2.6,3.6,.725,0.9,2.6,3.5,4.1,1.9,0.3, ,4.8,13.1
Bob Kauffman,PF,28,ATL,73, ,797,5.1,11.8,.433, , , ,5.1,11.8,.433,2.7,3.8,.702,3.0,5.2,8.2,3.7,0.9,0.2, ,4.7,12.9
Frank Kendrick,SF,24,GSW,24, ,121,9.2,22.9,.403, , , ,9.2,22.9,.403,5.4,6.5,.818,5.7,5.1,10.7,1.8,3.3,0.9, ,6.5,23.8
Toby Kimball,PF,32,NOJ,3, ,90,2.8,9.2,.304, , , ,2.8,9.2,.304,2.4,2.8,.857,3.2,7.2,10.4,1.6,0.8,0.0, ,4.8,8.0
Don Kojis,SF,36,KCO,21, ,232,7.1,15.2,.469, , , ,7.1,15.2,.469,3.1,4.7,.667,2.2,3.9,6.1,1.6,1.9,0.2, ,4.8,17.4
Len Kosmalski,C,23,KCO,67, ,413,2.9,7.2,.398, , , ,2.9,7.2,.398,2.1,2.5,.828,2.7,7.7,10.4,3.6,0.5,0.5, ,5.6,7.8
Tom Kozelko,PF,23,WSB,73, ,754,2.9,8.0,.359, , , ,2.9,8.0,.359,1.5,1.7,.861,2.4,4.3,6.7,2.0,1.3,0.2, ,6.0,7.2
Steve Kuberski,SF,27,MIL,59, ,517,4.3,11.1,.390, , , ,4.3,11.1,.390,3.1,3.9,.786,3.6,4.9,8.6,2.4,0.8,0.2, ,4.1,11.7
Kevin Kunnert,C,23,HOU,75, ,1801,6.9,13.5,.512, , , ,6.9,13.5,.512,2.3,3.4,.686,4.3,8.3,12.6,2.2,0.7,1.7, ,4.5,16.2
Sam Lacey,C,26,KCO,81, ,3378,4.2,9.8,.427, , , ,4.2,9.8,.427,1.5,2.0,.754,2.4,9.8,12.2,4.6,1.5,1.8, ,2.9,9.9
Bob Lanier*,C,26,DET,76, ,2987,8.8,17.3,.510, , , ,8.8,17.3,.510,4.4,5.4,.802,2.7,8.3,11.0,4.2,0.9,2.1, ,2.9,22.0
Stu Lantz,SG,28,TOT,75, ,1783,4.6,11.3,.406, , , ,4.6,11.3,.406,3.9,4.6,.838,1.8,2.1,3.9,3.8,1.1,0.2, ,3.3,13.1
Stu Lantz,SG,28,NOJ,19, ,353,4.0,11.7,.339, , , ,4.0,11.7,.339,4.8,5.4,.887,0.7,1.7,2.4,3.1,1.2,0.2, ,2.9,12.7
