Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Barney Cable,SF,26,TOT,67, ,1861,5.9,14.5,.407, , , ,5.9,14.5,.407,2.3,3.5,.652, , ,10.9,2.2, , , ,4.1,14.1
Barney Cable,SF,26,CHP,15, ,498,5.9,15.7,.378, , , ,5.9,15.7,.378,3.0,4.3,.712, , ,6.0,2.2, , , ,4.0,14.9
Barney Cable,SF,26,STL,52, ,1363,5.9,14.1,.419, , , ,5.9,14.1,.419,2.0,3.2,.623, , ,12.7,2.2, , , ,4.1,13.8
Howie Carl,PG,23,CHP,31, ,382,6.3,18.9,.333, , , ,6.3,18.9,.333,3.4,4.8,.706, , ,3.7,5.4, , , ,3.9,16.0
Wilt Chamberlain*,C,25,PHW,80, ,3882,14.8,29.3,.506, , , ,14.8,29.3,.506,7.7,12.6,.613, , ,19.0,1.8, , , ,1.1,37.4
Ed Conlin,SG,28,PHW,70, ,963,4.8,13.9,.345, , , ,4.8,13.9,.345,2.5,3.3,.742, , ,5.8,3.2, , , ,4.4,12.0
Larry Costello,PG,30,SYR,63, ,1854,6.0,14.1,.427, , , ,6.0,14.1,.427,4.8,5.7,.837, , ,4.8,7.0, , , ,4.3,16.8
Bob Cousy*,PG,33,BOS,75, ,2114,7.9,20.1,.391, , , ,7.9,20.1,.391,4.3,5.7,.754, , ,4.4,9.9, , , ,2.3,20.0
Jimmy Darrow,G,24,STL,5, ,34,3.2,15.9,.200, , , ,3.2,15.9,.200,6.4,7.4,.857, , ,7.4,6.4, , , ,9.5,12.7
Ralph Davis,SG,23,CHP,77, ,1992,6.6,15.9,.413, , , ,6.6,15.9,.413,1.3,1.9,.689, , ,2.9,4.5, , , ,3.4,14.4
Archie Dees,F-C,25,TOT,21, ,288,6.4,14.4,.443, , , ,6.4,14.4,.443,4.4,5.7,.761, , ,9.6,2.0, , , ,4.1,17.1
Archie Dees,PF,25,CHP,13, , , , , , , , , , , , , , , , , , , , , , , 
Archie Dees,C,25,STL,8, , , , , , , , , , , , , , , , , , , , , , , 
Walter Dukes,C,31,DET,77, ,1896,4.9,12.3,.396, , , ,4.9,12.3,.396,3.9,5.5,.715, , ,15.2,2.4, , , ,6.2,13.7
Johnny Egan,PG,23,DET,58, ,696,6.6,15.6,.425, , , ,6.6,15.6,.425,3.3,4.3,.762, , ,4.4,5.3, , , ,3.3,16.6
Rich Eichhorst,G,28,STL,1, ,10,3.6,7.2,.500, , , ,3.6,7.2,.500,0.0,0.0, , , ,3.6,10.8, , , ,3.6,7.2
Wayne Embry*,C,24,CIN,75, ,2623,7.7,16.6,.466, , , ,7.7,16.6,.466,4.9,7.1,.690, , ,13.4,2.5, , , ,3.9,20.4
Ray Felix,C,31,LAL,80, ,1478,4.2,9.7,.430, , , ,4.2,9.7,.430,2.2,3.2,.692, , ,11.5,1.3, , , ,6.5,10.5
Al Ferrari,SG,28,STL,79, ,2046,3.7,10.2,.357, , , ,3.7,10.2,.357,3.1,3.9,.799, , ,3.7,5.5, , , ,4.9,10.4
Bob Ferry,C,24,DET,80, ,1918,7.7,17.6,.438, , , ,7.7,17.6,.438,5.4,7.9,.678, , ,9.4,2.7, , , ,3.7,20.8
Larry Foust,C,33,STL,57, ,1153,6.4,13.5,.471, , , ,6.4,13.5,.471,4.5,5.6,.815, , ,10.2,2.4, , , ,5.8,17.3
Dave Gambee,SF,24,SYR,80, ,2301,7.5,17.6,.424, , , ,7.5,17.6,.424,6.0,7.4,.817, , ,9.9,1.8, , , ,4.3,20.9
Tom Gola*,SG,29,PHW,60, ,2462,4.7,11.2,.421, , , ,4.7,11.2,.421,2.6,3.4,.765, , ,8.6,4.3, , , ,3.9,12.0
Joe Graboski,F-C,32,TOT,38, ,468,5.9,17.0,.348, , , ,5.9,17.0,.348,3.0,5.0,.600, , ,11.8,2.2, , , ,4.8,14.8
Joe Graboski,F-C,32,STL,3, , , , , , , , , , , , , , , , , , , , , , , 
Joe Graboski,PF,32,CHP,12, , , , , , , , , , , , , , , , , , , , , , , 
Joe Graboski,PF,32,SYR,23, ,323,5.3,14.8,.361, , , ,5.3,14.8,.361,2.5,4.2,.579, , ,11.7,2.2, , , ,5.0,13.2
Johnny Green,PF,28,NYK,80, ,2789,6.5,15.0,.436, , , ,6.5,15.0,.436,3.4,5.6,.601, , ,13.8,2.5, , , ,3.4,16.5
Si Green,G-F,28,TOT,71, ,2388,5.1,13.6,.377, , , ,5.1,13.6,.377,3.3,4.7,.701, , ,6.0,4.8, , , ,3.4,13.6
Si Green,G-F,28,STL,14, , , , , , , , , , , , , , , , , , , , , , , 
Si Green,SG,28,CHP,57, , , , , , , , , , , , , , , , , , , , , , , 
Hal Greer*,SG,25,SYR,71, ,2705,8.6,19.2,.447, , , ,8.6,19.2,.447,4.4,5.4,.819, , ,7.0,4.2, , , ,3.4,21.5
Gene Guarilia,SF,24,BOS,45, ,367,6.0,15.8,.379, , , ,6.0,15.8,.379,4.0,6.3,.641, , ,12.2,1.1, , , ,5.5,16.0
Richie Guerin*,SG,29,NYK,78, ,3348,9.0,20.4,.442, , , ,9.0,20.4,.442,6.7,8.2,.820, , ,5.4,5.8, , , ,3.2,24.8
Cliff Hagan*,SF,30,STL,77, ,2784,9.1,19.3,.470, , , ,9.1,19.3,.470,4.7,5.7,.825, , ,8.2,4.8, , , ,3.6,22.8
Swede Halbrook,C,29,SYR,64, ,908,6.0,16.7,.360, , , ,6.0,16.7,.360,3.8,6.0,.636, , ,15.8,1.3, , , ,7.1,15.9
Vern Hatton,G,26,TOT,40, ,898,4.5,13.3,.338, , , ,4.5,13.3,.338,3.9,5.0,.784, , ,4.1,4.0, , , ,2.5,12.9
Vern Hatton,SG,26,CHP,15, , , , , , , , , , , , , , , , , , , , , , , 
Vern Hatton,SG,26,STL,25, , , , , , , , , , , , , , , , , , , , , , , 
Tom Hawkins,SF,25,LAL,79, ,1903,5.5,13.3,.411, , , ,5.5,13.3,.411,2.7,4.2,.644, , ,9.7,1.8, , , ,4.6,13.6
Tom Heinsohn*,PF,27,BOS,79, ,2383,10.5,24.4,.429, , , ,10.5,24.4,.429,5.4,6.6,.819, , ,11.3,2.5, , , ,4.2,26.3
Cleo Hill,SG,23,STL,58, ,1050,3.7,10.6,.346, , , ,3.7,10.6,.346,3.6,4.7,.774, , ,6.1,3.9, , , ,3.4,11.0
Ron Horn,SF,23,STL,3, ,25,1.4,17.3,.083, , , ,1.4,17.3,.083,1.4,2.9,.500, , ,8.6,1.4, , , ,5.8,4.3
Bailey Howell*,SF,25,DET,79, ,2857,7.0,15.0,.464, , , ,7.0,15.0,.464,5.9,7.7,.768, , ,12.6,2.3, , , ,4.0,19.9
Hot Rod Hundley,SG,27,LAL,78, ,1492,4.2,12.3,.340, , , ,4.2,12.3,.340,2.0,3.1,.654, , ,4.8,7.0, , , ,3.1,10.4
Darrall Imhoff,C,23,NYK,76, ,1481,4.5,11.7,.386, , , ,4.5,11.7,.386,1.9,3.4,.576, , ,11.4,2.0, , , ,5.6,11.0
Andy Johnson,SF,29,CHP,71, ,2193,6.0,13.4,.448, , , ,6.0,13.4,.448,4.7,7.4,.628, , ,5.8,3.7, , , ,4.1,16.6
Howie Jolliff,PF,23,LAL,64, ,1094,3.4,8.3,.411, , , ,3.4,8.3,.411,1.3,2.6,.526, , ,12.6,2.5, , , ,5.8,8.2
K.C. Jones*,PG,29,BOS,80, ,2054,5.2,12.7,.406, , , ,5.2,12.7,.406,2.6,4.1,.634, , ,5.2,6.0, , , ,3.6,12.9
Sam Jones*,SG,28,BOS,78, ,2388,9.0,19.4,.464, , , ,9.0,19.4,.464,3.7,4.5,.818, , ,6.9,3.5, , , ,2.2,21.6
Willie Jones,PG,25,DET,69, ,1006,6.3,17.0,.373, , , ,6.3,17.0,.373,2.3,3.6,.634, , ,6.3,4.1, , , ,4.9,15.0
Phil Jordon,C,28,NYK,76, ,2195,6.6,16.9,.392, , , ,6.6,16.9,.392,1.6,2.8,.571, , ,7.9,2.6, , , ,4.2,14.8
Red Kerr,C,29,SYR,80, ,2768,7.0,15.9,.443, , , ,7.0,15.9,.443,2.9,3.9,.735, , ,15.3,3.2, , , ,3.5,17.0
Doug Kistler,F,23,NYK,5, ,13,8.3,16.6,.500, , , ,8.3,16.6,.500,5.5,11.1,.500, , ,2.8,0.0, , , ,5.5,22.2
Jim Krebs,C,26,LAL,78, ,2012,5.6,12.5,.445, , , ,5.6,12.5,.445,2.8,3.7,.750, , ,11.0,2.0, , , ,5.2,14.0
Fred LaCour,PG,23,STL,73, ,1507,5.5,12.8,.429, , , ,5.5,12.8,.429,2.5,3.1,.815, , ,6.5,4.0, , , ,4.0,13.5
York Larese,SG,23,TOT,59, ,703,6.2,16.7,.373, , , ,6.2,16.7,.373,3.0,3.7,.806, , ,3.9,4.8, , , ,5.3,15.5
York Larese,SG,23,CHP,8, ,57,6.3,13.3,.476, , , ,6.3,13.3,.476,3.2,5.7,.556, , ,3.8,5.7, , , ,5.1,15.8
York Larese,SG,23,PHW,51, ,646,6.2,17.1,.366, , , ,6.2,17.1,.366,3.0,3.5,.841, , ,4.0,4.7, , , ,5.3,15.4
Rudy LaRusso,PF,24,LAL,80, ,2754,6.7,14.5,.466, , , ,6.7,14.5,.466,4.5,5.9,.763, , ,10.8,2.3, , , ,3.3,18.0
George Lee,SF,25,DET,75, ,1351,4.8,13.3,.358, , , ,4.8,13.3,.358,5.7,7.5,.761, , ,9.3,1.7, , , ,3.4,15.2
Slick Leonard*,PG,29,CHP,70, ,2464,6.2,16.5,.375, , , ,6.2,16.5,.375,4.1,5.4,.752, , ,2.9,5.5, , , ,2.7,16.4
Jim Loscutoff,SF,31,BOS,79, ,1146,5.9,16.3,.362, , , ,5.9,16.3,.362,1.4,2.6,.536, , ,10.3,1.6, , , ,5.8,13.2
Clyde Lovellette*,C,32,STL,40, ,1192,10.3,21.9,.471, , , ,10.3,21.9,.471,4.7,5.6,.829, , ,10.6,2.1, , , ,4.1,25.3
Ted Luckenbill,PF,22,PHW,67, ,396,3.9,10.9,.358, , , ,3.9,10.9,.358,4.5,6.9,.645, , ,10.0,2.5, , , ,6.1,12.3
Whitey Martin,SG,22,NYK,66, ,1018,3.4,10.3,.325, , , ,3.4,10.3,.325,1.3,1.9,.673, , ,5.6,4.1, , , ,5.6,8.0
Johnny McCarthy,PG,27,STL,15, ,333,1.9,7.9,.247, , , ,1.9,7.9,.247,1.3,2.9,.444, , ,6.1,7.6, , , ,5.4,5.2
Shellie McMillon,SF,25,TOT,62, ,1225,7.8,17.4,.448, , , ,7.8,17.4,.448,3.2,5.3,.593, , ,10.8,1.7, , , ,5.9,18.7
Shellie McMillon,SF,25,DET,14, ,190,4.9,15.7,.313, , , ,4.9,15.7,.313,3.8,6.8,.556, , ,12.1,1.1, , , ,7.0,13.6
Shellie McMillon,SF,25,STL,48, ,1035,8.3,17.7,.470, , , ,8.3,17.7,.470,3.1,5.1,.603, , ,10.6,1.8, , , ,5.7,19.7
Bob McNeill,PG,23,TOT,50, ,441,4.6,11.1,.412, , , ,4.6,11.1,.412,2.1,2.8,.765, , ,4.6,7.3, , , ,4.6,11.3
Bob McNeill,PG,23,PHW,21, ,212,5.8,12.9,.447, , , ,5.8,12.9,.447,3.1,3.7,.818, , ,5.6,8.3, , , ,5.3,14.6
Bob McNeill,PG,23,LAL,29, ,229,3.5,9.4,.367, , , ,3.5,9.4,.367,1.3,1.9,.667, , ,3.6,6.3, , , ,3.9,8.2
Tom Meschery,PF,23,PHW,80, ,2509,5.4,13.3,.404, , , ,5.4,13.3,.404,3.1,3.8,.824, , ,10.5,2.1, , , ,4.7,13.9
Jackie Moreland,PF,23,DET,74, ,1219,6.1,14.4,.421, , , ,6.1,14.4,.421,4.1,5.5,.747, , ,12.6,2.2, , , ,5.3,16.2
Willie Naulls,SF,27,NYK,75, ,2978,9.0,21.7,.415, , , ,9.0,21.7,.415,4.6,5.5,.842, , ,10.5,2.3, , , ,3.1,22.7
Paul Neumann,PG,24,SYR,77, ,1265,4.9,11.4,.429, , , ,4.9,11.4,.429,3.8,4.9,.773, , ,5.5,5.0, , , ,5.8,13.6
Chuck Noble,SG,30,DET,26, ,361,3.2,11.3,.283, , , ,3.2,11.3,.283,0.8,1.5,.533, , ,4.3,6.3, , , ,5.5,7.2
Bevo Nordmann,C,22,CIN,58, ,344,5.3,13.2,.405, , , ,5.3,13.2,.405,3.0,6.0,.509, , ,13.4,1.9, , , ,8.5,13.7
Don Ohl,SG,25,DET,77, ,2526,7.9,17.8,.444, , , ,7.9,17.8,.444,2.9,4.0,.718, , ,3.8,3.5, , , ,2.5,18.7
Chuck Osborne,PF,23,SYR,4, ,21,1.7,13.7,.125, , , ,1.7,13.7,.125,5.1,6.9,.750, , ,15.4,1.7, , , ,5.1,8.6
Bob Pettit*,PF,29,STL,78, ,3282,9.5,21.1,.450, , , ,9.5,21.1,.450,7.6,9.9,.771, , ,16.0,3.2, , , ,3.2,26.6
Gary Phillips,PG,22,BOS,67, ,713,5.6,15.7,.355, , , ,5.6,15.7,.355,2.5,4.3,.581, , ,5.4,3.2, , , ,5.5,13.6
Dave Piontek,PF,27,CHP,45, ,614,4.9,13.2,.369, , , ,4.9,13.2,.369,2.3,3.5,.661, , ,9.1,1.8, , , ,5.2,12.0
Frank Radovich,F,23,PHW,37, ,175,7.6,19.1,.398, , , ,7.6,19.1,.398,2.7,5.3,.500, , ,10.5,0.8, , , ,5.6,17.9
Frank Ramsey*,SG,30,BOS,79, ,1913,8.2,19.2,.428, , , ,8.2,19.2,.428,6.3,7.6,.825, , ,7.3,2.1, , , ,4.6,22.7
Hub Reed,C,25,CIN,80, ,1446,5.1,11.5,.441, , , ,5.1,11.5,.441,1.5,2.0,.732, , ,11.0,1.3, , , ,6.6,11.6
Joe Roberts,PF,25,SYR,80, ,1642,5.3,13.6,.393, , , ,5.3,13.6,.393,2.8,4.3,.665, , ,11.8,1.1, , , ,5.0,13.5
Oscar Robertson*,PG,23,CIN,79, ,3503,8.9,18.6,.478, , , ,8.9,18.6,.478,7.2,9.0,.803, , ,10.1,9.2, , , ,2.7,25.0
Guy Rodgers*,PG,26,PHW,80, ,2650,3.6,10.2,.356, , , ,3.6,10.2,.356,1.6,2.5,.665, , ,4.7,8.7, , , ,4.2,8.9
Joe Ruklick,PF,23,PHW,46, ,302,5.7,17.5,.327, , , ,5.7,17.5,.327,1.4,3.1,.462, , ,10.4,1.7, , , ,6.7,12.9
Bill Russell*,C,27,BOS,76, ,3433,6.0,13.2,.457, , , ,6.0,13.2,.457,3.0,5.0,.595, , ,18.8,3.6, , , ,2.2,15.1
Tom Sanders*,SF,23,BOS,80, ,2325,5.4,12.4,.435, , , ,5.4,12.4,.435,3.1,4.1,.749, , ,11.8,1.1, , , ,4.3,13.9
Woody Sauldsberry,F-C,27,TOT,63, ,1765,6.1,17.7,.343, , , ,6.1,17.7,.343,1.6,2.5,.642, , ,10.9,1.8, , , ,3.7,13.8
Woody Sauldsberry,PF,27,STL,14, , , , , , , , , , , , , , , , , , , , , , , 
Woody Sauldsberry,PF,27,CHP,49, , , , , , , , , , , , , , , , , , , , , , , 
Dolph Schayes*,PF,33,SYR,56, ,1480,6.5,18.3,.357, , , ,6.5,18.3,.357,7.0,7.8,.897, , ,10.7,2.9, , , ,4.1,20.0
Ray Scott,PF,23,DET,75, ,2087,6.4,16.5,.387, , , ,6.4,16.5,.387,4.4,6.7,.657, , ,14.9,2.3, , , ,4.0,17.2
Frank Selvy,SG,29,LAL,79, ,2806,5.6,13.2,.420, , , ,5.6,13.2,.420,3.8,5.2,.738, , ,5.3,4.9, , , ,3.0,14.9
Lee Shaffer,SF,22,SYR,75, ,2083,8.9,20.4,.436, , , ,8.9,20.4,.436,4.1,5.4,.771, , ,8.8,1.7, , , ,4.6,21.9
Gene Shue,PG,30,DET,80, ,3143,6.6,16.3,.408, , , ,6.6,16.3,.408,4.1,5.1,.810, , ,4.3,5.3, , , ,2.2,17.4
Bob Sims,SG,23,TOT,65, ,1345,5.2,13.1,.393, , , ,5.2,13.1,.393,3.3,5.8,.569, , ,4.9,4.1, , , ,5.0,13.6
Bob Sims,SG,23,LAL,19, ,171,4.6,12.4,.373, , , ,4.6,12.4,.373,4.0,8.2,.487, , ,5.7,2.5, , , ,8.4,13.3
Bob Sims,SG,23,STL,46, ,1174,5.2,13.2,.396, , , ,5.2,13.2,.396,3.2,5.4,.588, , ,4.8,4.4, , , ,4.5,13.7
Adrian Smith,SG,25,CIN,80, ,1462,5.0,12.3,.405, , , ,5.0,12.3,.405,4.2,5.5,.775, , ,3.7,4.1, , , ,2.5,14.2
Bill Smith,G-F,22,NYK,9, ,83,3.5,14.3,.242, , , ,3.5,14.3,.242,3.0,3.5,.875, , ,6.9,3.0, , , ,2.6,10.0
Bobby Smith,G,24,LAL,3, ,7,0.0,5.1,.000, , , ,0.0,5.1,.000,0.0,0.0, , , ,0.0,0.0, , , ,5.1,0.0
Sam Stith,SG,24,NYK,32, ,440,4.8,13.3,.364, , , ,4.8,13.3,.364,1.9,3.1,.605, , ,4.2,4.9, , , ,4.5,11.5
Jack Turner,SG,22,CHP,42, ,567,5.3,14.0,.380, , , ,5.3,14.0,.380,2.0,2.7,.762, , ,5.4,2.8, , , ,3.2,12.7
Jack Twyman*,SF,27,CIN,80, ,2991,8.9,18.6,.479, , , ,8.9,18.6,.479,4.2,5.2,.811, , ,7.7,2.6, , , ,3.9,22.0
Charlie Tyra,PF,26,CHP,78, ,1606,4.3,12.0,.361, , , ,4.3,12.0,.361,3.0,4.8,.621, , ,13.7,1.9, , , ,4.7,11.6
Horace Walker,SF,24,CHP,65, ,1331,4.0,11.9,.339, , , ,4.0,11.9,.339,3.8,5.2,.725, , ,12.6,1.9, , , ,5.2,11.8
Jerry West*,PG,23,LAL,75, ,3087,9.3,20.9,.445, , , ,9.3,20.9,.445,8.3,10.8,.769, , ,6.9,4.7, , , ,2.0,26.9
Bob Wiesenhahn,SF,23,CIN,60, ,326,5.6,17.8,.317, , , ,5.6,17.8,.317,1.9,3.3,.567, , ,12.4,2.5, , , ,5.5,13.1
Lenny Wilkens*,PG,24,STL,20, ,870,5.8,15.1,.385, , , ,5.8,15.1,.385,3.5,4.6,.764, , ,5.4,4.8, , , ,2.6,15.1
Wayne Yates,C,24,LAL,37, ,263,4.2,14.4,.295, , , ,4.2,14.4,.295,1.4,3.0,.455, , ,12.9,2.2, , , ,9.9,9.9
Dave Zeller,PG,22,CIN,61, ,278,4.7,13.2,.353, , , ,4.7,13.2,.353,2.3,3.1,.750, , ,3.5,7.5, , , ,4.8,11.7
