Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Johnny Ezersky,F-G,27,BOS,16, , , , ,.265, , , , , ,.265, , ,.686, , , , , , , , , 
Bob Feerick,F-G,30,WSC,60, , , , ,.344, , , , , ,.344, , ,.799, , , , , , , , , 
George Feigenbaum,G,20,BLB,12, , , , ,.246, , , , , ,.246, , ,.444, , , , , , , , , 
Arnie Ferrin,F-G,24,MNL,63, , , , ,.333, , , , , ,.333, , ,.697, , , , , , , , , 
Jerry Fleishman,SG,27,PHW,65, , , , ,.289, , , , , ,.289, , ,.616, , , , , , , , , 
Joe Fulks*,PF,28,PHW,68, , , , ,.278, , , , , ,.278, , ,.696, , , , , , , , , 
Bill Gabor,SG,27,SYR,56, , , , ,.337, , , , , ,.337, , ,.689, , , , , , , , , 
Elmer Gainer,F-C,31,WAT,15, , , , ,.257, , , , , ,.257, , ,.750, , , , , , , , , 
Harry Gallatin*,F-C,22,NYK,68, , , , ,.396, , , , , ,.396, , ,.757, , , , , , , , , 
Vern Gardner,SG,24,PHW,63, , , , ,.342, , , , , ,.342, , ,.767, , , , , , , , , 
Frank Gates,G,29,AND,64, , , , ,.281, , , , , ,.281, , ,.622, , , , , , , , , 
Dee Gibson,F-G,26,TRI,44, , , , ,.314, , , , , ,.314, , ,.718, , , , , , , , , 
Hoot Gibson,F-C,28,TOT,32, , , , ,.344, , , , , ,.344, , ,.656, , , , , , , , , 
Hoot Gibson,F-C,28,BOS,2, , , , ,.750, , , , , ,.750, , ,.250, , , , , , , , , 
Hoot Gibson,F-C,28,WAT,30, , , , ,.335, , , , , ,.335, , ,.683, , , , , , , , , 
Chuck Gilmur,F-C,27,WSC,68, , , , ,.335, , , , , ,.335, , ,.680, , , , , , , , , 
Normie Glick,F,22,MNL,1, , , , ,1.000, , , , , ,1.000, , , , , , , , , , , , 
Paul Gordon,F,22,BLB,4, , , , ,.000, , , , , ,.000, , ,.600, , , , , , , , , 
Joe Graboski,F-C,20,CHS,57, , , , ,.304, , , , , ,.304, , ,.596, , , , , , , , , 
Bud Grant,F,22,MNL,35, , , , ,.365, , , , , ,.365, , ,.412, , , , , , , , , 
Don Grate,F-G,26,SHE,2, , , , ,.167, , , , , ,.167, , ,1.000, , , , , , , , , 
Alex Groza,C,23,INO,64, , , , ,.478, , , , , ,.478, , ,.729, , , , , , , , , 
Al Guokas,F-G,24,TOT,57, , , , ,.311, , , , , ,.311, , ,.560, , , , , , , , , 
Al Guokas,F-G,24,DNN,41, , , , ,.317, , , , , ,.317, , ,.532, , , , , , , , , 
Al Guokas,F-G,24,PHW,16, , , , ,.250, , , , , ,.250, , ,1.000, , , , , , , , , 
Robert Hahn,C,24,CHS,10, , , , ,.308, , , , , ,.308, , ,.286, , , , , , , , , 
Chick Halbert,C,30,WSC,68, , , , ,.380, , , , , ,.380, , ,.640, , , , , , , , , 
Bruce Hale,G-F,31,INO,64, , , , ,.353, , , , , ,.353, , ,.782, , , , , , , , , 
Dale Hamilton,G-F,30,WAT,14, , , , ,.242, , , , , ,.242, , ,.474, , , , , , , , , 
Alex Hannum*,PF,26,SYR,64, , , , ,.363, , , , , ,.363, , ,.688, , , , , , , , , 
John Hargis,G-F,29,AND,60, , , , ,.405, , , , , ,.405, , ,.711, , , , , , , , , 
Bob Harris,F-C,22,FTW,62, , , , ,.361, , , , , ,.361, , ,.628, , , , , , , , , 
Bob Harrison,G,22,MNL,66, , , , ,.359, , , , , ,.359, , ,.676, , , , , , , , , 
Billy Hassett,G,28,TOT,60, , , , ,.278, , , , , ,.278, , ,.646, , , , , , , , , 
Billy Hassett,G,28,TRI,18, , , , ,.293, , , , , ,.293, , ,.734, , , , , , , , , 
Billy Hassett,G,28,MNL,42, , , , ,.262, , , , , ,.262, , ,.522, , , , , , , , , 
Marshall Hawkins,F,25,INO,39, , , , ,.282, , , , , ,.282, , ,.689, , , , , , , , , 
Bill Henry,C,25,TOT,63, , , , ,.320, , , , , ,.320, , ,.670, , , , , , , , , 
Bill Henry,C,25,FTW,44, , , , ,.311, , , , , ,.311, , ,.672, , , , , , , , , 
Bill Henry,C,25,TRI,19, , , , ,.348, , , , , ,.348, , ,.667, , , , , , , , , 
Bill Herman,G,25,DNN,13, , , , ,.385, , , , , ,.385, , ,.545, , , , , , , , , 
Kleggie Hermsen,C-F,26,CHS,67, , , , ,.319, , , , , ,.319, , ,.619, , , , , , , , , 
Sonny Hertzberg,G,27,BOS,68, , , , ,.318, , , , , ,.318, , ,.749, , , , , , , , , 
Paul Hoffman,G-F,24,BLB,60, , , , ,.341, , , , , ,.341, , ,.665, , , , , , , , , 
Joe Holland,SF,24,INO,64, , , , ,.320, , , , , ,.320, , ,.690, , , , , , , , , 
Red Holzman*,PG,29,ROC,68, , , , ,.330, , , , , ,.330, , ,.686, , , , , , , , , 
Gene James,F,24,NYK,29, , , , ,.297, , , , , ,.297, , ,.452, , , , , , , , , 
Howie Janotta,F,25,BLB,9, , , , ,.300, , , , , ,.300, , ,.813, , , , , , , , , 
Tony Jaros,F-G,29,MNL,61, , , , ,.291, , , , , ,.291, , ,.750, , , , , , , , , 
Buddy Jeannette*,G,32,BLB,37, , , , ,.284, , , , , ,.284, , ,.820, , , , , , , , , 
Arnie Johnson,SF,29,ROC,68, , , , ,.396, , , , , ,.396, , ,.680, , , , , , , , , 
Ralph Johnson,PG,28,TOT,67, , , , ,.312, , , , , ,.312, , ,.806, , , , , , , , , 
Ralph Johnson,PG,28,AND,35, , , , ,.312, , , , , ,.312, , ,.855, , , , , , , , , 
Ralph Johnson,PG,28,FTW,32, , , , ,.312, , , , , ,.312, , ,.717, , , , , , , , , 
Wah Wah Jones,PF,23,INO,60, , , , ,.374, , , , , ,.374, , ,.751, , , , , , , , , 
Noble Jorgensen,C,24,SHE,54, , , , ,.353, , , , , ,.353, , ,.766, , , , , , , , , 
George Kaftan,SF,21,BOS,55, , , , ,.372, , , , , ,.372, , ,.654, , , , , , , , , 
Leo Katkaveck,G,26,WSC,54, , , , ,.306, , , , , ,.306, , ,.607, , , , , , , , , 
Jack Kerris,PF,25,TOT,68, , , , ,.326, , , , , ,.326, , ,.650, , , , , , , , , 
Jack Kerris,PF,25,TRI,4, , , , ,.308, , , , , ,.308, , ,.833, , , , , , , , , 
Jack Kerris,PF,25,FTW,64, , , , ,.327, , , , , ,.327, , ,.641, , , , , , , , , 
Bob Kinney,C-F,29,BOS,60, , , , ,.375, , , , , ,.375, , ,.628, , , , , , , , , 
Walt Kirk,PG,25,TOT,58, , , , ,.269, , , , , ,.269, , ,.718, , , , , , , , , 
Walt Kirk,PG,25,AND,26, , , , ,.248, , , , , ,.248, , ,.687, , , , , , , , , 
Walt Kirk,PG,25,TRI,32, , , , ,.280, , , , , ,.280, , ,.737, , , , , , , , , 
Leo Klier,F-G,26,FTW,66, , , , ,.304, , , , , ,.304, , ,.742, , , , , , , , , 
Duane Klueh,G,24,TOT,52, , , , ,.384, , , , , ,.384, , ,.707, , , , , , , , , 
Duane Klueh,G,24,DNN,33, , , , ,.364, , , , , ,.364, , ,.725, , , , , , , , , 
Duane Klueh,G,24,FTW,19, , , , ,.438, , , , , ,.438, , ,.667, , , , , , , , , 
Lee Knorek,C,28,BLB,1, , , , ,.000, , , , , ,.000, , , , , , , , , , , , 
Milo Komenich,F-C,29,AND,64, , , , ,.283, , , , , ,.283, , ,.584, , , , , , , , , 
Leo Kubiak,G,22,WAT,62, , , , ,.326, , , , , ,.326, , ,.814, , , , , , , , , 
Frank Kudelka,G-F,24,CHS,65, , , , ,.326, , , , , ,.326, , ,.636, , , , , , , , , 
Walt Lautenbach,G-F,27,SHE,55, , , , ,.301, , , , , ,.301, , ,.691, , , , , , , , , 
Tony Lavelli,F,23,BOS,56, , , , ,.372, , , , , ,.372, , ,.853, , , , , , , , , 
Ed Leede,F-G,22,BOS,64, , , , ,.343, , , , , ,.343, , ,.706, , , , , , , , , 
Andrew Levane,F-G,29,SYR,60, , , , ,.333, , , , , ,.333, , ,.635, , , , , , , , , 
Freddie Lewis,F-G,29,TOT,34, , , , ,.250, , , , , ,.250, , ,.781, , , , , , , , , 
Freddie Lewis,F-G,29,BLB,18, , , , ,.227, , , , , ,.227, , ,.684, , , , , , , , , 
Freddie Lewis,F-G,29,PHW,16, , , , ,.284, , , , , ,.284, , ,.923, , , , , , , , , 
Ron Livingstone,C,24,TOT,54, , , , ,.282, , , , , ,.282, , ,.689, , , , , , , , , 
Ron Livingstone,C,24,BLB,16, , , , ,.245, , , , , ,.245, , ,.761, , , , , , , , , 
Ron Livingstone,C,24,PHW,38, , , , ,.289, , , , , ,.289, , ,.664, , , , , , , , , 
John Logan,G,29,STB,62, , , , ,.331, , , , , ,.331, , ,.783, , , , , , , , , 
Ray Lumpp,G,26,NYK,58, , , , ,.322, , , , , ,.322, , ,.796, , , , , , , , , 
Ed Macauley*,C-F,21,STB,67, , , , ,.398, , , , , ,.398, , ,.718, , , , , , , , , 
Johnny Macknowski,G-F,27,SYR,59, , , , ,.333, , , , , ,.333, , ,.736, , , , , , , , , 
John Mahnken,C,27,TOT,62, , , , ,.267, , , , , ,.267, , ,.670, , , , , , , , , 
John Mahnken,C,27,FTW,2, , , , ,.375, , , , , ,.375, , ,.333, , , , , , , , , 
John Mahnken,C,27,TRI,36, , , , ,.266, , , , , ,.266, , ,.697, , , , , , , , , 
John Mahnken,C,27,BOS,24, , , , ,.262, , , , , ,.262, , ,.639, , , , , , , , , 
John Mandic,F-C,30,TOT,25, , , , ,.293, , , , , ,.293, , ,.688, , , , , , , , , 
John Mandic,F-C,30,WSC,22, , , , ,.323, , , , , ,.323, , ,.667, , , , , , , , , 
John Mandic,F-C,30,BLB,3, , , , ,.100, , , , , ,.100, , ,1.000, , , , , , , , , 
Slater Martin*,PG,24,MNL,67, , , , ,.351, , , , , ,.351, , ,.634, , , , , , , , , 
Ariel Maughan,F,26,STB,68, , , , ,.279, , , , , ,.279, , ,.766, , , , , , , , , 
Matt Mazza,F,26,SHE,26, , , , ,.300, , , , , ,.300, , ,.711, , , , , , , , , 
Mike McCarron,G,27,TOT,8, , , , ,.200, , , , , ,.200, , ,.600, , , , , , , , , 
Mike McCarron,G,27,BLB,3, , , , ,.200, , , , , ,.200, , ,.667, , , , , , , , , 
Mike McCarron,G,27,STB,5, , , , ,.200, , , , , ,.200, , ,.500, , , , , , , , , 
Dick McGuire*,PG,24,NYK,68, , , , ,.337, , , , , ,.337, , ,.652, , , , , , , , , 
Bones McKinney,SF,31,WSC,53, , , , ,.296, , , , , ,.296, , ,.776, , , , , , , , , 
Mal McMullen,F-C,22,INO,58, , , , ,.324, , , , , ,.324, , ,.546, , , , , , , , , 
Dick Mehen,PF,27,WAT,62, , , , ,.420, , , , , ,.420, , ,.705, , , , , , , , , 
Ken Menke,G,27,WAT,6, , , , ,.353, , , , , ,.353, , ,.375, , , , , , , , , 
Stan Miasek,C-F,26,CHS,68, , , , ,.381, , , , , ,.381, , ,.661, , , , , , , , , 
Ed Mikan,C,24,TOT,65, , , , ,.277, , , , , ,.277, , ,.767, , , , , , , , , 
Ed Mikan,C,24,CHS,21, , , , ,.244, , , , , ,.244, , ,.776, , , , , , , , , 
Ed Mikan,C,24,ROC,44, , , , ,.299, , , , , ,.299, , ,.758, , , , , , , , , 
George Mikan*,C,25,MNL,68, , , , ,.407, , , , , ,.407, , ,.779, , , , , , , , , 
Vern Mikkelsen*,PF,21,MNL,68, , , , ,.399, , , , , ,.399, , ,.752, , , , , , , , , 
Al Miksis,C,21,WAT,8, , , , ,.238, , , , , ,.238, , ,.810, , , , , , , , , 
Murray Mitchell,C,26,AND,2, , , , ,.333, , , , , ,.333, , , , , , , , , , , , 
Leo Mogus,F-C,28,PHW,64, , , , ,.396, , , , , ,.396, , ,.727, , , , , , , , , 
Max Morris,F-C,24,SHE,62, , , , ,.363, , , , , ,.363, , ,.667, , , , , , , , , 
Joe Mullaney,G,25,BOS,37, , , , ,.129, , , , , ,.129, , ,.800, , , , , , , , , 
Jerry Nagel,G,21,FTW,14, , , , ,.214, , , , , ,.214, , ,.250, , , , , , , , , 
Jack Nichols,PF,23,TOT,67, , , , ,.366, , , , , ,.366, , ,.753, , , , , , , , , 
Jack Nichols,PF,23,WSC,49, , , , ,.362, , , , , ,.362, , ,.736, , , , , , , , , 
Jack Nichols,PF,23,TRI,18, , , , ,.374, , , , , ,.374, , ,.800, , , , , , , , , 
Richie Niemiera,G-F,28,TOT,60, , , , ,.314, , , , , ,.314, , ,.748, , , , , , , , , 
Richie Niemiera,G-F,28,FTW,31, , , , ,.285, , , , , ,.285, , ,.767, , , , , , , , , 
Richie Niemiera,G-F,28,AND,29, , , , ,.357, , , , , ,.357, , ,.727, , , , , , , , , 
Paul Noel,F,25,NYK,65, , , , ,.337, , , , , ,.337, , ,.609, , , , , , , , , 
Jim Nolan,C,22,PHW,5, , , , ,.190, , , , , ,.190, , , , , , , , , , , , 
Johnny Norlander,F,28,WSC,40, , , , ,.338, , , , , ,.338, , ,.624, , , , , , , , , 
George Nostrand,C-F,26,TOT,55, , , , ,.306, , , , , ,.306, , ,.566, , , , , , , , , 
George Nostrand,C-F,26,BOS,18, , , , ,.300, , , , , ,.300, , ,.610, , , , , , , , , 
George Nostrand,C-F,26,TRI,1, , , , ,.500, , , , , ,.500, , ,.400, , , , , , , , , 
George Nostrand,C-F,26,CHS,36, , , , ,.296, , , , , ,.296, , ,.514, , , , , , , , , 
Mike Novak,C-F,34,TOT,60, , , , ,.248, , , , , ,.248, , ,.532, , , , , , , , , 
Mike Novak,C-F,34,ROC,5, , , , ,.091, , , , , ,.091, , ,1.000, , , , , , , , , 
Mike Novak,C-F,34,PHW,55, , , , ,.261, , , , , ,.261, , ,.522, , , , , , , , , 
Dermie O'Connell,G,21,TOT,61, , , , ,.261, , , , , ,.261, , ,.528, , , , , , , , , 
Dermie O'Connell,G,21,BOS,37, , , , ,.262, , , , , ,.262, , ,.569, , , , , , , , , 
Dermie O'Connell,G,21,STB,24, , , , ,.260, , , , , ,.260, , ,.452, , , , , , , , , 
Andy O'Donnell,G,24,BLB,25, , , , ,.352, , , , , ,.352, , ,.778, , , , , , , , , 
Dick O'Keefe,G-F,26,WSC,68, , , , ,.306, , , , , ,.306, , ,.739, , , , , , , , , 
John Oldham,G,26,FTW,59, , , , ,.298, , , , , ,.298, , ,.710, , , , , , , , , 
Gene Ollrich,G,27,WAT,14, , , , ,.236, , , , , ,.236, , ,.714, , , , , , , , , 
Johnny Orr,F,22,TOT,34, , , , ,.339, , , , , ,.339, , ,.857, , , , , , , , , 
Johnny Orr,F,22,STB,21, , , , ,.362, , , , , ,.362, , ,.857, , , , , , , , , 
Johnny Orr,F,22,WAT,13, , , , ,.324, , , , , ,.324, , ,.857, , , , , , , , , 
Don Otten,C,28,TOT,64, , , , ,.373, , , , , ,.373, , ,.737, , , , , , , , , 
Don Otten,C,28,TRI,46, , , , ,.366, , , , , ,.366, , ,.717, , , , , , , , , 
Don Otten,C,28,WSC,18, , , , ,.391, , , , , ,.391, , ,.777, , , , , , , , , 
Mac Otten,F-C,24,TOT,59, , , , ,.329, , , , , ,.329, , ,.494, , , , , , , , , 
Mac Otten,F-C,24,TRI,12, , , , ,.353, , , , , ,.353, , ,.682, , , , , , , , , 
Mac Otten,F-C,24,STB,47, , , , ,.322, , , , , ,.322, , ,.424, , , , , , , , , 
Red Owens,SG,24,TOT,61, , , , ,.299, , , , , ,.299, , ,.673, , , , , , , , , 
Red Owens,SG,24,TRI,26, , , , ,.307, , , , , ,.307, , ,.678, , , , , , , , , 
Red Owens,SG,24,AND,35, , , , ,.291, , , , , ,.291, , ,.667, , , , , , , , , 
Easy Parham,F-G,28,STB,66, , , , ,.325, , , , , ,.325, , ,.494, , , , , , , , , 
Jack Parkinson,G,25,INO,4, , , , ,.083, , , , , ,.083, , ,1.000, , , , , , , , , 
Charlie Parsley,G,24,PHW,9, , , , ,.258, , , , , ,.258, , ,.857, , , , , , , , , 
Stan Patrick,F-G,27,TOT,53, , , , ,.395, , , , , ,.395, , ,.605, , , , , , , , , 
Stan Patrick,F-G,27,WAT,34, , , , ,.422, , , , , ,.422, , ,.648, , , , , , , , , 
Stan Patrick,F-G,27,SHE,19, , , , ,.346, , , , , ,.346, , ,.487, , , , , , , , , 
Johnny Payak,SG,23,TOT,52, , , , ,.296, , , , , ,.296, , ,.699, , , , , , , , , 
Johnny Payak,SG,23,PHW,17, , , , ,.375, , , , , ,.375, , ,.619, , , , , , , , , 
Johnny Payak,SG,23,WAT,35, , , , ,.288, , , , , ,.288, , ,.711, , , , , , , , , 
Warren Perkins,G-F,27,TRI,60, , , , ,.303, , , , , ,.303, , ,.590, , , , , , , , , 
Ed Peterson,C,25,SYR,62, , , , ,.428, , , , , ,.428, , ,.600, , , , , , , , , 
Jack Phelan,F,24,TOT,55, , , , ,.325, , , , , ,.325, , ,.578, , , , , , , , , 
Jack Phelan,F,24,WAT,15, , , , ,.348, , , , , ,.348, , ,.542, , , , , , , , , 
Jack Phelan,F,24,SHE,40, , , , ,.317, , , , , ,.317, , ,.591, , , , , , , , , 
Andy Phillip*,G-F,27,CHS,65, , , , ,.349, , , , , ,.349, , ,.704, , , , , , , , , 
Jim Pollard*,SF,27,MNL,66, , , , ,.346, , , , , ,.346, , ,.764, , , , , , , , , 
John Pritchard,C,23,WAT,7, , , , ,.310, , , , , ,.310, , ,.364, , , , , , , , , 
Les Pugh,C-F,27,BLB,56, , , , ,.249, , , , , ,.249, , ,.846, , , , , , , , , 
Don Putman,G,27,STB,57, , , , ,.255, , , , , ,.255, , ,.635, , , , , , , , , 
George Ratkovicz,PF,27,SYR,62, , , , ,.369, , , , , ,.369, , ,.606, , , , , , , , , 
Don Ray,F-C,28,TRI,61, , , , ,.323, , , , , ,.323, , ,.698, , , , , , , , , 
Chick Reiser,G-F,35,WSC,67, , , , ,.305, , , , , ,.305, , ,.835, , , , , , , , , 
Arnie Risen*,C,25,ROC,62, , , , ,.344, , , , , ,.344, , ,.664, , , , , , , , , 
Tex Ritter,G-F,25,NYK,62, , , , ,.337, , , , , ,.337, , ,.710, , , , , , , , , 
Bill Roberts,C,24,STB,67, , , , ,.347, , , , , ,.347, , ,.718, , , , , , , , , 
Red Rocha,C,26,STB,65, , , , ,.405, , , , , ,.405, , ,.703, , , , , , , , , 
Kenny Rollins,PG,26,CHS,66, , , , ,.342, , , , , ,.342, , ,.742, , , , , , , , , 
Bob Royer,G,22,DNN,42, , , , ,.338, , , , , ,.338, , ,.707, , , , , , , , , 
Jerry Rullo,G,26,PHW,4, , , , ,.333, , , , , ,.333, , ,1.000, , , , , , , , , 
Ed Sadowski,C,32,TOT,69, , , , ,.324, , , , , ,.324, , ,.735, , , , , , , , , 
Ed Sadowski,C,32,PHW,17, , , , ,.307, , , , , ,.307, , ,.693, , , , , , , , , 
Ed Sadowski,C,32,BLB,52, , , , ,.328, , , , , ,.328, , ,.745, , , , , , , , , 
Kenny Sailors,G,29,DNN,57, , , , ,.349, , , , , ,.349, , ,.721, , , , , , , , , 
Pep Saul,SG,25,ROC,49, , , , ,.404, , , , , ,.404, , ,.723, , , , , , , , , 
Herm Schaefer,G-F,31,MNL,65, , , , ,.389, , , , , ,.389, , ,.851, , , , , , , , , 
Marv Schatzman,F,22,BLB,34, , , , ,.247, , , , , ,.247, , ,.580, , , , , , , , , 
Fred Schaus,F,24,FTW,68, , , , ,.352, , , , , ,.352, , ,.818, , , , , , , , , 
Dolph Schayes*,F-C,21,SYR,64, , , , ,.385, , , , , ,.385, , ,.774, , , , , , , , , 
Milt Schoon,C,27,SHE,62, , , , ,.410, , , , , ,.410, , ,.653, , , , , , , , , 
Howie Schultz,PF,27,TOT,67, , , , ,.267, , , , , ,.267, , ,.695, , , , , , , , , 
Howie Schultz,PF,27,AND,35, , , , ,.263, , , , , ,.263, , ,.731, , , , , , , , , 
Howie Schultz,PF,27,FTW,32, , , , ,.270, , , , , ,.270, , ,.648, , , , , , , , , 
Dick Schulz,F-G,33,TOT,50, , , , ,.297, , , , , ,.297, , ,.755, , , , , , , , , 
Dick Schulz,F-G,33,WSC,13, , , , ,.267, , , , , ,.267, , ,.679, , , , , , , , , 
Dick Schulz,F-G,33,TRI,8, , , , ,.289, , , , , ,.289, , ,.714, , , , , , , , , 
Dick Schulz,F-G,33,SHE,29, , , , ,.311, , , , , ,.311, , ,.803, , , , , , , , , 
Fred Scolari,PG,27,WSC,66, , , , ,.343, , , , , ,.343, , ,.822, , , , , , , , , 
Wayne See,G,26,WAT,61, , , , ,.373, , , , , ,.373, , ,.696, , , , , , , , , 
Glen Selbo,G-F,23,SHE,13, , , , ,.196, , , , , ,.196, , ,.759, , , , , , , , , 
Rollie Seltz,G-F,26,AND,34, , , , ,.301, , , , , ,.301, , ,.769, , , , , , , , , 
