Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dick Cunningham,C,25,HOU,63, ,720,3.3,8.7,.385, , , ,3.3,8.7,.385,1.8,2.6,.698, , ,12.2,2.8, , , ,3.8,8.6
Bob Dandridge,SF,24,MIL,80, ,2957,7.7,15.4,.498, , , ,7.7,15.4,.498,2.6,3.5,.739, , ,7.5,3.0, , , ,3.6,18.0
Charlie Davis,SG,22,CLE,61, ,1144,7.2,17.9,.402, , , ,7.2,17.9,.402,4.5,5.3,.840, , ,2.9,3.9, , , ,4.5,18.9
Jim Davis,C,30,TOT,75, ,983,5.4,12.4,.435, , , ,5.4,12.4,.435,3.7,5.6,.649, , ,10.1,1.9, , , ,5.1,14.4
Jim Davis,C,30,ATL,11, ,119,2.4,10.0,.242, , , ,2.4,10.0,.242,3.0,5.4,.556, , ,10.9,2.4, , , ,4.2,7.9
Jim Davis,C,30,HOU,12, ,180,3.6,10.8,.333, , , ,3.6,10.8,.333,5.2,7.6,.684, , ,8.8,1.0, , , ,3.6,12.4
Jim Davis,C,30,DET,52, ,684,6.4,13.2,.482, , , ,6.4,13.2,.482,3.4,5.2,.653, , ,10.3,2.0, , , ,5.6,16.1
Mike Davis,SG,25,BUF,62, ,1068,7.2,16.9,.425, , , ,7.2,16.9,.425,4.7,6.1,.767, , ,4.0,2.8, , , ,4.8,19.0
Dave DeBusschere*,PF,31,NYK,80, ,3072,6.1,14.3,.427, , , ,6.1,14.3,.427,2.3,3.1,.728, , ,10.6,3.4, , , ,2.6,14.4
Jackie Dinkins,SF,22,CHI,18, ,89,6.9,16.6,.415, , , ,6.9,16.6,.415,4.4,8.1,.550, , ,8.1,2.8, , , ,4.0,18.2
Bill Dinwiddie,PF,28,MIL,23, ,144,4.0,14.2,.281, , , ,4.0,14.2,.281,1.2,2.3,.556, , ,8.0,2.3, , , ,5.7,9.2
Terry Dischinger,SF,31,DET,79, ,2062,5.2,10.0,.514, , , ,5.2,10.0,.514,2.7,3.5,.780, , ,5.9,1.6, , , ,5.0,13.0
Terry Driscoll,PF,24,BAL,40, ,313,4.6,12.0,.385, , , ,4.6,12.0,.385,3.1,4.5,.692, , ,12.5,2.6, , , ,6.1,12.3
Ken Durrett,SF,23,CIN,19, ,233,4.8,12.2,.392, , , ,4.8,12.2,.392,3.2,4.3,.750, , ,6.0,2.2, , , ,6.3,12.8
Johnny Egan,PG,33,HOU,38, ,437,3.5,8.6,.404, , , ,3.5,8.6,.404,2.1,2.6,.813, , ,2.1,4.2, , , ,4.5,9.1
Joe Ellis,SF,27,GSW,78, ,1462,6.9,16.8,.411, , , ,6.9,16.8,.411,2.3,3.3,.720, , ,9.6,2.4, , , ,5.5,16.1
Leroy Ellis,C,31,LAL,74, ,1081,4.6,10.0,.460, , , ,4.6,10.0,.460,2.2,3.2,.695, , ,10.3,1.5, , , ,3.8,11.4
Keith Erickson,SF,27,LAL,15, ,262,5.5,11.4,.482, , , ,5.5,11.4,.482,0.8,1.0,.857, , ,5.4,4.8, , , ,3.6,11.8
Greg Fillmore,C,24,NYK,10, ,67,3.8,14.5,.259, , , ,3.8,14.5,.259,0.5,1.6,.333, , ,8.1,1.6, , , ,9.1,8.1
Hank Finkel,C,29,BOS,78, ,736,5.0,12.4,.406, , , ,5.0,12.4,.406,2.1,3.6,.581, , ,12.3,3.0, , , ,5.8,12.2
Jake Ford,PG,25,SEA,26, ,181,6.6,13.1,.500, , , ,6.6,13.1,.500,5.2,6.6,.788, , ,2.2,5.2, , , ,4.2,18.3
Fred Foster,SF,25,PHI,74, ,1699,7.4,17.7,.415, , , ,7.4,17.7,.415,3.9,5.1,.761, , ,5.8,1.9, , , ,3.9,18.6
Jim Fox,C,28,TOT,81, ,2180,5.8,13.0,.449, , , ,5.8,13.0,.449,3.7,4.9,.764, , ,11.8,1.4, , , ,4.2,15.4
Jim Fox,C,28,CHI,10, ,133,5.4,14.3,.377, , , ,5.4,14.3,.377,5.4,7.6,.714, , ,14.6,1.6, , , ,5.7,16.2
Jim Fox,C,28,CIN,71, ,2047,5.9,12.9,.454, , , ,5.9,12.9,.454,3.6,4.7,.770, , ,11.6,1.4, , , ,4.2,15.4
Walt Frazier*,PG,26,NYK,77, ,3126,7.7,15.1,.512, , , ,7.7,15.1,.512,5.2,6.4,.808, , ,5.9,5.1, , , ,2.1,20.6
Dick Garrett,SG,25,BUF,73, ,1905,6.1,13.9,.442, , , ,6.1,13.9,.442,2.6,3.0,.866, , ,4.3,3.1, , , ,4.3,14.9
Dick Gibbs,SF,23,HOU,64, ,757,4.3,12.6,.340, , , ,4.3,12.6,.340,2.6,3.1,.833, , ,6.7,2.4, , , ,6.0,11.2
Herm Gilliam,PG,25,ATL,82, ,2337,5.3,11.9,.446, , , ,5.3,11.9,.446,2.2,2.7,.838, , ,5.2,5.8, , , ,3.6,12.9
Clarence Glover,PF,24,BOS,25, ,119,7.6,16.6,.455, , , ,7.6,16.6,.455,4.5,9.7,.469, , ,13.9,1.2, , , ,7.9,19.7
Gail Goodrich*,SG,28,LAL,82, ,3040,9.8,20.1,.487, , , ,9.8,20.1,.487,5.6,6.6,.850, , ,3.5,4.3, , , ,2.5,25.2
Johnny Green,PF,38,CIN,82, ,1914,6.2,10.9,.569, , , ,6.2,10.9,.569,2.7,4.7,.564, , ,10.5,2.3, , , ,4.5,15.1
Lamar Green,PF,24,PHO,67, ,991,4.8,10.8,.446, , , ,4.8,10.8,.446,2.4,3.3,.733, , ,12.6,1.6, , , ,4.9,12.1
Hal Greer*,PG,35,PHI,81, ,2410,5.8,12.9,.449, , , ,5.8,12.9,.449,2.7,3.5,.774, , ,4.0,4.7, , , ,4.0,14.3
Gary Gregor,SF,26,POR,82, ,2371,6.1,13.4,.451, , , ,6.1,13.4,.451,1.7,2.3,.755, , ,9.0,2.8, , , ,3.1,13.8
Matt Guokas,SG,27,CIN,61, ,1975,3.5,7.0,.496, , , ,3.5,7.0,.496,1.2,1.5,.771, , ,2.6,5.9, , , ,2.7,8.1
Happy Hairston,PF,29,LAL,80, ,2748,4.8,10.5,.461, , , ,4.8,10.5,.461,4.1,5.2,.779, , ,13.7,2.5, , , ,3.3,13.7
Shaler Halimon,SF,26,ATL,1, ,4,0.0,0.0, , , , ,0.0,0.0, ,0.0,0.0, , , ,0.0,0.0, , , ,9.0,0.0
Jeff Halliburton,SG,22,ATL,37, ,288,7.6,16.6,.459, , , ,7.6,16.6,.459,3.1,3.7,.833, , ,4.6,2.5, , , ,6.2,18.4
Art Harris,SG,25,PHO,21, ,145,5.7,17.4,.329, , , ,5.7,17.4,.329,2.2,5.2,.429, , ,3.2,4.5, , , ,6.5,13.7
Clem Haskins,PG,28,PHO,79, ,2453,7.5,15.5,.483, , , ,7.5,15.5,.483,3.2,3.8,.853, , ,4.0,4.3, , , ,2.8,18.2
John Havlicek*,SF,31,BOS,82, ,3698,8.7,19.1,.458, , , ,8.7,19.1,.458,4.5,5.3,.834, , ,6.5,6.0, , , ,1.8,21.9
Connie Hawkins*,SF,29,PHO,76, ,2798,7.3,16.0,.459, , , ,7.3,16.0,.459,5.9,7.3,.807, , ,8.1,3.8, , , ,3.0,20.6
Elvin Hayes*,C,26,HOU,82, ,3461,8.7,20.0,.434, , , ,8.7,20.0,.434,4.2,6.4,.649, , ,12.5,2.8, , , ,2.4,21.5
Spencer Haywood*,PF,22,SEA,73, ,3167,8.2,17.7,.461, , , ,8.2,17.7,.461,5.5,6.7,.819, , ,10.5,1.7, , , ,2.4,21.8
Walt Hazzard,PG,29,BUF,72, ,2389,6.8,15.0,.451, , , ,6.8,15.0,.451,3.6,4.6,.782, , ,3.2,6.1, , , ,3.5,17.1
Gar Heard,PF,23,SEA,58, ,1499,4.6,11.4,.401, , , ,4.6,11.4,.401,1.9,3.1,.617, , ,10.6,1.3, , , ,3.0,11.0
Al Henry,C,22,PHI,43, ,421,5.8,13.3,.436, , , ,5.8,13.3,.436,4.4,6.2,.699, , ,11.7,0.7, , , ,3.6,16.0
Bill Hewitt,PF,27,DET,68, ,1203,3.9,8.3,.473, , , ,3.9,8.3,.473,1.2,2.5,.500, , ,11.1,2.1, , , ,4.0,9.1
Fred Hilton,SG,24,BUF,61, ,1349,8.2,21.2,.389, , , ,8.2,21.2,.389,2.4,3.3,.738, , ,4.2,3.1, , , ,3.9,18.9
Bill Hosket,PF,25,BUF,44, ,592,5.4,11.0,.492, , , ,5.4,11.0,.492,2.6,3.2,.808, , ,7.5,2.3, , , ,4.8,13.4
Greg Howard,PF,24,CLE,48, ,426,4.2,11.1,.382, , , ,4.2,11.1,.382,3.3,4.3,.765, , ,9.1,2.3, , , ,4.2,11.7
Lou Hudson,SG,27,ATL,77, ,3042,9.2,18.2,.503, , , ,9.2,18.2,.503,4.1,5.1,.812, , ,4.6,3.7, , , ,2.7,22.5
John Hummer,PF,23,BUF,55, ,1186,3.4,8.8,.390, , , ,3.4,8.8,.390,1.8,3.8,.468, , ,7.0,2.2, , , ,5.4,8.6
Darrall Imhoff,C,33,TOT,49, ,480,3.9,9.9,.394, , , ,3.9,9.9,.394,1.8,3.2,.558, , ,10.0,3.9, , , ,7.3,9.6
Darrall Imhoff,C,33,CIN,9, ,76,4.7,13.7,.345, , , ,4.7,13.7,.345,1.4,3.8,.375, , ,12.8,0.9, , , ,10.4,10.9
Darrall Imhoff,C,33,POR,40, ,404,3.7,9.2,.408, , , ,3.7,9.2,.408,1.9,3.1,.600, , ,9.5,4.5, , , ,6.8,9.4
Luke Jackson,PF,30,PHI,63, ,1083,4.6,11.5,.396, , , ,4.6,11.5,.396,3.1,4.4,.692, , ,10.3,2.9, , , ,4.7,12.2
Phil Jackson*,PF,26,NYK,80, ,1273,5.8,13.2,.440, , , ,5.8,13.2,.440,4.7,6.4,.732, , ,9.2,2.0, , , ,6.3,16.3
Gus Johnson*,PF,33,BAL,39, ,668,5.6,14.5,.383, , , ,5.6,14.5,.383,2.3,3.4,.683, , ,12.2,2.7, , , ,4.9,13.4
John Johnson,SF,24,CLE,82, ,3041,6.6,15.2,.433, , , ,6.6,15.2,.433,3.3,4.2,.785, , ,7.5,4.9, , , ,3.2,16.5
Jake Jones,SG,22,TOT,17, ,202,5.0,12.8,.389, , , ,5.0,12.8,.389,3.6,5.5,.645, , ,4.6,2.1, , , ,3.9,13.5
Jake Jones,SG,22,PHI,6, ,41,5.3,15.8,.333, , , ,5.3,15.8,.333,6.1,8.8,.700, , ,5.3,1.8, , , ,2.6,16.7
Jake Jones,SG,22,CIN,11, ,161,4.9,12.1,.407, , , ,4.9,12.1,.407,2.9,4.7,.619, , ,4.5,2.2, , , ,4.2,12.7
Nick Jones,SG,26,GSW,65, ,478,6.2,14.8,.418, , , ,6.2,14.8,.418,3.8,4.6,.836, , ,2.9,3.4, , , ,8.2,16.2
Wali Jones,PG,29,MIL,48, ,1030,5.0,12.4,.407, , , ,5.0,12.4,.407,2.6,3.1,.822, , ,2.6,4.9, , , ,3.9,12.7
Bob Kauffman,PF,25,BUF,77, ,3205,6.3,12.6,.497, , , ,6.3,12.6,.497,3.8,4.8,.795, , ,8.8,3.3, , , ,3.1,16.4
Toby Kimball,PF,29,MIL,74, ,971,4.0,8.5,.467, , , ,4.0,8.5,.467,1.6,3.0,.543, , ,11.6,2.2, , , ,5.1,9.6
Jim King,SG,30,CHI,73, ,1014,5.8,12.6,.455, , , ,5.8,12.6,.455,3.2,4.0,.788, , ,2.9,3.6, , , ,3.7,14.7
Ron Knight,SF,24,POR,49, ,483,8.3,19.2,.436, , , ,8.3,19.2,.436,2.3,4.6,.500, , ,8.6,2.5, , , ,3.9,19.0
Don Kojis,SF,33,SEA,73, ,1857,6.2,13.3,.469, , , ,6.2,13.3,.469,3.6,4.6,.793, , ,6.5,1.6, , , ,3.3,16.1
Howard Komives,PG,30,DET,79, ,2071,4.6,12.2,.373, , , ,4.6,12.2,.373,2.9,3.5,.808, , ,3.0,5.1, , , ,3.4,12.0
Steve Kuberski,PF,24,BOS,71, ,1128,5.9,14.2,.417, , , ,5.9,14.2,.417,2.6,3.3,.784, , ,10.2,1.5, , , ,4.1,14.4
Sam Lacey,C,23,CIN,81, ,2832,5.2,12.4,.422, , , ,5.2,12.4,.422,1.5,2.1,.704, , ,12.3,2.2, , , ,3.6,11.9
Bob Lanier*,C,23,DET,80, ,3092,9.7,19.7,.493, , , ,9.7,19.7,.493,4.5,5.9,.768, , ,13.2,2.9, , , ,3.5,23.9
Stu Lantz,SG,25,HOU,81, ,3097,6.5,14.9,.435, , , ,6.5,14.9,.435,4.5,5.4,.838, , ,4.0,3.9, , , ,2.5,17.4
Mo Layton,PG,23,PHO,80, ,1849,5.9,14.0,.424, , , ,5.9,14.0,.424,2.4,3.2,.739, , ,3.2,4.8, , , ,4.3,14.2
Clyde Lee,PF,27,GSW,78, ,2674,3.4,7.3,.471, , , ,3.4,7.3,.471,1.6,3.0,.541, , ,15.2,1.1, , , ,3.3,8.5
Kevin Loughery,SG,31,TOT,76, ,1771,6.9,16.4,.422, , , ,6.9,16.4,.422,5.3,6.5,.822, , ,3.7,4.0, , , ,4.3,19.2
Kevin Loughery,SG,31,BAL,2, ,42,3.4,14.6,.235, , , ,3.4,14.6,.235,4.3,6.9,.625, , ,4.3,6.9, , , ,4.3,11.1
Kevin Loughery,SG,31,PHI,74, ,1729,7.0,16.5,.426, , , ,7.0,16.5,.426,5.4,6.5,.827, , ,3.7,3.9, , , ,4.3,19.4
Bob Love,PF,29,CHI,79, ,3108,9.5,21.5,.442, , , ,9.5,21.5,.442,4.6,5.9,.784, , ,6.0,1.4, , , ,2.7,23.6
Stan Love,PF,22,BAL,74, ,1327,6.6,14.5,.451, , , ,6.6,14.5,.451,2.8,3.8,.736, , ,9.2,1.4, , , ,5.5,15.9
Charlie Lowery,PG,22,MIL,20, ,134,4.6,10.2,.447, , , ,4.6,10.2,.447,3.0,4.8,.611, , ,5.1,3.8, , , ,4.3,12.1
Jerry Lucas*,C,31,NYK,77, ,2926,6.7,13.0,.512, , , ,6.7,13.0,.512,2.4,3.1,.791, , ,12.4,3.9, , , ,2.7,15.8
Pete Maravich*,SG,24,ATL,66, ,2302,7.2,16.8,.427, , , ,7.2,16.8,.427,5.6,6.8,.811, , ,4.0,6.1, , , ,3.2,19.9
Jack Marin,SF,27,BAL,78, ,2927,8.5,17.8,.478, , , ,8.5,17.8,.478,4.4,4.9,.894, , ,6.5,2.1, , , ,3.0,21.4
Harvey Marlatt,SG,23,DET,31, ,506,4.3,10.6,.403, , , ,4.3,10.6,.403,2.6,3.0,.857, , ,4.4,4.3, , , ,4.6,11.1
Jim Marsh,SF,25,POR,39, ,375,3.7,11.2,.333, , , ,3.7,11.2,.333,3.9,5.7,.695, , ,8.1,2.9, , , ,4.8,11.4
Eddie Mast,PF,23,NYK,40, ,270,5.2,14.9,.348, , , ,5.2,14.9,.348,3.3,5.5,.610, , ,9.7,1.3, , , ,5.2,13.7
Don May,SF,26,ATL,75, ,1285,6.6,13.3,.492, , , ,6.6,13.3,.492,3.5,4.6,.768, , ,6.1,1.5, , , ,3.7,16.6
Willie McCarter,SG,25,POR,39, ,612,6.1,15.1,.401, , , ,6.1,15.1,.401,2.2,3.2,.673, , ,2.5,5.0, , , ,3.4,14.3
Jim McDaniels,C,23,SEA,12, ,235,7.8,18.8,.415, , , ,7.8,18.8,.415,1.7,2.8,.611, , ,12.6,1.4, , , ,4.0,17.3
Jon McGlocklin,SG,28,MIL,80, ,2213,6.1,11.9,.510, , , ,6.1,11.9,.510,1.8,2.0,.865, , ,2.9,3.8, , , ,2.4,13.9
Gil McGregor,PF,22,CIN,42, ,532,4.5,12.3,.363, , , ,4.5,12.3,.363,2.6,3.8,.696, , ,10.0,1.2, , , ,8.1,11.6
Kenny McIntosh,SF,23,CHI,43, ,405,5.1,14.9,.339, , , ,5.1,14.9,.339,1.9,3.9,.477, , ,7.9,1.6, , , ,3.6,12.0
Stan McKenzie,SF,27,POR,82, ,2036,7.2,14.7,.492, , , ,7.2,14.7,.492,5.6,6.7,.831, , ,4.8,2.6, , , ,4.2,20.1
McCoy McLemore,SF,29,TOT,27, ,246,4.1,10.4,.394, , , ,4.1,10.4,.394,2.9,3.5,.833, , ,10.7,3.2, , , ,4.8,11.1
McCoy McLemore,SF,29,MIL,10, ,99,3.3,10.2,.321, , , ,3.3,10.2,.321,4.0,4.4,.917, , ,12.4,4.4, , , ,6.5,10.5
McCoy McLemore,SF,29,HOU,17, ,147,4.7,10.5,.442, , , ,4.7,10.5,.442,2.2,2.9,.750, , ,9.6,2.4, , , ,3.7,11.5
Jim McMillian,SF,23,LAL,80, ,3050,7.6,15.7,.482, , , ,7.6,15.7,.482,2.6,3.3,.791, , ,6.2,2.5, , , ,2.5,17.7
Cliff Meely,PF,24,HOU,77, ,1815,6.2,15.4,.406, , , ,6.2,15.4,.406,2.6,3.9,.675, , ,10.1,2.4, , , ,5.0,15.1
Dean Meminger,SG,23,NYK,78, ,1173,4.3,9.0,.474, , , ,4.3,9.0,.474,2.4,4.3,.564, , ,5.7,3.2, , , ,4.2,11.0
John Mengelt,SG,22,CIN,78, ,1438,7.2,15.1,.474, , , ,7.2,15.1,.474,5.2,6.3,.825, , ,3.7,3.7, , , ,4.1,19.6
Eddie Miles,SG,31,NYK,42, ,198,4.2,11.6,.359, , , ,4.2,11.6,.359,2.9,3.3,.889, , ,2.9,3.1, , , ,8.4,11.3
Steve Mix,SF,24,DET,8, ,104,5.2,16.3,.319, , , ,5.2,16.3,.319,2.4,4.2,.583, , ,8.0,1.4, , , ,2.4,12.8
Earl Monroe*,SG-PG,27,TOT,63, ,1337,7.7,17.8,.434, , , ,7.7,17.8,.434,4.7,6.0,.781, , ,2.7,3.8, , , ,3.7,20.2
Earl Monroe*,PG,27,BAL,3, ,103,9.1,22.4,.406, , , ,9.1,22.4,.406,4.5,6.3,.722, , ,2.8,3.5, , , ,3.1,22.7
Earl Monroe*,SG,27,NYK,60, ,1234,7.6,17.4,.436, , , ,7.6,17.4,.436,4.7,6.0,.786, , ,2.7,3.9, , , ,3.8,20.0
Otto Moore,C,25,PHO,81, ,1624,5.8,13.2,.436, , , ,5.8,13.2,.436,2.1,3.5,.603, , ,12.0,2.0, , , ,4.7,13.6
Rex Morgan,SG,23,BOS,28, ,150,3.8,12.0,.320, , , ,3.8,12.0,.320,5.5,7.4,.742, , ,7.2,4.1, , , ,8.2,13.2
Erwin Mueller,PF,27,DET,42, ,605,4.0,11.7,.345, , , ,4.0,11.7,.345,2.6,4.4,.581, , ,8.7,3.4, , , ,3.8,10.7
Jeff Mullins,SG,29,GSW,80, ,3214,7.7,16.4,.467, , , ,7.7,16.4,.467,3.9,4.9,.794, , ,5.0,5.3, , , ,2.9,19.3
Calvin Murphy*,PG,23,HOU,82, ,2538,8.1,17.8,.455, , , ,8.1,17.8,.455,5.0,5.6,.890, , ,3.7,5.6, , , ,4.2,21.1
Dorie Murrey,PF,28,BAL,51, ,421,3.7,9.7,.381, , , ,3.7,9.7,.381,2.1,3.3,.615, , ,10.8,1.5, , , ,6.5,9.4
Barry Nelson,C,22,MIL,28, ,102,5.3,12.7,.417, , , ,5.3,12.7,.417,1.8,3.5,.500, , ,7.1,2.5, , , ,7.4,12.4
Don Nelson*,PF,31,BOS,82, ,2086,6.7,14.0,.480, , , ,6.7,14.0,.480,6.1,7.8,.788, , ,7.8,3.3, , , ,3.8,19.6
Mike Newlin,SG,23,HOU,82, ,1495,6.2,14.9,.414, , , ,6.2,14.9,.414,2.6,3.5,.750, , ,5.5,3.3, , , ,5.6,14.9
Willie Norwood,SF,24,DET,78, ,1272,6.3,12.5,.505, , , ,6.3,12.5,.505,4.0,6.1,.651, , ,8.9,1.2, , , ,6.5,16.5
Steve Patterson,C,23,CLE,65, ,775,4.4,12.2,.357, , , ,4.4,12.2,.357,1.1,2.1,.500, , ,10.6,2.5, , , ,3.7,9.8
