Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
John Battle,SG,25,ATL,67,1,1227,8.2,18.0,.454,0.5,1.2,.390,7.7,16.8,.458,4.1,5.5,.750,0.8,2.6,3.3,4.6,0.9,0.1,2.2,2.5,20.9
William Bedford,C,24,DET,38,0,298,5.3,12.2,.436,0.0,0.0, ,5.3,12.2,.436,1.6,2.8,.565,3.3,4.6,7.9,0.5,1.0,2.1,2.3,5.7,12.2
Benoit Benjamin,C,23,LAC,66,59,2171,5.6,11.5,.491,0.0,0.1,.000,5.6,11.4,.496,3.0,4.2,.706,1.9,6.9,8.8,2.9,0.8,3.7,3.7,3.4,14.3
Kent Benson,C,33,CLE,2,0,12,6.0,6.0,1.000,0.0,0.0, ,6.0,6.0,1.000,3.0,6.0,.500,0.0,3.0,3.0,0.0,3.0,3.0,6.0,6.0,15.0
Walter Berry,SF,23,SAS,73,56,1922,10.1,18.0,.563,0.0,0.0, ,10.1,18.0,.563,3.6,6.0,.600,3.3,4.1,7.4,2.1,1.0,1.2,3.0,3.9,23.8
Larry Bird*,SF,31,BOS,76,75,2965,10.7,20.3,.527,1.2,2.9,.414,9.5,17.4,.546,5.0,5.5,.916,1.3,7.2,8.5,5.7,1.5,0.7,2.6,1.9,27.6
Otis Birdsong,SG,32,NJN,67,59,1882,6.4,14.1,.458,0.2,0.5,.360,6.3,13.6,.461,0.9,1.8,.511,1.4,1.8,3.2,4.2,1.0,0.2,2.5,2.7,14.0
Uwe Blab,C,25,DAL,73,1,658,3.2,7.2,.439,0.0,0.0, ,3.2,7.2,.439,2.5,3.6,.708,2.8,4.5,7.3,1.9,0.4,1.6,2.7,5.9,8.9
Rolando Blackman,SG,28,DAL,71,69,2580,6.9,14.7,.473,0.0,0.1,.000,6.9,14.6,.476,4.6,5.3,.873,1.1,2.3,3.4,3.7,0.9,0.3,2.0,1.6,18.5
Nate Blackwell,PG,22,SAS,10,0,112,4.8,13.2,.366,0.6,3.5,.182,4.2,9.6,.433,1.6,1.9,.833,0.6,1.3,1.9,5.8,1.0,0.0,2.6,5.1,11.9
Muggsy Bogues,PG,23,WSB,79,14,1628,3.7,9.4,.390,0.1,0.4,.188,3.6,9.1,.398,1.3,1.6,.784,0.8,2.2,3.0,8.9,2.8,0.1,2.2,3.1,8.7
Manute Bol,C,25,WSB,77,4,1136,2.4,5.2,.455,0.0,0.0,.000,2.4,5.2,.457,0.8,1.6,.531,2.3,6.4,8.7,0.4,0.3,6.6,1.1,5.1,5.6
Dudley Bradley,SG,30,TOT,65,15,1437,3.9,9.1,.427,0.9,2.6,.363,3.0,6.6,.452,1.9,2.4,.763,0.6,2.6,3.2,3.8,2.9,1.1,2.2,4.3,10.6
Dudley Bradley,SG,30,MIL,2,0,5,0.0,7.2,.000,0.0,7.2,.000,0.0,0.0, ,0.0,0.0, ,0.0,7.2,7.2,7.2,0.0,0.0,0.0,14.4,0.0
Dudley Bradley,SG,30,NJN,63,15,1432,3.9,9.2,.429,0.9,2.5,.366,3.0,6.6,.452,1.9,2.4,.763,0.6,2.5,3.2,3.8,2.9,1.1,2.2,4.3,10.6
Adrian Branch,SF,24,NJN,20,3,308,6.5,15.7,.418,0.1,0.6,.200,6.4,15.1,.426,2.3,2.7,.870,2.3,3.3,5.6,1.9,1.9,1.3,3.4,4.8,15.5
Randy Breuer,C,27,MIL,81,73,2258,6.2,12.6,.495,0.0,0.0, ,6.2,12.6,.495,3.0,4.6,.657,3.0,5.7,8.8,1.6,0.7,1.7,1.7,3.2,15.4
Frank Brickowski,C,28,SAS,70,68,2227,6.9,13.0,.528,0.0,0.1,.200,6.9,12.9,.530,4.3,5.6,.768,2.7,5.1,7.8,4.3,1.2,0.6,3.3,4.4,18.1
Michael Brooks,SF,29,DEN,16,0,133,5.4,13.3,.408,0.0,0.0, ,5.4,13.3,.408,0.8,1.1,.750,5.1,6.8,11.9,3.5,1.1,0.3,3.2,5.7,11.6
Mike Brown,C,24,CHI,46,27,591,4.8,10.6,.448,0.0,0.1,.000,4.8,10.5,.451,2.5,4.3,.577,4.0,5.7,9.7,1.7,0.7,0.2,2.3,5.2,12.0
Steve Burtt,SG,25,LAC,19,0,312,7.2,15.9,.449,0.0,0.5,.000,7.2,15.5,.463,5.4,8.0,.681,0.7,2.4,3.1,4.4,1.2,0.6,4.6,6.5,19.7
Michael Cage,PF,26,LAC,72,70,2660,4.9,10.4,.470,0.0,0.0,.000,4.9,10.4,.471,4.4,6.4,.688,5.0,7.7,12.7,1.5,1.2,0.8,2.2,2.6,14.2
Tony Campbell,SF,25,LAL,13,1,242,8.5,15.0,.564,0.1,0.4,.333,8.3,14.6,.571,4.2,5.8,.718,1.2,2.8,4.0,2.2,1.6,0.3,3.9,6.1,21.3
Rick Carlisle,SG,28,NYK,26,0,204,5.1,11.8,.433,1.1,3.0,.353,4.1,8.8,.460,1.8,1.9,.909,1.1,1.2,2.3,5.6,1.9,0.7,3.9,6.9,13.1
Antoine Carr,PF,26,ATL,80,2,1483,6.8,12.6,.544,0.0,0.1,.250,6.8,12.5,.546,3.4,4.4,.780,2.3,4.7,7.0,2.5,0.9,2.0,2.8,6.6,17.1
Joe Barry Carroll,C,29,TOT,77,30,2004,7.2,16.6,.435,0.0,0.0,.000,7.2,16.6,.436,3.1,4.0,.764,2.4,6.4,8.8,2.0,0.9,1.9,2.9,3.5,17.5
Joe Barry Carroll,C,29,GSW,14,14,408,7.0,18.4,.378,0.0,0.1,.000,7.0,18.4,.380,5.2,6.5,.797,1.9,6.4,8.2,1.7,1.1,2.2,3.8,4.1,19.1
Joe Barry Carroll,C,29,HOU,63,16,1596,7.3,16.1,.452,0.0,0.0,.000,7.3,16.1,.452,2.5,3.4,.748,2.5,6.5,8.9,2.1,0.8,1.8,2.7,3.4,17.1
Bill Cartwright,C,30,NYK,82,4,1676,6.2,11.3,.544,0.0,0.0, ,6.2,11.3,.544,7.3,9.2,.798,2.7,5.5,8.2,1.8,0.9,0.9,2.9,5.0,19.6
Terry Catledge,PF,24,WSB,70,40,1610,6.6,13.1,.506,0.0,0.0,.000,6.6,13.0,.508,3.4,5.3,.655,4.0,4.9,8.9,1.4,0.7,0.2,2.3,3.8,16.7
Tom Chambers,PF,28,SEA,82,82,2680,8.2,18.3,.448,0.4,1.5,.303,7.8,16.9,.461,5.6,7.0,.807,1.8,4.8,6.6,2.8,1.2,0.7,2.8,4.0,22.5
Maurice Cheeks*,PG,31,PHI,79,79,2871,5.4,10.8,.495,0.0,0.3,.136,5.3,10.6,.504,2.8,3.4,.825,0.7,2.4,3.2,8.0,2.1,0.3,2.0,1.5,13.6
Ben Coleman,PF,26,TOT,70,24,1498,5.4,10.9,.499,0.0,0.1,.000,5.4,10.8,.502,3.4,4.4,.762,2.8,5.6,8.4,1.5,1.0,1.0,3.1,5.5,14.3
Ben Coleman,PF,26,NJN,27,10,657,6.4,13.2,.483,0.0,0.1,.000,6.4,13.0,.487,3.6,4.6,.774,3.2,6.3,9.5,2.1,1.5,0.9,3.9,6.0,16.3
Ben Coleman,PF,26,PHI,43,14,841,4.7,9.1,.516,0.0,0.0,.000,4.7,9.1,.519,3.3,4.3,.752,2.5,5.1,7.6,1.0,0.6,1.1,2.4,5.1,12.7
Norris Coleman,SF,26,LAC,29,11,431,5.5,16.0,.346,0.1,0.2,.500,5.4,15.8,.344,1.7,3.0,.556,3.0,3.8,6.8,1.1,0.9,0.5,1.3,4.3,12.8
Steve Colter,PG,25,TOT,68,53,1513,4.8,10.5,.460,0.1,0.2,.300,4.8,10.3,.464,1.8,2.3,.789,1.4,2.7,4.1,6.2,1.5,0.3,2.1,3.1,11.5
Steve Colter,PG,25,PHI,12,0,152,3.6,9.5,.375,0.0,0.0, ,3.6,9.5,.375,1.7,2.1,.778,1.7,2.6,4.3,6.2,1.4,0.0,2.6,4.7,8.8
Steve Colter,PG,25,WSB,56,53,1361,5.0,10.6,.469,0.1,0.3,.300,4.9,10.3,.473,1.8,2.3,.791,1.3,2.8,4.1,6.2,1.5,0.4,2.0,3.0,11.8
Dallas Comegys,PF,23,NJN,75,17,1122,5.0,11.6,.430,0.0,0.0,.000,5.0,11.6,.431,3.4,4.8,.707,1.7,5.3,7.0,2.1,1.2,2.2,3.7,5.6,13.4
Lester Conner,PG,28,HOU,52,3,399,4.5,9.7,.463,0.0,0.6,.000,4.5,9.1,.495,2.9,3.7,.780,1.8,1.6,3.4,5.3,3.4,0.1,3.0,2.8,11.9
Jeff Cook,PF,31,PHO,33,0,359,1.4,5.9,.237,0.0,0.1,.000,1.4,5.8,.241,2.3,2.8,.821,3.7,6.9,10.6,1.4,0.9,0.8,1.4,6.4,5.1
Michael Cooper,SG,31,LAL,61,8,1793,3.8,9.7,.392,1.1,3.6,.320,2.7,6.1,.434,1.9,2.3,.858,1.0,3.6,4.6,5.8,1.3,0.5,2.0,2.7,10.7
Wayne Cooper,C,31,DEN,45,32,865,4.9,11.2,.437,0.0,0.0,.000,4.9,11.2,.439,2.1,2.8,.746,4.1,7.2,11.2,1.2,0.5,3.9,2.5,6.0,11.9
Tyrone Corbin,SF,25,TOT,84,5,1739,5.3,10.9,.490,0.0,0.1,.167,5.3,10.7,.493,2.3,2.9,.797,2.6,4.6,7.2,2.4,1.5,0.4,2.2,3.7,12.9
Tyrone Corbin,SF,25,CLE,54,4,1148,5.0,10.1,.491,0.0,0.1,.000,5.0,10.0,.495,2.4,3.1,.786,2.5,4.4,6.9,1.8,1.3,0.5,2.1,4.0,12.3
Tyrone Corbin,SF,25,PHO,30,1,591,6.0,12.4,.488,0.1,0.2,.333,6.0,12.2,.490,2.0,2.4,.825,2.9,5.0,7.9,3.6,1.8,0.2,2.3,3.2,14.1
Dave Corzine,C,31,CHI,80,32,2328,5.3,11.1,.481,0.0,0.1,.111,5.3,10.9,.486,1.8,2.4,.752,2.6,5.5,8.1,2.4,0.6,1.5,1.7,2.3,12.4
Winston Crite,SF,22,PHO,29,0,258,4.7,9.5,.500,0.0,0.0, ,4.7,9.5,.500,2.7,3.5,.760,3.8,5.2,8.9,2.1,0.7,1.1,3.5,5.9,12.1
Pat Cummings,PF,31,NYK,62,9,946,5.3,11.7,.456,0.0,0.0,.000,5.3,11.6,.458,2.2,3.0,.738,3.1,5.8,8.9,1.4,0.8,0.4,2.5,5.4,12.9
Terry Cummings,PF,26,MIL,76,76,2629,9.2,19.1,.485,0.0,0.0,.333,9.2,19.0,.485,3.7,5.6,.665,2.5,5.1,7.6,2.5,1.1,0.6,2.3,3.8,22.2
Earl Cureton,PF,30,LAC,69,11,1128,4.2,9.9,.429,0.0,0.1,.000,4.2,9.8,.433,1.1,2.0,.524,3.1,5.6,8.6,2.0,1.0,1.1,1.9,4.3,9.5
Dell Curry,SG,23,CLE,79,8,1499,8.2,17.8,.458,0.7,1.9,.346,7.5,15.9,.472,1.9,2.4,.782,1.0,3.0,4.0,3.6,2.3,0.5,2.6,3.1,18.9
Quintin Dailey,SG,27,LAC,67,7,1282,9.2,21.2,.434,0.1,0.3,.167,9.2,20.9,.439,6.8,8.8,.776,1.7,2.6,4.3,3.1,1.9,0.1,3.5,3.6,25.3
Adrian Dantley*,SF,31,DET,69,50,2144,7.5,14.5,.514,0.0,0.0,.000,7.5,14.5,.516,8.3,9.6,.860,1.4,2.4,3.8,2.9,0.7,0.2,2.3,2.4,23.2
Brad Daugherty,C,22,CLE,79,78,2957,6.7,13.2,.510,0.0,0.0,.000,6.7,13.1,.511,4.6,6.4,.716,1.8,6.3,8.1,4.1,0.6,0.7,3.3,2.9,18.0
Brad Davis,PG,32,DAL,75,12,1480,5.1,10.1,.501,0.7,1.8,.405,4.3,8.3,.522,2.2,2.6,.843,0.4,2.0,2.5,7.4,1.2,0.4,2.2,3.6,13.1
Charles Davis,SF,29,TOT,21,0,226,7.6,18.3,.417,0.2,2.7,.059,7.5,15.6,.480,1.1,1.6,.700,2.5,4.0,6.5,3.2,0.3,0.6,2.9,4.6,16.6
Charles Davis,SF,29,MIL,5,0,39,5.5,16.6,.333,0.0,1.8,.000,5.5,14.8,.375,0.0,0.0, ,0.9,1.8,2.8,2.8,1.8,0.9,4.6,3.7,11.1
Charles Davis,SF,29,SAS,16,0,187,8.1,18.7,.433,0.2,2.9,.067,7.9,15.8,.500,1.3,1.9,.700,2.9,4.4,7.3,3.3,0.0,0.6,2.5,4.8,17.7
Walter Davis,SF,33,PHO,68,48,1951,9.0,19.0,.473,0.7,1.8,.375,8.3,17.3,.483,3.8,4.3,.887,0.6,2.3,2.9,5.1,1.6,0.1,2.3,2.4,22.5
Darryl Dawkins,C,31,TOT,6,0,33,2.2,9.8,.222,0.0,0.0, ,2.2,9.8,.222,6.5,16.4,.400,2.2,3.3,5.5,2.2,0.0,2.2,7.6,15.3,10.9
Darryl Dawkins,C,31,UTA,4,0,26,1.4,9.7,.143,0.0,0.0, ,1.4,9.7,.143,5.5,16.6,.333,2.8,4.2,6.9,1.4,0.0,1.4,5.5,13.8,8.3
Darryl Dawkins,C,31,DET,2,0,7,5.1,10.3,.500,0.0,0.0, ,5.1,10.3,.500,10.3,15.4,.667,0.0,0.0,0.0,5.1,0.0,5.1,15.4,20.6,20.6
Johnny Dawkins,PG,24,SAS,65,61,2179,6.7,13.8,.485,0.3,1.0,.311,6.4,12.8,.499,3.3,3.7,.896,1.1,2.3,3.4,7.9,1.5,0.0,2.5,1.6,17.0
Darren Daye,SF,27,BOS,47,8,655,6.2,11.9,.516,0.0,0.1,.000,6.2,11.9,.519,3.2,4.8,.678,1.6,2.5,4.2,3.9,1.6,0.2,2.4,3.7,15.6
James Donaldson,C,30,DAL,81,81,2523,3.0,5.4,.558,0.0,0.0, ,3.0,5.4,.558,2.1,2.7,.778,3.5,7.2,10.8,0.9,0.6,1.5,1.6,2.5,8.1
Billy Donovan,PG,22,NYK,44,0,364,4.4,10.8,.404,0.0,0.7,.000,4.4,10.1,.431,1.7,2.1,.810,0.5,2.0,2.5,8.6,1.6,0.1,4.2,3.3,10.4
Greg Dreiling,C,25,IND,20,0,74,3.9,8.3,.471,0.0,0.0, ,3.9,8.3,.471,8.8,12.6,.692,1.5,6.8,8.3,2.4,1.0,1.9,5.4,9.2,16.5
Larry Drew,PG,29,LAC,74,51,2024,5.8,12.8,.456,0.5,1.6,.289,5.4,11.2,.479,1.5,1.9,.769,0.4,1.7,2.1,6.8,1.2,0.0,2.7,2.0,13.6
Clyde Drexler*,SG,25,POR,81,80,3060,10.0,19.8,.506,0.1,0.6,.212,9.9,19.1,.515,5.6,6.9,.811,3.1,3.2,6.3,5.5,2.4,0.6,2.8,2.9,25.7
Kevin Duckworth,C,23,POR,78,50,2223,7.3,14.7,.496,0.0,0.0, ,7.3,14.7,.496,5.4,7.0,.770,3.6,5.7,9.3,1.1,0.5,0.5,2.9,4.5,19.9
Chris Dudley,C,22,CLE,55,1,513,4.6,9.6,.474,0.0,0.0, ,4.6,9.6,.474,2.8,5.0,.563,5.2,4.9,10.1,1.6,0.9,1.3,2.2,6.1,11.9
Joe Dumars*,SG,24,DET,82,82,2732,6.0,12.7,.472,0.1,0.3,.211,5.9,12.4,.477,3.3,4.1,.815,0.8,1.8,2.6,5.1,1.1,0.2,2.3,2.0,15.3
T.R. Dunn,SG,32,DEN,82,1,1534,1.6,3.7,.449,0.0,0.0,.000,1.6,3.6,.452,0.9,1.2,.769,2.6,3.1,5.6,2.0,2.4,0.3,0.6,3.6,4.2
Mark Eaton,C,31,UTA,82,82,2731,3.0,7.1,.418,0.0,0.0, ,3.0,7.1,.418,1.6,2.5,.623,3.0,6.4,9.5,0.7,0.5,4.0,1.7,4.2,7.5
Franklin Edwards,PG,28,SAC,16,11,414,4.7,10.0,.470,0.0,0.2,.000,4.7,9.8,.478,2.1,2.8,.750,0.3,1.3,1.7,8.0,0.9,0.1,4.1,0.9,11.5
James Edwards,C,32,TOT,69,44,1705,6.4,13.6,.470,0.0,0.0,.000,6.4,13.6,.470,4.4,6.8,.654,2.5,6.2,8.7,1.6,0.3,0.8,2.7,4.6,17.2
James Edwards,C,32,PHO,43,42,1377,6.6,14.2,.469,0.0,0.0,.000,6.6,14.1,.470,4.3,6.8,.635,2.5,6.2,8.8,1.9,0.4,0.8,2.8,4.2,17.6
James Edwards,C,32,DET,26,2,328,5.3,11.1,.475,0.0,0.0, ,5.3,11.1,.475,4.9,6.7,.738,2.4,6.0,8.5,0.5,0.2,0.5,2.4,6.3,15.5
Craig Ehlo,SG,26,CLE,79,27,1709,4.8,10.2,.466,0.5,1.3,.344,4.3,8.9,.485,1.9,2.8,.674,1.8,4.0,5.8,4.3,1.7,0.6,2.3,3.8,11.9
Dale Ellis,SG,27,SEA,75,73,2790,9.9,19.6,.503,1.4,3.3,.413,8.5,16.3,.521,3.9,5.1,.767,2.2,2.2,4.4,2.5,1.0,0.1,2.2,2.9,25.0
Chris Engler,C,28,NJN,54,0,399,3.2,7.9,.409,0.0,0.0, ,3.2,7.9,.409,2.8,3.2,.886,2.9,6.0,8.8,1.4,0.8,0.5,2.6,6.6,9.3
Alex English*,SF,34,DEN,80,80,2818,10.8,21.8,.495,0.0,0.1,.000,10.8,21.7,.496,4.0,4.8,.828,2.1,2.6,4.8,4.8,0.9,0.3,2.3,2.5,25.6
Mike Evans,PG,32,DEN,56,0,656,7.6,16.8,.453,2.0,5.0,.396,5.7,11.9,.477,1.6,2.0,.811,0.5,2.1,2.6,4.4,1.9,0.3,2.4,4.3,18.9
Patrick Ewing*,C,25,NYK,82,82,2546,9.3,16.7,.555,0.0,0.0,.000,9.3,16.7,.556,4.8,6.7,.716,3.5,6.1,9.6,1.8,1.5,3.5,4.1,4.7,23.4
Jim Farmer,SG,23,DAL,30,0,157,6.0,15.8,.377,0.0,1.4,.000,6.0,14.4,.413,2.1,2.3,.900,2.1,2.1,4.1,3.7,0.7,0.2,5.0,4.1,14.0
Dave Feitl,C,25,GSW,70,19,1128,5.8,12.9,.450,0.0,0.1,.000,5.8,12.8,.455,3.0,4.3,.701,2.6,8.0,10.7,1.7,0.5,0.3,2.8,4.7,14.6
Kenny Fields,SF,25,LAC,7,0,154,3.7,8.4,.444,0.0,0.0, ,3.7,8.4,.444,4.7,6.1,.769,3.0,3.7,6.8,2.3,1.2,0.5,4.4,4.0,12.2
Vern Fleming,PG,25,IND,80,80,2733,5.8,11.1,.523,0.0,0.2,.000,5.8,11.0,.531,3.0,3.7,.802,1.4,3.4,4.8,7.5,1.5,0.1,2.3,3.0,14.6
Sleepy Floyd,PG,27,TOT,77,73,2514,6.0,13.9,.433,0.2,1.0,.194,5.8,12.8,.453,4.3,5.1,.850,1.1,3.1,4.2,7.8,1.4,0.2,3.2,2.7,16.5
Sleepy Floyd,PG,27,GSW,18,18,680,7.0,15.9,.439,0.1,1.1,.050,6.9,14.9,.466,6.1,7.4,.835,1.4,3.4,4.8,9.4,1.4,0.1,3.5,2.4,20.2
Sleepy Floyd,PG,27,HOU,59,55,1834,5.7,13.1,.431,0.3,1.0,.250,5.4,12.1,.446,3.6,4.2,.860,1.0,3.0,4.0,7.2,1.3,0.2,3.1,2.8,15.2
Tellis Frank,PF,22,GSW,78,29,1597,5.5,12.7,.428,0.0,0.0,.000,5.5,12.7,.429,3.4,4.7,.725,2.1,5.3,7.4,2.5,1.2,0.5,2.5,6.0,14.3
World B. Free,SG,34,HOU,58,0,682,7.5,18.5,.409,0.4,1.8,.229,7.1,16.6,.429,4.2,5.3,.800,0.7,1.6,2.3,3.2,1.1,0.2,2.6,3.9,19.7
Kevin Gamble,SF,22,POR,9,0,19,0.0,5.7,.000,0.0,1.9,.000,0.0,3.8,.000,0.0,0.0, ,3.8,1.9,5.7,1.9,3.8,0.0,3.8,3.8,0.0
Winston Garland,PG,23,GSW,67,62,2122,5.8,13.1,.439,0.2,0.7,.333,5.5,12.5,.444,2.3,2.7,.879,1.2,2.7,3.9,7.3,2.0,0.1,2.8,3.2,14.1
Armen Gilliam,PF,23,PHO,55,53,1807,6.8,14.3,.475,0.0,0.0, ,6.8,14.3,.475,2.6,3.8,.679,2.7,6.0,8.6,1.4,1.2,0.6,2.5,2.8,16.2
Artis Gilmore*,C,38,TOT,71,27,893,4.0,7.3,.547,0.0,0.0, ,4.0,7.3,.547,2.7,5.2,.523,2.8,5.7,8.5,0.8,0.6,1.2,2.7,6.0,10.7
Artis Gilmore*,C,38,CHI,24,23,372,4.0,7.7,.513,0.0,0.0, ,4.0,7.7,.513,1.8,3.6,.514,1.5,4.6,6.1,0.9,0.5,1.2,2.7,5.2,9.8
Artis Gilmore*,C,38,BOS,47,4,521,4.0,7.0,.574,0.0,0.0, ,4.0,7.0,.574,3.3,6.3,.527,3.7,6.5,10.2,0.8,0.7,1.2,2.7,6.5,11.3
Mike Gminski,C,28,TOT,81,81,2961,6.1,13.7,.448,0.0,0.0,.000,6.1,13.7,.449,4.3,4.8,.906,3.0,6.9,9.9,1.7,0.8,1.4,2.2,2.1,16.6
Mike Gminski,C,28,NJN,34,34,1194,6.5,14.3,.454,0.0,0.1,.000,6.5,14.2,.456,4.3,5.0,.861,2.5,7.2,9.6,1.7,0.8,1.0,2.5,2.4,17.3
Mike Gminski,C,28,PHI,47,47,1767,5.9,13.3,.445,0.0,0.0, ,5.9,13.3,.445,4.3,4.6,.938,3.3,6.7,10.1,1.7,0.7,1.7,1.9,2.0,16.1
Lancaster Gordon,SG,25,LAC,8,0,65,6.1,17.2,.355,0.0,0.0, ,6.1,17.2,.355,3.3,3.3,1.000,1.1,1.1,2.2,3.9,0.6,1.1,2.2,4.4,15.5
Horace Grant,PF,22,CHI,81,6,1827,5.0,10.0,.501,0.0,0.0,.000,5.0,10.0,.503,2.2,3.6,.626,3.1,5.8,8.8,1.8,1.0,1.0,1.7,4.4,12.3
Stuart Gray,C,24,IND,74,0,807,4.0,8.6,.466,0.0,0.0,.000,4.0,8.6,.469,2.0,3.3,.603,3.1,8.0,11.2,2.0,0.5,1.4,2.2,6.8,10.0
A.C. Green,PF,24,LAL,82,64,2636,4.4,8.7,.503,0.0,0.0,.000,4.4,8.7,.505,4.0,5.2,.773,3.3,6.4,9.7,1.3,1.2,0.6,1.6,2.8,12.8
Rickey Green,PG,33,UTA,81,3,1116,5.1,11.9,.424,0.1,0.6,.211,4.9,11.3,.436,2.4,2.7,.904,0.5,2.1,2.6,9.7,1.8,0.0,3.0,2.7,12.7
Sidney Green,PF,27,NYK,82,65,2049,4.5,10.3,.441,0.0,0.0,.000,4.5,10.2,.443,2.2,3.3,.663,3.9,7.4,11.3,1.6,1.1,0.6,2.6,5.6,11.3
Dave Greenwood,PF,30,SAS,45,40,1236,4.4,9.6,.460,0.0,0.1,.000,4.4,9.5,.463,2.4,3.2,.748,2.7,6.1,8.7,2.8,1.0,0.6,2.2,3.9,11.2
Claude Gregory,PF,29,LAC,23,2,313,7.0,15.4,.455,0.0,0.1,.000,7.0,15.3,.459,1.4,4.1,.333,4.3,6.7,10.9,1.8,1.0,1.5,2.5,4.3,15.4
Darrell Griffith,SG,29,UTA,52,11,1052,8.6,20.0,.429,1.0,3.5,.275,7.6,16.5,.462,2.0,3.1,.641,1.2,3.1,4.3,3.1,1.8,0.2,2.3,3.5,20.2
Petur Gudmundsson,C,29,SAS,69,9,1017,4.9,9.9,.496,0.0,0.0,.000,4.9,9.9,.498,4.1,5.1,.807,3.3,8.1,11.4,3.0,0.6,2.2,3.6,7.0,14.0
