Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dick Garmaker,PG,28,NYK,71, ,2238,6.7,15.2,.440, , , ,6.7,15.2,.440,4.4,5.8,.768, , ,4.5,3.5, , , ,3.9,17.8
Jack George,PG,32,NYK,16, ,268,4.2,12.5,.333, , , ,4.2,12.5,.333,2.7,4.0,.667, , ,4.3,5.2, , , ,5.0,11.0
Tom Gola*,SG,28,PHW,74, ,2712,5.6,12.5,.447, , , ,5.6,12.5,.447,2.8,3.7,.747, , ,9.2,3.9, , , ,4.3,13.9
Joe Graboski,PF,31,PHW,68, ,1011,6.0,18.1,.333, , , ,6.0,18.1,.333,4.5,6.5,.694, , ,9.3,2.6, , , ,5.3,16.6
Johnny Green,PF,27,NYK,78, ,1784,6.6,15.3,.430, , , ,6.6,15.3,.430,2.9,5.6,.522, , ,16.9,2.0, , , ,3.9,16.1
Si Green,SG,27,STL,76, ,1968,4.8,13.1,.366, , , ,4.8,13.1,.366,3.2,4.5,.704, , ,7.0,4.7, , , ,4.3,12.8
Hal Greer*,SG,24,SYR,79, ,2763,8.1,18.0,.451, , , ,8.1,18.0,.451,4.0,5.1,.774, , ,5.9,3.9, , , ,3.2,20.2
Gene Guarilia,SF,23,BOS,25, ,209,6.5,16.2,.404, , , ,6.5,16.2,.404,0.5,1.7,.300, , ,12.2,0.9, , , ,4.8,13.6
Richie Guerin*,SG,28,NYK,79, ,3023,7.3,18.4,.396, , , ,7.3,18.4,.396,5.9,7.5,.792, , ,7.5,6.0, , , ,3.7,20.5
Cliff Hagan*,SF,29,STL,77, ,2701,8.8,19.9,.444, , , ,8.8,19.9,.444,5.1,6.2,.820, , ,9.5,5.1, , , ,3.8,22.7
Swede Halbrook,C,28,SYR,79, ,1131,4.9,14.7,.335, , , ,4.9,14.7,.335,2.4,4.5,.543, , ,17.5,1.0, , , ,8.3,12.3
Vern Hatton,SG,25,PHW,54, ,610,5.7,17.9,.319, , , ,5.7,17.9,.319,2.7,3.3,.821, , ,5.4,3.5, , , ,3.5,14.2
Tom Hawkins,SF,24,LAL,78, ,1846,6.0,14.0,.431, , , ,6.0,14.0,.431,2.7,4.6,.596, , ,9.3,1.7, , , ,4.1,14.8
Tom Heinsohn*,PF,26,BOS,74, ,2256,10.0,25.0,.400, , , ,10.0,25.0,.400,5.2,6.8,.767, , ,11.7,2.3, , , ,4.1,25.2
Bailey Howell*,PF,24,DET,77, ,2952,7.4,15.8,.469, , , ,7.4,15.8,.469,7.3,9.7,.753, , ,13.5,2.4, , , ,3.6,22.1
Hot Rod Hundley,SG,26,LAL,79, ,2179,5.3,15.2,.351, , , ,5.3,15.2,.351,3.7,4.9,.753, , ,4.8,5.8, , , ,2.4,14.4
Darrall Imhoff,C,22,NYK,62, ,994,4.4,11.2,.394, , , ,4.4,11.2,.394,1.8,3.5,.510, , ,10.7,1.8, , , ,5.2,10.6
Andy Johnson,PF,28,PHW,79, ,2000,5.4,15.0,.359, , , ,5.4,15.0,.359,2.8,5.0,.571, , ,6.2,3.7, , , ,4.5,13.6
Ron Johnson,F,22,TOT,14, ,103,4.5,15.0,.302, , , ,4.5,15.0,.302,3.8,5.9,.647, , ,10.1,0.7, , , ,3.5,12.9
Ron Johnson,F,22,DET,6, ,60,6.6,18.0,.367, , , ,6.6,18.0,.367,5.4,8.4,.643, , ,8.4,0.6, , , ,3.6,18.6
Ron Johnson,F,22,LAL,8, ,43,1.7,10.9,.154, , , ,1.7,10.9,.154,1.7,2.5,.667, , ,12.6,0.8, , , ,3.3,5.0
Howie Jolliff,PF,22,LAL,46, ,352,4.7,14.4,.326, , , ,4.7,14.4,.326,1.1,2.4,.478, , ,14.4,1.6, , , ,5.4,10.5
K.C. Jones*,PG,28,BOS,78, ,1605,4.6,13.5,.338, , , ,4.6,13.5,.338,4.2,6.3,.664, , ,6.3,5.7, , , ,4.3,13.3
Sam Jones*,SG,27,BOS,78, ,2028,8.5,19.0,.449, , , ,8.5,19.0,.449,3.7,4.8,.787, , ,7.5,3.9, , , ,2.6,20.8
Willie Jones,PG,24,DET,35, ,452,6.2,17.2,.361, , , ,6.2,17.2,.361,3.2,5.0,.635, , ,7.5,5.0, , , ,7.2,15.6
Phil Jordon,C,27,TOT,79, ,2064,6.3,16.3,.386, , , ,6.3,16.3,.386,3.6,5.0,.718, , ,11.8,3.2, , , ,4.8,16.2
Phil Jordon,C,27,CIN,48, ,1140,6.4,16.1,.395, , , ,6.4,16.1,.395,3.7,5.1,.731, , ,13.4,3.4, , , ,4.7,16.5
Phil Jordon,C,27,NYK,31, ,924,6.2,16.4,.374, , , ,6.2,16.4,.374,3.5,4.9,.701, , ,9.7,2.9, , , ,4.8,15.8
Pickles Kennedy,G,22,PHW,7, ,52,2.8,14.5,.190, , , ,2.8,14.5,.190,2.8,4.2,.667, , ,5.5,6.2, , , ,4.2,8.3
Red Kerr,C,28,SYR,79, ,2676,5.6,14.2,.397, , , ,5.6,14.2,.397,2.9,4.0,.729, , ,12.8,2.7, , , ,3.1,14.2
Jim Krebs,C,25,LAL,75, ,1655,5.9,15.1,.392, , , ,5.9,15.1,.392,1.6,2.0,.806, , ,9.9,1.5, , , ,4.9,13.4
Fred LaCour,SF,22,STL,55, ,722,6.1,14.7,.417, , , ,6.1,14.7,.417,3.1,4.2,.750, , ,8.9,4.2, , , ,3.6,15.4
Rudy LaRusso,PF,23,LAL,79, ,2593,5.8,13.8,.419, , , ,5.8,13.8,.419,4.5,5.7,.790, , ,10.8,1.9, , , ,3.9,16.0
George Lee,SF,24,DET,74, ,1735,6.4,16.1,.399, , , ,6.4,16.1,.399,5.7,8.2,.701, , ,10.2,1.8, , , ,3.3,18.6
Slick Leonard*,PG,28,LAL,55, ,600,3.7,12.4,.295, , , ,3.7,12.4,.295,4.3,6.0,.710, , ,4.2,4.9, , , ,4.2,11.6
Jim Loscutoff,SF,30,BOS,76, ,1153,4.5,14.9,.301, , , ,4.5,14.9,.301,1.5,2.4,.645, , ,9.1,0.8, , , ,7.4,10.5
Clyde Lovellette*,C,31,STL,67, ,2111,10.2,22.5,.453, , , ,10.2,22.5,.453,4.7,5.6,.830, , ,11.5,2.9, , , ,4.2,25.1
Johnny McCarthy,PG,26,STL,79, ,2519,3.8,10.7,.357, , , ,3.8,10.7,.357,1.7,3.2,.540, , ,4.6,6.1, , , ,3.9,9.3
Shellie McMillon,SF,24,DET,78, ,1636,7.1,16.5,.428, , , ,7.1,16.5,.428,3.1,4.4,.697, , ,10.7,2.2, , , ,5.2,17.3
Bob McNeill,PG,22,NYK,75, ,1387,4.3,11.1,.389, , , ,4.3,11.1,.389,2.7,3.3,.833, , ,3.2,6.2, , , ,3.8,11.3
Jackie Moreland,PF,22,DET,64, ,1003,6.9,17.1,.400, , , ,6.9,17.1,.400,3.1,4.7,.652, , ,11.3,1.9, , , ,6.2,16.8
Willie Naulls,SF,26,NYK,79, ,2976,8.9,20.8,.428, , , ,8.9,20.8,.428,4.5,5.5,.816, , ,12.8,2.3, , , ,3.2,22.3
Chuck Noble,SG,29,DET,75, ,1655,4.3,12.3,.346, , , ,4.3,12.3,.346,1.8,2.5,.713, , ,3.9,6.2, , , ,4.2,10.3
Don Ohl,SG,24,DET,79, ,2172,7.1,18.0,.394, , , ,7.1,18.0,.394,3.3,4.6,.719, , ,4.2,4.4, , , ,3.7,17.5
Jim Palmer,C,27,NYK,55, ,688,6.5,16.2,.403, , , ,6.5,16.2,.403,2.3,3.4,.677, , ,9.4,1.6, , , ,6.7,15.4
Bob Pettit*,PF,28,STL,76, ,3027,9.1,20.5,.447, , , ,9.1,20.5,.447,6.9,9.6,.724, , ,18.3,3.1, , , ,2.6,25.2
Dave Piontek,SF,26,STL,29, ,254,6.7,13.6,.490, , , ,6.7,13.6,.490,2.3,4.4,.516, , ,9.6,2.7, , , ,4.4,15.6
Cal Ramsey,SF,23,SYR,2, ,27,2.7,14.7,.182, , , ,2.7,14.7,.182,2.7,5.3,.500, , ,9.3,4.0, , , ,9.3,8.0
Frank Ramsey*,SG,29,BOS,79, ,2019,8.0,19.6,.407, , , ,8.0,19.6,.407,5.3,6.3,.833, , ,7.7,2.6, , , ,5.1,21.2
Hub Reed,C,24,CIN,75, ,1216,4.6,10.8,.429, , , ,4.6,10.8,.429,2.5,3.6,.697, , ,10.9,2.0, , , ,5.9,11.8
Joe Roberts,SF,24,SYR,68, ,800,5.9,15.8,.370, , , ,5.9,15.8,.370,2.8,4.7,.596, , ,10.9,1.9, , , ,5.6,14.5
Oscar Robertson*,PG,22,CIN,71, ,3032,9.0,19.0,.473, , , ,9.0,19.0,.473,7.8,9.4,.822, , ,8.5,8.2, , , ,2.6,25.7
Guy Rodgers*,PG,25,PHW,78, ,2905,4.9,12.8,.386, , , ,4.9,12.8,.386,2.6,3.7,.687, , ,6.3,8.4, , , ,3.2,12.4
Phil Rollins,SG,27,TOT,61, ,816,4.8,12.9,.372, , , ,4.8,12.9,.372,2.6,3.9,.659, , ,4.3,5.4, , , ,5.3,12.2
Phil Rollins,G,27,STL,7, ,71,4.6,10.1,.450, , , ,4.6,10.1,.450,0.0,2.0,.000, , ,1.5,5.6, , , ,7.1,9.1
Phil Rollins,SG,27,CIN,14, ,86,4.2,13.4,.313, , , ,4.2,13.4,.313,2.1,2.9,.714, , ,3.8,4.6, , , ,5.4,10.5
Phil Rollins,SG,27,NYK,40, ,659,4.9,13.2,.373, , , ,4.9,13.2,.373,2.9,4.2,.688, , ,4.6,5.5, , , ,5.1,12.7
Joe Ruklick,PF,22,PHW,29, ,223,6.9,19.4,.358, , , ,6.9,19.4,.358,1.3,2.1,.615, , ,10.0,1.6, , , ,6.1,15.2
Bill Russell*,C,26,BOS,78, ,3458,5.5,13.0,.426, , , ,5.5,13.0,.426,2.7,4.9,.550, , ,19.4,2.8, , , ,1.6,13.8
Tom Sanders*,SF,22,BOS,68, ,1084,4.9,11.7,.420, , , ,4.9,11.7,.420,2.2,3.3,.670, , ,12.8,1.5, , , ,4.4,12.1
Woody Sauldsberry,PF,26,STL,69, ,1491,5.6,18.5,.299, , , ,5.6,18.5,.299,1.4,2.4,.560, , ,11.9,1.8, , , ,4.8,12.5
Dolph Schayes*,PF,32,SYR,79, ,3007,7.1,19.1,.372, , , ,7.1,19.1,.372,8.1,9.4,.868, , ,11.5,3.5, , , ,3.5,22.4
Kenny Sears,SF,27,NYK,52, ,1396,6.2,14.6,.424, , , ,6.2,14.6,.424,6.9,8.4,.825, , ,7.6,2.6, , , ,4.3,19.3
Frank Selvy,SG,28,LAL,77, ,2153,5.2,12.8,.405, , , ,5.2,12.8,.405,3.5,4.7,.753, , ,5.0,4.1, , , ,3.7,13.9
Bill Sharman*,SG,34,BOS,61, ,1538,9.0,21.3,.422, , , ,9.0,21.3,.422,4.9,5.3,.921, , ,5.2,3.4, , , ,3.0,22.8
Gene Shue,PG,29,DET,78, ,3361,7.0,16.5,.421, , , ,7.0,16.5,.421,5.0,5.8,.856, , ,3.6,5.7, , , ,2.2,18.9
Larry Staverman,PF,24,CIN,66, ,944,4.2,9.5,.446, , , ,4.2,9.5,.446,3.0,3.5,.849, , ,10.9,3.3, , , ,6.3,11.5
Jack Twyman*,SF,26,CIN,79, ,2920,9.8,20.1,.488, , , ,9.8,20.1,.488,5.0,6.8,.731, , ,8.3,2.8, , , ,3.4,24.6
Charlie Tyra,PF,25,NYK,59, ,1404,5.1,14.1,.362, , , ,5.1,14.1,.362,3.1,4.4,.694, , ,10.1,2.1, , , ,4.2,13.3
Jerry West*,PG,22,LAL,79, ,2797,6.8,16.3,.419, , , ,6.8,16.3,.419,4.3,6.4,.666, , ,7.9,4.3, , , ,2.7,17.9
Win Wilfong,PG,27,CIN,62, ,717,5.3,15.3,.348, , , ,5.3,15.3,.348,3.6,4.5,.809, , ,7.4,4.4, , , ,6.0,14.3
Lenny Wilkens*,PG,23,STL,75, ,1898,6.3,14.9,.425, , , ,6.3,14.9,.425,4.1,5.7,.713, , ,6.4,4.0, , , ,4.1,16.7
