Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dave Bing*,PG,30,DET,81, ,3124,6.7,15.4,.436, , , ,6.7,15.4,.436,4.1,5.0,.813,1.2,2.0,3.2,6.4,1.3,0.2, ,2.5,17.5
John Block,PF,29,KCO,82, ,1777,5.6,12.8,.434, , , ,5.6,12.8,.434,3.3,4.2,.796,2.6,5.3,7.9,1.9,1.4,0.7, ,4.6,14.5
Tom Boerwinkle,C,28,CHI,46, ,602,3.5,7.1,.487, , , ,3.5,7.1,.487,2.5,3.6,.700,3.2,9.6,12.7,5.6,1.0,1.1, ,4.8,9.4
Freddie Boyd,PG,23,PHI,75, ,1818,5.7,14.1,.402, , , ,5.7,14.1,.402,2.8,3.9,.723,0.3,1.5,1.8,4.9,1.2,0.2, ,3.4,14.1
Steve Bracey,PG,23,ATL,75, ,1463,5.9,12.8,.463, , , ,5.9,12.8,.463,1.7,2.4,.719,0.6,3.0,3.6,5.7,1.5,0.1, ,3.9,13.6
Bill Bradley*,SF,30,NYK,82, ,2813,6.4,14.2,.451, , , ,6.4,14.2,.451,1.9,2.1,.874,0.8,2.5,3.2,3.1,0.5,0.3, ,3.6,14.7
Jim Brewer,PF,22,CLE,82, ,1862,4.1,10.6,.383, , , ,4.1,10.6,.383,1.5,2.4,.650,4.0,6.1,10.1,2.9,0.9,0.7, ,3.7,9.7
Bill Bridges,PF,34,LAL,65, ,1812,4.3,10.2,.421, , , ,4.3,10.2,.421,2.3,3.3,.707,3.8,6.1,9.9,2.9,1.2,0.6, ,4.4,10.9
John Brisker,SF,26,SEA,35, ,717,8.9,19.9,.449, , , ,8.9,19.9,.449,4.1,5.0,.820,3.0,4.4,7.3,2.8,1.4,0.3, ,3.5,22.0
Allan Bristow,SF,22,PHI,55, ,643,6.0,15.1,.400, , , ,6.0,15.1,.400,2.4,3.2,.737,3.8,5.5,9.3,5.2,1.6,0.1, ,3.8,14.4
Fred Brown,SG,25,SEA,82, ,2501,8.3,17.6,.471, , , ,8.3,17.6,.471,2.8,3.3,.863,1.6,4.1,5.8,6.0,2.0,0.3, ,4.0,19.4
John Brown,SF,22,ATL,77, ,1715,5.8,13.3,.438, , , ,5.8,13.3,.438,3.4,4.6,.751,3.7,5.5,9.3,2.4,0.6,0.3, ,5.0,15.1
Corky Calhoun,SF,23,PHO,77, ,2207,4.4,9.5,.461, , , ,4.4,9.5,.461,1.6,2.1,.760,1.9,4.8,6.6,2.2,1.2,0.5, ,4.1,10.3
Larry Cannon,SG,26,PHI,19, ,335,5.3,13.6,.386, , , ,5.3,13.6,.386,2.0,3.0,.679,1.7,2.1,3.9,5.6,0.8,0.4, ,5.2,12.6
Austin Carr,SG,25,CLE,81, ,3100,8.7,19.5,.445, , , ,8.7,19.5,.445,3.2,3.8,.856,1.6,1.7,3.4,3.5,1.1,0.2, ,2.2,20.6
Fred Carter,SG,28,PHI,78, ,3044,8.3,19.4,.430, , , ,8.3,19.4,.430,3.0,4.2,.709,1.0,3.4,4.4,5.2,1.3,0.3, ,3.3,19.7
Bill Chamberlain,SF,24,PHO,28, ,367,5.6,12.8,.438, , , ,5.6,12.8,.438,3.8,5.5,.696,3.2,4.6,7.8,3.6,2.0,1.2, ,7.3,15.0
Don Chaney,SG,27,BOS,81, ,2258,5.5,12.0,.464, , , ,5.5,12.0,.464,2.4,2.9,.828,3.3,2.7,6.0,2.8,1.3,1.0, ,3.9,13.5
Ken Charles,SG,22,BUF,59, ,693,4.6,9.6,.476, , , ,4.6,9.6,.476,2.8,4.1,.671,1.3,2.1,3.4,2.8,1.6,0.5, ,4.7,11.9
Phil Chenier,SG,23,CAP,76, ,2942,8.5,19.7,.434, , , ,8.5,19.7,.434,3.4,4.1,.820,1.4,3.4,4.7,2.9,1.9,0.8, ,1.7,20.4
Bob Christian,C,27,PHO,81, ,1244,4.1,8.3,.486, , , ,4.1,8.3,.486,3.1,4.4,.702,2.5,7.4,9.8,2.8,0.5,0.9, ,5.5,11.2
Archie Clark,PG,32,CAP,56, ,1786,6.3,13.6,.467, , , ,6.3,13.6,.467,2.1,2.6,.786,0.9,2.0,2.8,5.7,1.2,0.1, ,2.5,14.8
Jim Cleamons,PG,24,CLE,81, ,1642,5.2,11.9,.433, , , ,5.2,11.9,.433,2.0,2.9,.699,1.4,3.7,5.0,5.0,1.3,0.4, ,3.3,12.4
Barry Clemens,SF,30,CLE,71, ,913,6.4,13.6,.471, , , ,6.4,13.6,.471,2.4,2.9,.849,1.7,4.9,6.5,3.2,1.4,0.1, ,5.4,15.3
E.C. Coleman,PF,23,HOU,58, ,1075,4.3,8.4,.512, , , ,4.3,8.4,.512,1.6,2.5,.635,2.7,5.7,8.4,2.5,1.2,0.7, ,5.4,10.1
Doug Collins,SG,22,PHI,25, ,436,5.9,16.0,.371, , , ,5.9,16.0,.371,4.5,5.9,.764,0.6,3.2,3.8,3.3,1.1,0.2, ,5.4,16.4
Mel Counts,C,32,LAL,45, ,499,4.4,12.0,.365, , , ,4.4,12.0,.365,1.7,2.4,.727,4.0,6.5,10.5,3.9,1.4,1.7, ,6.1,10.5
Dave Cowens*,C,25,BOS,80, ,3352,6.9,15.8,.437, , , ,6.9,15.8,.437,2.4,2.9,.832,2.8,10.7,13.5,3.8,1.0,1.1, ,3.2,16.3
Dick Cunningham,C,27,MIL,8, ,45,2.4,4.8,.500, , , ,2.4,4.8,.500,0.0,5.6,.000,0.8,12.0,12.8,0.0,1.6,1.6, ,4.0,4.8
Mike D'Antoni,SG,22,KCO,52, ,989,3.9,9.7,.402, , , ,3.9,9.7,.402,1.2,1.7,.702,0.9,2.5,3.4,4.5,2.7,0.5, ,4.1,9.0
Bob Dandridge,SF,26,MIL,71, ,2521,8.3,16.5,.503, , , ,8.3,16.5,.503,2.5,3.1,.818,1.7,5.2,6.8,2.9,1.6,0.6, ,3.9,19.1
Charlie Davis,SG,24,POR,8, ,90,5.6,16.0,.350, , , ,5.6,16.0,.350,1.2,1.6,.750,0.8,3.6,4.4,4.4,0.8,0.0, ,2.8,12.4
Dwight Davis,PF,24,CLE,76, ,2477,5.5,12.5,.436, , , ,5.5,12.5,.436,2.9,4.0,.719,2.5,6.8,9.4,2.7,0.9,1.1, ,4.2,13.8
Jim Davis,C,32,DET,78, ,947,4.4,10.8,.413, , , ,4.4,10.8,.413,3.4,5.3,.647,3.9,7.3,11.1,3.3,1.5,1.1, ,6.0,12.3
Mel Davis,PF,23,NYK,30, ,167,7.1,20.5,.347, , , ,7.1,20.5,.347,2.6,3.4,.750,3.7,8.0,11.6,1.7,0.6,0.9, ,7.8,16.8
Mickey Davis,SF,23,MIL,73, ,1012,6.0,11.9,.504, , , ,6.0,11.9,.504,3.3,4.0,.830,2.8,5.2,8.0,3.1,1.0,0.2, ,3.3,15.3
Dave DeBusschere*,PF,33,NYK,71, ,2699,7.5,16.2,.461, , , ,7.5,16.2,.461,2.2,2.9,.756,1.8,8.3,10.1,3.4,0.9,0.5, ,3.0,17.1
Derrek Dickey,PF,22,GSW,66, ,930,4.5,9.0,.494, , , ,4.5,9.0,.494,2.0,2.6,.773,4.8,8.4,13.1,2.1,0.7,0.6, ,4.3,10.9
Ernie DiGregorio,PG,23,BUF,81, ,2910,6.6,15.6,.421, , , ,6.6,15.6,.421,2.2,2.4,.902,0.6,2.1,2.7,8.2,0.7,0.1, ,3.0,15.3
Steve Downing,C,23,BOS,24, ,137,5.5,16.8,.328, , , ,5.5,16.8,.328,5.8,10.0,.579,3.7,6.6,10.2,2.9,1.3,0.0, ,8.7,16.8
Terry Driscoll,PF,26,MIL,64, ,697,4.5,9.7,.471, , , ,4.5,9.7,.471,1.5,2.4,.652,3.8,6.5,10.3,2.8,1.1,0.8, ,6.2,10.6
Ken Durrett,SF,25,KCO,45, ,462,6.7,13.7,.489, , , ,6.7,13.7,.489,3.3,5.4,.609,2.2,3.9,6.1,1.5,1.0,0.4, ,5.3,16.7
Joe Ellis,SF,29,GSW,50, ,515,4.3,13.3,.321, , , ,4.3,13.3,.321,1.3,2.2,.581,2.6,5.9,8.5,2.6,2.3,0.6, ,5.3,9.8
Leroy Ellis,C,33,PHI,81, ,2831,4.1,9.2,.452, , , ,4.1,9.2,.452,1.9,2.5,.750,3.7,7.6,11.3,2.4,1.1,1.1, ,2.8,10.2
Keith Erickson,SF,29,PHO,66, ,2033,7.0,14.6,.477, , , ,7.0,14.6,.477,3.1,3.9,.801,1.7,5.7,7.3,3.6,1.1,0.4, ,3.4,17.1
Hank Finkel,C,31,BOS,60, ,427,5.1,11.0,.462, , , ,5.1,11.0,.462,2.4,3.6,.651,3.5,7.9,11.4,2.3,0.3,0.6, ,5.2,12.5
Chris Ford,SG,25,DET,82, ,2059,4.6,10.4,.444, , , ,4.6,10.4,.444,1.0,1.3,.740,1.9,3.4,5.3,4.9,2.6,0.2, ,2.8,10.2
Fred Foster,SF,27,CLE,58, ,649,6.2,16.0,.389, , , ,6.2,16.0,.389,3.0,3.6,.844,2.4,3.6,6.0,3.4,1.1,0.3, ,4.4,15.4
Jim Fox,C,30,SEA,78, ,2179,5.3,11.1,.478, , , ,5.3,11.1,.478,4.0,4.8,.823,4.0,7.8,11.8,3.8,0.9,0.3, ,4.1,14.6
Walt Frazier*,PG,28,NYK,80, ,3338,7.3,15.4,.472, , , ,7.3,15.4,.472,3.2,3.8,.838,1.3,4.5,5.8,5.9,1.7,0.2, ,2.3,17.7
Rod Freeman,SF,23,PHI,35, ,265,5.3,14.0,.379, , , ,5.3,14.0,.379,3.8,5.6,.683,3.0,4.3,7.3,1.9,1.6,0.1, ,5.7,14.4
Bernie Fryer,SG,24,POR,80, ,1674,4.9,10.6,.460, , , ,4.9,10.6,.460,2.3,2.9,.793,1.3,2.1,3.4,6.0,2.0,0.2, ,4.0,12.0
Dick Garrett,SG,27,TOT,40, ,326,4.7,13.9,.341, , , ,4.7,13.9,.341,1.7,2.1,.789,1.7,2.8,4.4,2.5,1.1,0.1, ,6.2,11.2
Dick Garrett,SG,27,NYK,25, ,239,4.8,13.7,.352, , , ,4.8,13.7,.352,1.5,2.0,.769,1.5,2.4,3.9,2.1,1.1,0.2, ,6.2,11.1
Dick Garrett,SG,27,MIL,15, ,87,4.6,14.5,.314, , , ,4.6,14.5,.314,2.1,2.5,.833,2.1,3.7,5.8,3.7,1.2,0.0, ,6.2,11.2
Rowland Garrett,SF,23,CHI,41, ,373,6.6,17.8,.370, , , ,6.6,17.8,.370,2.0,3.1,.656,3.0,3.8,6.8,1.1,0.5,0.9, ,4.2,15.2
Jim Garvin,PF,23,BUF,6, ,11,3.3,13.1,.250, , , ,3.3,13.1,.250,0.0,0.0, ,3.3,13.1,16.4,0.0,0.0,0.0, ,3.3,6.5
John Gianelli,C,23,NYK,70, ,1423,5.3,11.0,.479, , , ,5.3,11.0,.479,2.3,3.1,.760,2.8,5.9,8.7,1.9,0.6,1.1, ,4.0,12.9
Dick Gibbs,SF,25,SEA,71, ,1528,7.1,16.5,.431, , , ,7.1,16.5,.431,3.8,4.7,.806,2.1,3.1,5.3,1.9,0.9,0.4, ,4.6,18.0
Herm Gilliam,PG,27,ATL,62, ,2003,6.9,15.2,.454, , , ,6.9,15.2,.454,1.9,2.4,.791,1.1,3.7,4.8,6.4,2.4,0.3, ,3.4,15.7
Gail Goodrich*,SG,30,LAL,82, ,3061,9.2,20.9,.442, , , ,9.2,20.9,.442,6.0,6.9,.864,1.1,1.8,2.9,5.0,1.5,0.1, ,2.7,24.4
Travis Grant,SF,24,LAL,3, ,6,6.0,24.0,.250, , , ,6.0,24.0,.250,6.0,18.0,.333,0.0,6.0,6.0,0.0,0.0,0.0, ,6.0,18.0
Lamar Green,PF,26,PHO,72, ,1103,4.2,10.3,.407, , , ,4.2,10.3,.407,1.2,2.2,.559,2.8,8.6,11.4,1.4,1.0,1.2, ,4.9,9.7
Matt Guokas,SG,29,TOT,75, ,1871,3.8,7.6,.492, , , ,3.8,7.6,.492,0.8,1.2,.650,0.6,1.7,2.3,4.6,1.0,0.4, ,2.9,8.3
Matt Guokas,SG,29,KCO,9, ,315,4.7,9.5,.494, , , ,4.7,9.5,.494,0.9,1.4,.667,0.2,2.2,2.4,4.1,0.9,0.1, ,2.4,10.3
Matt Guokas,SG,29,HOU,39, ,1007,3.3,7.3,.458, , , ,3.3,7.3,.458,0.8,1.0,.750,0.6,1.5,2.1,4.8,1.0,0.5, ,2.6,7.4
Matt Guokas,SG,29,BUF,27, ,549,4.0,7.2,.555, , , ,4.0,7.2,.555,0.7,1.3,.500,0.8,1.8,2.6,4.5,1.2,0.4, ,3.7,8.7
Happy Hairston,PF,31,LAL,77, ,2634,5.3,10.4,.507, , , ,5.3,10.4,.507,4.7,6.1,.771,4.6,9.6,14.2,2.8,0.9,0.2, ,3.6,15.2
Phil Hankinson,SF,22,BOS,28, ,163,11.0,22.7,.485, , , ,11.0,22.7,.485,2.2,2.9,.769,4.9,6.2,11.0,0.9,0.7,0.2, ,4.0,24.3
Clem Haskins,SG,30,PHO,81, ,1822,7.2,15.6,.460, , , ,7.2,15.6,.460,3.4,4.0,.842,1.5,2.8,4.4,5.1,1.6,0.3, ,3.3,17.8
John Havlicek*,SF,33,BOS,76, ,3091,8.0,17.5,.456, , , ,8.0,17.5,.456,4.0,4.8,.832,1.6,4.1,5.7,5.2,1.1,0.4, ,2.3,20.0
Connie Hawkins*,SF,31,TOT,79, ,2761,5.3,10.5,.501, , , ,5.3,10.5,.501,2.5,3.3,.761,2.3,5.1,7.4,5.3,1.5,1.1, ,2.9,13.0
Connie Hawkins*,SF,31,PHO,8, ,223,5.8,11.9,.486, , , ,5.8,11.9,.486,2.9,4.4,.667,2.3,4.7,6.9,4.5,1.3,0.5, ,3.2,14.5
Connie Hawkins*,SF,31,LAL,71, ,2538,5.2,10.4,.502, , , ,5.2,10.4,.502,2.5,3.2,.772,2.3,5.1,7.4,5.4,1.5,1.1, ,2.9,12.9
Nate Hawthorne,SG,24,LAL,33, ,229,6.0,14.6,.409, , , ,6.0,14.6,.409,4.7,7.5,.625,2.5,2.5,5.0,3.6,1.4,0.9, ,5.2,16.7
Elvin Hayes*,PF,28,CAP,81, ,3602,6.9,16.3,.423, , , ,6.9,16.3,.423,3.6,4.9,.721,3.5,11.1,14.6,1.6,0.9,2.4, ,2.5,17.3
Spencer Haywood*,PF,24,SEA,75, ,3039,8.2,18.0,.457, , , ,8.2,18.0,.457,4.4,5.4,.814,3.8,8.2,11.9,2.8,0.8,1.3, ,2.3,20.9
Walt Hazzard,PG,31,SEA,49, ,571,4.8,11.3,.422, , , ,4.8,11.3,.422,2.1,2.8,.756,1.1,2.5,3.6,7.7,1.6,0.4, ,4.9,11.7
Gar Heard,PF,25,BUF,81, ,2889,6.5,15.0,.435, , , ,6.5,15.0,.435,2.4,3.7,.650,3.4,8.4,11.8,2.2,1.7,2.9, ,3.7,15.4
Lou Hudson,SF,29,ATL,65, ,2588,9.4,18.9,.500, , , ,9.4,18.9,.500,4.1,4.9,.836,1.8,3.1,4.9,3.0,2.2,0.4, ,2.9,23.0
John Hummer,PF,25,TOT,53, ,1119,4.6,9.8,.472, , , ,4.6,9.8,.472,1.9,4.0,.476,2.7,6.4,9.1,3.4,0.9,0.7, ,3.8,11.2
John Hummer,PF,25,CHI,18, ,186,4.5,8.9,.500, , , ,4.5,8.9,.500,2.7,5.4,.500,2.5,4.6,7.2,2.5,0.6,0.2, ,5.8,11.6
John Hummer,PF,25,SEA,35, ,933,4.7,10.0,.467, , , ,4.7,10.0,.467,1.7,3.7,.469,2.7,6.8,9.5,3.6,1.0,0.8, ,3.4,11.1
Tom Ingelsby,PG,22,ATL,48, ,398,4.5,11.8,.382, , , ,4.5,11.8,.382,2.6,3.3,.784,0.9,3.1,4.0,3.3,1.7,0.4, ,3.9,11.7
Phil Jackson*,PF,28,NYK,82, ,2050,6.3,13.3,.477, , , ,6.3,13.3,.477,3.4,4.3,.776,2.2,6.2,8.4,2.4,0.7,1.2, ,4.9,16.0
Charles Johnson,PG,24,GSW,59, ,1051,6.6,16.0,.415, , , ,6.6,16.0,.415,1.3,1.9,.691,1.7,4.3,6.0,3.5,2.1,0.2, ,3.8,14.6
George Johnson,C,26,HOU,26, ,238,3.5,7.7,.451, , , ,3.5,7.7,.451,1.2,2.6,.471,3.0,6.2,9.2,1.4,1.2,1.2, ,7.0,8.2
George Johnson,C,25,GSW,66, ,1291,4.8,10.0,.483, , , ,4.8,10.0,.483,1.6,3.0,.551,5.3,9.3,14.6,2.0,1.0,3.5, ,4.9,11.3
John Johnson,SF,26,POR,69, ,2287,7.2,15.6,.464, , , ,7.2,15.6,.464,3.3,4.1,.812,2.5,5.6,8.1,4.5,1.1,0.5, ,3.5,17.8
Ollie Johnson,SF,24,POR,79, ,1718,4.4,9.1,.482, , , ,4.4,9.1,.482,1.6,2.0,.819,2.4,4.4,6.8,3.5,1.3,0.6, ,3.8,10.4
Dwight Jones,PF,21,ATL,74, ,1448,5.9,12.5,.474, , , ,5.9,12.5,.474,2.9,3.9,.744,3.6,7.7,11.3,2.1,0.7,1.6, ,4.9,14.7
Larry Jones,PG,31,PHI,72, ,1876,5.0,11.9,.423, , , ,5.0,11.9,.423,3.8,4.5,.838,1.4,2.2,3.5,4.4,1.6,0.3, ,2.2,13.9
Bob Kauffman,PF,27,BUF,74, ,1304,4.7,10.1,.467, , , ,4.7,10.1,.467,3.0,4.1,.713,2.7,6.3,9.0,3.9,1.0,0.5, ,4.3,12.4
Ben Kelso,SG,24,DET,46, ,298,4.2,11.6,.365, , , ,4.2,11.6,.365,1.8,2.7,.682,1.8,1.9,3.7,2.2,1.4,0.1, ,5.4,10.3
Toby Kimball,PF,31,PHI,75, ,1592,4.9,10.3,.474, , , ,4.9,10.3,.474,2.9,4.2,.686,4.2,8.3,12.5,1.7,1.1,0.5, ,4.5,12.6
Don Kojis,SF,35,KCO,77, ,2091,6.9,14.4,.478, , , ,6.9,14.4,.478,3.6,4.7,.772,2.2,4.4,6.6,1.9,1.3,0.3, ,2.7,17.4
Howard Komives,PG,32,KCO,44, ,830,3.4,8.3,.406, , , ,3.4,8.3,.406,1.4,1.6,.868,0.4,1.4,1.9,4.2,1.4,0.1, ,3.6,8.2
Tom Kozelko,PF,22,CAP,49, ,573,3.7,8.4,.444, , , ,3.7,8.4,.444,1.4,2.0,.719,3.3,4.5,7.8,1.6,1.3,0.4, ,5.2,8.9
Steve Kuberski,PF,26,BOS,78, ,985,5.7,13.4,.427, , , ,5.7,13.4,.427,3.1,4.1,.775,3.5,5.2,8.7,1.4,0.3,0.3, ,4.6,14.6
Kevin Kunnert,C,22,TOT,64, ,701,5.4,11.0,.488, , , ,5.4,11.0,.488,1.1,1.7,.636,4.3,6.9,11.1,2.2,0.5,2.8, ,7.8,11.9
Kevin Kunnert,C,22,BUF,39, ,340,5.2,10.7,.485, , , ,5.2,10.7,.485,1.2,1.7,.688,4.6,6.7,11.2,2.6,0.5,2.6, ,8.8,11.5
Kevin Kunnert,C,22,HOU,25, ,361,5.6,11.4,.491, , , ,5.6,11.4,.491,1.0,1.7,.588,4.0,7.1,11.1,1.8,0.5,2.9, ,6.8,12.2
Sam Lacey,C,25,KCO,79, ,3107,5.4,11.4,.476, , , ,5.4,11.4,.476,2.1,2.9,.749,3.4,8.8,12.2,3.5,1.5,2.1, ,2.9,13.0
Bob Lanier*,C,25,DET,81, ,3047,8.8,17.5,.504, , , ,8.8,17.5,.504,3.9,4.8,.797,3.2,9.5,12.7,4.1,1.3,2.9, ,3.2,21.5
Stu Lantz,SG,27,DET,50, ,980,5.7,13.3,.427, , , ,5.7,13.3,.427,5.1,6.0,.848,1.2,2.9,4.2,3.6,1.4,0.1, ,2.9,16.4
Mo Layton,PG,25,POR,22, ,327,6.1,12.3,.491, , , ,6.1,12.3,.491,1.5,2.9,.538,0.8,2.9,3.6,5.6,1.0,0.1, ,5.0,13.7
Manny Leaks,C,28,CAP,53, ,845,3.4,9.9,.341, , , ,3.4,9.9,.341,2.5,3.5,.699,4.0,6.4,10.4,1.1,0.4,1.7, ,4.0,9.2
Clyde Lee,PF,29,GSW,54, ,1642,2.8,6.2,.454, , , ,2.8,6.2,.454,1.4,2.3,.579,4.1,9.0,13.1,1.5,0.6,0.4, ,3.9,7.0
Russ Lee,SF,24,MIL,36, ,166,8.2,20.4,.404, , , ,8.2,20.4,.404,2.4,3.5,.688,3.5,5.2,8.7,4.3,2.4,0.0, ,6.3,18.9
Bob Love,PF,31,CHI,82, ,3292,8.0,19.2,.417, , , ,8.0,19.2,.417,3.5,4.3,.818,2.0,3.4,5.4,1.4,0.9,0.3, ,2.4,19.5
Stan Love,PF,24,LAL,51, ,698,6.1,14.3,.428, , , ,6.1,14.3,.428,2.5,3.3,.766,2.8,6.0,8.8,2.5,1.4,1.0, ,6.8,14.8
Jerry Lucas*,C,33,NYK,73, ,1627,4.3,9.3,.462, , , ,4.3,9.3,.462,1.5,2.1,.698,1.4,6.9,8.3,5.1,0.6,0.5, ,3.0,10.1
Mike Macaluso,SF,22,BUF,30, ,112,6.1,14.1,.432, , , ,6.1,14.1,.432,3.2,5.5,.588,3.2,4.8,8.0,1.0,2.3,0.3, ,10.0,15.4
Ted Manakas,SG,22,KCO,5, ,45,3.2,8.0,.400, , , ,3.2,8.0,.400,3.2,3.2,1.000,0.0,2.4,2.4,1.6,0.8,0.0, ,3.2,9.6
Pete Maravich*,SG,26,ATL,76, ,2903,10.2,22.2,.457, , , ,10.2,22.2,.457,5.8,7.0,.826,1.2,3.4,4.6,4.9,1.4,0.2, ,3.2,26.1
Jack Marin,SF,29,TOT,74, ,1782,7.2,14.3,.501, , , ,7.2,14.3,.501,3.1,3.6,.855,1.2,3.4,4.6,3.4,0.9,0.5, ,4.3,17.4
Jack Marin,SF,29,HOU,47, ,1102,6.9,14.5,.474, , , ,6.9,14.5,.474,2.7,3.2,.837,0.9,2.5,3.5,4.0,0.8,0.3, ,3.9,16.4
Jack Marin,SF,29,BUF,27, ,680,7.7,14.1,.545, , , ,7.7,14.1,.545,3.8,4.3,.877,1.6,4.9,6.5,2.4,1.2,1.0, ,4.9,19.1
Vester Marshall,SF,25,SEA,13, ,174,1.4,6.0,.241, , , ,1.4,6.0,.241,0.6,1.4,.429,2.9,4.8,7.7,0.8,0.8,0.6, ,4.1,3.5
LaRue Martin,C,23,POR,50, ,538,6.8,15.5,.435, , , ,6.8,15.5,.435,2.8,4.4,.636,5.0,7.2,12.1,1.3,0.5,1.7, ,6.0,16.3
Don May,SF,28,PHI,56, ,812,6.7,16.3,.414, , , ,6.7,16.3,.414,3.9,4.5,.873,1.1,4.9,6.0,2.8,1.1,0.4, ,6.1,17.4
Bob McAdoo*,C,22,BUF,74, ,3185,10.2,18.6,.547, , , ,10.2,18.6,.547,5.2,6.5,.793,3.2,9.4,12.6,1.9,1.0,2.8, ,2.8,25.6
Paul McCracken,SG,23,HOU,4, ,13,2.8,11.1,.250, , , ,2.8,11.1,.250,0.0,0.0, ,2.8,13.8,16.6,5.5,0.0,0.0, ,8.3,5.5
Jim McDaniels,C,25,SEA,27, ,439,5.2,14.2,.364, , , ,5.2,14.2,.364,1.9,3.5,.535,4.2,6.3,10.5,2.0,0.6,1.2, ,3.9,12.2
Jon McGlocklin,SG,30,MIL,79, ,1910,6.2,13.1,.475, , , ,6.2,13.1,.475,1.4,1.5,.900,0.6,2.0,2.6,4.5,0.8,0.1, ,2.4,13.8
Allie McGuire,SG,22,NYK,2, ,10,7.2,14.4,.500, , , ,7.2,14.4,.500,0.0,0.0, ,0.0,7.2,7.2,3.6,0.0,0.0, ,7.2,14.4
Kenny McIntosh,SF,25,SEA,69, ,2056,3.9,10.0,.389, , , ,3.9,10.0,.389,1.1,1.9,.607,1.9,4.4,6.3,1.6,0.9,0.5, ,3.1,8.9
Stan McKenzie,SG,29,HOU,11, ,112,2.3,7.7,.292, , , ,2.3,7.7,.292,1.9,2.6,.750,1.0,4.2,5.1,1.9,1.0,0.0, ,5.5,6.4
Jim McMillian,SF,25,BUF,82, ,3322,6.5,13.2,.494, , , ,6.5,13.2,.494,3.5,4.1,.858,2.3,4.3,6.6,2.8,1.4,0.3, ,2.0,16.5
Larry McNeill,PF,23,KCO,54, ,516,7.4,15.3,.482, , , ,7.4,15.3,.482,6.9,9.8,.707,4.2,6.0,10.2,1.7,2.4,0.4, ,5.3,21.7
