Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Billy Cunningham*,SF,26,PHI,81, ,3194,9.0,19.3,.469, , , ,9.0,19.3,.469,5.7,7.9,.729, , ,12.4,4.0, , , ,3.7,23.8
Dick Cunningham,C,23,MIL,60, ,416,4.5,12.2,.369, , , ,4.5,12.2,.369,1.9,2.9,.667, , ,13.8,2.4, , , ,6.1,10.9
Bob Dandridge,SF,22,MIL,81, ,2461,6.3,13.1,.485, , , ,6.3,13.1,.485,2.9,3.9,.754, , ,9.1,4.3, , , ,4.1,15.6
Jim Davis,C,28,ATL,82, ,2623,6.0,12.9,.464, , , ,6.0,12.9,.464,3.3,4.4,.755, , ,10.9,3.3, , , ,4.6,15.3
Mike Davis,SG,23,BAL,56, ,1330,7.0,15.9,.444, , , ,7.0,15.9,.444,4.0,5.2,.776, , ,3.5,3.0, , , ,4.7,18.1
Dave DeBusschere*,PF,29,NYK,79, ,2627,6.7,14.8,.451, , , ,6.7,14.8,.451,2.4,3.5,.688, , ,10.8,2.7, , , ,3.3,15.8
Connie Dierking,C,33,CIN,76, ,2448,7.7,18.3,.419, , , ,7.7,18.3,.419,3.4,4.5,.752, , ,9.2,2.5, , , ,4.0,18.7
Terry Dischinger,SF,29,DET,75, ,1754,7.0,13.3,.526, , , ,7.0,13.3,.526,3.6,4.9,.722, , ,7.6,2.2, , , ,4.4,17.6
Johnny Egan,PG,31,LAL,72, ,1627,4.8,10.9,.438, , , ,4.8,10.9,.438,2.2,2.7,.818, , ,2.3,4.8, , , ,3.8,11.7
Joe Ellis,SF,25,SFW,76, ,2380,7.6,18.5,.410, , , ,7.6,18.5,.410,3.0,4.1,.741, , ,9.0,2.1, , , ,4.3,18.2
Leroy Ellis,C,29,BAL,72, ,1163,6.0,12.8,.469, , , ,6.0,12.8,.469,2.7,3.6,.741, , ,11.6,1.5, , , ,4.0,14.7
Keith Erickson,SF,25,LAL,68, ,1755,5.3,11.5,.458, , , ,5.3,11.5,.458,1.9,2.5,.746, , ,6.2,4.3, , , ,3.6,12.5
Hank Finkel,C,27,BOS,80, ,1866,6.0,13.2,.454, , , ,6.0,13.2,.454,3.0,4.5,.670, , ,11.8,2.0, , , ,5.6,15.0
Fred Foster,SF,23,CIN,74, ,2077,8.0,17.8,.449, , , ,8.0,17.8,.449,3.1,4.2,.724, , ,5.4,1.9, , , ,3.6,19.0
Jim Fox,C,26,PHO,81, ,2041,7.3,13.9,.524, , , ,7.3,13.9,.524,3.8,5.0,.770, , ,10.1,1.6, , , ,4.6,18.4
Walt Frazier*,PG,24,NYK,77, ,3040,7.1,13.7,.518, , , ,7.1,13.7,.518,4.8,6.5,.748, , ,5.5,7.4, , , ,2.4,19.1
Dave Gambee,SF,32,SFW,73, ,951,7.0,17.6,.399, , , ,7.0,17.6,.399,5.9,7.0,.839, , ,9.2,2.1, , , ,6.5,19.9
Dick Garrett,SG,23,LAL,73, ,2318,5.5,12.7,.434, , , ,5.5,12.7,.434,2.1,2.5,.852, , ,3.6,2.8, , , ,3.7,13.1
Herm Gilliam,SG,23,CIN,57, ,1161,5.6,13.7,.406, , , ,5.6,13.7,.406,2.1,2.8,.747, , ,6.7,5.5, , , ,5.1,13.2
Gail Goodrich*,PG,26,PHO,81, ,3234,6.3,13.9,.454, , , ,6.3,13.9,.454,5.4,6.7,.808, , ,3.8,6.7, , , ,2.8,18.1
Bob Greacen,SF,22,MIL,41, ,292,5.4,13.4,.404, , , ,5.4,13.4,.404,2.2,3.5,.643, , ,7.3,3.3, , , ,6.0,13.1
Johnny Green,PF,36,CIN,78, ,2278,7.6,13.6,.559, , , ,7.6,13.6,.559,4.0,6.8,.592, , ,13.3,1.8, , , ,4.2,19.2
Lamar Green,PF,22,PHO,58, ,700,5.2,12.0,.432, , , ,5.2,12.0,.432,2.1,3.6,.586, , ,14.2,0.9, , , ,5.9,12.5
Hal Greer*,SG,33,PHI,80, ,3024,8.4,18.5,.455, , , ,8.4,18.5,.455,4.2,5.1,.815, , ,4.5,4.8, , , ,3.6,21.0
Gary Gregor,SF,24,ATL,81, ,1603,6.4,14.8,.433, , , ,6.4,14.8,.433,2.0,2.5,.779, , ,8.9,1.4, , , ,3.6,14.8
Richie Guerin*,SG,37,ATL,8, ,64,1.7,6.2,.273, , , ,1.7,6.2,.273,0.6,0.6,1.000, , ,1.1,6.8, , , ,5.1,3.9
Matt Guokas,SG,25,PHI,80, ,1558,4.4,9.6,.454, , , ,4.4,9.6,.454,2.4,3.4,.711, , ,5.0,5.1, , , ,4.6,11.2
Al Hairston,SG,24,SEA,3, ,20,5.4,14.4,.375, , , ,5.4,14.4,.375,1.8,1.8,1.000, , ,9.0,10.8, , , ,5.4,12.6
Happy Hairston,PF,27,TOT,70, ,2427,7.2,14.4,.496, , , ,7.2,14.4,.496,4.8,6.1,.789, , ,11.5,1.8, , , ,3.4,19.2
Happy Hairston,PF,27,DET,15, ,282,7.3,13.1,.553, , , ,7.3,13.1,.553,5.7,8.0,.714, , ,11.2,1.4, , , ,4.6,20.3
Happy Hairston,PF,27,LAL,55, ,2145,7.1,14.6,.490, , , ,7.1,14.6,.490,4.7,5.9,.803, , ,11.5,1.8, , , ,3.3,19.0
Shaler Halimon,SG,24,CHI,38, ,517,6.7,17.0,.393, , , ,6.7,17.0,.393,3.4,5.1,.671, , ,4.7,4.8, , , ,4.0,16.8
Art Harris,SG,23,TOT,81, ,1553,6.6,16.8,.394, , , ,6.6,16.8,.394,2.0,3.1,.642, , ,3.7,5.4, , , ,5.1,15.2
Art Harris,SG,23,SEA,5, ,178,5.7,14.8,.384, , , ,5.7,14.8,.384,0.8,1.8,.444, , ,3.8,4.0, , , ,2.2,12.1
Art Harris,SG,23,PHO,76, ,1375,6.7,17.0,.395, , , ,6.7,17.0,.395,2.1,3.3,.656, , ,3.7,5.5, , , ,5.5,15.6
Clem Haskins,SG,26,CHI,82, ,3214,7.5,16.6,.450, , , ,7.5,16.6,.450,3.7,4.7,.783, , ,4.2,7.0, , , ,2.7,18.7
John Havlicek*,SG,29,BOS,81, ,3369,7.9,16.9,.464, , , ,7.9,16.9,.464,5.2,6.2,.844, , ,6.8,5.9, , , ,2.3,20.9
Connie Hawkins*,SF,27,PHO,81, ,3312,7.7,15.7,.490, , , ,7.7,15.7,.490,6.3,8.1,.779, , ,9.2,4.2, , , ,3.1,21.7
Elvin Hayes*,C,24,SDR,82, ,3665,9.0,19.8,.452, , , ,9.0,19.8,.452,4.2,6.1,.688, , ,13.6,1.6, , , ,2.7,22.2
Walt Hazzard,PG,27,ATL,82, ,2757,6.4,13.8,.467, , , ,6.4,13.8,.467,3.5,4.3,.809, , ,4.3,7.3, , , ,3.4,16.4
Brian Heaney,G,23,BAL,14, ,70,6.7,12.3,.542, , , ,6.7,12.3,.542,1.0,2.1,.500, , ,2.1,3.1, , , ,8.7,14.4
Fred Hetzel,SF,27,PHI,63, ,757,7.4,15.4,.483, , , ,7.4,15.4,.483,3.4,4.0,.835, , ,9.8,2.1, , , ,5.2,18.2
Bill Hewitt,PF,25,TOT,65, ,1279,3.1,8.4,.369, , , ,3.1,8.4,.369,1.5,2.6,.574, , ,10.0,1.8, , , ,3.7,7.7
Bill Hewitt,PF,25,LAL,20, ,478,1.9,6.6,.284, , , ,1.9,6.6,.284,1.2,2.3,.516, , ,10.6,2.1, , , ,2.9,5.0
Bill Hewitt,PF,25,DET,45, ,801,3.8,9.4,.405, , , ,3.8,9.4,.405,1.7,2.8,.603, , ,9.6,1.6, , , ,4.1,9.3
Bill Hosket,PF,23,NYK,36, ,235,7.0,13.9,.505, , , ,7.0,13.9,.505,4.0,5.1,.788, , ,9.7,2.6, , , ,5.5,18.1
Bailey Howell*,PF,33,BOS,82, ,2078,6.9,16.1,.429, , , ,6.9,16.1,.429,4.1,5.3,.763, , ,9.5,2.1, , , ,4.5,17.9
Lou Hudson,SF,25,ATL,80, ,3091,9.7,18.2,.531, , , ,9.7,18.2,.531,4.3,5.2,.824, , ,4.3,3.2, , , ,2.6,23.7
Darrall Imhoff,C,31,PHI,79, ,2474,6.3,11.6,.540, , , ,6.3,11.6,.540,3.1,4.8,.650, , ,11.0,3.1, , , ,4.3,15.6
Luke Jackson,PF,28,PHI,37, ,583,4.4,11.2,.392, , , ,4.4,11.2,.392,3.7,5.0,.741, , ,12.2,3.1, , , ,4.9,12.5
Gus Johnson*,PF,31,BAL,78, ,2919,7.1,15.8,.451, , , ,7.1,15.8,.451,2.4,3.4,.724, , ,13.4,3.3, , , ,3.3,16.7
Neil Johnson,PF,26,PHO,28, ,136,5.3,15.9,.333, , , ,5.3,15.9,.333,2.1,3.2,.667, , ,12.4,3.2, , , ,10.1,12.7
Rich Johnson,C,23,BOS,65, ,898,6.7,14.5,.463, , , ,6.7,14.5,.463,1.8,2.8,.657, , ,8.3,1.3, , , ,6.2,15.2
Wali Jones,PG,27,PHI,78, ,1740,7.6,17.6,.430, , , ,7.6,17.6,.430,3.9,4.7,.841, , ,3.6,5.7, , , ,4.3,19.1
Bob Kauffman,PF,23,CHI,64, ,775,4.4,10.3,.425, , , ,4.4,10.3,.425,4.1,5.7,.715, , ,9.8,3.5, , , ,5.4,12.8
Joe Kennedy,SF,23,SEA,14, ,82,1.3,14.9,.088, , , ,1.3,14.9,.088,0.9,0.9,1.000, , ,8.8,3.1, , , ,3.1,3.5
Toby Kimball,PF,27,SDR,77, ,1622,4.8,11.3,.429, , , ,4.8,11.3,.429,2.4,4.1,.578, , ,13.8,2.1, , , ,4.2,12.1
Jim King,PG,28,TOT,34, ,391,4.9,11.9,.411, , , ,4.9,11.9,.411,3.0,3.8,.805, , ,5.7,4.8, , , ,4.3,12.8
Jim King,PG,28,SFW,3, ,105,6.5,15.8,.413, , , ,6.5,15.8,.413,3.8,4.8,.786, , ,5.5,3.4, , , ,2.7,16.8
Jim King,PG,28,CIN,31, ,286,4.3,10.4,.410, , , ,4.3,10.4,.410,2.8,3.4,.815, , ,5.8,5.3, , , ,4.9,11.3
Don Kojis,SF,31,SDR,56, ,1578,7.7,17.2,.447, , , ,7.7,17.2,.447,4.1,5.5,.751, , ,8.9,1.8, , , ,3.1,19.6
Howard Komives,PG,28,DET,82, ,2418,5.4,13.1,.413, , , ,5.4,13.1,.413,2.8,3.5,.812, , ,2.9,4.6, , , ,3.7,13.6
Steve Kuberski,PF,22,BOS,51, ,797,5.9,15.1,.388, , , ,5.9,15.1,.388,2.9,4.2,.696, , ,11.6,1.3, , , ,3.9,14.6
Stu Lantz,PG,23,SDR,82, ,2471,6.6,15.0,.443, , , ,6.6,15.0,.443,4.1,5.3,.770, , ,3.7,4.2, , , ,3.5,17.3
Clyde Lee,C,25,SFW,82, ,2641,4.9,11.2,.440, , , ,4.9,11.2,.440,2.4,4.1,.593, , ,12.7,1.1, , , ,3.6,12.3
Bobby Lewis,SG,24,SFW,73, ,1353,5.7,14.8,.382, , , ,5.7,14.8,.382,2.7,4.0,.658, , ,4.2,5.2, , , ,4.5,14.0
Paul Long,SG,25,DET,25, ,130,7.8,17.2,.452, , , ,7.8,17.2,.452,7.5,10.5,.711, , ,3.0,4.7, , , ,6.1,23.0
Kevin Loughery,SG,29,BAL,55, ,2037,8.4,19.1,.441, , , ,8.4,19.1,.441,4.5,5.3,.849, , ,3.0,5.2, , , ,3.2,21.3
Bob Love,PF,27,CHI,82, ,3123,7.4,15.8,.466, , , ,7.4,15.8,.466,5.1,6.1,.842, , ,8.2,1.7, , , ,3.0,19.9
Jerry Lucas*,PF,29,TOT,67, ,2420,6.0,11.9,.507, , , ,6.0,11.9,.507,3.0,3.8,.784, , ,14.1,2.6, , , ,2.4,15.0
Jerry Lucas*,PF,29,CIN,4, ,118,5.5,10.7,.514, , , ,5.5,10.7,.514,1.5,2.1,.714, , ,13.7,2.7, , , ,1.5,12.5
Jerry Lucas*,PF,29,SFW,63, ,2302,6.1,11.9,.507, , , ,6.1,11.9,.507,3.0,3.9,.786, , ,14.2,2.6, , , ,2.5,15.2
Mike Lynn,SF,24,LAL,44, ,403,3.9,11.9,.331, , , ,3.9,11.9,.331,2.8,4.3,.646, , ,5.7,2.7, , , ,7.8,10.6
Ed Manning,SF-PF,26,TOT,67, ,777,5.5,14.9,.371, , , ,5.5,14.9,.371,1.9,2.6,.750, , ,10.7,1.7, , , ,5.7,13.0
Ed Manning,PF,26,BAL,29, ,161,7.2,14.8,.485, , , ,7.2,14.8,.485,1.1,1.8,.625, , ,7.8,0.4, , , ,7.4,15.4
Ed Manning,SF,26,CHI,38, ,616,5.1,14.9,.341, , , ,5.1,14.9,.341,2.2,2.8,.771, , ,11.5,2.0, , , ,5.2,12.3
Jack Marin,SF,25,BAL,82, ,2947,8.1,16.7,.489, , , ,8.1,16.7,.489,3.5,4.1,.844, , ,6.6,2.7, , , ,3.0,19.8
Don May,SF,24,NYK,37, ,238,5.9,15.3,.386, , , ,5.9,15.3,.386,2.7,2.9,.947, , ,7.9,2.6, , , ,6.4,14.5
Willie McCarter,SG,23,LAL,40, ,861,5.5,14.6,.378, , , ,5.5,14.6,.378,1.8,2.5,.717, , ,3.5,3.9, , , ,3.0,12.8
Jon McGlocklin,SG,26,MIL,82, ,2966,7.8,14.6,.530, , , ,7.8,14.6,.530,2.1,2.4,.854, , ,3.1,3.7, , , ,2.0,17.6
Stan McKenzie,SF,25,PHO,58, ,525,5.6,14.1,.393, , , ,5.6,14.1,.393,4.0,5.0,.795, , ,6.4,3.6, , , ,4.6,15.1
McCoy McLemore,SF,27,DET,73, ,1421,5.9,12.7,.466, , , ,5.9,12.7,.466,3.0,3.7,.821, , ,8.5,2.1, , , ,4.0,14.8
Tom Meschery,SF,31,SEA,80, ,2294,6.2,12.8,.482, , , ,6.2,12.8,.482,3.1,3.9,.790, , ,10.5,2.5, , , ,5.0,15.4
Eddie Miles,SG,29,TOT,47, ,1295,6.6,15.0,.440, , , ,6.6,15.0,.440,3.7,4.9,.760, , ,4.9,2.4, , , ,3.0,16.9
Eddie Miles,SG,29,DET,44, ,1243,6.7,15.4,.435, , , ,6.7,15.4,.435,3.8,4.9,.765, , ,5.0,2.4, , , ,2.9,17.1
Eddie Miles,SG,29,BAL,3, ,52,4.8,6.9,.700, , , ,4.8,6.9,.700,2.1,3.5,.600, , ,2.8,2.8, , , ,5.5,11.8
Steve Mix,SF,22,DET,18, ,276,6.3,13.0,.480, , , ,6.3,13.0,.480,3.0,5.1,.590, , ,8.3,2.0, , , ,4.0,15.5
Earl Monroe*,PG,25,BAL,82, ,3051,8.2,18.4,.446, , , ,8.2,18.4,.446,6.3,7.6,.830, , ,3.0,4.7, , , ,3.0,22.7
Otto Moore,C,23,DET,81, ,2523,5.5,11.5,.476, , , ,5.5,11.5,.476,2.8,4.4,.636, , ,12.8,1.5, , , ,3.3,13.7
Erwin Mueller,PF,25,TOT,78, ,2353,4.6,9.9,.464, , , ,4.6,9.9,.464,2.9,4.0,.719, , ,7.4,3.1, , , ,2.9,12.1
Erwin Mueller,PF,25,SEA,4, ,69,6.8,16.7,.406, , , ,6.8,16.7,.406,2.1,4.7,.444, , ,7.3,3.1, , , ,3.1,15.7
Erwin Mueller,PF,25,DET,74, ,2284,4.5,9.7,.467, , , ,4.5,9.7,.467,2.9,4.0,.728, , ,7.4,3.1, , , ,2.9,12.0
Jeff Mullins,SG,27,SFW,74, ,2861,8.3,17.9,.460, , , ,8.3,17.9,.460,4.0,4.8,.847, , ,4.8,4.5, , , ,3.0,20.5
Dorie Murrey,C,26,SEA,81, ,1079,5.1,11.4,.446, , , ,5.1,11.4,.446,4.5,6.2,.731, , ,11.9,2.5, , , ,6.4,14.7
Don Nelson*,PF,29,BOS,82, ,2224,7.5,14.9,.501, , , ,7.5,14.9,.501,5.5,7.0,.775, , ,9.7,2.4, , , ,3.9,20.4
Dave Newmark,C,23,ATL,64, ,612,7.5,17.4,.429, , , ,7.5,17.4,.429,3.5,4.5,.766, , ,10.2,2.5, , , ,7.5,18.4
Rich Niemann,C,23,BOS,6, ,18,4.0,10.0,.400, , , ,4.0,10.0,.400,4.0,4.0,1.000, , ,12.0,4.0, , , ,20.0,12.0
Grady O'Malley,F,21,ATL,24, ,113,6.7,19.1,.350, , , ,6.7,19.1,.350,2.5,6.1,.421, , ,8.3,3.2, , , ,3.8,15.9
Bud Ogden,SF,23,PHI,47, ,357,8.3,17.3,.477, , , ,8.3,17.3,.477,2.7,3.9,.692, , ,8.7,3.1, , , ,6.3,19.3
Don Ohl,SG,33,ATL,66, ,984,6.4,13.6,.473, , , ,6.4,13.6,.473,2.1,2.6,.806, , ,2.6,3.6, , , ,4.1,15.0
Loy Petersen,SG,24,CHI,31, ,231,5.1,14.0,.367, , , ,5.1,14.0,.367,4.1,6.1,.667, , ,4.1,3.6, , , ,3.4,14.3
Bob Portman,SG,22,SFW,60, ,813,7.8,17.6,.445, , , ,7.8,17.6,.445,2.9,3.8,.776, , ,9.9,1.2, , , ,3.4,18.6
Bob Quick,SF,23,TOT,34, ,364,6.2,13.7,.453, , , ,6.2,13.7,.453,4.8,7.0,.690, , ,7.4,1.4, , , ,4.9,17.3
Bob Quick,SF,23,BAL,15, ,67,7.5,15.0,.500, , , ,7.5,15.0,.500,6.4,9.7,.667, , ,6.4,1.6, , , ,4.8,21.5
Bob Quick,SF,23,DET,19, ,297,5.9,13.5,.441, , , ,5.9,13.5,.441,4.5,6.4,.698, , ,7.6,1.3, , , ,5.0,16.4
Luther Rackley,C,23,CIN,66, ,1256,5.4,12.1,.449, , , ,5.4,12.1,.449,3.6,5.6,.636, , ,10.8,1.6, , , ,5.8,14.4
Willis Reed*,C,27,NYK,81, ,3089,8.2,16.1,.507, , , ,8.2,16.1,.507,4.1,5.4,.756, , ,13.1,1.9, , , ,3.3,20.5
George Reynolds,G,22,DET,10, ,44,6.5,15.5,.421, , , ,6.5,15.5,.421,4.1,5.7,.714, , ,11.5,9.8, , , ,8.2,17.2
Pat Riley*,SF,24,SDR,36, ,474,5.7,13.7,.417, , , ,5.7,13.7,.417,3.0,4.2,.727, , ,4.3,6.5, , , ,5.2,14.4
Mike Riordan,SG,24,NYK,81, ,1677,5.5,11.8,.464, , , ,5.5,11.8,.464,2.4,3.5,.691, , ,4.2,4.3, , , ,4.1,13.4
Rick Roberson,C,22,LAL,74, ,2005,4.7,10.5,.447, , , ,4.7,10.5,.447,2.2,3.8,.566, , ,12.1,1.7, , , ,4.6,11.6
Oscar Robertson*,PG,31,CIN,69, ,2865,8.1,15.9,.511, , , ,8.1,15.9,.511,5.7,7.0,.809, , ,5.3,7.0, , , ,2.2,22.0
Flynn Robinson,PG,28,MIL,81, ,2762,8.6,18.1,.477, , , ,8.6,18.1,.477,5.7,6.4,.898, , ,3.4,5.9, , , ,3.3,23.0
Guy Rodgers*,PG,34,MIL,64, ,749,3.3,9.2,.356, , , ,3.3,9.2,.356,3.2,4.3,.744, , ,3.6,10.2, , , ,3.5,9.8
Bob Rule,C,25,SEA,80, ,2959,9.6,20.7,.463, , , ,9.6,20.7,.463,4.7,6.6,.714, , ,10.0,1.8, , , ,3.4,23.9
Cazzie Russell,SF,25,NYK,78, ,1563,8.9,17.8,.498, , , ,8.9,17.8,.498,2.9,3.7,.775, , ,5.4,3.1, , , ,3.2,20.6
Tom Sanders*,SF,31,BOS,57, ,1616,5.5,12.4,.443, , , ,5.5,12.4,.443,3.6,4.1,.880, , ,7.0,2.0, , , ,4.4,14.5
Dale Schlueter,C,24,SFW,63, ,685,4.3,8.8,.491, , , ,4.3,8.8,.491,3.2,5.1,.619, , ,12.1,1.3, , , ,5.7,11.8
Dave Scholz,F,21,PHI,1, ,1,36.0,36.0,1.000, , , ,36.0,36.0,1.000,0.0,0.0, , , ,0.0,0.0, , , ,0.0,72.0
Ray Scott,PF,31,BAL,73, ,1393,6.6,15.6,.425, , , ,6.6,15.6,.425,3.6,4.5,.803, , ,11.8,2.9, , , ,3.8,16.9
Larry Siegfried,PG,30,BOS,78, ,2081,6.6,15.6,.424, , , ,6.6,15.6,.424,3.8,4.4,.856, , ,3.7,5.2, , , ,3.2,17.0
Paul Silas,PF,26,PHO,78, ,2836,4.7,10.2,.464, , , ,4.7,10.2,.464,3.2,5.2,.607, , ,11.6,2.7, , , ,3.4,12.6
Jerry Sloan*,SF,27,CHI,53, ,1822,6.1,14.6,.421, , , ,6.1,14.6,.421,4.1,6.3,.651, , ,7.4,3.3, , , ,3.5,16.3
Adrian Smith,SG,33,TOT,77, ,1087,5.1,13.8,.368, , , ,5.1,13.8,.368,5.0,5.6,.894, , ,2.7,4.4, , , ,4.0,15.2
Adrian Smith,SG,33,CIN,32, ,453,4.8,11.8,.405, , , ,4.8,11.8,.405,4.1,4.8,.867, , ,2.6,3.6, , , ,4.5,13.7
Adrian Smith,SG,33,SFW,45, ,634,5.3,15.2,.347, , , ,5.3,15.2,.347,5.7,6.2,.909, , ,2.8,4.9, , , ,3.7,16.2
Bingo Smith,SF,23,SDR,75, ,1198,7.3,17.0,.427, , , ,7.3,17.0,.427,2.0,2.9,.688, , ,9.9,2.3, , , ,3.6,16.5
Greg Smith,PF,23,MIL,82, ,2368,5.2,10.1,.511, , , ,5.2,10.1,.511,1.9,2.6,.718, , ,10.8,2.4, , , ,4.6,12.2
Dick Snyder,SG,25,TOT,82, ,2437,6.7,12.7,.528, , , ,6.7,12.7,.528,2.5,3.1,.813, , ,4.8,5.1, , , ,4.1,16.0
Dick Snyder,G-F,25,PHO,6, ,147,5.4,11.0,.489, , , ,5.4,11.0,.489,1.7,2.0,.875, , ,3.7,2.2, , , ,4.9,12.5
