Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Walter Dukes,C,28,DET,72, ,2338,4.9,13.9,.352, , , ,4.9,13.9,.352,4.6,7.0,.657, , ,14.8,1.0, , , ,5.1,14.4
Boo Ellis,PF,22,MNL,72, ,1202,4.9,11.4,.430, , , ,4.9,11.4,.430,3.1,4.3,.708, , ,11.4,1.8, , , ,4.1,12.8
Wayne Embry*,C,21,CIN,66, ,1590,6.2,15.9,.387, , , ,6.2,15.9,.387,4.7,7.1,.656, , ,13.5,2.2, , , ,5.3,17.0
Dick Farley,SG,26,DET,70, ,1280,5.0,12.6,.395, , , ,5.0,12.6,.395,3.9,5.2,.737, , ,5.5,3.5, , , ,3.7,13.8
Mike Farmer,SF,22,NYK,72, ,1545,4.1,11.6,.353, , , ,4.1,11.6,.353,1.9,2.3,.838, , ,7.3,1.5, , , ,3.5,10.1
Ray Felix,C,28,NYK,72, ,1588,5.9,15.9,.371, , , ,5.9,15.9,.371,5.2,7.3,.713, , ,12.9,1.1, , , ,6.2,17.0
Al Ferrari,SG,25,STL,72, ,1189,4.1,11.7,.348, , , ,4.1,11.7,.348,4.4,6.0,.729, , ,4.3,3.7, , , ,4.7,12.5
Ed Fleming,SG,25,MNL,71, ,1132,5.2,13.3,.387, , , ,5.2,13.3,.387,4.4,6.0,.721, , ,8.9,2.8, , , ,4.7,14.7
Larry Foust,C,30,MNL,72, ,1933,5.6,14.4,.390, , , ,5.6,14.4,.390,5.2,6.8,.765, , ,11.7,1.7, , , ,4.3,16.4
Dave Gambee,SF,21,STL,2, ,7,5.1,5.1,1.000, , , ,5.1,5.1,1.000,0.0,0.0, , , ,10.3,0.0, , , ,10.3,10.3
Dick Garmaker,SG,26,MNL,72, ,2493,5.1,12.8,.395, , , ,5.1,12.8,.395,4.1,5.3,.772, , ,4.7,3.0, , , ,3.3,14.2
Jack George,PG,30,TOT,71, ,1881,4.5,12.9,.346, , , ,4.5,12.9,.346,2.9,3.9,.754, , ,5.6,4.2, , , ,2.9,11.8
Jack George,PG,30,PHW,46, ,1387,4.4,13.0,.341, , , ,4.4,13.0,.341,2.9,3.9,.730, , ,5.5,4.3, , , ,2.5,11.8
Jack George,PG,30,NYK,25, ,494,4.5,12.6,.358, , , ,4.5,12.6,.358,3.1,3.7,.824, , ,6.0,4.0, , , ,3.7,12.1
Tom Gola*,SG,26,PHW,64, ,2333,4.8,11.9,.401, , , ,4.8,11.9,.401,4.3,5.5,.787, , ,11.0,4.2, , , ,3.7,13.9
Joe Graboski,PF,29,PHW,72, ,2482,5.7,16.2,.353, , , ,5.7,16.2,.353,3.9,5.2,.750, , ,10.9,2.1, , , ,3.6,15.3
Si Green,PG,25,TOT,46, ,1109,4.7,13.5,.352, , , ,4.7,13.5,.352,3.4,5.2,.650, , ,8.2,3.7, , , ,4.1,12.9
Si Green,G-F,25,CIN,20, ,666,5.4,14.5,.373, , , ,5.4,14.5,.373,2.7,3.9,.685, , ,7.6,4.6, , , ,3.5,13.5
Si Green,PG,25,STL,26, ,443,3.7,11.9,.313, , , ,3.7,11.9,.313,4.4,7.1,.621, , ,9.1,2.3, , , ,5.0,11.9
Hal Greer*,SG,22,SYR,68, ,1625,6.8,15.0,.454, , , ,6.8,15.0,.454,3.0,3.9,.778, , ,4.3,2.2, , , ,4.2,16.7
Richie Guerin*,SG,26,NYK,71, ,2558,6.2,14.7,.424, , , ,6.2,14.7,.424,5.7,7.1,.802, , ,7.3,5.1, , , ,3.6,18.2
Cliff Hagan*,SF,27,STL,72, ,2702,8.6,18.9,.456, , , ,8.6,18.9,.456,5.5,7.1,.774, , ,10.4,3.3, , , ,3.7,22.7
Steve Hamilton,SF,24,MNL,67, ,847,4.6,12.5,.371, , , ,4.6,12.5,.371,3.1,4.6,.679, , ,9.4,1.5, , , ,6.1,12.4
Vern Hatton,PG,23,TOT,64, ,1109,4.8,13.6,.356, , , ,4.8,13.6,.356,2.5,3.4,.733, , ,5.8,2.3, , , ,3.6,12.2
Vern Hatton,G,23,CIN,22, ,657,3.6,11.3,.319, , , ,3.6,11.3,.319,1.9,2.8,.667, , ,4.4,1.6, , , ,3.0,9.1
Vern Hatton,PG,23,PHW,42, ,452,6.6,16.8,.393, , , ,6.6,16.8,.393,3.4,4.3,.796, , ,7.7,3.2, , , ,4.5,16.6
Tom Heinsohn*,PF,24,BOS,66, ,2089,8.0,20.5,.390, , , ,8.0,20.5,.390,5.4,6.7,.798, , ,11.0,2.8, , , ,4.7,21.4
Joe Holup,SF,24,DET,68, ,1502,5.0,13.9,.360, , , ,5.0,13.9,.360,3.6,4.8,.760, , ,8.4,1.7, , , ,5.7,13.7
Bob Hopkins,PF,24,SYR,67, ,1518,5.8,14.5,.403, , , ,5.8,14.5,.403,4.2,5.5,.752, , ,10.3,1.6, , , ,4.3,15.8
Hot Rod Hundley,PG,24,MNL,71, ,1664,5.6,15.6,.360, , , ,5.6,15.6,.360,3.5,4.7,.752, , ,5.4,4.4, , , ,3.0,14.8
Andy Johnson,SF,26,PHW,67, ,1158,5.4,14.5,.373, , , ,5.4,14.5,.373,3.6,5.9,.602, , ,6.6,2.8, , , ,5.5,14.4
Neil Johnston*,C,29,PHW,28, ,393,4.9,15.0,.329, , , ,4.9,15.0,.329,6.3,8.1,.784, , ,12.7,1.9, , , ,4.6,16.2
K.C. Jones*,PG,26,BOS,49, ,609,3.8,11.3,.339, , , ,3.8,11.3,.339,2.4,4.0,.603, , ,7.5,4.1, , , ,3.4,10.1
Sam Jones*,SF,25,BOS,71, ,1466,7.5,17.3,.434, , , ,7.5,17.3,.434,3.7,4.8,.770, , ,10.5,2.5, , , ,2.5,18.7
Phil Jordon,PF,25,DET,72, ,2058,7.0,16.9,.413, , , ,7.0,16.9,.413,4.0,5.3,.762, , ,10.4,1.5, , , ,3.4,18.0
Tommy Kearns,G,22,SYR,1, ,7,5.1,5.1,1.000, , , ,5.1,5.1,1.000,0.0,0.0, , , ,0.0,0.0, , , ,5.1,10.3
Red Kerr,C,26,SYR,72, ,2671,6.8,15.4,.441, , , ,6.8,15.4,.441,3.8,4.9,.766, , ,13.6,1.9, , , ,2.5,17.3
Jim Krebs,C,23,MNL,72, ,1578,6.2,15.5,.399, , , ,6.2,15.5,.399,2.1,2.8,.748, , ,11.2,1.1, , , ,4.8,14.5
Slick Leonard*,PG,26,MNL,58, ,1598,4.6,12.4,.373, , , ,4.6,12.4,.373,2.7,3.6,.750, , ,4.0,4.2, , , ,2.7,12.0
Earl Lloyd*,SF,30,DET,72, ,1796,4.7,13.4,.349, , , ,4.7,13.4,.349,2.7,3.6,.753, , ,10.0,1.8, , , ,5.8,12.1
Jim Loscutoff,SF,28,BOS,66, ,1680,5.2,14.7,.353, , , ,5.2,14.7,.353,1.3,1.8,.738, , ,9.9,1.3, , , ,6.1,11.7
Clyde Lovellette*,C,29,STL,70, ,1599,9.1,19.9,.454, , , ,9.1,19.9,.454,4.6,5.6,.820, , ,13.6,2.0, , , ,4.9,22.7
Ed Macauley*,C,30,STL,14, ,196,4.0,13.8,.293, , , ,4.0,13.8,.293,3.9,6.4,.600, , ,7.3,2.4, , , ,3.7,11.9
Tom Marshall,SF,28,CIN,18, ,272,3.0,10.5,.291, , , ,3.0,10.5,.291,2.4,3.8,.621, , ,6.9,3.6, , , ,2.9,8.5
Slater Martin*,PG,33,STL,71, ,2504,3.5,10.2,.347, , , ,3.5,10.2,.347,2.8,3.7,.776, , ,3.6,4.8, , , ,3.3,9.9
Brendan McCann,PG,23,NYK,1, ,7,0.0,15.4,.000, , , ,0.0,15.4,.000,0.0,0.0, , , ,5.1,5.1, , , ,5.1,0.0
Johnny McCarthy,PG,24,CIN,47, ,1827,4.8,12.9,.373, , , ,4.8,12.9,.373,2.3,3.4,.667, , ,4.5,4.4, , , ,3.1,11.9
Dick McGuire*,PG,33,DET,71, ,2063,4.0,9.5,.427, , , ,4.0,9.5,.427,3.3,4.5,.740, , ,5.0,7.7, , , ,2.6,11.4
Jack McMahon,SG,30,STL,72, ,2235,4.0,11.1,.358, , , ,4.0,11.1,.358,1.5,2.5,.615, , ,2.6,4.8, , , ,3.6,9.5
Shellie McMillon,PF,22,DET,48, ,700,6.5,14.9,.439, , , ,6.5,14.9,.439,2.8,5.3,.529, , ,14.7,1.3, , , ,5.7,15.9
Vern Mikkelsen*,PF,30,MNL,72, ,2139,5.9,15.2,.390, , , ,5.9,15.2,.390,4.8,6.0,.806, , ,9.6,2.7, , , ,4.1,16.7
Willie Naulls,SF,24,NYK,68, ,2061,7.1,18.7,.378, , , ,7.1,18.7,.378,4.5,5.4,.830, , ,12.6,1.8, , , ,4.1,18.7
Chuck Noble,SG,27,DET,65, ,939,7.2,21.5,.338, , , ,7.2,21.5,.338,3.2,4.3,.735, , ,4.4,4.4, , , ,4.8,17.7
Togo Palazzi,SF,26,SYR,71, ,1053,8.2,20.9,.392, , , ,8.2,20.9,.392,3.9,5.4,.728, , ,9.1,2.3, , , ,5.9,20.3
Jim Palmer,C,25,CIN,67, ,1624,5.7,14.0,.404, , , ,5.7,14.0,.404,3.9,5.5,.724, , ,10.5,1.4, , , ,4.7,15.3
Med Park,SG,25,TOT,62, ,1126,4.6,11.5,.402, , , ,4.6,11.5,.402,3.7,4.8,.767, , ,6.0,3.5, , , ,3.0,12.9
Med Park,SG,25,STL,29, ,228,5.4,13.3,.405, , , ,5.4,13.3,.405,2.8,3.8,.750, , ,6.0,4.4, , , ,3.5,13.6
Med Park,SG,25,CIN,33, ,898,4.4,11.1,.401, , , ,4.4,11.1,.401,3.9,5.1,.770, , ,6.0,3.2, , , ,2.8,12.8
Jack Parr,C,22,CIN,66, ,1037,3.8,10.7,.355, , , ,3.8,10.7,.355,1.5,2.5,.603, , ,9.7,1.8, , , ,4.8,9.1
Bob Pettit*,PF,26,STL,72, ,2873,9.0,20.5,.438, , , ,9.0,20.5,.438,8.4,11.0,.759, , ,14.8,2.8, , , ,2.5,26.4
Dave Piontek,PF,24,CIN,72, ,1674,6.6,17.5,.375, , , ,6.6,17.5,.375,3.4,4.9,.687, , ,8.3,2.7, , , ,3.5,16.5
Frank Ramsey*,SG,27,BOS,72, ,2013,6.8,18.1,.378, , , ,6.8,18.1,.378,6.1,7.8,.782, , ,8.8,2.6, , , ,4.8,19.8
Hub Reed,C,22,STL,65, ,950,5.2,12.0,.429, , , ,5.2,12.0,.429,2.0,2.7,.746, , ,12.0,1.2, , , ,6.5,12.3
Guy Rodgers*,PG,23,PHW,45, ,1565,4.9,12.3,.394, , , ,4.9,12.3,.394,1.4,2.6,.545, , ,6.5,6.0, , , ,3.0,11.1
Phil Rollins,PG,25,TOT,44, ,691,4.3,12.0,.359, , , ,4.3,12.0,.359,3.3,4.7,.700, , ,6.1,5.3, , , ,2.6,11.9
Phil Rollins,G,25,PHW,23, ,251,4.2,12.5,.333, , , ,4.2,12.5,.333,4.0,6.5,.622, , ,4.4,6.3, , , ,2.7,12.3
Phil Rollins,PG,25,CIN,21, ,440,4.4,11.8,.375, , , ,4.4,11.8,.375,2.9,3.7,.778, , ,7.1,4.7, , , ,2.5,11.7
Lennie Rosenbluth,SF,26,PHW,29, ,205,7.6,25.5,.297, , , ,7.6,25.5,.297,3.7,5.1,.724, , ,9.5,1.1, , , ,3.5,18.8
Bill Russell*,C,24,BOS,70, ,2979,5.5,12.0,.457, , , ,5.5,12.0,.457,3.1,5.2,.598, , ,19.5,2.7, , , ,1.9,14.1
Woody Sauldsberry,C,24,PHW,72, ,2743,6.6,18.1,.363, , , ,6.6,18.1,.363,1.4,2.3,.625, , ,10.8,0.9, , , ,3.6,14.6
Dolph Schayes*,PF,30,SYR,72, ,2645,6.9,17.7,.387, , , ,6.9,17.7,.387,7.2,8.3,.864, , ,13.1,2.4, , , ,3.8,20.9
Kenny Sears,PF,25,NYK,71, ,2498,7.1,14.4,.490, , , ,7.1,14.4,.490,7.3,8.5,.861, , ,9.5,2.0, , , ,3.4,21.4
Frank Selvy,SG,26,NYK,68, ,1448,5.8,15.0,.385, , , ,5.8,15.0,.385,5.0,6.5,.767, , ,6.2,2.4, , , ,2.8,16.6
Paul Seymour,SG,31,SYR,21, ,266,4.3,13.3,.327, , , ,4.3,13.3,.327,3.5,3.9,.897, , ,5.3,4.9, , , ,3.4,12.2
Chuck Share,C,31,STL,72, ,1713,3.1,8.0,.386, , , ,3.1,8.0,.386,2.9,3.9,.755, , ,13.8,2.2, , , ,5.5,9.1
Bill Sharman*,SG,32,BOS,72, ,2382,8.5,20.8,.408, , , ,8.5,20.8,.408,5.2,5.5,.932, , ,4.4,2.7, , , ,2.6,22.2
Gene Shue,PG,27,DET,72, ,2745,6.1,15.7,.388, , , ,6.1,15.7,.388,4.4,5.5,.803, , ,4.4,3.0, , , ,1.7,16.6
Ron Sobie,PG,24,NYK,50, ,857,6.0,16.8,.360, , , ,6.0,16.8,.360,4.7,5.6,.842, , ,6.5,3.3, , , ,3.5,16.8
Guy Sparrow,PF,26,TOT,67, ,842,5.5,17.4,.318, , , ,5.5,17.4,.318,3.3,5.9,.565, , ,10.4,2.9, , , ,6.8,14.4
Guy Sparrow,F,26,NYK,44, ,607,5.7,18.3,.312, , , ,5.7,18.3,.312,3.4,5.8,.582, , ,11.1,2.7, , , ,6.8,14.8
Guy Sparrow,PF,26,PHW,23, ,235,5.1,15.0,.337, , , ,5.1,15.0,.337,3.2,6.1,.525, , ,8.7,3.4, , , ,6.6,13.3
Larry Staverman,PF,22,CIN,57, ,681,5.3,11.4,.470, , , ,5.3,11.4,.470,2.4,3.1,.763, , ,11.5,2.9, , , ,5.4,13.1
Bennie Swain,PF,25,BOS,58, ,708,5.0,12.4,.406, , , ,5.0,12.4,.406,3.4,5.6,.609, , ,13.3,1.5, , , ,6.5,13.5
Lou Tsioropoulos,SF,28,BOS,35, ,488,4.4,14.0,.316, , , ,4.4,14.0,.316,1.8,2.4,.758, , ,8.1,1.5, , , ,5.5,10.7
Jack Twyman*,SF,24,CIN,72, ,2713,9.4,22.4,.420, , , ,9.4,22.4,.420,5.8,7.4,.783, , ,8.7,2.8, , , ,3.7,24.6
Charlie Tyra,C,23,NYK,69, ,1586,5.4,13.8,.396, , , ,5.4,13.8,.396,2.9,4.3,.679, , ,11.0,0.7, , , ,4.1,13.8
Win Wilfong,PG,25,STL,63, ,741,4.8,13.8,.347, , , ,4.8,13.8,.347,3.0,4.0,.756, , ,5.9,2.4, , , ,5.0,12.6
George Yardley*,SF,30,TOT,61, ,1839,8.7,20.4,.428, , , ,8.7,20.4,.428,6.2,8.0,.779, , ,8.4,1.3, , , ,3.1,23.7
George Yardley*,SF,30,DET,46, ,1419,8.9,21.4,.415, , , ,8.9,21.4,.415,6.5,8.0,.816, , ,8.3,1.0, , , ,3.1,24.3
George Yardley*,SF,30,SYR,15, ,420,8.2,17.1,.482, , , ,8.2,17.1,.482,5.1,7.8,.648, , ,8.9,2.1, , , ,3.2,21.5
