Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Norton Barnhill,SG,23,SEA,4, ,10,7.2,21.6,.333, , , ,7.2,21.6,.333,0.0,0.0, ,7.2,3.6,10.8,3.6,0.0,0.0, ,18.0,14.4
Mike Barr,SG,26,KCK,73, ,1224,3.6,8.2,.437, , , ,3.6,8.2,.437,1.2,1.7,.719,1.0,2.9,3.8,5.1,1.5,0.5, ,2.8,8.4
Rick Barry*,SF,32,GSW,79, ,2904,8.5,19.2,.440, , , ,8.5,19.2,.440,4.5,4.9,.916,0.9,4.3,5.2,5.9,2.1,0.7, ,2.4,21.4
Tim Bassett,PF,25,NYN,76, ,2442,4.3,10.9,.396, , , ,4.3,10.9,.396,1.5,2.6,.571,2.6,6.9,9.4,1.6,1.4,0.8, ,3.6,10.1
Butch Beard,PG,29,NYK,70, ,1082,4.9,9.7,.505, , , ,4.9,9.7,.505,2.5,3.6,.688,1.7,3.8,5.4,4.8,1.9,0.2, ,4.6,12.3
Byron Beck,PF,32,DEN,53, ,480,8.0,18.5,.435, , , ,8.0,18.5,.435,2.7,3.3,.818,3.4,3.8,7.2,2.5,1.1,0.1, ,4.4,18.7
Ron Behagen,PF,26,NOJ,60, ,1170,6.6,15.7,.418, , , ,6.6,15.7,.418,2.8,3.9,.714,4.4,8.8,13.3,2.6,1.3,0.6, ,5.1,15.9
Mel Bennett,PF,22,IND,67, ,911,4.0,11.6,.344, , , ,4.0,11.6,.344,4.4,7.4,.599,4.3,5.0,9.4,2.8,1.5,1.3, ,6.1,12.4
Henry Bibby,PG,27,PHI,81, ,2639,4.1,9.6,.430, , , ,4.1,9.6,.430,3.0,3.8,.784,1.2,2.6,3.7,4.9,1.5,0.1, ,2.7,11.3
Bob Bigelow,SF,23,KCK,29, ,162,7.8,15.6,.500, , , ,7.8,15.6,.500,3.3,3.8,.882,1.8,4.2,6.0,1.8,0.7,0.2, ,3.8,18.9
Dave Bing*,SG,33,WSB,64, ,1516,6.4,14.2,.454, , , ,6.4,14.2,.454,3.2,4.2,.773,1.3,2.1,3.4,6.5,1.4,0.1, ,3.6,16.1
Tom Boerwinkle,C,31,CHI,82, ,1070,4.5,9.2,.491, , , ,4.5,9.2,.491,1.1,2.1,.540,3.4,7.1,10.5,6.4,0.6,0.6, ,4.9,10.2
Ron Boone,SG,30,KCK,82, ,3021,8.9,18.8,.474, , , ,8.9,18.8,.474,3.9,4.6,.844,1.5,2.3,3.8,4.0,1.4,0.2, ,3.1,21.7
Tom Boswell,PF,23,BOS,70, ,1083,5.8,11.3,.515, , , ,5.8,11.3,.515,3.2,4.5,.711,3.7,6.5,10.2,2.8,0.9,0.3, ,7.9,14.8
Freddie Boyd,PG,26,NOJ,47, ,1212,5.8,12.1,.478, , , ,5.8,12.1,.478,2.3,2.9,.806,0.6,2.1,2.7,4.4,1.3,0.2, ,2.3,13.9
Bill Bradley*,SF,33,NYK,67, ,1027,4.5,9.6,.464, , , ,4.5,9.6,.464,1.2,1.5,.810,0.9,2.7,3.6,4.5,0.9,0.3, ,4.3,10.1
Jim Brewer,PF,25,CLE,81, ,2672,4.0,8.9,.451, , , ,4.0,8.9,.451,1.3,2.4,.545,3.7,6.6,10.3,2.6,1.3,1.1, ,2.9,9.3
Junior Bridgeman,SF,23,MIL,82, ,2410,7.3,16.3,.449, , , ,7.3,16.3,.449,2.9,3.4,.864,1.9,4.3,6.2,3.1,1.2,0.4, ,3.3,17.6
Allan Bristow,SF,25,SAS,82, ,2017,6.5,13.3,.489, , , ,6.5,13.3,.489,3.7,4.6,.798,2.1,4.1,6.2,4.3,1.6,0.0, ,3.5,16.7
Gary Brokaw,SG,23,TOT,80, ,1487,5.9,13.7,.429, , , ,5.9,13.7,.429,3.9,5.3,.744,0.5,2.4,3.0,5.5,0.9,0.9, ,4.0,15.7
Gary Brokaw,SG,23,MIL,41, ,891,5.3,13.1,.401, , , ,5.3,13.1,.401,4.2,5.5,.766,0.4,2.2,2.6,4.5,0.9,0.9, ,3.4,14.7
Gary Brokaw,SG,23,CLE,39, ,596,6.8,14.5,.467, , , ,6.8,14.5,.467,3.5,5.0,.707,0.7,2.8,3.6,7.1,0.8,0.8, ,4.8,17.0
Fred Brown,SG,28,SEA,72, ,2098,9.2,19.1,.479, , , ,9.2,19.1,.479,2.9,3.3,.884,1.2,2.8,4.0,3.0,2.1,0.3, ,2.4,21.2
John Brown,SF,25,ATL,77, ,1405,4.1,9.0,.457, , , ,4.1,9.0,.457,3.1,3.8,.807,1.9,4.1,6.0,2.6,1.2,0.2, ,5.6,11.3
Roger Brown,C,26,DET,43, ,322,2.3,6.3,.375, , , ,2.3,6.3,.375,2.0,2.9,.692,3.5,6.6,10.1,1.3,1.7,2.0, ,7.6,6.7
Joe Bryant,PF,22,PHI,61, ,612,6.3,14.1,.446, , , ,6.3,14.1,.446,3.1,4.1,.757,2.6,4.2,6.9,2.8,2.1,0.8, ,4.9,15.7
Quinn Buckner,PG,22,MIL,79, ,2095,5.1,11.8,.434, , , ,5.1,11.8,.434,1.4,2.6,.539,1.6,3.0,4.5,6.4,3.3,0.4, ,5.0,11.7
Ticky Burden,SG,23,NYK,61, ,608,8.8,20.8,.420, , , ,8.8,20.8,.420,3.0,5.0,.600,1.5,2.4,3.9,3.7,2.8,0.1, ,5.2,20.5
Tom Burleson,C,24,SEA,82, ,1803,5.8,13.0,.442, , , ,5.8,13.0,.442,4.4,6.0,.731,3.7,7.3,11.0,1.9,1.5,2.3, ,5.2,15.9
Don Buse,PG,26,IND,81, ,2947,3.2,7.8,.416, , , ,3.2,7.8,.416,1.4,1.8,.786,0.8,2.5,3.3,8.4,3.4,0.2, ,1.6,7.9
Corky Calhoun,SF,26,POR,70, ,743,4.1,8.9,.464, , , ,4.1,8.9,.464,3.2,4.1,.776,1.9,5.0,7.0,1.7,1.2,0.4, ,6.0,11.4
Mack Calvin,PG,29,TOT,76, ,1438,5.5,13.6,.404, , , ,5.5,13.6,.404,7.2,8.5,.849,0.9,1.5,2.4,6.0,1.5,0.1, ,3.2,18.2
Mack Calvin,PG,29,LAL,12, ,207,4.7,14.3,.329, , , ,4.7,14.3,.329,7.1,8.3,.854,1.0,1.7,2.8,3.7,1.9,0.2, ,2.8,16.5
Mack Calvin,PG,29,SAS,35, ,606,5.5,14.1,.392, , , ,5.5,14.1,.392,7.3,8.7,.842,0.7,1.2,1.8,6.2,1.4,0.1, ,3.4,18.4
Mack Calvin,PG,29,DEN,29, ,625,5.8,13.0,.444, , , ,5.8,13.0,.444,7.1,8.3,.854,1.1,1.7,2.8,6.6,1.6,0.1, ,3.1,18.6
Austin Carr,SG,28,CLE,82, ,2409,8.3,18.2,.457, , , ,8.3,18.2,.457,3.2,4.0,.795,1.8,1.8,3.6,3.3,0.9,0.1, ,3.3,19.9
M.L. Carr,SF,26,DET,82, ,2643,6.0,12.7,.476, , , ,6.0,12.7,.476,2.8,3.8,.735,2.9,5.7,8.6,2.5,2.2,0.8, ,3.9,14.9
Fred Carter,SG,31,TOT,61, ,1112,6.8,16.2,.418, , , ,6.8,16.2,.418,2.2,3.1,.708,1.8,2.0,3.8,4.0,1.3,0.3, ,4.0,15.7
Fred Carter,SG,31,PHI,14, ,237,6.5,15.3,.426, , , ,6.5,15.3,.426,1.5,2.9,.526,1.5,2.1,3.6,3.2,1.7,0.3, ,4.4,14.6
Fred Carter,SG,31,MIL,47, ,875,6.8,16.4,.416, , , ,6.8,16.4,.416,2.4,3.2,.753,1.9,2.0,3.8,4.3,1.2,0.3, ,3.9,16.0
Cornelius Cash,PF,24,DET,6, ,49,6.6,16.9,.391, , , ,6.6,16.9,.391,2.2,4.4,.500,5.9,5.9,11.8,0.7,1.5,0.7, ,5.9,15.4
Harvey Catchings,C,25,PHI,53, ,864,2.6,5.1,.504, , , ,2.6,5.1,.504,1.4,2.0,.702,2.7,7.1,9.7,1.2,1.0,3.2, ,5.4,6.5
Don Chaney,SG,30,LAL,81, ,2408,3.2,7.8,.408, , , ,3.2,7.8,.408,1.0,1.4,.745,1.8,3.1,4.9,4.6,2.1,0.5, ,3.3,7.4
Ken Charles,SG,25,ATL,82, ,2487,5.1,12.4,.414, , , ,5.1,12.4,.414,3.0,3.7,.801,0.6,1.8,2.4,4.3,2.0,0.7, ,3.5,13.2
Phil Chenier,SG,26,WSB,78, ,2842,8.3,18.6,.444, , , ,8.3,18.6,.444,3.4,4.1,.841,0.7,3.1,3.8,3.7,1.5,0.5, ,2.1,20.0
Jim Chones,C,27,CLE,82, ,2378,6.8,14.7,.463, , , ,6.8,14.7,.463,2.3,3.2,.731,3.1,7.3,10.4,1.6,0.5,1.2, ,3.9,16.0
Jim Cleamons,PG,27,CLE,60, ,2045,4.5,10.4,.434, , , ,4.5,10.4,.434,2.0,2.6,.757,1.7,3.1,4.8,5.4,1.2,0.4, ,2.2,11.0
E.C. Coleman,PF,26,NOJ,77, ,2369,4.4,9.5,.462, , , ,4.4,9.5,.462,1.2,1.7,.732,2.3,6.1,8.3,1.6,0.9,0.5, ,4.3,10.1
Doug Collins,SG,25,PHI,58, ,2037,7.5,14.5,.518, , , ,7.5,14.5,.518,3.7,4.4,.840,1.1,2.3,3.4,4.8,1.2,0.3, ,3.1,18.8
Norm Cook,SF,21,BOS,25, ,138,7.0,18.8,.375, , , ,7.0,18.8,.375,2.3,4.4,.529,2.6,4.4,7.0,1.3,2.6,0.8, ,7.0,16.4
Dave Cowens*,C,28,BOS,50, ,1888,6.3,14.4,.434, , , ,6.3,14.4,.434,3.1,3.8,.818,2.8,10.5,13.3,4.7,0.9,0.9, ,3.5,15.6
Mike D'Antoni,SG,25,SAS,2, ,9,4.0,12.0,.333, , , ,4.0,12.0,.333,4.0,8.0,.500,0.0,8.0,8.0,8.0,0.0,0.0, ,12.0,12.0
Louie Dampier*,PG,32,SAS,80, ,1634,5.1,11.2,.460, , , ,5.1,11.2,.460,1.4,1.9,.744,0.5,1.2,1.7,5.2,1.1,0.3, ,2.0,11.7
Bob Dandridge,SF,29,MIL,70, ,2501,8.4,18.0,.467, , , ,8.4,18.0,.467,4.1,5.3,.771,2.1,4.2,6.3,3.9,1.4,0.4, ,3.2,20.9
Mel Daniels*,C,32,NYN,11, ,126,3.7,10.0,.371, , , ,3.7,10.0,.371,3.7,6.6,.565,2.9,6.9,9.7,1.7,0.9,3.1, ,8.3,11.1
Adrian Dantley*,SF,20,BUF,77, ,2816,7.0,13.4,.520, , , ,7.0,13.4,.520,6.1,7.4,.818,3.2,4.3,7.5,1.8,1.2,0.2, ,2.7,20.0
Dwight Davis,PF,27,GSW,33, ,552,3.6,8.1,.444, , , ,3.6,8.1,.444,3.2,4.7,.681,2.2,4.0,6.2,1.9,0.7,0.5, ,6.1,10.4
Johnny Davis,SG,21,POR,79, ,1451,5.8,13.2,.441, , , ,5.8,13.2,.441,4.1,5.2,.794,1.5,1.6,3.1,3.7,1.0,0.3, ,3.2,15.7
Mel Davis,PF,26,TOT,56, ,1094,5.5,15.3,.362, , , ,5.5,15.3,.362,2.1,3.0,.703,3.2,6.4,9.6,2.3,1.0,0.2, ,4.3,13.2
Mel Davis,PF,26,NYK,22, ,342,4.3,11.6,.373, , , ,4.3,11.6,.373,2.3,3.3,.710,3.2,7.4,10.5,2.5,0.9,0.1, ,4.7,10.9
Mel Davis,PF,26,NYN,34, ,752,6.1,16.9,.359, , , ,6.1,16.9,.359,2.0,2.9,.700,3.3,6.0,9.2,2.3,1.1,0.2, ,4.1,14.2
Mickey Davis,SF,26,MIL,19, ,165,6.3,14.8,.426, , , ,6.3,14.8,.426,5.0,5.5,.920,2.4,3.9,6.3,4.4,1.3,0.9, ,2.4,17.7
Ron Davis,SF,22,ATL,7, ,67,4.3,18.8,.229, , , ,4.3,18.8,.229,2.1,7.0,.308,1.1,2.7,3.8,1.1,3.8,0.0, ,4.8,10.7
Darryl Dawkins,C,20,PHI,59, ,684,7.1,11.3,.628, , , ,7.1,11.3,.628,2.1,4.2,.506,3.1,9.0,12.1,1.3,0.6,2.6, ,6.8,16.3
Randy Denton,C,27,ATL,45, ,700,5.3,13.2,.402, , , ,5.3,13.2,.402,1.7,2.4,.702,4.2,7.0,11.2,1.7,0.7,0.8, ,5.1,12.3
Henry Dickerson,PG,25,ATL,6, ,63,3.4,6.9,.500, , , ,3.4,6.9,.500,2.9,4.6,.625,0.0,1.1,1.1,6.3,0.6,0.0, ,7.4,9.7
Derrek Dickey,PF,25,GSW,49, ,856,6.6,14.5,.458, , , ,6.6,14.5,.458,1.9,2.6,.738,4.2,5.9,10.1,2.6,0.8,0.5, ,4.2,15.2
Coby Dietrick,C,28,SAS,82, ,1772,5.8,12.6,.460, , , ,5.8,12.6,.460,2.4,3.4,.717,2.3,5.3,7.6,3.0,1.8,1.2, ,5.4,14.0
Ernie DiGregorio,PG,26,BUF,81, ,2267,5.8,13.9,.417, , , ,5.8,13.9,.417,2.2,2.3,.945,0.8,2.1,2.9,6.0,0.9,0.0, ,2.4,13.8
Leon Douglas,C,22,DET,82, ,1626,5.4,11.3,.479, , , ,5.4,11.3,.479,2.8,5.1,.555,4.0,7.6,11.6,1.5,1.0,1.8, ,6.5,13.7
John Drew,SF,22,ATL,74, ,2688,9.2,19.0,.487, , , ,9.2,19.0,.487,5.5,7.7,.714,3.7,5.3,9.0,1.8,1.4,0.4, ,3.7,24.0
Charles Dudley,PG,26,GSW,79, ,1682,4.7,9.0,.523, , , ,4.7,9.0,.523,2.8,4.3,.635,2.5,3.8,6.3,7.4,1.4,0.1, ,3.6,12.2
Mike Dunleavy,PG,22,PHI,32, ,359,6.0,14.5,.414, , , ,6.0,14.5,.414,3.4,4.5,.756,1.0,2.4,3.4,5.6,1.3,0.2, ,6.4,15.4
Jim Eakins,C,30,KCK,82, ,1338,4.1,9.0,.449, , , ,4.1,9.0,.449,5.1,6.0,.847,3.0,6.7,9.7,3.2,0.8,1.3, ,5.2,13.2
Al Eberhard,SF,24,DET,68, ,1219,5.3,11.2,.476, , , ,5.3,11.2,.476,3.2,4.1,.790,2.2,4.3,6.5,1.5,1.3,0.4, ,5.8,13.9
Len Elmore,C,24,IND,6, ,46,5.5,13.3,.412, , , ,5.5,13.3,.412,3.1,3.9,.800,5.5,6.3,11.7,1.6,0.0,3.1, ,8.6,14.1
Darrell Elston,SG,24,IND,5, ,40,1.8,12.6,.143, , , ,1.8,12.6,.143,0.9,1.8,.500,0.9,4.5,5.4,1.8,0.9,0.0, ,5.4,4.5
Alex English*,SF,23,MIL,60, ,648,7.3,15.4,.477, , , ,7.3,15.4,.477,2.6,3.3,.767,3.8,5.6,9.3,1.4,0.9,1.0, ,4.3,17.2
Keith Erickson,SF,32,PHO,50, ,949,5.4,11.2,.483, , , ,5.4,11.2,.483,1.4,1.9,.740,1.4,4.1,5.5,3.9,1.1,0.3, ,4.6,12.2
Julius Erving*,SF,26,PHI,82, ,2940,8.4,16.8,.499, , , ,8.4,16.8,.499,4.9,6.3,.777,2.4,6.2,8.5,3.7,1.9,1.4, ,3.1,21.7
Butch Feher,SG,22,PHO,48, ,487,6.4,12.0,.531, , , ,6.4,12.0,.531,5.6,7.3,.768,1.3,4.1,5.5,2.7,0.8,0.5, ,3.4,18.3
Eric Fernsten,C,23,CHI,5, ,61,1.8,8.9,.200, , , ,1.8,8.9,.200,4.7,6.5,.727,5.3,4.1,9.4,3.5,0.6,1.8, ,5.3,8.3
Mike Flynn,SG,23,IND,73, ,1324,6.8,15.6,.436, , , ,6.8,15.6,.436,2.7,3.9,.711,2.1,3.0,5.1,4.9,1.5,0.2, ,2.9,16.3
Chris Ford,SG,28,DET,82, ,2539,6.2,13.0,.476, , , ,6.2,13.0,.476,1.9,2.4,.771,1.4,2.5,3.8,4.8,2.5,0.4, ,2.7,14.2
Don Ford,PF,24,LAL,82, ,1782,5.3,11.5,.460, , , ,5.3,11.5,.460,1.5,2.1,.716,2.1,5.0,7.1,2.7,1.2,0.4, ,3.4,12.1
Fred Foster,SF,30,BUF,59, ,689,5.2,12.9,.401, , , ,5.2,12.9,.401,1.6,2.3,.682,1.7,2.2,4.0,2.5,0.8,0.0, ,4.8,11.9
Jim Fox,C,33,NYN,71, ,1165,5.7,12.3,.462, , , ,5.7,12.3,.462,2.9,3.5,.833,3.1,7.1,10.2,1.5,0.6,0.8, ,4.9,14.3
Walt Frazier*,PG,31,NYK,76, ,2687,7.1,14.6,.489, , , ,7.1,14.6,.489,3.5,4.5,.771,0.7,3.2,3.9,5.4,1.8,0.1, ,2.6,17.7
World B. Free,SG,23,PHI,78, ,2253,7.5,16.3,.457, , , ,7.5,16.3,.457,5.3,7.4,.720,1.5,2.2,3.8,4.3,1.2,0.4, ,3.3,20.3
Terry Furlow,SG,22,PHI,32, ,174,7.0,20.7,.340, , , ,7.0,20.7,.340,3.3,3.7,.889,3.7,4.3,8.1,3.9,1.4,0.4, ,2.3,17.4
Mike Gale,SG,26,SAS,82, ,2598,4.9,10.4,.468, , , ,4.9,10.4,.468,1.9,2.3,.820,0.7,3.0,3.8,6.6,2.6,0.7, ,3.1,11.7
Rowland Garrett,SF,26,TOT,62, ,598,6.4,14.4,.444, , , ,6.4,14.4,.444,2.5,3.1,.804,2.2,4.5,6.7,1.6,1.3,0.6, ,4.8,15.2
Rowland Garrett,SF,26,CLE,29, ,215,6.7,15.6,.430, , , ,6.7,15.6,.430,3.0,3.7,.818,1.7,5.0,6.7,1.2,1.2,0.5, ,5.0,16.4
Rowland Garrett,SF,26,MIL,33, ,383,6.2,13.7,.452, , , ,6.2,13.7,.452,2.2,2.7,.793,2.5,4.2,6.8,1.9,1.3,0.7, ,4.7,14.6
Gus Gerard,SF,23,TOT,65, ,1048,6.9,15.6,.443, , , ,6.9,15.6,.443,2.7,4.0,.667,3.1,4.4,7.5,3.2,1.5,2.1, ,5.6,16.5
Gus Gerard,SF,23,DEN,24, ,456,8.0,16.6,.481, , , ,8.0,16.6,.481,3.0,4.4,.679,3.0,4.9,7.9,3.9,1.7,2.4, ,5.8,18.9
Gus Gerard,SF,23,BUF,41, ,592,6.1,14.8,.410, , , ,6.1,14.8,.410,2.4,3.7,.656,3.1,4.0,7.1,2.6,1.4,1.9, ,5.5,14.6
George Gervin*,SF,24,SAS,82, ,2705,9.7,17.8,.544, , , ,9.7,17.8,.544,5.9,7.1,.833,1.8,4.3,6.0,3.2,1.4,1.4, ,3.8,25.2
John Gianelli,C,26,TOT,76, ,1913,4.8,10.9,.444, , , ,4.8,10.9,.444,1.7,2.4,.720,2.9,6.0,8.9,1.6,0.7,1.8, ,3.2,11.4
John Gianelli,C,26,NYK,19, ,630,4.9,10.4,.473, , , ,4.9,10.4,.473,2.0,2.7,.729,3.4,6.7,10.2,1.5,0.8,1.6, ,3.1,11.8
John Gianelli,C,26,BUF,57, ,1283,4.8,11.1,.431, , , ,4.8,11.1,.431,1.5,2.2,.714,2.6,5.7,8.3,1.6,0.6,2.0, ,3.3,11.1
Herm Gilliam,SG,30,POR,80, ,1665,7.0,16.1,.438, , , ,7.0,16.1,.438,2.0,2.6,.767,1.4,3.0,4.3,3.7,1.6,0.1, ,3.6,16.1
Artis Gilmore*,C,27,CHI,82, ,2877,7.1,13.7,.522, , , ,7.1,13.7,.522,4.8,7.3,.660,3.9,9.5,13.4,2.5,0.6,2.5, ,3.3,19.1
Gail Goodrich*,SG,33,NOJ,27, ,609,8.0,18.0,.446, , , ,8.0,18.0,.446,4.0,5.0,.800,1.5,2.1,3.6,4.4,1.3,0.1, ,2.5,20.1
Leonard Gray,PF,25,TOT,83, ,1639,5.7,13.0,.436, , , ,5.7,13.0,.436,2.6,3.5,.747,1.8,4.6,6.4,2.7,1.3,0.7, ,6.0,13.9
Leonard Gray,PF,25,SEA,25, ,643,6.4,14.7,.435, , , ,6.4,14.7,.435,3.3,4.4,.756,1.3,4.7,6.0,3.1,1.5,0.7, ,4.7,16.1
Leonard Gray,PF,25,WSB,58, ,996,5.2,11.9,.436, , , ,5.2,11.9,.436,2.1,2.9,.738,2.2,4.5,6.7,2.5,1.1,0.7, ,6.8,12.5
Mike Green,C,25,SEA,76, ,1928,5.4,12.3,.441, , , ,5.4,12.3,.441,3.1,4.4,.706,3.6,5.8,9.4,2.2,0.8,2.4, ,3.8,13.9
Steve Green,SF,23,IND,70, ,918,7.2,16.6,.432, , , ,7.2,16.6,.432,3.3,4.4,.743,3.1,3.8,6.9,1.8,1.8,0.5, ,6.2,17.6
Kevin Grevey,SF,23,WSB,76, ,1306,6.2,14.6,.423, , , ,6.2,14.6,.423,2.2,3.3,.664,2.0,2.9,4.9,1.9,0.8,0.2, ,4.1,14.5
Paul Griffin,PF,23,NOJ,81, ,1645,3.1,5.6,.547, , , ,3.1,5.6,.547,3.2,4.4,.721,3.7,7.2,10.8,3.7,1.1,0.9, ,5.3,9.3
Bob Gross,SF,23,POR,82, ,2232,6.1,11.5,.529, , , ,6.1,11.5,.529,3.0,3.5,.851,2.8,3.6,6.4,3.9,1.7,0.9, ,4.1,15.1
Rudy Hackett,PF,23,TOT,6, ,46,2.3,7.8,.300, , , ,2.3,7.8,.300,6.3,11.0,.571,3.1,7.0,10.2,2.3,0.0,0.8, ,6.3,11.0
Rudy Hackett,PF,23,NYN,1, ,8,0.0,9.0,.000, , , ,0.0,9.0,.000,9.0,22.5,.400,4.5,9.0,13.5,0.0,0.0,0.0, ,4.5,9.0
Rudy Hackett,PF,23,IND,5, ,38,2.8,7.6,.375, , , ,2.8,7.6,.375,5.7,8.5,.667,2.8,6.6,9.5,2.8,0.0,0.9, ,6.6,11.4
Glenn Hansen,SG,24,KCK,41, ,289,8.3,19.3,.432, , , ,8.3,19.3,.432,2.9,4.0,.719,3.5,3.9,7.3,3.1,1.6,0.4, ,5.5,19.6
John Havlicek*,SF,36,BOS,79, ,2913,7.2,15.9,.452, , , ,7.2,15.9,.452,2.9,3.6,.816,1.3,3.4,4.7,4.9,1.0,0.2, ,2.6,17.2
Steve Hawes,PF,26,ATL,44, ,945,5.6,11.6,.482, , , ,5.6,11.6,.482,2.6,3.4,.761,3.0,7.0,9.9,2.4,1.4,0.9, ,5.4,13.8
Bubbles Hawkins,SG,22,NYN,52, ,1481,9.9,22.1,.447, , , ,9.9,22.1,.447,4.7,6.9,.688,1.6,2.1,3.7,2.3,1.9,0.6, ,4.0,24.5
Elvin Hayes*,PF,31,WSB,82, ,3364,8.1,16.2,.501, , , ,8.1,16.2,.501,4.5,6.6,.687,3.1,7.9,11.0,1.7,0.9,2.4, ,3.3,20.8
Spencer Haywood*,PF,27,NYK,31, ,1021,7.1,15.8,.450, , , ,7.1,15.8,.450,3.8,4.6,.832,2.7,7.2,9.9,1.8,0.5,1.0, ,2.5,18.1
Gar Heard,PF,28,PHO,46, ,1363,4.6,12.1,.379, , , ,4.6,12.1,.379,2.6,3.6,.725,3.2,8.5,11.6,2.4,1.5,1.5, ,3.7,11.8
Tom Henderson,PG,25,TOT,87, ,2791,4.8,10.7,.449, , , ,4.8,10.7,.449,3.0,4.0,.744,0.6,2.5,3.1,7.7,1.8,0.2, ,1.9,12.6
Tom Henderson,PG,25,ATL,46, ,1568,4.5,10.4,.433, , , ,4.5,10.4,.433,2.9,3.9,.750,0.4,2.4,2.8,8.9,1.8,0.2, ,1.7,11.9
Tom Henderson,PG,25,WSB,41, ,1223,5.2,11.0,.469, , , ,5.2,11.0,.469,3.1,4.3,.738,0.7,2.6,3.4,6.2,1.7,0.3, ,2.2,13.5
Phil Hicks,SF,24,TOT,37, ,262,5.6,12.2,.461, , , ,5.6,12.2,.461,1.5,1.8,.846,3.6,5.5,9.1,3.3,1.1,0.0, ,5.1,12.8
Phil Hicks,SF,24,HOU,2, ,7,0.0,10.3,.000, , , ,0.0,10.3,.000,0.0,0.0, ,5.1,0.0,5.1,5.1,5.1,0.0, ,5.1,0.0
Phil Hicks,SF,24,CHI,35, ,255,5.8,12.3,.471, , , ,5.8,12.3,.471,1.6,1.8,.846,3.5,5.6,9.2,3.2,1.0,0.0, ,5.1,13.1
Armond Hill,PG,23,ATL,81, ,1825,3.5,8.7,.399, , , ,3.5,8.7,.399,2.7,3.4,.799,0.8,2.1,2.8,7.9,1.7,0.1, ,4.8,9.6
