Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mel Counts,PF,27,LAL,77, ,1866,7.5,16.7,.450, , , ,7.5,16.7,.450,3.4,4.3,.805, , ,11.6,2.1, , , ,4.3,18.5
Freddie Crawford,SG,27,LAL,81, ,1690,4.5,9.7,.465, , , ,4.5,9.7,.465,1.8,3.3,.539, , ,4.6,3.3, , , ,4.8,10.8
Billy Cunningham*,PF,25,PHI,82, ,3345,8.0,18.7,.426, , , ,8.0,18.7,.426,6.0,8.1,.737, , ,11.3,3.1, , , ,3.5,21.9
Dick Cunningham,C,22,MIL,77, ,1236,4.1,9.7,.425, , , ,4.1,9.7,.425,2.0,3.1,.651, , ,12.8,1.7, , , ,4.8,10.2
Jim Davis,C,27,ATL,78, ,1367,7.0,15.0,.467, , , ,7.0,15.0,.467,4.1,6.1,.667, , ,13.9,2.6, , , ,6.3,18.0
Dave DeBusschere*,PF,28,TOT,76, ,2943,6.2,13.9,.444, , , ,6.2,13.9,.444,2.8,4.0,.698, , ,10.9,2.3, , , ,3.5,15.2
Dave DeBusschere*,PF,28,DET,29, ,1092,6.2,13.9,.447, , , ,6.2,13.9,.447,3.1,4.3,.723, , ,11.6,2.1, , , ,3.7,15.6
Dave DeBusschere*,PF,28,NYK,47, ,1851,6.2,13.9,.442, , , ,6.2,13.9,.442,2.6,3.9,.682, , ,10.4,2.5, , , ,3.5,15.0
Connie Dierking,C,32,CIN,82, ,2540,7.7,17.5,.443, , , ,7.7,17.5,.443,3.4,4.5,.762, , ,10.5,3.1, , , ,4.3,18.9
Bill Dinwiddie,SF,25,CIN,69, ,1028,4.3,12.3,.352, , , ,4.3,12.3,.352,1.6,3.0,.517, , ,8.5,1.9, , , ,5.1,10.3
Terry Dischinger,SF,28,DET,75, ,1456,6.5,12.7,.515, , , ,6.5,12.7,.515,3.2,4.4,.730, , ,8.0,2.3, , , ,5.7,16.3
Sonny Dove,PF,23,DET,29, ,236,7.2,15.3,.470, , , ,7.2,15.3,.470,3.7,5.5,.667, , ,9.5,1.8, , , ,7.5,18.0
Johnny Egan,PG,30,LAL,82, ,1805,4.9,11.9,.412, , , ,4.9,11.9,.412,4.1,4.8,.850, , ,2.9,4.3, , , ,4.1,13.9
Joe Ellis,SF,24,SFW,74, ,1731,7.7,19.5,.395, , , ,7.7,19.5,.395,3.1,4.2,.731, , ,10.0,2.7, , , ,5.4,18.5
Leroy Ellis,C,28,BAL,80, ,1603,5.1,11.8,.435, , , ,5.1,11.8,.435,2.6,3.5,.755, , ,11.5,1.6, , , ,3.8,12.9
Wayne Embry*,C,31,MIL,78, ,2355,5.8,13.7,.427, , , ,5.8,13.7,.427,4.0,6.0,.664, , ,10.3,2.3, , , ,4.6,15.6
Keith Erickson,SG,24,LAL,77, ,1974,4.8,11.5,.420, , , ,4.8,11.5,.420,2.2,3.2,.686, , ,5.6,3.5, , , ,4.0,11.8
Bob Ferry,C,31,BAL,7, ,36,5.0,14.0,.357, , , ,5.0,14.0,.357,3.0,6.0,.500, , ,9.0,4.0, , , ,3.0,13.0
Hank Finkel,C,26,SDR,35, ,332,5.3,12.0,.441, , , ,5.3,12.0,.441,3.4,4.4,.756, , ,11.6,2.3, , , ,5.7,14.0
Fred Foster,SF,22,CIN,56, ,497,5.4,14.0,.383, , , ,5.4,14.0,.383,3.1,4.8,.652, , ,4.4,2.6, , , ,3.5,13.8
Jim Fox,C,25,TOT,76, ,2354,4.9,10.4,.470, , , ,4.9,10.4,.470,2.9,4.1,.715, , ,12.5,2.5, , , ,4.1,12.6
Jim Fox,C,25,DET,25, ,375,4.3,9.2,.469, , , ,4.3,9.2,.469,3.3,5.1,.642, , ,13.3,2.2, , , ,5.4,11.9
Jim Fox,C,25,PHO,51, ,1979,5.0,10.6,.470, , , ,5.0,10.6,.470,2.9,3.9,.734, , ,12.4,2.6, , , ,3.8,12.8
Walt Frazier*,PG,23,NYK,80, ,2949,6.5,12.8,.505, , , ,6.5,12.8,.505,4.2,5.6,.746, , ,6.1,7.8, , , ,3.0,17.1
Pat Frink,SG,23,CIN,48, ,363,5.0,14.6,.340, , , ,5.0,14.6,.340,2.3,2.9,.793, , ,4.1,5.5, , , ,5.4,12.2
Dave Gambee,SF,31,TOT,59, ,926,8.2,18.1,.452, , , ,8.2,18.1,.452,6.2,7.6,.815, , ,10.0,1.8, , , ,6.2,22.5
Dave Gambee,SF,31,MIL,34, ,624,8.7,18.6,.464, , , ,8.7,18.6,.464,6.3,7.7,.827, , ,10.3,1.8, , , ,5.7,23.7
Dave Gambee,SF,31,DET,25, ,302,7.2,16.9,.423, , , ,7.2,16.9,.423,5.8,7.4,.790, , ,9.3,1.8, , , ,7.2,20.1
Gail Goodrich*,PG,25,PHO,81, ,3236,8.0,19.4,.411, , , ,8.0,19.4,.411,5.5,7.4,.747, , ,4.9,5.8, , , ,2.8,21.5
Mal Graham,PG,23,BOS,22, ,103,4.5,19.2,.236, , , ,4.5,19.2,.236,3.8,4.9,.786, , ,8.4,4.9, , , ,9.4,12.9
Johnny Green,PF,35,PHI,74, ,795,6.6,12.8,.518, , , ,6.6,12.8,.518,2.6,5.7,.456, , ,14.9,2.1, , , ,5.0,15.8
Hal Greer*,SG,32,PHI,82, ,3311,8.0,17.3,.459, , , ,8.0,17.3,.459,4.7,5.9,.796, , ,4.7,4.5, , , ,3.2,20.6
Gary Gregor,PF,23,PHO,80, ,2182,6.6,15.9,.415, , , ,6.6,15.9,.415,1.4,2.2,.649, , ,11.7,1.6, , , ,4.1,14.6
Richie Guerin*,SG,36,ATL,27, ,472,3.6,8.5,.423, , , ,3.6,8.5,.423,4.3,5.6,.770, , ,4.5,7.6, , , ,5.0,11.5
Matt Guokas,SF,24,PHI,72, ,838,4.0,9.3,.426, , , ,4.0,9.3,.426,2.3,3.5,.667, , ,4.0,4.5, , , ,5.2,10.2
Al Hairston,SG,23,SEA,39, ,274,5.0,15.0,.333, , , ,5.0,15.0,.333,1.1,1.8,.571, , ,4.7,5.0, , , ,4.6,11.0
Happy Hairston,PF,26,DET,81, ,2889,6.6,14.1,.469, , , ,6.6,14.1,.469,5.0,6.9,.731, , ,12.0,1.4, , , ,3.2,18.2
Shaler Halimon,SF,23,PHI,50, ,350,9.1,20.2,.449, , , ,9.1,20.2,.449,1.0,3.3,.313, , ,8.8,1.9, , , ,3.5,19.1
Dennis Hamilton,PF,24,ATL,25, ,141,9.4,17.1,.552, , , ,9.4,17.1,.552,0.5,1.3,.400, , ,7.4,2.0, , , ,4.9,19.4
Skip Harlicka,PG,22,ATL,26, ,218,6.8,14.9,.456, , , ,6.8,14.9,.456,4.0,5.1,.774, , ,2.6,6.1, , , ,4.8,17.5
Art Harris,SG,22,SEA,80, ,2556,5.9,14.8,.395, , , ,5.9,14.8,.395,2.3,3.5,.641, , ,4.2,3.6, , , ,4.6,14.0
Clem Haskins,PG,25,CHI,79, ,2874,6.7,16.0,.421, , , ,6.7,16.0,.421,3.5,4.5,.781, , ,4.5,3.8, , , ,2.9,17.0
John Havlicek*,SG,28,BOS,82, ,3174,7.8,19.4,.405, , , ,7.8,19.4,.405,4.4,5.6,.780, , ,6.5,5.0, , , ,2.8,20.1
Tom Hawkins,SF,32,LAL,74, ,1507,5.5,11.0,.499, , , ,5.5,11.0,.499,1.5,3.6,.411, , ,6.4,1.9, , , ,4.0,12.5
Elvin Hayes*,C,23,SDR,82, ,3695,9.1,20.3,.447, , , ,9.1,20.3,.447,4.5,7.3,.626, , ,13.7,1.1, , , ,2.6,22.7
Walt Hazzard,PG,26,ATL,80, ,2420,5.1,12.9,.397, , , ,5.1,12.9,.397,3.1,4.4,.707, , ,4.0,7.1, , , ,3.9,13.4
Fred Hetzel,SF,26,TOT,84, ,2276,7.2,16.6,.436, , , ,7.2,16.6,.436,4.7,5.6,.838, , ,9.7,1.8, , , ,4.5,19.2
Fred Hetzel,SF,26,MIL,53, ,1591,7.2,17.2,.416, , , ,7.2,17.2,.416,4.8,5.7,.837, , ,10.7,1.9, , , ,4.4,19.1
Fred Hetzel,SF,26,CIN,31, ,685,7.4,15.1,.488, , , ,7.4,15.1,.488,4.6,5.5,.838, , ,7.4,1.5, , , ,4.9,19.3
Bill Hewitt,PF,24,LAL,75, ,1455,5.9,13.1,.453, , , ,5.9,13.1,.453,1.5,2.6,.575, , ,8.2,1.9, , , ,3.4,13.3
Bill Hosket,PF,22,NYK,50, ,351,5.4,12.6,.431, , , ,5.4,12.6,.431,2.5,4.3,.571, , ,9.6,1.9, , , ,7.9,13.3
Bailey Howell*,PF,32,BOS,78, ,2527,8.7,17.9,.487, , , ,8.7,17.9,.487,4.5,6.1,.735, , ,9.8,2.0, , , ,4.1,21.9
Lou Hudson,SF,24,ATL,81, ,2869,9.0,18.3,.492, , , ,9.0,18.3,.492,4.2,5.5,.777, , ,6.7,2.7, , , ,3.1,22.2
Darrall Imhoff,C,30,PHI,82, ,2360,4.3,9.0,.470, , , ,4.3,9.0,.470,3.0,5.0,.597, , ,12.1,3.3, , , ,4.7,11.5
Luke Jackson,C,27,PHI,25, ,840,6.2,14.2,.437, , , ,6.2,14.2,.437,3.0,4.2,.711, , ,12.3,2.3, , , ,4.4,15.4
Phil Jackson*,PF,23,NYK,47, ,924,4.9,11.5,.429, , , ,4.9,11.5,.429,3.1,4.6,.672, , ,9.6,1.7, , , ,6.5,12.9
Gus Johnson*,PF,30,BAL,49, ,1671,7.7,16.8,.459, , , ,7.7,16.8,.459,3.4,4.8,.717, , ,12.2,2.1, , , ,3.8,18.9
Neil Johnson,PF,25,PHO,80, ,1319,4.8,10.0,.481, , , ,4.8,10.0,.481,3.0,4.8,.621, , ,10.8,3.7, , , ,5.8,12.7
Rich Johnson,C,22,BOS,31, ,163,6.4,16.8,.382, , , ,6.4,16.8,.382,2.4,5.1,.478, , ,11.5,1.5, , , ,8.8,15.2
Sam Jones*,SG,35,BOS,70, ,1820,9.8,21.8,.450, , , ,9.8,21.8,.450,2.9,3.7,.783, , ,5.2,3.6, , , ,2.4,22.5
Wali Jones,PG,26,PHI,81, ,2340,6.6,15.5,.430, , , ,6.6,15.5,.430,3.2,3.9,.809, , ,3.9,4.5, , , ,4.3,16.5
Bob Kauffman,C,22,SEA,82, ,1660,4.7,10.8,.442, , , ,4.7,10.8,.442,4.4,6.3,.702, , ,10.5,1.8, , , ,5.5,13.9
Joe Kennedy,SF,22,SEA,72, ,1241,5.0,12.8,.395, , , ,5.0,12.8,.395,2.8,3.6,.790, , ,7.0,1.7, , , ,4.6,12.9
Toby Kimball,PF,26,SDR,76, ,1680,5.1,11.5,.445, , , ,5.1,11.5,.445,2.5,5.4,.468, , ,14.3,1.9, , , ,4.6,12.7
Jim King,PG,27,SFW,46, ,1010,4.9,14.0,.348, , , ,4.9,14.0,.348,2.8,3.8,.722, , ,4.3,4.4, , , ,3.5,12.5
Rod Knowles,F-C,22,PHO,8, ,40,3.6,12.6,.286, , , ,3.6,12.6,.286,0.9,2.7,.333, , ,8.1,0.0, , , ,9.0,8.1
Don Kojis,SF,30,SDR,81, ,3130,7.9,18.2,.434, , , ,7.9,18.2,.434,5.1,6.9,.748, , ,8.9,2.5, , , ,3.5,20.9
Howard Komives,PG,27,TOT,85, ,2562,5.3,13.7,.389, , , ,5.3,13.7,.389,3.0,3.7,.799, , ,4.2,5.7, , , ,3.9,13.6
Howard Komives,PG,27,NYK,32, ,836,4.6,13.3,.346, , , ,4.6,13.3,.346,3.1,3.7,.849, , ,4.1,5.9, , , ,4.1,12.4
Howard Komives,PG,27,DET,53, ,1726,5.7,13.9,.409, , , ,5.7,13.9,.409,2.9,3.7,.775, , ,4.3,5.5, , , ,3.7,14.2
Tommy Kron,SG,25,SEA,76, ,1124,4.7,11.9,.392, , , ,4.7,11.9,.392,3.1,4.4,.701, , ,6.8,6.1, , , ,5.7,12.4
Stu Lantz,SG,22,SDR,73, ,1378,5.7,12.6,.456, , , ,5.7,12.6,.456,3.4,4.4,.772, , ,6.2,2.6, , , ,4.7,14.9
Rudy LaRusso,SF,31,SFW,75, ,2782,7.2,17.5,.410, , , ,7.2,17.5,.410,5.7,7.2,.794, , ,8.1,2.1, , , ,3.5,20.1
Dave Lattin,PF,25,PHO,68, ,987,5.5,13.3,.410, , , ,5.5,13.3,.410,4.0,6.3,.634, , ,11.8,1.8, , , ,5.9,14.9
Clyde Lee,PF,24,SFW,65, ,2237,4.3,10.8,.398, , , ,4.3,10.8,.398,2.6,4.1,.625, , ,14.4,1.3, , , ,3.6,11.2
George Lehmann,PG,26,ATL,11, ,138,6.8,17.5,.388, , , ,6.8,17.5,.388,2.1,3.1,.667, , ,2.3,7.0, , , ,4.7,15.7
Bobby Lewis,SG,23,SFW,62, ,756,5.4,13.8,.390, , , ,5.4,13.8,.390,4.0,5.4,.735, , ,5.4,3.6, , , ,5.6,14.7
Plummer Lott,SF,23,SEA,23, ,160,3.8,14.9,.258, , , ,3.8,14.9,.258,0.5,1.1,.400, , ,6.8,1.6, , , ,2.0,8.1
Kevin Loughery,PG,28,BAL,80, ,3135,8.2,18.8,.438, , , ,8.2,18.8,.438,4.3,5.3,.803, , ,3.1,4.4, , , ,3.4,20.7
Bob Love,PF-SF,26,TOT,49, ,542,7.2,18.1,.397, , , ,7.2,18.1,.397,4.7,6.4,.740, , ,10.0,1.1, , , ,3.9,19.1
Bob Love,SF,26,MIL,14, ,227,6.2,16.8,.368, , , ,6.2,16.8,.368,4.6,6.0,.763, , ,10.1,0.5, , , ,3.5,17.0
Bob Love,PF,26,CHI,35, ,315,7.9,19.0,.416, , , ,7.9,19.0,.416,4.8,6.6,.724, , ,9.8,1.6, , , ,4.2,20.6
Jerry Lucas*,PF,28,CIN,74, ,3075,6.5,11.8,.551, , , ,6.5,11.8,.551,2.9,3.8,.755, , ,15.9,3.6, , , ,2.4,15.9
Ed Manning,PF,25,BAL,63, ,727,6.4,14.3,.448, , , ,6.4,14.3,.448,1.7,2.7,.648, , ,12.2,1.0, , , ,5.9,14.5
Jack Marin,SF,24,BAL,82, ,2710,6.7,14.7,.455, , , ,6.7,14.7,.455,3.9,4.7,.830, , ,8.1,3.1, , , ,3.7,17.3
Don May,SF,23,NYK,48, ,560,5.2,14.3,.363, , , ,5.2,14.3,.363,2.7,3.7,.724, , ,7.3,2.3, , , ,4.1,13.1
Jon McGlocklin,SG,25,MIL,80, ,2888,8.3,16.9,.487, , , ,8.3,16.9,.487,3.1,3.6,.842, , ,4.3,3.9, , , ,2.3,19.6
Stan McKenzie,SF,24,PHO,80, ,1569,6.1,14.2,.427, , , ,6.1,14.2,.427,5.0,6.6,.763, , ,5.8,2.8, , , ,4.4,17.1
McCoy McLemore,SF,26,TOT,81, ,1620,6.3,16.0,.391, , , ,6.3,16.0,.391,3.8,4.8,.790, , ,9.0,2.1, , , ,4.1,16.3
McCoy McLemore,SF,26,PHO,31, ,710,7.1,18.6,.385, , , ,7.1,18.6,.385,4.3,5.6,.773, , ,8.5,2.5, , , ,3.7,18.6
McCoy McLemore,SF,26,DET,50, ,910,5.6,14.1,.396, , , ,5.6,14.1,.396,3.3,4.1,.808, , ,9.3,1.7, , , ,4.5,14.5
Tom Meschery,SF,30,SEA,82, ,2673,6.2,13.7,.453, , , ,6.2,13.7,.453,3.0,4.0,.736, , ,11.1,2.6, , , ,4.1,15.4
Eddie Miles,SG,28,DET,80, ,2252,7.0,15.7,.449, , , ,7.0,15.7,.449,2.9,4.4,.667, , ,4.5,2.9, , , ,3.2,17.0
Jay Miller,SF,25,MIL,3, ,27,2.7,13.3,.200, , , ,2.7,13.3,.200,6.7,9.3,.714, , ,2.7,0.0, , , ,5.3,12.0
Earl Monroe*,SG,24,BAL,80, ,3075,9.5,21.5,.440, , , ,9.5,21.5,.440,5.2,6.8,.768, , ,3.3,4.6, , , ,3.1,24.2
Otto Moore,C,22,DET,74, ,1605,5.4,12.2,.443, , , ,5.4,12.2,.443,2.0,3.8,.524, , ,11.8,1.5, , , ,4.1,12.8
Erwin Mueller,PF,24,TOT,78, ,1355,3.8,10.2,.375, , , ,3.8,10.2,.375,2.4,4.3,.549, , ,7.9,4.9, , , ,3.8,10.0
Erwin Mueller,PF,24,CHI,52, ,872,3.1,9.2,.335, , , ,3.1,9.2,.335,1.9,3.7,.511, , ,8.0,5.1, , , ,4.0,8.1
Erwin Mueller,PF,24,SEA,26, ,483,5.1,11.9,.431, , , ,5.1,11.9,.431,3.2,5.4,.597, , ,7.8,4.6, , , ,3.4,13.5
Jeff Mullins,SG,26,SFW,78, ,2916,8.6,18.7,.459, , , ,8.6,18.7,.459,4.7,5.6,.843, , ,5.7,4.2, , , ,3.1,21.9
Dorie Murrey,PF,25,SEA,38, ,465,5.8,15.0,.387, , , ,5.8,15.0,.387,4.8,7.5,.639, , ,11.5,1.6, , , ,6.3,16.4
Don Nelson*,SF,28,BOS,82, ,1773,7.6,15.7,.485, , , ,7.6,15.7,.485,4.1,5.3,.776, , ,9.3,1.9, , , ,4.0,19.3
Dave Newmark,C,22,CHI,81, ,1159,5.7,14.8,.389, , , ,5.7,14.8,.389,2.7,4.3,.619, , ,10.8,1.8, , , ,6.4,14.2
Rich Niemann,C,22,TOT,34, ,272,5.8,14.0,.415, , , ,5.8,14.0,.415,2.5,3.3,.760, , ,13.2,2.1, , , ,8.1,14.2
Rich Niemann,C,22,DET,16, ,123,5.9,13.8,.426, , , ,5.9,13.8,.426,2.3,2.9,.800, , ,12.0,2.6, , , ,8.8,14.0
Rich Niemann,C,22,MIL,18, ,149,5.8,14.3,.407, , , ,5.8,14.3,.407,2.7,3.6,.733, , ,14.3,1.7, , , ,7.5,14.3
Don Ohl,SG,32,ATL,76, ,1995,6.9,16.3,.427, , , ,6.9,16.3,.427,2.7,3.8,.707, , ,3.1,4.0, , , ,4.2,16.5
Bud Olsen,PF,28,TOT,17, ,113,4.8,13.4,.357, , , ,4.8,13.4,.357,1.3,5.7,.222, , ,8.0,3.5, , , ,4.5,10.8
Bud Olsen,PF,28,BOS,7, ,43,5.9,15.9,.368, , , ,5.9,15.9,.368,0.0,5.0,.000, , ,11.7,3.3, , , ,5.0,11.7
Bud Olsen,PF,28,DET,10, ,70,4.1,11.8,.348, , , ,4.1,11.8,.348,2.1,6.2,.333, , ,5.7,3.6, , , ,4.1,10.3
Barry Orms,PG,22,BAL,64, ,916,3.0,9.7,.309, , , ,3.0,9.7,.309,1.1,2.4,.483, , ,6.2,1.9, , , ,6.1,7.1
Charlie Paulk,PF,22,MIL,17, ,217,3.2,13.9,.226, , , ,3.2,13.9,.226,2.2,3.8,.565, , ,12.9,0.5, , , ,4.3,8.5
Loy Petersen,SG,23,CHI,38, ,299,5.3,13.1,.404, , , ,5.3,13.1,.404,2.3,3.3,.704, , ,4.9,3.0, , , ,4.7,12.9
Bob Quick,SF,22,BAL,28, ,154,7.0,17.1,.411, , , ,7.0,17.1,.411,6.3,10.3,.614, , ,5.8,2.8, , , ,3.3,20.3
Craig Raymond,C,23,PHI,27, ,177,4.5,13.0,.344, , , ,4.5,13.0,.344,2.2,3.5,.647, , ,13.8,1.6, , , ,9.4,11.2
Willis Reed*,C,26,NYK,82, ,3108,8.2,15.6,.521, , , ,8.2,15.6,.521,3.8,5.0,.747, , ,13.8,2.2, , , ,3.6,20.1
Pat Riley*,SG,23,SDR,56, ,1027,7.1,17.5,.406, , , ,7.1,17.5,.406,3.2,4.7,.672, , ,3.9,4.8, , , ,5.1,17.3
Mike Riordan,SF,23,NYK,54, ,397,4.4,13.1,.340, , , ,4.4,13.1,.340,2.5,3.8,.667, , ,5.2,4.2, , , ,8.4,11.4
Oscar Robertson*,PG,30,CIN,79, ,3461,6.8,14.1,.486, , , ,6.8,14.1,.486,6.7,8.0,.838, , ,5.2,8.0, , , ,2.4,20.3
Flynn Robinson,PG,27,TOT,83, ,2616,8.6,19.8,.433, , , ,8.6,19.8,.433,5.7,6.8,.839, , ,4.2,5.2, , , ,3.6,22.9
Flynn Robinson,PG,27,CHI,18, ,550,8.1,19.2,.423, , , ,8.1,19.2,.423,6.2,7.5,.833, , ,4.5,3.7, , , ,3.4,22.5
Flynn Robinson,PG,27,MIL,65, ,2066,8.7,20.0,.436, , , ,8.7,20.0,.436,5.5,6.6,.841, , ,4.1,5.6, , , ,3.6,23.0
Guy Rodgers*,PG,33,MIL,81, ,2157,5.4,14.4,.377, , , ,5.4,14.4,.377,3.1,3.9,.793, , ,3.8,9.4, , , ,3.5,13.9
Bob Rule,C,24,SEA,82, ,3104,9.0,19.2,.469, , , ,9.0,19.2,.469,4.8,7.0,.682, , ,10.9,1.6, , , ,3.7,22.8
Bill Russell*,C,34,BOS,77, ,3291,3.1,7.1,.433, , , ,3.1,7.1,.433,2.2,4.2,.526, , ,16.2,4.1, , , ,2.5,8.3
Cazzie Russell,SF,24,NYK,50, ,1645,7.9,17.6,.450, , , ,7.9,17.6,.450,4.2,5.3,.796, , ,4.6,2.5, , , ,3.1,20.0
Tom Sanders*,SF,30,BOS,82, ,2184,6.0,14.0,.430, , , ,6.0,14.0,.430,3.1,4.2,.733, , ,9.5,1.8, , , ,4.8,15.1
Dale Schlueter,C,23,SFW,31, ,559,4.4,10.1,.433, , , ,4.4,10.1,.433,2.9,5.3,.549, , ,13.9,1.9, , , ,5.2,11.7
Ray Scott,PF,30,BAL,82, ,2168,6.4,15.4,.416, , , ,6.4,15.4,.416,3.2,4.3,.759, , ,12.0,2.2, , , ,3.5,16.1
