Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Corky Devlin,SG,24,FTW,69, ,1535,4.7,12.7,.370, , , ,4.7,12.7,.370,3.4,4.5,.760, , ,4.0,3.2, , , ,2.8,12.8
Walter Dukes,C,25,NYK,60, ,1290,4.2,10.3,.403, , , ,4.2,10.3,.403,4.7,6.6,.708, , ,12.4,1.1, , , ,5.9,13.0
Dick Farley,SG,23,SYR,72, ,1429,4.2,11.4,.373, , , ,4.2,11.4,.373,3.6,5.2,.691, , ,4.2,3.8, , , ,3.9,12.1
Ron Feiereisel,G,24,MNL,10, ,59,4.9,17.1,.286, , , ,4.9,17.1,.286,8.5,9.8,.875, , ,3.7,3.7, , , ,5.5,18.3
Ray Felix,C,25,NYK,72, ,1702,5.9,14.1,.415, , , ,5.9,14.1,.415,7.0,9.9,.706, , ,13.2,1.0, , , ,6.2,18.7
Al Ferrari,SF,22,STL,68, ,1611,4.3,11.9,.358, , , ,4.3,11.9,.358,3.7,5.3,.695, , ,4.2,3.6, , , ,4.3,12.2
Ed Fleming,SG,22,ROC,71, ,2028,5.4,14.6,.371, , , ,5.4,14.6,.371,4.9,6.6,.745, , ,8.7,3.5, , , ,3.2,15.8
Larry Foust,C,27,FTW,72, ,2024,6.5,14.6,.447, , , ,6.5,14.6,.447,7.7,9.9,.778, , ,11.5,2.3, , , ,4.7,20.7
Harry Gallatin*,SF,28,NYK,72, ,2378,4.9,12.6,.386, , , ,4.9,12.6,.386,5.4,6.9,.787, , ,11.2,2.5, , , ,3.3,15.2
Dick Garmaker,SG,23,MNL,68, ,870,5.7,15.4,.370, , , ,5.7,15.4,.370,4.6,5.8,.806, , ,5.5,4.3, , , ,5.3,16.1
Jack George,PG,27,PHW,72, ,2840,4.5,11.9,.374, , , ,4.5,11.9,.374,3.8,5.0,.757, , ,4.0,5.8, , , ,2.6,12.7
Tom Gola*,SG,23,PHW,68, ,2346,3.7,9.1,.412, , , ,3.7,9.1,.412,3.7,5.1,.733, , ,9.5,6.2, , , ,4.2,11.2
Joe Graboski,PF,26,PHW,72, ,2375,6.0,16.3,.369, , , ,6.0,16.3,.369,3.6,5.2,.706, , ,9.7,2.9, , , ,4.1,15.7
Alex Hannum*,PF,32,STL,71, ,1480,3.6,11.0,.322, , , ,3.6,11.0,.322,2.3,3.7,.604, , ,8.4,3.8, , , ,6.6,9.4
Chris Harris,SG,22,TOT,41, ,420,3.2,12.8,.248, , , ,3.2,12.8,.248,2.3,3.9,.600, , ,3.8,3.8, , , ,3.7,8.7
Chris Harris,SG,22,STL,15, ,168,3.2,12.9,.250, , , ,3.2,12.9,.250,2.4,3.9,.611, , ,3.9,3.9, , , ,3.6,8.8
Chris Harris,SG,22,ROC,26, ,252,3.1,12.7,.247, , , ,3.1,12.7,.247,2.3,3.9,.593, , ,3.7,3.7, , , ,3.7,8.6
Bob Harrison,PG,28,STL,72, ,2219,4.2,11.8,.359, , , ,4.2,11.8,.359,1.6,2.4,.664, , ,3.2,4.5, , , ,4.0,10.0
Dick Hemric,PF,22,BOS,71, ,1329,4.4,10.8,.403, , , ,4.4,10.8,.403,4.8,7.4,.648, , ,10.8,1.6, , , ,3.8,13.5
Larry Hennessy,SG,26,PHW,53, ,444,6.9,20.0,.344, , , ,6.9,20.0,.344,2.1,2.6,.813, , ,4.0,3.7, , , ,3.0,15.9
Lew Hitch,PF,26,MNL,69, ,1129,3.0,7.5,.400, , , ,3.0,7.5,.400,3.2,4.2,.758, , ,9.0,2.5, , , ,2.7,9.2
Jim Holstein,F-G,25,TOT,27, ,352,2.5,9.1,.270, , , ,2.5,9.1,.270,2.5,3.8,.649, , ,7.8,3.9, , , ,5.2,7.4
Jim Holstein,SF,25,MNL, , , , , , , , , , , , , , , , , , , , , , , , 
Jim Holstein,SF,25,FTW, , , , , , , , , , , , , , , , , , , , , , , , 
Johnny Horan,F,23,TOT,19, ,93,4.6,16.3,.286, , , ,4.6,16.3,.286,3.9,4.3,.909, , ,3.9,0.8, , , ,8.1,13.2
Johnny Horan,F,23,FTW,7, ,43,6.7,21.8,.308, , , ,6.7,21.8,.308,5.0,5.0,1.000, , ,3.3,0.8, , , ,11.7,18.4
Johnny Horan,F,23,MNL,12, ,50,2.9,11.5,.250, , , ,2.9,11.5,.250,2.9,3.6,.800, , ,4.3,0.7, , , ,5.0,8.6
Bob Houbregs*,C,23,FTW,70, ,1535,5.8,13.5,.430, , , ,5.8,13.5,.430,6.6,9.0,.739, , ,9.7,3.7, , , ,3.4,18.2
Mel Hutchins,PF,27,FTW,66, ,2240,5.2,12.3,.425, , , ,5.2,12.3,.425,2.3,3.6,.643, , ,8.0,2.9, , , ,2.7,12.7
Neil Johnston*,C,26,PHW,70, ,2594,6.9,15.2,.457, , , ,6.9,15.2,.457,7.6,9.5,.801, , ,12.1,3.1, , , ,3.5,21.5
Ed Kalafat,SF,23,MNL,72, ,1639,4.3,11.9,.359, , , ,4.3,11.9,.359,4.1,5.5,.738, , ,9.7,2.9, , , ,5.2,12.6
Billy Kenville,PG,25,SYR,72, ,1278,4.8,12.6,.379, , , ,4.8,12.6,.379,5.5,7.2,.759, , ,6.1,4.5, , , ,3.7,15.1
Red Kerr,C,23,SYR,72, ,2114,6.4,15.9,.403, , , ,6.4,15.9,.403,3.5,5.4,.655, , ,10.3,1.4, , , ,2.9,16.4
George King,PG,27,SYR,72, ,2343,4.4,11.7,.372, , , ,4.4,11.7,.372,2.7,4.2,.640, , ,3.8,6.3, , , ,2.3,11.4
Earl Lloyd*,SF,27,SYR,72, ,1837,4.2,12.5,.335, , , ,4.2,12.5,.335,3.6,4.7,.772, , ,9.6,2.3, , , ,5.2,12.0
Jim Loscutoff,SF,25,BOS,71, ,1582,5.1,14.3,.360, , , ,5.1,14.3,.360,3.2,4.7,.671, , ,14.2,1.5, , , ,4.8,13.4
Clyde Lovellette*,C,26,MNL,71, ,2518,8.5,19.6,.434, , , ,8.5,19.6,.434,4.8,6.7,.721, , ,14.2,2.3, , , ,3.5,21.8
Ed Macauley*,C,27,BOS,71, ,2354,6.4,15.2,.422, , , ,6.4,15.2,.422,6.1,7.7,.794, , ,6.5,3.2, , , ,2.4,19.0
Slater Martin*,PG,30,MNL,72, ,2838,3.9,10.9,.358, , , ,3.9,10.9,.358,4.2,5.0,.833, , ,3.3,5.6, , , ,2.6,12.0
Dick McGuire*,PG,30,NYK,62, ,1685,3.2,9.4,.347, , , ,3.2,9.4,.347,2.6,4.1,.627, , ,4.7,7.7, , , ,3.1,9.1
Jack McMahon,PG,27,TOT,70, ,1713,4.2,12.9,.328, , , ,4.2,12.9,.328,2.3,3.9,.595, , ,3.8,4.7, , , ,3.6,10.8
Jack McMahon,G,27,ROC,34, ,856,4.2,12.9,.326, , , ,4.2,12.9,.326,2.3,3.8,.611, , ,3.6,4.8, , , ,3.6,10.7
Jack McMahon,PG,27,STL,36, ,857,4.3,12.9,.331, , , ,4.3,12.9,.331,2.3,4.0,.579, , ,4.0,4.5, , , ,3.6,10.9
Monk Meineke,PF,25,ROC,69, ,1248,4.4,11.9,.372, , , ,4.4,11.9,.372,5.2,6.7,.780, , ,9.1,2.9, , , ,5.5,14.1
Chuck Mencel,PG,22,MNL,69, ,973,4.4,13.9,.320, , , ,4.4,13.9,.320,2.9,3.6,.813, , ,4.1,4.9, , , ,2.7,11.8
George Mikan*,C,31,MNL,37, ,765,7.0,17.6,.395, , , ,7.0,17.6,.395,4.4,5.7,.770, , ,14.5,2.5, , , ,7.2,18.4
Vern Mikkelsen*,PF,27,MNL,72, ,2100,5.4,14.1,.386, , , ,5.4,14.1,.386,5.6,7.0,.804, , ,10.4,3.0, , , ,5.5,16.5
Jackie Moore,SF,23,PHW,54, ,402,4.5,11.6,.388, , , ,4.5,11.6,.388,2.9,4.7,.604, , ,10.5,2.3, , , ,7.2,11.8
Red Morrison,C,23,BOS,71, ,910,3.5,9.5,.371, , , ,3.5,9.5,.371,1.7,3.5,.494, , ,13.6,2.1, , , ,6.3,8.8
Jack Nichols,PF,29,BOS,60, ,1964,6.0,14.6,.413, , , ,6.0,14.6,.413,3.7,4.6,.791, , ,11.5,2.9, , , ,4.2,15.8
Chuck Noble,SG,24,FTW,72, ,2013,4.8,13.7,.352, , , ,4.8,13.7,.352,2.6,3.5,.749, , ,4.7,5.0, , , ,4.5,12.3
Togo Palazzi,SF,23,BOS,63, ,703,7.4,19.1,.389, , , ,7.4,19.1,.389,4.4,6.3,.685, , ,9.3,2.2, , , ,4.5,19.2
Med Park,SF,22,STL,40, ,424,4.5,12.9,.349, , , ,4.5,12.9,.349,3.7,5.9,.629, , ,8.0,3.4, , , ,5.4,12.7
Bob Peterson,SF,24,NYK,58, ,779,5.6,14.0,.399, , , ,5.6,14.0,.399,3.1,4.8,.654, , ,10.3,2.0, , , ,5.7,14.3
Bob Pettit*,C,23,STL,72, ,2794,8.3,19.4,.429, , , ,8.3,19.4,.429,7.2,9.8,.736, , ,15.0,2.4, , , ,2.6,23.8
Andy Phillip*,PG,33,FTW,70, ,2078,2.6,7.0,.365, , , ,2.6,7.0,.365,1.9,3.4,.563, , ,4.5,7.1, , , ,2.7,7.1
Richie Regan,PG,25,ROC,72, ,1746,4.9,14.0,.352, , , ,4.9,14.0,.352,1.8,2.7,.639, , ,3.6,4.6, , , ,3.7,11.6
Dick Ricketts,PF,22,TOT,68, ,1943,4.4,13.9,.313, , , ,4.4,13.9,.313,2.6,3.6,.708, , ,9.1,3.8, , , ,5.3,11.3
Dick Ricketts,PF,22,STL,29, ,777,4.4,13.9,.312, , , ,4.4,13.9,.312,2.5,3.6,.705, , ,9.1,3.8, , , ,5.3,11.3
Dick Ricketts,PF,22,ROC,39, ,1166,4.4,13.9,.313, , , ,4.4,13.9,.313,2.6,3.6,.709, , ,9.1,3.8, , , ,5.3,11.3
Arnie Risen*,C,31,BOS,68, ,1597,4.3,11.1,.383, , , ,4.3,11.1,.383,3.8,5.4,.708, , ,12.5,2.0, , , ,6.8,12.4
Red Rocha,C,32,SYR,72, ,1883,4.8,13.2,.361, , , ,4.8,13.2,.361,4.2,5.4,.783, , ,8.0,2.5, , , ,4.7,13.8
Bob Santini,F,20,NYK,4, ,23,7.8,15.7,.500, , , ,7.8,15.7,.500,1.6,3.1,.500, , ,4.7,1.6, , , ,6.3,17.2
Bob Schafer,SG, ,TOT,54, ,578,5.0,16.8,.300, , , ,5.0,16.8,.300,3.9,5.0,.765, , ,4.4,3.3, , , ,4.7,14.0
Bob Schafer,SG, ,PHW,12, ,82,5.3,15.4,.343, , , ,5.3,15.4,.343,3.1,5.3,.583, , ,5.7,4.0, , , ,6.1,13.6
Bob Schafer,SG, ,STL,42, ,496,5.0,17.1,.294, , , ,5.0,17.1,.294,4.0,5.0,.797, , ,4.2,3.2, , , ,4.4,14.0
Dolph Schayes*,PF,27,SYR,72, ,2517,6.7,17.2,.387, , , ,6.7,17.2,.387,7.8,9.0,.858, , ,12.7,2.9, , , ,3.6,21.1
Dick Schnittker,SF,27,MNL,72, ,1930,4.7,12.1,.393, , , ,4.7,12.1,.393,5.7,6.6,.856, , ,5.5,2.6, , , ,4.7,15.1
Kenny Sears,PF,22,NYK,70, ,2069,5.6,12.7,.438, , , ,5.6,12.7,.438,4.5,5.6,.796, , ,10.7,2.0, , , ,3.5,15.6
Frank Selvy,SG,23,STL,17, ,444,5.4,14.8,.366, , , ,5.4,14.8,.366,4.3,5.8,.746, , ,4.4,2.8, , , ,3.1,15.2
Paul Seymour,SG,28,SYR,57, ,1826,4.5,13.2,.339, , , ,4.5,13.2,.339,3.7,4.6,.807, , ,3.0,5.4, , , ,2.6,12.7
Chuck Share,C,28,STL,72, ,1975,5.7,13.4,.430, , , ,5.7,13.4,.430,6.3,9.1,.695, , ,14.1,2.4, , , ,5.8,17.8
Bill Sharman*,SG,29,BOS,72, ,2698,7.2,16.4,.438, , , ,7.2,16.4,.438,4.8,5.5,.867, , ,3.5,4.5, , , ,2.6,19.1
Gene Shue,PG,24,NYK,72, ,1750,4.9,12.9,.384, , , ,4.9,12.9,.384,3.7,4.9,.764, , ,4.4,3.7, , , ,2.3,13.6
Connie Simmons,PF,30,ROC,68, ,903,5.7,17.1,.336, , , ,5.7,17.1,.336,3.1,5.1,.605, , ,9.4,3.3, , , ,5.7,14.6
Whitey Skoog,SG,29,MNL,72, ,2311,5.3,13.3,.398, , , ,5.3,13.3,.398,2.4,3.0,.803, , ,4.5,4.0, , , ,3.6,13.0
Odie Spears,SF,31,FTW,72, ,1378,4.3,12.2,.355, , , ,4.3,12.2,.355,4.2,5.3,.791, , ,6.0,3.2, , , ,5.0,12.8
Art Spoelstra,C,23,ROC,72, ,1640,5.0,12.6,.392, , , ,5.0,12.6,.392,3.6,5.2,.685, , ,9.6,2.1, , , ,5.4,13.5
Jack Stephens,SG,22,STL,72, ,2219,4.0,10.4,.386, , , ,4.0,10.4,.386,4.0,5.8,.692, , ,6.1,3.4, , , ,2.3,12.1
Maurice Stokes*,C,22,ROC,67, ,2323,6.2,17.6,.354, , , ,6.2,17.6,.354,4.9,6.9,.714, , ,17.0,5.1, , , ,4.3,17.4
Jim Tucker,PF,23,SYR,70, ,895,4.1,11.7,.348, , , ,4.1,11.7,.348,2.7,3.3,.795, , ,9.3,1.5, , , ,6.7,10.8
Jack Twyman*,SF,21,ROC,72, ,2186,6.9,16.3,.422, , , ,6.9,16.3,.422,3.4,4.9,.685, , ,7.7,2.8, , , ,3.9,17.1
Ernie Vandeweghe,F-G,27,NYK,5, ,77,4.7,14.5,.323, , , ,4.7,14.5,.323,0.9,0.9,1.000, , ,6.1,5.6, , , ,7.0,10.3
Bobby Wanzer*,PG,34,ROC,72, ,1980,4.5,11.8,.376, , , ,4.5,11.8,.376,4.7,6.5,.719, , ,4.9,4.1, , , ,2.7,13.6
Bob Williams,F,24,MNL,20, ,173,4.4,9.6,.457, , , ,4.4,9.6,.457,5.0,9.4,.533, , ,11.2,1.5, , , ,7.5,13.7
George Yardley*,SF,27,FTW,71, ,2353,6.6,16.3,.407, , , ,6.6,16.3,.407,5.6,7.5,.742, , ,10.5,2.4, , , ,3.2,18.9
Max Zaslofsky,SG,30,FTW,9, ,182,5.7,16.0,.358, , , ,5.7,16.0,.358,5.9,6.9,.857, , ,3.2,3.2, , , ,3.6,17.4
