Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mike Bantom,SF,30,IND,39,37,1037,6.2,14.1,.438,0.0,0.1,.333,6.1,14.0,.439,3.5,5.3,.660,3.0,4.4,7.4,2.4,1.3,0.8,3.0,4.8,15.9
Mike Bantom,SF,30,PHI,43,1,979,5.7,11.3,.510,0.0,0.1,.333,5.7,11.1,.512,2.5,4.2,.588,3.2,5.1,8.3,1.7,0.9,1.4,2.4,4.9,14.0
Billy Ray Bates,SG,25,POR,75,0,1229,9.6,20.3,.473,0.4,1.2,.293,9.2,19.1,.484,4.9,6.2,.787,1.6,1.6,3.2,3.3,1.2,0.1,2.7,2.9,24.4
Mel Bennett,PF,27,CLE,3,0,23,3.1,6.3,.500,0.0,0.0, ,3.1,6.3,.500,1.6,9.4,.167,1.6,3.1,4.7,0.0,1.6,0.0,6.3,3.1,7.8
Kent Benson,C,27,DET,75,72,2467,5.9,11.7,.505,0.0,0.2,.273,5.9,11.5,.508,1.9,2.3,.804,3.2,6.3,9.5,2.3,1.0,1.4,2.3,3.1,13.7
Larry Bird*,PF,25,BOS,77,58,2923,8.8,17.4,.503,0.1,0.6,.212,8.6,16.8,.514,4.0,4.7,.863,2.5,7.8,10.3,5.5,1.8,0.8,3.1,3.0,21.7
Otis Birdsong,SG,26,NJN,37,22,1025,7.9,16.9,.469,0.0,0.4,.000,7.9,16.5,.479,2.6,4.5,.583,1.1,2.4,3.4,4.4,1.1,0.2,2.2,2.6,18.4
Rolando Blackman,SG,22,DAL,82,16,1979,8.0,15.6,.513,0.0,0.1,.250,8.0,15.5,.515,3.9,5.0,.768,1.8,2.9,4.6,1.9,0.8,0.5,2.1,2.2,19.8
Ray Blume,SG,23,CHI,49,2,546,6.7,14.6,.459,0.3,1.2,.222,6.5,13.5,.480,1.2,1.8,.643,0.9,1.8,2.7,4.5,1.5,0.1,3.6,3.8,14.9
Alex Bradley,SF,22,NYK,39,0,331,5.9,11.2,.524,0.0,0.1,.000,5.9,11.1,.529,3.2,5.2,.604,3.4,3.7,7.1,1.2,1.3,0.5,3.0,4.0,14.9
Charles Bradley,SG,22,BOS,51,1,339,5.8,13.0,.451,0.0,0.1,.000,5.8,12.8,.455,4.5,6.6,.677,1.3,2.8,4.0,2.3,1.5,0.6,3.9,6.5,16.1
Dudley Bradley,SG,24,PHO,64,3,937,4.8,10.8,.445,0.0,0.2,.250,4.8,10.6,.448,2.8,3.8,.740,1.2,2.2,3.3,3.1,3.0,0.4,2.7,4.4,12.5
Brad Branson,PF,23,CLE,10,3,176,4.3,10.6,.404,0.0,0.0, ,4.3,10.6,.404,2.3,2.5,.917,2.9,3.9,6.8,1.2,1.0,0.8,2.7,3.5,10.8
Mike Bratz,PG,26,SAS,81,3,1616,5.1,12.6,.407,1.0,3.1,.333,4.1,9.5,.431,2.7,3.4,.783,0.9,2.8,3.7,9.8,1.4,0.2,3.1,4.1,13.9
Jim Brewer,PF,30,LAL,71,9,966,3.0,6.5,.463,0.0,0.2,.167,3.0,6.3,.473,0.3,0.7,.368,4.0,5.9,9.8,1.6,1.5,1.7,1.4,4.7,6.3
Ron Brewer,SG,26,TOT,72,45,2319,8.8,18.5,.477,0.1,0.5,.258,8.7,18.1,.482,3.3,4.0,.812,0.9,1.6,2.5,2.9,1.3,0.5,1.9,2.3,21.1
Ron Brewer,SG,26,SAS,25,4,595,11.0,21.8,.504,0.2,0.6,.300,10.8,21.2,.510,4.7,5.3,.875,0.8,2.2,3.0,4.1,1.4,0.4,2.1,2.2,26.9
Ron Brewer,SG,26,CLE,47,41,1724,8.1,17.4,.465,0.1,0.4,.238,8.0,17.0,.470,2.8,3.6,.779,0.9,1.4,2.3,2.5,1.2,0.5,1.9,2.4,19.1
Junior Bridgeman,SF,28,MIL,41,4,924,8.1,16.9,.483,0.2,0.4,.444,8.0,16.5,.483,3.5,4.0,.864,1.4,3.4,4.9,4.2,1.1,0.1,2.5,3.5,19.9
Allan Bristow,SF,30,DAL,82,54,2035,3.9,8.8,.437,0.1,0.3,.167,3.8,8.5,.447,2.4,2.9,.817,2.1,3.9,6.0,7.9,1.1,0.1,2.9,3.9,10.1
Jim Brogan,SG,23,SDC,63,19,1027,5.8,12.8,.453,0.3,1.1,.281,5.5,11.6,.470,2.1,2.9,.726,2.1,2.1,4.2,5.5,1.7,0.5,2.9,4.3,14.0
Michael Brooks,SF,23,SDC,82,73,2750,7.0,14.0,.504,0.0,0.1,.000,7.0,13.9,.507,2.6,3.5,.757,2.7,5.5,8.2,3.1,1.5,0.5,2.6,3.7,16.7
Fred Brown,SG,33,SEA,82,2,1785,7.9,17.4,.455,0.5,1.6,.325,7.4,15.9,.468,2.2,2.6,.860,0.8,2.0,2.8,4.8,1.4,0.1,1.9,2.2,18.6
Rickey Brown,C,23,GSW,82,11,1260,5.5,11.9,.459,0.0,0.0, ,5.5,11.9,.459,2.5,3.5,.705,3.9,6.5,10.4,0.5,1.0,0.8,2.4,6.9,13.4
Joe Bryant,SF,27,SDC,75,49,1988,6.2,12.7,.486,0.1,0.5,.267,6.0,12.2,.496,3.5,4.5,.785,1.4,3.5,5.0,3.4,1.4,0.5,3.3,4.5,16.0
Quinn Buckner,PG,27,MIL,70,70,2156,6.6,13.7,.482,0.1,0.3,.267,6.5,13.5,.486,1.8,2.8,.655,1.3,2.9,4.2,5.5,2.9,0.1,3.0,3.6,15.1
Roger Burkman,SG,23,CHI,6,0,30,0.0,4.8,.000,0.0,1.2,.000,0.0,3.6,.000,6.0,7.2,.833,2.4,4.8,7.2,6.0,7.2,2.4,3.6,7.2,6.0
David Burns,PG,23,TOT,9,1,87,2.9,6.6,.438,0.0,0.0, ,2.9,6.6,.438,3.7,6.2,.600,0.4,1.7,2.1,6.2,1.2,0.0,5.4,7.0,9.5
David Burns,PG,23,NJN,3,0,34,2.1,5.3,.400,0.0,0.0, ,2.1,5.3,.400,3.2,6.4,.500,0.0,2.1,2.1,4.2,1.1,0.0,5.3,4.2,7.4
David Burns,PG,23,DEN,6,1,53,3.4,7.5,.455,0.0,0.0, ,3.4,7.5,.455,4.1,6.1,.667,0.7,1.4,2.0,7.5,1.4,0.0,5.4,8.8,10.9
Don Buse,PG,31,IND,82,78,2529,4.4,9.8,.455,1.0,2.7,.386,3.4,7.1,.482,1.4,1.8,.813,0.7,2.5,3.2,5.8,2.3,0.4,1.4,2.5,11.3
Kenny Carr,PF,26,TOT,74,48,1926,6.5,12.9,.503,0.0,0.2,.100,6.5,12.7,.509,3.7,5.6,.656,3.1,6.8,9.9,1.6,1.2,0.4,2.8,4.7,16.7
Kenny Carr,PF,26,CLE,46,42,1482,6.6,12.7,.517,0.0,0.2,.111,6.6,12.5,.524,3.5,5.3,.659,2.8,6.8,9.6,1.5,1.4,0.4,2.7,4.4,16.7
Kenny Carr,PF,26,DET,28,6,444,6.2,13.6,.458,0.0,0.1,.000,6.2,13.5,.461,4.3,6.6,.646,4.3,6.8,11.1,1.9,0.5,0.5,3.2,5.6,16.8
M.L. Carr,SF,31,BOS,56,27,1296,5.1,11.4,.450,0.1,0.5,.294,5.0,10.9,.457,2.3,3.2,.707,1.6,2.6,4.2,3.6,1.9,0.6,1.7,3.8,12.6
Joe Barry Carroll,C,23,GSW,76,75,2627,7.2,13.9,.519,0.0,0.0,.000,7.2,13.9,.519,3.2,4.4,.728,2.9,5.8,8.7,0.9,0.9,1.7,2.8,3.6,17.7
Butch Carter,SG,23,IND,75,0,1035,6.5,14.0,.468,0.3,0.9,.320,6.3,13.1,.477,2.0,2.4,.829,1.0,1.7,2.7,2.1,1.2,0.4,1.9,3.8,15.4
Reggie Carter,SG,24,NYK,75,1,923,4.6,10.9,.425,0.0,0.0, ,4.6,10.9,.425,2.5,3.1,.800,1.4,2.3,3.7,5.1,1.4,0.2,3.0,4.8,11.8
Bill Cartwright,C,24,NYK,72,50,2060,6.8,12.1,.562,0.0,0.0, ,6.8,12.1,.562,4.5,5.9,.763,2.0,5.3,7.4,1.5,0.8,1.1,2.9,3.6,18.1
Harvey Catchings,PF,30,MIL,80,9,1603,2.1,5.0,.420,0.0,0.0, ,2.1,5.0,.420,0.9,1.5,.594,2.9,5.1,8.0,2.2,0.9,3.0,2.1,5.3,5.1
Bobby Cattage,PF,23,UTA,49,0,337,6.4,14.4,.444,0.0,0.2,.000,6.4,14.2,.451,3.2,4.4,.732,2.4,5.4,7.8,0.7,0.7,0.0,1.9,6.2,16.0
Tom Chambers,PF,22,SDC,81,58,2682,7.4,14.2,.525,0.0,0.0,.000,7.4,14.1,.526,3.8,6.1,.620,2.8,4.7,7.5,2.0,0.8,0.6,3.0,4.6,18.7
Maurice Cheeks*,PG,25,PHI,79,79,2498,5.1,9.7,.521,0.1,0.3,.273,5.0,9.4,.529,2.5,3.2,.777,0.7,2.8,3.6,9.6,3.0,0.5,2.7,3.6,12.7
Jim Chones,C,32,WSB,59,13,867,3.1,7.1,.433,0.0,0.0, ,3.1,7.1,.433,1.5,1.9,.783,1.6,6.1,7.7,2.7,0.6,1.3,1.7,4.7,7.6
Don Collins,SG,23,WSB,79,18,1609,7.5,14.6,.511,0.0,0.3,.083,7.5,14.3,.520,2.7,3.8,.716,2.3,2.1,4.4,3.3,2.0,0.5,3.0,4.4,17.7
Darwin Cook,PG,23,NJN,82,17,2090,6.7,13.8,.482,0.1,0.5,.226,6.5,13.3,.492,2.0,2.8,.728,0.9,1.8,2.7,5.5,2.5,0.4,3.0,3.4,15.5
Jeff Cook,PF,25,PHO,76,22,1298,4.2,9.9,.422,0.0,0.1,.000,4.2,9.9,.424,2.5,3.7,.664,3.1,5.2,8.3,2.8,1.0,0.6,2.2,4.8,10.8
Joe Cooper,C,24,NJN,1,0,11,3.3,6.5,.500,0.0,0.0, ,3.3,6.5,.500,0.0,0.0, ,3.3,3.3,6.5,0.0,0.0,0.0,3.3,6.5,6.5
Michael Cooper,SG,25,LAL,76,14,2197,6.3,12.1,.517,0.0,0.3,.118,6.2,11.9,.526,2.3,2.8,.813,1.4,3.0,4.4,3.8,2.0,1.0,2.5,3.5,14.9
Wayne Cooper,C,25,DAL,76,38,1818,5.6,13.2,.420,0.0,0.2,.125,5.5,13.1,.424,2.4,3.2,.744,4.0,6.9,10.9,2.3,0.7,2.1,1.7,5.6,13.5
Hollis Copeland,SF,26,NYK,18,0,118,4.9,11.6,.421,0.0,0.0, ,4.9,11.6,.421,1.5,1.8,.833,0.9,0.6,1.5,2.7,1.2,0.6,1.2,5.8,11.3
Dave Corzine,C,25,SAS,82,21,2189,5.5,10.7,.519,0.0,0.1,.250,5.5,10.6,.520,2.6,3.5,.746,3.5,6.9,10.3,2.1,0.5,2.1,2.3,3.9,13.7
Charlie Criss,PG,33,TOT,55,20,1392,5.7,12.9,.446,0.3,0.7,.345,5.5,12.1,.452,3.6,4.1,.887,0.3,1.8,2.1,4.8,1.1,0.2,2.1,2.5,15.4
Charlie Criss,PG,33,ATL,27,0,552,5.5,13.7,.400,0.1,0.5,.250,5.3,13.2,.406,4.2,4.8,.890,0.4,2.1,2.5,4.9,1.5,0.1,2.0,2.6,15.3
Charlie Criss,PG,33,SDC,28,20,840,5.9,12.3,.479,0.3,0.9,.381,5.6,11.4,.487,3.3,3.7,.884,0.3,1.6,1.9,4.8,0.9,0.2,2.2,2.4,15.4
Geoff Crompton,C,26,MIL,35,1,203,2.0,5.7,.344,0.0,0.0, ,2.0,5.7,.344,1.1,2.7,.400,1.8,5.5,7.3,2.3,1.1,2.1,3.0,6.9,5.0
Pat Cummings,PF,25,MIL,78,7,1132,7.0,13.7,.509,0.0,0.1,.000,7.0,13.6,.512,2.1,2.9,.736,1.9,5.9,7.8,3.1,0.7,0.3,3.4,7.2,16.1
Earl Cureton,PF,24,PHI,66,8,956,5.6,11.5,.487,0.0,0.1,.000,5.6,11.4,.490,1.9,3.5,.543,3.4,6.8,10.2,1.2,1.2,1.0,1.7,5.3,13.1
Bob Dandridge,SF,34,MIL,11,0,174,4.3,11.4,.382,0.0,0.0, ,4.3,11.4,.382,2.1,3.5,.588,0.8,2.7,3.5,2.7,1.0,0.4,2.3,5.2,10.8
Adrian Dantley*,SF,25,UTA,81,81,3222,10.1,17.7,.570,0.0,0.0,.333,10.1,17.7,.570,7.2,9.1,.792,2.6,3.2,5.7,3.6,1.1,0.2,3.3,2.8,27.5
Brad Davis,PG,26,DAL,82,82,2614,5.5,10.6,.515,0.2,0.7,.286,5.3,9.9,.530,2.5,3.2,.804,0.5,2.6,3.1,7.0,1.0,0.1,2.2,3.0,13.7
Charles Davis,SF,23,WSB,54,10,575,5.5,11.5,.478,0.0,0.1,.000,5.5,11.4,.484,1.9,2.3,.811,3.4,4.9,8.3,1.9,0.6,0.8,2.7,5.6,12.9
Johnny Davis,SG,26,IND,82,70,2664,7.3,15.6,.467,0.1,0.4,.185,7.2,15.2,.473,4.3,5.3,.799,1.0,1.4,2.4,4.7,1.0,0.1,2.5,2.4,18.9
Ron Davis,SF,27,SDC,7,0,67,5.4,13.4,.400,0.0,0.0, ,5.4,13.4,.400,1.6,3.2,.500,3.8,3.2,7.0,2.1,0.0,0.0,2.7,4.3,12.4
Walter Davis,SF,27,PHO,55,12,1182,10.7,20.4,.523,0.1,0.5,.188,10.6,19.9,.531,2.8,3.4,.820,0.6,2.5,3.1,4.9,1.4,0.1,3.4,3.2,24.2
Darryl Dawkins,C,25,PHI,48,36,1124,6.6,11.8,.564,0.0,0.1,.000,6.6,11.7,.567,3.7,5.3,.695,2.2,7.6,9.8,1.8,0.6,1.8,3.1,6.2,16.9
Larry Demic,PF,24,NYK,48,0,356,3.9,8.4,.470,0.0,0.1,.000,3.9,8.3,.476,1.4,3.9,.359,2.9,5.1,8.0,1.4,0.4,0.6,2.6,6.6,9.3
Kenny Dennard,PF,23,KCK,30,3,607,3.7,7.2,.512,0.0,0.0, ,3.7,7.2,.512,1.5,2.4,.650,2.8,5.1,7.9,2.5,2.1,0.5,2.1,4.8,8.9
Coby Dietrick,C,33,CHI,74,0,999,3.3,7.2,.460,0.0,0.0,.000,3.3,7.2,.462,1.4,1.9,.704,2.3,4.5,6.8,3.1,1.8,1.1,1.6,4.7,8.0
Mickey Dillard,PG,23,CLE,33,0,221,4.7,12.9,.367,0.0,0.7,.000,4.7,12.2,.387,2.4,3.7,.652,1.0,1.5,2.4,5.5,1.3,0.3,2.8,6.5,11.9
James Donaldson,C,24,SEA,82,1,1710,5.4,8.8,.609,0.0,0.0, ,5.4,8.8,.609,3.2,5.1,.629,2.9,7.4,10.3,1.1,0.6,2.9,2.4,3.9,13.9
John Douglas,SG,25,SDC,64,9,1031,6.3,13.6,.465,0.6,2.1,.305,5.7,11.5,.494,2.3,3.6,.657,0.9,2.2,3.1,5.1,1.7,0.3,3.2,5.1,15.6
Leon Douglas,C,27,KCK,63,17,1093,2.3,4.6,.500,0.0,0.0, ,2.3,4.6,.500,1.1,2.6,.400,3.7,5.9,9.6,1.2,0.5,1.3,1.8,6.9,5.7
John Drew,SF,27,ATL,70,51,2040,8.2,16.9,.486,0.1,0.2,.333,8.1,16.7,.488,6.4,8.7,.741,3.0,3.6,6.6,1.7,1.1,0.1,3.1,4.4,22.9
Larry Drew,PG,23,KCK,81,19,1973,6.5,13.8,.473,0.1,0.5,.296,6.4,13.3,.479,2.7,3.4,.794,0.5,2.2,2.7,7.6,2.0,0.0,3.2,2.7,15.9
Terry Duerod,SG,25,BOS,21,0,146,8.4,19.0,.442,0.0,0.2,.000,8.4,18.7,.447,1.0,3.0,.333,1.5,2.2,3.7,3.0,0.7,0.2,0.5,2.2,17.8
Mike Dunleavy,SG,27,HOU,70,15,1315,5.6,12.3,.458,0.9,2.4,.384,4.7,10.0,.475,2.1,2.9,.708,0.7,2.2,2.8,6.2,1.2,0.1,2.2,4.4,14.2
T.R. Dunn,SG,26,DEN,82,80,2519,3.7,7.2,.512,0.0,0.0,.000,3.7,7.2,.513,2.2,3.1,.712,3.0,5.0,8.0,2.7,1.9,0.5,1.8,3.0,9.6
John Duren,PG,23,UTA,79,9,1056,4.1,9.1,.451,0.1,0.4,.273,4.0,8.8,.459,0.9,1.3,.730,0.5,2.4,2.9,5.4,0.7,0.1,2.5,4.9,9.3
Craig Dykema,SF,22,PHO,32,0,103,5.9,12.9,.459,0.7,1.4,.500,5.2,11.5,.455,2.4,3.1,.778,1.0,3.1,4.2,5.2,0.7,0.0,2.4,6.6,15.0
Franklin Edwards,PG,22,PHI,42,3,291,8.0,18.6,.433,0.0,1.1,.000,8.0,17.4,.461,2.5,3.3,.741,1.2,2.1,3.3,5.6,2.0,0.6,3.0,4.6,18.6
James Edwards,C,26,CLE,77,75,2539,7.5,14.6,.511,0.0,0.1,.000,7.5,14.6,.513,3.3,4.8,.684,2.7,5.6,8.2,1.7,0.3,1.7,2.3,4.9,18.3
Len Elmore,C,29,NJN,81,70,2100,5.1,11.2,.460,0.0,0.0, ,5.1,11.2,.460,2.3,2.9,.794,2.9,4.7,7.6,1.7,1.6,1.6,2.3,4.8,12.6
Alex English*,SF,28,DEN,82,82,3015,10.2,18.5,.551,0.0,0.1,.000,10.2,18.4,.553,4.4,5.3,.840,2.5,4.2,6.7,5.2,1.0,1.4,3.1,3.1,24.9
Julius Erving*,SF,31,PHI,81,81,2789,10.1,18.4,.546,0.0,0.1,.273,10.0,18.3,.548,5.3,7.0,.763,2.8,4.3,7.2,4.1,2.1,1.8,2.8,3.0,25.5
Mike Evans,PG,26,TOT,22,0,270,4.7,11.5,.407,0.0,0.8,.000,4.7,10.7,.438,1.7,2.7,.650,0.7,2.3,2.9,5.6,1.7,0.0,3.5,4.8,11.1
Mike Evans,PG,26,MIL,14,0,196,4.4,9.4,.471,0.0,0.4,.000,4.4,9.0,.490,1.5,2.2,.667,0.6,1.7,2.2,4.0,1.7,0.0,2.8,4.8,10.3
Mike Evans,PG,26,CLE,8,0,74,5.4,17.0,.314,0.0,1.9,.000,5.4,15.1,.355,2.4,3.9,.625,1.0,3.9,4.9,9.7,1.9,0.0,5.4,4.9,13.1
Eric Fernsten,C,28,BOS,43,0,202,3.4,8.7,.388,0.0,0.0, ,3.4,8.7,.388,3.4,5.3,.633,2.1,5.3,7.5,1.4,0.9,1.2,2.3,4.1,10.2
Chris Ford,SG,33,BOS,76,53,1591,4.3,10.2,.418,0.5,1.4,.317,3.8,8.8,.434,0.9,1.3,.696,1.2,1.3,2.4,3.2,1.0,0.2,1.2,3.2,9.8
Don Ford,SF,29,CLE,21,1,201,1.6,4.3,.375,0.0,0.2,.000,1.6,4.1,.391,0.9,1.1,.833,2.5,3.8,6.3,2.0,1.4,0.0,2.7,5.4,4.1
Phil Ford,PG,25,KCK,72,65,1952,5.3,12.0,.439,0.1,0.6,.219,5.1,11.4,.451,2.5,3.1,.819,0.4,1.5,1.9,8.3,1.2,0.0,3.6,3.0,13.1
World B. Free,SG,28,GSW,78,78,2796,8.4,18.7,.448,0.1,0.7,.179,8.2,18.0,.458,6.2,8.3,.740,1.5,1.7,3.2,5.4,0.9,0.1,2.7,2.9,23.0
Mike Gale,PG,31,GSW,75,70,1793,3.7,7.5,.496,0.0,0.1,.000,3.7,7.4,.503,1.0,1.3,.785,0.7,3.1,3.8,5.2,2.4,0.6,2.5,3.5,8.5
Calvin Garrett,SF,25,HOU,51,22,858,4.4,10.2,.434,0.1,0.4,.300,4.3,9.7,.440,0.7,1.1,.654,1.1,2.8,3.9,3.2,1.3,0.3,1.6,3.9,9.7
George Gervin*,SG,29,SAS,79,79,2817,12.7,25.4,.500,0.1,0.5,.278,12.6,24.9,.504,7.1,8.2,.864,1.8,3.2,5.0,2.4,1.0,0.6,2.7,2.7,32.6
Artis Gilmore*,C,32,CHI,82,82,2796,7.0,10.8,.652,0.0,0.0,1.000,7.0,10.8,.652,5.5,7.1,.768,2.9,7.9,10.8,1.8,0.6,2.8,2.9,3.7,19.5
Mike Glenn,SG,26,ATL,49,0,833,6.8,12.6,.543,0.0,0.1,.500,6.8,12.5,.543,2.5,2.9,.881,0.2,2.4,2.6,3.8,1.1,0.1,1.2,3.5,16.2
Mike Gminski,C,22,NJN,64,6,740,5.8,13.1,.441,0.0,0.0, ,5.8,13.1,.441,4.7,5.7,.822,3.4,5.6,9.0,2.0,0.8,2.3,2.7,3.4,16.3
Glen Gondrezick,SF,26,DEN,80,0,1699,5.3,10.5,.505,0.0,0.1,.000,5.3,10.4,.508,3.4,4.6,.737,3.0,6.0,9.0,3.2,1.9,0.8,2.1,4.9,14.0
Rickey Green,PG,27,UTA,81,73,2822,6.4,12.9,.493,0.0,0.1,.000,6.4,12.8,.497,2.6,3.4,.765,1.1,2.0,3.1,8.0,2.4,0.1,2.5,2.3,15.3
Dave Greenwood,PF,24,CHI,82,82,2914,5.9,12.5,.473,0.0,0.0,.000,5.9,12.5,.475,3.0,3.6,.825,2.4,7.3,9.7,3.2,0.9,1.1,2.2,3.6,14.8
Kevin Grevey,SG,28,WSB,71,62,2164,6.3,14.3,.439,0.5,1.4,.341,5.8,12.9,.449,2.7,3.2,.855,0.9,2.3,3.2,2.5,0.7,0.4,1.6,2.5,15.7
Paul Griffin,PF,28,SAS,23,0,459,2.5,5.2,.485,0.0,0.0, ,2.5,5.2,.485,1.9,2.9,.649,2.3,5.2,7.5,4.2,1.6,0.6,3.1,5.3,6.9
Darrell Griffith,SG,23,UTA,80,79,2597,9.6,19.8,.482,0.2,0.7,.288,9.3,19.1,.489,2.6,3.8,.697,1.8,2.5,4.2,2.6,1.3,0.5,2.7,3.0,21.9
Bob Gross,SF,28,POR,59,24,1377,4.5,8.4,.537,0.1,0.2,.500,4.4,8.3,.538,2.0,2.7,.750,2.6,4.1,6.8,3.3,2.0,1.1,2.3,4.2,11.2
Ernie Grunfeld,SG,26,KCK,81,11,1892,8.0,15.6,.511,0.0,0.3,.143,8.0,15.4,.517,3.6,4.4,.821,1.0,2.4,3.5,5.3,1.4,0.7,2.8,3.6,19.6
Petur Gudmundsson,C,23,POR,68,6,845,3.5,7.1,.500,0.0,0.0,1.000,3.5,7.0,.497,2.2,3.2,.684,2.2,5.8,7.9,2.5,0.6,1.3,3.1,6.9,9.3
Glenn Hagan,PG,26,DET,4,0,25,4.3,10.1,.429,0.0,0.0, ,4.3,10.1,.429,1.4,1.4,1.000,2.9,2.9,5.8,11.5,4.3,0.0,1.4,10.1,10.1
Bill Hanzlik,SF,24,SEA,81,76,1974,3.0,6.5,.468,0.0,0.1,.000,3.0,6.4,.473,2.5,3.2,.784,1.8,3.0,4.9,3.3,1.5,0.5,1.9,4.6,8.6
Alan Hardy,SG,24,DET,38,0,310,7.2,15.8,.456,0.0,0.6,.000,7.2,15.2,.473,2.1,3.4,.621,1.6,2.3,3.9,2.3,1.0,0.5,2.3,3.7,16.5
James Hardy,SF,25,UTA,82,17,1814,3.6,7.3,.485,0.0,0.0,.000,3.6,7.3,.486,1.3,1.8,.688,3.0,6.3,9.3,2.2,1.2,1.3,1.5,3.8,8.4
Mike Harper,PF,24,POR,68,38,1433,4.6,9.3,.497,0.0,0.0,.000,4.6,9.3,.499,2.4,3.8,.627,3.2,5.3,8.5,1.4,1.4,2.1,2.3,5.8,11.7
Joe Hassett,SG,26,GSW,68,2,787,6.6,17.5,.377,3.2,9.8,.332,3.3,7.7,.435,1.4,1.7,.838,0.6,1.8,2.4,4.8,1.4,0.1,1.6,4.3,17.8
Steve Hawes,PF,31,ATL,49,42,1317,4.9,10.1,.481,0.1,0.3,.400,4.8,9.8,.483,2.6,3.4,.762,2.4,6.3,8.7,3.9,1.0,0.9,2.4,4.3,12.5
Elvin Hayes*,PF,36,HOU,82,82,3032,6.2,13.1,.472,0.0,0.1,.000,6.2,13.0,.474,3.3,5.0,.664,3.2,5.7,8.9,1.7,0.7,1.2,2.5,3.4,15.6
Steve Hayes,C,26,TOT,35,0,487,4.0,8.2,.486,0.0,0.0, ,4.0,8.2,.486,2.4,3.9,.604,2.9,5.8,8.6,2.1,0.3,1.5,1.4,5.2,10.3
Steve Hayes,C,26,SAS,9,0,75,3.8,8.6,.444,0.0,0.0, ,3.8,8.6,.444,3.4,5.8,.583,3.4,4.8,8.2,1.9,0.5,1.0,1.0,8.2,11.0
Steve Hayes,C,26,DET,26,0,412,4.0,8.1,.495,0.0,0.0, ,4.0,8.1,.495,2.2,3.6,.610,2.8,5.9,8.7,2.1,0.3,1.6,1.5,4.7,10.2
Spencer Haywood*,PF,32,WSB,76,63,2086,6.8,14.3,.476,0.0,0.1,.000,6.8,14.3,.478,3.8,4.5,.842,2.5,4.8,7.3,1.1,0.8,1.2,3.0,4.3,17.4
