Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Lavoy Allen,PF,24,PHI,51,2,960,4.4,10.0,.440,0.1,0.5,.154,4.3,9.5,.455,1.0,1.5,.675,4.0,6.4,10.4,2.4,0.8,1.0,1.5,4.3,9.9
Lavoy Allen,PF,24,IND,14,0,112,5.5,10.9,.500,0.0,0.0, ,5.5,10.9,.500,1.9,3.2,.600,4.2,6.8,10.9,1.9,0.6,1.9,1.3,3.5,12.9
Ray Allen*,SG,38,MIA,73,9,1936,4.5,10.1,.442,2.2,5.7,.375,2.3,4.4,.530,2.0,2.2,.905,0.4,3.4,3.8,2.7,1.0,0.1,1.6,2.1,13.0
Tony Allen,SG,32,MEM,55,28,1278,5.7,11.6,.494,0.3,1.3,.234,5.4,10.3,.527,2.1,3.4,.628,2.2,3.6,5.9,2.6,2.5,0.5,2.5,3.4,13.9
Al-Farouq Aminu,SF,23,NOP,80,65,2045,4.1,8.7,.474,0.2,0.8,.271,3.9,7.9,.496,1.6,2.4,.664,2.3,6.5,8.7,2.0,1.4,0.7,1.5,2.6,10.1
Lou Amundson,PF,31,TOT,19,0,185,3.1,6.2,.500,0.0,0.0, ,3.1,6.2,.500,1.2,4.7,.250,5.4,5.3,10.7,1.2,1.8,2.1,2.7,9.5,7.4
Lou Amundson,PF,31,NOP,18,0,184,3.1,6.3,.500,0.0,0.0, ,3.1,6.3,.500,1.2,4.7,.250,5.5,5.3,10.8,1.2,1.8,2.2,2.7,9.6,7.4
Lou Amundson,PF,31,CHI,1,0,1,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Andersen,C,35,MIA,72,0,1396,4.6,7.1,.644,0.1,0.3,.250,4.5,6.8,.662,3.1,4.4,.710,3.3,6.4,9.8,0.5,0.8,2.5,1.4,4.2,12.3
Alan Anderson,SF,31,BRK,78,26,1773,3.9,9.8,.400,1.7,5.0,.339,2.2,4.8,.464,1.9,2.4,.780,0.8,2.7,3.6,1.6,1.0,0.2,1.3,3.0,11.5
James Anderson,SG,24,PHI,80,62,2309,4.8,11.2,.431,1.8,5.5,.328,3.0,5.7,.530,1.2,1.7,.726,0.9,3.8,4.7,2.3,1.2,0.4,1.7,2.4,12.6
Ryan Anderson,PF,25,NOP,22,14,795,7.0,16.0,.438,3.0,7.4,.409,4.0,8.6,.463,2.7,2.8,.952,3.0,3.4,6.4,0.8,0.5,0.3,0.9,2.1,19.7
Giannis Antetokounmpo,SF,19,MIL,77,23,1897,3.3,7.9,.414,0.8,2.2,.347,2.5,5.7,.440,2.6,3.8,.683,1.5,5.0,6.4,2.8,1.1,1.2,2.3,3.3,10.0
Carmelo Anthony,PF,29,NYK,77,77,2982,9.0,19.8,.452,2.0,5.0,.402,7.0,14.8,.469,5.5,6.5,.848,1.8,5.8,7.5,2.9,1.1,0.6,2.4,2.7,25.5
Joel Anthony,C,31,TOT,33,0,186,2.3,6.2,.375,0.0,0.0, ,2.3,6.2,.375,0.8,1.5,.500,2.9,4.5,7.4,0.4,0.6,2.3,0.6,3.3,5.4
Joel Anthony,C,31,MIA,12,0,37,1.9,5.8,.333,0.0,0.0, ,1.9,5.8,.333,1.9,1.9,1.000,1.9,4.9,6.8,0.0,0.0,3.9,1.0,3.9,5.8
Joel Anthony,C,31,BOS,21,0,149,2.4,6.3,.385,0.0,0.0, ,2.4,6.3,.385,0.5,1.4,.333,3.1,4.3,7.5,0.5,0.7,1.9,0.5,3.1,5.3
Trevor Ariza,SF,28,WAS,77,77,2723,5.1,11.3,.456,2.4,5.8,.407,2.8,5.4,.509,2.0,2.6,.772,1.3,5.0,6.3,2.5,1.7,0.3,1.7,2.4,14.6
Hilton Armstrong,C,29,GSW,15,1,97,3.3,7.1,.474,0.0,0.0, ,3.3,7.1,.474,2.6,5.9,.438,7.1,10.4,17.4,1.9,1.5,1.5,2.2,4.1,9.3
Darrell Arthur,SF,25,DEN,68,1,1161,5.0,12.7,.395,0.7,2.0,.375,4.3,10.7,.399,1.6,1.9,.855,1.6,4.9,6.5,1.9,1.2,1.5,1.8,5.7,12.4
D.J. Augustin,PG,26,TOT,71,9,1939,5.5,13.3,.415,2.5,6.2,.401,3.1,7.2,.427,3.7,4.2,.885,0.3,2.1,2.4,5.8,1.0,0.1,2.3,2.7,17.3
D.J. Augustin,PG,26,TOR,10,0,82,3.1,10.5,.292,0.4,4.8,.091,2.6,5.7,.462,2.6,2.6,1.000,0.0,1.8,1.8,4.4,0.4,0.0,4.0,3.1,9.2
D.J. Augustin,PG,26,CHI,61,9,1857,5.6,13.5,.419,2.6,6.2,.411,3.1,7.2,.426,3.8,4.3,.882,0.3,2.2,2.4,5.9,1.0,0.1,2.2,2.7,17.6
Jeff Ayres,PF,26,SAS,73,10,952,3.8,6.6,.580,0.0,0.0, ,3.8,6.6,.580,1.4,2.1,.691,3.4,6.4,9.8,2.3,0.5,0.9,2.4,5.5,9.1
Chris Babb,SG,23,BOS,14,0,132,2.2,8.2,.267,1.6,7.4,.222,0.5,0.8,.667,0.0,0.0, ,1.1,3.5,4.6,0.8,1.6,0.0,0.8,3.5,6.0
Luke Babbitt,PF,24,NOP,27,2,473,4.6,11.7,.390,2.7,7.2,.379,1.8,4.5,.407,1.1,1.4,.778,1.4,5.3,6.7,2.2,0.5,0.8,1.1,4.0,12.9
Leandro Barbosa,PG,31,PHO,20,0,368,5.5,12.8,.427,0.7,2.4,.280,4.8,10.4,.462,3.0,3.8,.795,0.5,3.1,3.6,3.1,0.7,0.4,1.9,2.9,14.7
J.J. Barea,PG,29,MIN,79,1,1471,6.2,16.1,.387,1.8,5.7,.316,4.4,10.4,.426,1.9,2.4,.790,0.4,3.4,3.8,7.4,0.6,0.0,3.1,3.2,16.2
Andrea Bargnani,C,28,NYK,42,39,1257,6.4,14.4,.442,0.9,3.1,.278,5.5,11.3,.487,2.4,2.9,.824,2.0,4.4,6.4,1.3,0.4,1.5,1.7,2.9,16.0
Harrison Barnes,SF,21,GSW,78,24,2204,4.4,11.1,.399,1.1,3.1,.347,3.3,8.0,.419,2.1,3.0,.718,1.1,4.0,5.1,1.9,1.1,0.3,1.4,2.6,12.1
Matt Barnes,SF,33,LAC,63,40,1735,4.8,10.9,.438,2.0,5.9,.343,2.8,5.1,.549,1.4,1.9,.733,1.2,4.8,6.1,2.6,1.2,0.6,1.8,3.8,13.0
Will Barton,SG,23,POR,41,0,387,6.0,14.5,.417,0.9,3.1,.303,5.1,11.4,.447,2.4,3.0,.813,1.5,5.4,6.9,3.1,0.8,0.7,1.7,2.9,15.4
Brandon Bass,PF,28,BOS,82,73,2266,5.6,11.5,.486,0.0,0.1,.333,5.6,11.4,.487,3.3,3.8,.858,2.6,4.9,7.5,1.4,0.6,1.1,1.6,3.0,14.5
Shane Battier,SF,35,MIA,73,56,1468,2.6,6.7,.382,1.8,5.1,.348,0.8,1.6,.492,0.4,0.6,.652,0.8,2.6,3.4,1.5,1.2,1.0,0.5,3.0,7.3
Nicolas Batum,SF,25,POR,82,82,2956,4.6,10.0,.465,1.8,4.9,.361,2.9,5.1,.566,2.0,2.5,.803,1.4,6.0,7.4,5.1,0.9,0.7,2.5,1.9,13.0
Jerryd Bayless,PG,25,TOT,72,19,1686,5.3,13.2,.402,1.6,4.5,.358,3.7,8.6,.425,2.0,2.5,.797,0.5,2.6,3.1,4.1,1.3,0.2,1.8,3.4,14.2
Jerryd Bayless,PG,25,MEM,31,5,650,5.0,13.2,.377,1.4,4.6,.301,3.6,8.6,.417,2.5,3.2,.789,0.4,2.8,3.3,3.7,1.1,0.3,1.2,4.0,13.8
Jerryd Bayless,PG,25,BOS,41,14,1036,5.5,13.1,.418,1.8,4.5,.395,3.7,8.7,.430,1.7,2.1,.803,0.5,2.5,3.0,4.4,1.4,0.1,2.1,3.1,14.5
Aron Baynes,C,27,SAS,53,4,491,5.2,12.0,.436,0.0,0.0, ,5.2,12.0,.436,1.4,1.5,.905,4.2,6.5,10.6,2.5,0.1,0.4,2.6,5.6,11.8
Kent Bazemore,SG,24,TOT,67,15,911,5.8,13.6,.429,1.7,5.1,.336,4.1,8.5,.484,2.6,4.3,.606,0.4,4.2,4.6,3.6,1.7,0.5,3.1,4.0,15.9
Kent Bazemore,SG,24,GSW,44,0,268,4.8,13.0,.371,1.3,5.2,.256,3.5,7.8,.448,2.6,4.8,.528,0.7,4.7,5.4,2.7,1.6,0.8,3.8,5.6,13.6
Kent Bazemore,SG,24,LAL,23,15,643,6.2,13.8,.451,1.8,5.0,.371,4.4,8.8,.497,2.6,4.1,.644,0.3,4.0,4.3,4.0,1.7,0.4,2.9,3.4,16.9
Bradley Beal,SG,20,WAS,73,73,2530,6.8,16.3,.419,2.0,4.9,.402,4.9,11.5,.426,2.1,2.7,.788,0.8,3.1,3.9,3.5,1.0,0.3,1.8,2.2,17.8
Michael Beasley,SF,25,MIA,55,2,831,7.7,15.4,.499,0.9,2.3,.389,6.8,13.0,.518,2.6,3.4,.772,1.3,6.1,7.5,1.8,1.0,0.9,2.5,4.0,18.9
Marco Belinelli,SF,27,SAS,80,25,2016,6.0,12.4,.485,2.3,5.2,.430,3.8,7.2,.525,2.0,2.3,.847,0.3,3.7,4.0,3.2,0.9,0.1,1.7,2.3,16.3
Anthony Bennett,PF,20,CLE,52,0,663,4.3,12.2,.356,0.7,2.9,.245,3.6,9.3,.390,2.4,3.7,.638,2.7,5.8,8.4,0.9,1.1,0.4,2.6,5.0,11.8
Patrick Beverley,PG,25,HOU,56,55,1751,4.1,9.9,.414,1.9,5.2,.361,2.2,4.6,.473,1.7,2.1,.814,1.5,2.5,4.0,3.1,1.6,0.5,1.4,3.6,11.8
Chauncey Billups,SG,37,DET,19,7,309,2.8,9.2,.304,1.6,5.6,.292,1.2,3.6,.323,1.2,1.4,.833,0.5,2.8,3.3,4.9,0.9,0.1,2.9,2.9,8.4
Bismack Biyombo,C,21,CHA,77,9,1072,3.0,4.8,.611,0.0,0.0, ,3.0,4.8,.611,1.5,3.0,.517,3.5,8.8,12.3,0.3,0.2,2.9,1.3,4.2,7.5
DeJuan Blair,PF,24,DAL,78,13,1214,6.2,11.7,.534,0.0,0.1,.000,6.2,11.6,.537,2.3,3.6,.636,4.1,6.8,10.9,2.1,1.8,0.6,2.3,5.7,14.7
Steve Blake,PG,33,TOT,55,28,1498,3.2,8.5,.377,1.9,5.0,.376,1.3,3.4,.378,0.8,1.0,.767,0.3,3.5,3.8,7.4,1.3,0.2,2.5,2.0,9.1
Steve Blake,PG,33,LAL,27,27,891,3.6,9.4,.378,2.1,5.3,.397,1.5,4.1,.353,1.1,1.4,.800,0.3,3.8,4.2,8.3,1.4,0.1,2.9,2.0,10.3
Steve Blake,PG,33,GSW,28,1,607,2.7,7.1,.375,1.6,4.7,.342,1.1,2.4,.439,0.3,0.5,.625,0.3,3.0,3.3,6.0,1.2,0.4,1.8,2.1,7.2
Andray Blatche,PF,27,BRK,73,7,1618,7.1,15.0,.476,0.3,1.2,.278,6.8,13.8,.494,3.6,4.9,.742,2.7,6.0,8.7,2.5,1.7,0.8,2.4,3.7,18.3
Eric Bledsoe,PG,24,PHO,43,40,1416,6.7,14.1,.477,1.3,3.6,.357,5.5,10.6,.517,4.7,6.0,.772,0.7,4.4,5.1,6.0,1.8,0.4,3.6,2.5,19.4
Vander Blue,SG,21,BOS,3,0,15,4.8,9.6,.500,0.0,2.4,.000,4.8,7.2,.667,2.4,12.0,.200,0.0,7.2,7.2,2.4,0.0,0.0,4.8,2.4,12.0
Keith Bogans,SG,33,BOS,6,0,55,2.0,3.9,.500,2.0,3.9,.500,0.0,0.0, ,2.0,2.0,1.000,0.0,2.0,2.0,2.0,0.7,0.0,0.7,1.3,7.9
Andrew Bogut,C,29,GSW,67,67,1769,4.8,7.6,.627,0.0,0.0, ,4.8,7.6,.627,0.4,1.3,.344,3.7,10.0,13.7,2.3,1.0,2.5,2.0,4.3,10.0
Matt Bonner,PF,33,SAS,61,0,690,3.8,8.6,.445,2.2,5.1,.429,1.6,3.4,.470,0.5,0.6,.750,0.8,5.9,6.8,1.6,0.8,0.6,0.8,2.6,10.3
Trevor Booker,PF,26,WAS,72,45,1553,5.1,9.3,.551,0.0,0.0,.000,5.1,9.3,.554,1.1,1.8,.618,3.5,5.3,8.8,1.5,1.0,1.0,1.3,3.0,11.4
Carlos Boozer,PF,32,CHI,76,76,2141,7.5,16.5,.456,0.0,0.0,.000,7.5,16.4,.457,2.5,3.2,.767,2.3,8.3,10.6,2.0,0.9,0.4,2.6,3.6,17.5
Chris Bosh,C,29,MIA,79,79,2531,7.0,13.6,.516,1.1,3.1,.339,5.9,10.5,.569,3.2,3.9,.820,1.4,6.0,7.4,1.2,1.1,1.1,1.8,2.7,18.2
Avery Bradley,SG,23,BOS,60,58,1855,7.0,16.0,.438,1.5,3.9,.395,5.5,12.1,.451,1.7,2.2,.804,0.9,3.5,4.4,1.6,1.2,0.2,1.9,2.8,17.3
Elton Brand,C,34,ATL,73,15,1414,4.6,8.5,.539,0.0,0.1,.000,4.6,8.4,.542,1.6,2.4,.649,2.5,6.7,9.2,1.9,1.0,2.2,1.5,4.9,10.7
Corey Brewer,SF,27,MIN,81,81,2609,5.4,11.1,.481,0.8,2.9,.280,4.5,8.2,.552,2.2,3.1,.718,0.9,2.0,2.9,1.9,2.1,0.4,1.4,2.9,13.8
Ronnie Brewer,SF,28,TOT,24,3,160,0.7,3.4,.200,0.2,1.8,.125,0.5,1.6,.286,0.0,0.5,.000,0.5,2.7,3.2,2.3,1.4,0.2,0.5,0.9,1.6
Ronnie Brewer,SF,28,HOU,23,3,158,0.7,3.4,.200,0.2,1.8,.125,0.5,1.6,.286,0.0,0.5,.000,0.5,2.7,3.2,2.3,1.4,0.2,0.5,0.9,1.6
Ronnie Brewer,SF,28,CHI,1,0,2,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Brooks,PG,29,TOT,72,12,1557,5.4,13.4,.401,2.2,5.7,.387,3.2,7.7,.411,1.9,2.2,.874,1.0,2.2,3.2,5.4,1.2,0.3,2.7,3.4,14.9
Aaron Brooks,PG,29,HOU,43,0,716,5.2,13.2,.395,2.7,6.6,.409,2.5,6.6,.382,1.9,2.2,.841,1.2,2.0,3.1,4.2,1.3,0.3,2.6,3.8,15.0
Aaron Brooks,PG,29,DEN,29,12,841,5.5,13.6,.406,1.8,5.0,.362,3.7,8.6,.431,2.0,2.2,.902,0.9,2.5,3.3,6.4,1.2,0.3,2.8,3.0,14.8
MarShon Brooks,SG,25,TOT,35,0,316,6.5,14.2,.456,1.5,2.8,.520,5.0,11.4,.440,3.6,5.0,.727,1.1,5.0,6.2,2.8,1.6,0.5,2.7,2.4,18.1
MarShon Brooks,SG,25,BOS,10,0,73,4.4,11.8,.375,1.0,2.0,.500,3.5,9.9,.350,5.4,6.9,.786,0.5,8.9,9.4,2.0,0.5,0.5,3.5,2.5,15.3
MarShon Brooks,SG,25,GSW,7,0,15,12.0,31.2,.385,0.0,4.8,.000,12.0,26.4,.455,7.2,9.6,.750,2.4,9.6,12.0,0.0,2.4,0.0,0.0,0.0,31.2
MarShon Brooks,SG,25,LAL,18,0,228,6.8,13.9,.489,1.7,3.0,.579,5.1,10.9,.464,2.8,4.1,.692,1.3,3.5,4.7,3.3,1.9,0.5,2.7,2.5,18.2
Lorenzo Brown,PG,23,PHI,26,0,224,4.2,13.8,.302,0.5,4.8,.100,3.7,9.0,.411,1.4,2.1,.692,1.3,3.2,4.5,6.6,2.1,0.5,2.6,3.1,10.3
Shannon Brown,SG,28,TOT,29,1,251,3.4,9.5,.364,0.0,0.3,.000,3.4,9.2,.375,2.2,3.0,.714,1.0,3.0,4.0,1.3,1.9,0.0,2.6,3.4,9.0
Shannon Brown,SG,28,SAS,10,1,103,2.8,9.8,.286,0.0,0.7,.000,2.8,9.1,.308,2.4,3.1,.778,0.3,4.2,4.5,1.7,0.3,0.0,2.8,4.2,8.0
Shannon Brown,SG,28,NYK,19,0,148,3.9,9.2,.421,0.0,0.0, ,3.9,9.2,.421,1.9,2.9,.667,1.5,2.2,3.6,1.0,2.9,0.0,2.4,2.9,9.7
Kobe Bryant,SG,35,LAL,6,6,177,6.3,14.8,.425,0.6,3.3,.188,5.7,11.6,.491,3.7,4.3,.857,0.4,4.9,5.3,7.7,1.4,0.2,6.9,1.8,16.9
Chase Budinger,SF,25,MIN,41,8,751,4.8,12.2,.394,2.0,5.8,.350,2.8,6.4,.433,1.5,1.9,.821,0.9,4.0,4.9,1.5,0.9,0.1,1.2,2.8,13.1
Reggie Bullock,SF,22,LAC,43,0,395,3.9,11.0,.355,2.0,6.7,.301,1.9,4.4,.438,0.6,0.8,.778,1.0,3.9,4.9,1.1,0.8,0.1,1.2,2.4,10.5
Trey Burke,PG,21,UTA,70,68,2262,5.4,14.3,.380,1.8,5.3,.330,3.7,8.9,.410,1.6,1.8,.903,0.6,2.7,3.3,6.3,0.7,0.1,2.1,2.3,14.2
Alec Burks,SG,22,UTA,78,12,2193,6.2,13.6,.457,0.8,2.3,.350,5.4,11.3,.480,4.6,6.1,.748,1.0,3.3,4.2,3.5,1.1,0.2,2.4,3.1,17.9
Caron Butler,SF,33,TOT,56,13,1419,5.4,13.7,.394,2.5,6.3,.394,2.9,7.4,.395,1.6,1.9,.840,0.5,5.3,5.8,2.1,1.2,0.4,1.5,3.0,14.9
Caron Butler,SF,33,MIL,34,13,821,6.0,15.5,.387,2.3,6.4,.361,3.7,9.1,.406,2.1,2.5,.839,0.7,6.2,6.9,2.5,1.0,0.5,2.3,2.8,16.4
Caron Butler,SF,33,OKC,22,0,598,4.6,11.2,.409,2.7,6.1,.441,1.9,5.1,.369,1.0,1.1,.842,0.3,4.0,4.3,1.6,1.4,0.4,0.5,3.4,12.8
Jimmy Butler,SG,24,CHI,67,67,2591,3.8,9.6,.397,0.9,3.3,.283,2.9,6.3,.457,3.6,4.7,.769,1.2,3.4,4.6,2.4,1.8,0.5,1.4,1.5,12.2
Rasual Butler,SG,34,IND,50,2,378,4.9,10.5,.464,2.5,5.9,.419,2.4,4.6,.521,0.8,1.3,.571,0.6,3.3,3.9,1.6,0.7,0.9,1.0,2.9,13.0
Dwight Buycks,PG,24,TOR,14,0,146,3.7,11.8,.313,1.2,4.2,.294,2.5,7.6,.323,2.0,2.2,.889,1.0,4.7,5.7,2.5,2.0,0.0,2.5,2.7,10.6
Andrew Bynum,C,26,TOT,26,19,516,6.6,15.7,.418,0.0,0.0, ,6.6,15.7,.418,2.6,3.4,.755,3.7,6.4,10.1,2.0,0.4,2.0,2.4,2.2,15.7
Andrew Bynum,C,26,CLE,24,19,480,6.4,15.2,.419,0.0,0.0, ,6.4,15.2,.419,2.4,3.2,.762,3.5,5.9,9.5,2.0,0.5,2.1,2.3,2.1,15.1
Andrew Bynum,C,26,IND,2,0,36,9.0,22.0,.409,0.0,0.0, ,9.0,22.0,.409,5.0,7.0,.714,6.0,13.0,19.0,2.0,0.0,1.0,4.0,3.0,23.0
Will Bynum,PG,31,DET,56,3,1054,6.3,14.7,.428,0.7,2.1,.323,5.6,12.6,.446,3.3,4.1,.802,0.8,2.6,3.4,7.4,1.3,0.2,3.5,4.1,16.6
Nick Calathes,SG,24,MEM,71,7,1173,4.4,9.5,.457,0.6,1.9,.311,3.8,7.7,.492,1.4,2.2,.611,0.7,3.5,4.2,6.4,2.0,0.2,3.1,3.6,10.6
Kentavious Caldwell-Pope,SG,20,DET,80,41,1583,4.1,10.5,.396,1.3,4.2,.319,2.8,6.3,.447,1.1,1.4,.770,0.9,2.7,3.5,1.3,1.7,0.3,0.6,3.3,10.7
Isaiah Canaan,PG,22,HOU,22,0,252,4.4,12.4,.356,2.6,7.9,.327,1.9,4.6,.406,3.0,4.1,.724,1.0,2.4,3.4,3.1,1.1,0.6,3.0,3.6,14.4
DeMarre Carroll,SF,27,ATL,73,73,2341,4.6,9.9,.470,1.5,4.1,.362,3.2,5.8,.548,1.7,2.2,.773,1.6,4.6,6.2,2.1,1.7,0.3,1.2,2.9,12.5
Vince Carter,SG,37,DAL,81,0,1973,6.0,14.8,.407,2.7,6.8,.394,3.4,8.0,.418,2.9,3.6,.821,1.2,4.0,5.2,3.9,1.1,0.6,2.0,3.8,17.6
Michael Carter-Williams,PG,22,PHI,70,70,2414,6.4,15.7,.405,0.8,3.1,.264,5.5,12.6,.440,3.8,5.5,.703,1.5,5.0,6.5,6.6,1.9,0.6,3.7,3.2,17.4
Omri Casspi,PF,25,HOU,71,2,1283,4.9,11.5,.422,1.7,4.9,.347,3.1,6.6,.479,2.3,3.4,.680,1.5,5.8,7.3,2.5,1.2,0.4,2.0,2.8,13.7
Mario Chalmers,PG,27,MIA,73,73,2178,4.2,9.3,.454,1.4,3.7,.385,2.8,5.5,.500,2.0,2.7,.742,0.7,2.9,3.5,5.9,2.0,0.3,2.7,3.5,11.8
Tyson Chandler,C,31,NYK,55,55,1662,4.1,7.0,.593,0.0,0.0,.000,4.1,7.0,.595,2.1,3.4,.632,3.4,8.0,11.5,1.3,0.8,1.4,1.5,3.1,10.4
Wilson Chandler,SF,26,DEN,62,55,1927,5.7,13.8,.416,2.3,6.6,.348,3.5,7.2,.478,2.1,2.8,.724,1.1,4.4,5.5,2.1,0.9,0.6,1.5,3.6,15.8
Josh Childress,SF,30,NOP,4,0,24,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,4.5,4.5,3.0,1.5,0.0,1.5,1.5,0.0
Dionte Christmas,SF,27,PHO,31,0,198,4.0,11.3,.355,1.6,5.6,.290,2.4,5.6,.419,3.3,4.4,.750,2.4,4.5,6.9,1.5,0.4,0.5,1.1,3.5,12.9
Earl Clark,PF,26,TOT,54,17,768,4.5,12.2,.372,1.9,5.7,.336,2.6,6.5,.403,1.0,1.6,.647,1.0,5.7,6.7,0.8,0.8,1.2,1.5,3.1,12.0
Earl Clark,PF,26,CLE,45,17,698,4.6,12.4,.375,2.1,6.0,.345,2.6,6.4,.403,0.7,1.2,.583,1.0,5.5,6.6,0.8,0.8,1.0,1.5,3.1,12.1
Earl Clark,PF,26,NYK,9,0,70,3.6,10.8,.333,0.5,3.1,.167,3.1,7.7,.400,4.1,5.1,.800,1.0,7.2,8.2,1.0,0.5,3.1,0.5,3.1,11.8
Ian Clark,SG,22,UTA,23,0,172,5.4,14.0,.388,2.3,6.5,.355,3.1,7.5,.417,1.0,1.5,.714,0.6,3.3,4.0,3.1,1.7,0.4,2.9,5.0,14.2
Victor Claver,SF,25,POR,21,0,184,3.3,8.2,.405,0.6,3.5,.167,2.7,4.7,.583,2.0,2.2,.909,1.8,5.9,7.6,2.3,0.6,0.6,2.2,3.1,9.2
Norris Cole,PG,25,MIA,82,6,2014,3.7,8.9,.414,1.1,3.1,.345,2.6,5.8,.451,0.9,1.2,.779,0.3,2.6,2.9,4.4,1.4,0.1,2.3,2.8,9.4
Jason Collins,C,35,BRK,22,1,172,2.3,5.0,.458,0.0,0.6,.000,2.3,4.4,.524,0.6,0.8,.750,1.5,2.5,4.0,0.8,1.7,0.2,1.5,6.3,5.2
Darren Collison,PG,26,LAC,80,35,2069,5.6,12.1,.467,1.2,3.3,.376,4.4,8.8,.501,3.3,3.9,.857,0.8,2.5,3.3,5.2,1.6,0.3,2.3,2.6,15.9
Nick Collison,PF,33,OKC,81,0,1353,3.6,6.4,.556,0.1,0.5,.235,3.5,6.0,.580,1.8,2.5,.710,3.1,4.7,7.8,2.8,0.8,0.7,1.9,5.0,9.0
Mike Conley,PG,26,MEM,73,73,2446,6.8,15.2,.450,1.5,4.3,.361,5.3,10.9,.484,3.3,4.1,.815,0.6,2.5,3.1,6.5,1.6,0.2,2.2,2.1,18.5
Chris Copeland,SF,29,IND,41,0,265,7.5,15.9,.470,4.5,10.7,.418,3.0,5.2,.579,1.4,1.9,.714,1.0,3.4,4.3,2.4,0.4,1.0,1.9,5.2,20.8
DeMarcus Cousins,C,23,SAC,71,71,2298,9.3,18.7,.496,0.0,0.1,.000,9.3,18.5,.499,6.8,9.3,.726,3.4,9.6,13.0,3.2,1.7,1.4,3.9,4.2,25.3
Robert Covington,SF,23,HOU,7,0,34,6.4,14.8,.429,4.2,11.6,.364,2.1,3.2,.667,0.0,0.0, ,2.1,3.2,5.3,0.0,2.1,0.0,1.1,3.2,16.9
Allen Crabbe,SG,21,POR,15,0,100,4.3,11.9,.364,2.2,5.0,.429,2.2,6.8,.316,1.1,1.4,.750,0.4,2.9,3.2,2.2,0.7,0.4,1.1,3.6,11.9
Jamal Crawford,SG,33,LAC,69,24,2094,7.2,17.4,.416,2.8,7.7,.361,4.5,9.7,.460,4.8,5.5,.866,0.6,2.1,2.7,3.8,1.0,0.2,2.3,2.1,22.0
Jordan Crawford,SG-PG,25,TOT,81,35,1859,6.3,15.3,.415,1.7,5.5,.316,4.6,9.7,.471,2.8,3.3,.864,0.5,3.0,3.5,5.4,0.9,0.1,2.6,2.3,17.2
