Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kadeem Allen,SG,26,NYK,6,1,118,3.7,8.8,.414,0.9,2.1,.429,2.7,6.7,.409,2.4,3.1,.800,1.2,4.0,5.2,6.1,0.6,0.3,1.2,4.3,10.7
Al-Farouq Aminu,PF,28,POR,54,54,1577,3.9,8.9,.433,1.6,4.5,.354,2.3,4.5,.513,2.3,2.8,.843,1.9,7.9,9.8,1.5,1.1,0.5,0.9,2.4,11.6
Justin Anderson,SF,25,ATL,27,0,228,4.6,12.2,.377,1.3,6.0,.211,3.3,6.2,.538,2.4,3.2,.750,1.7,4.7,6.5,1.7,1.7,1.1,2.1,4.1,12.8
Kyle Anderson,SF,25,MEM,43,40,1281,4.2,7.8,.543,0.3,1.0,.265,4.0,6.8,.583,1.0,1.8,.578,1.3,5.7,7.1,3.6,1.5,1.0,1.6,3.1,9.7
Ryan Anderson,PF,30,PHO,15,8,278,2.5,7.8,.317,0.9,4.4,.206,1.6,3.4,.462,1.4,1.8,.786,1.8,4.0,5.8,2.2,0.4,0.1,1.6,3.0,7.3
Ike Anigbogu,C,20,IND,3,0,6,0.0,18.0,.000,0.0,0.0, ,0.0,18.0,.000,0.0,0.0, ,6.0,12.0,18.0,6.0,0.0,6.0,6.0,0.0,0.0
Giannis Antetokounmpo,PF,24,MIL,51,51,1684,10.9,18.8,.580,0.6,2.7,.216,10.3,16.1,.641,7.1,9.9,.715,2.5,11.2,13.6,6.4,1.6,1.5,4.2,3.8,29.5
Carmelo Anthony,PF,34,HOU,10,2,294,6.0,14.8,.405,2.6,7.8,.328,3.4,7.0,.491,1.8,2.7,.682,1.1,5.5,6.6,0.6,0.5,0.9,1.0,3.9,16.4
OG Anunoby,SF,21,TOR,45,5,907,4.9,11.4,.434,1.9,5.8,.329,3.0,5.6,.543,0.7,1.6,.425,1.4,4.0,5.4,1.3,1.2,0.4,1.3,3.9,12.4
Ryan Arcidiacono,PG,24,CHI,54,24,1335,2.8,6.7,.418,1.6,4.5,.367,1.2,2.2,.518,1.2,1.3,.900,0.4,3.0,3.4,5.1,1.4,0.1,1.2,3.1,8.5
Trevor Ariza,SF,33,TOT,51,51,1808,4.2,11.1,.382,2.2,6.6,.330,2.1,4.5,.458,1.9,2.3,.803,0.7,4.9,5.6,3.8,1.6,0.2,1.7,2.0,12.5
Trevor Ariza,SF,33,PHO,26,26,884,3.5,9.2,.379,2.0,5.7,.360,1.5,3.6,.409,1.5,1.8,.837,0.7,5.3,5.9,3.5,1.5,0.3,1.6,1.8,10.5
Trevor Ariza,SF,33,WAS,25,25,924,4.9,12.8,.384,2.3,7.4,.309,2.6,5.3,.489,2.3,2.9,.784,0.7,4.6,5.3,4.1,1.6,0.2,1.8,2.1,14.4
D.J. Augustin,PG,31,ORL,54,54,1518,4.7,10.2,.460,2.1,5.0,.426,2.6,5.2,.493,3.4,3.9,.877,0.7,2.0,2.7,6.1,0.8,0.0,2.0,1.8,14.8
Deandre Ayton,C,20,PHO,51,50,1577,8.4,14.4,.584,0.0,0.1,.000,8.4,14.3,.588,2.4,3.0,.774,3.7,8.6,12.3,2.3,1.0,1.1,2.1,3.3,19.2
Dwayne Bacon,SG,23,CHO,24,0,256,6.2,11.7,.530,1.8,3.4,.542,4.4,8.3,.525,1.4,1.7,.833,0.4,5.1,5.5,2.4,0.4,0.1,1.7,3.8,15.6
Marvin Bagley,PF,19,SAC,41,1,985,7.6,14.9,.509,0.4,1.9,.235,7.1,13.0,.548,3.7,5.5,.675,3.6,6.8,10.5,1.4,0.8,1.5,2.5,3.1,19.3
Ron Baker,SG,25,TOT,15,0,152,0.9,4.7,.200,0.2,3.1,.077,0.7,1.7,.429,1.2,1.4,.833,0.2,2.4,2.6,3.6,1.4,0.2,1.2,4.3,3.3
Ron Baker,SG,25,NYK,11,0,107,1.3,5.4,.250,0.3,3.0,.111,1.0,2.4,.429,1.7,2.0,.833,0.3,2.0,2.4,4.4,1.7,0.0,1.0,5.4,4.7
Ron Baker,SG,25,WAS,4,0,45,0.0,3.2,.000,0.0,3.2,.000,0.0,0.0, ,0.0,0.0, ,0.0,3.2,3.2,1.6,0.8,0.8,1.6,1.6,0.0
Wade Baldwin,PG,22,POR,16,0,94,3.8,12.6,.303,0.8,3.4,.222,3.1,9.2,.333,3.1,4.2,.727,0.8,5.0,5.7,4.6,0.4,0.8,5.4,4.2,11.5
Lonzo Ball,PG,21,LAL,47,45,1423,4.7,11.5,.406,1.9,5.8,.329,2.8,5.8,.482,0.5,1.2,.417,1.4,5.0,6.3,6.5,1.7,0.5,2.6,2.9,11.8
Mohamed Bamba,C,20,ORL,47,1,766,5.5,11.4,.481,1.0,3.3,.300,4.5,8.1,.555,1.7,3.0,.587,3.0,7.9,11.0,1.8,0.6,3.0,2.0,4.8,13.7
J.J. Barea,PG,34,DAL,38,0,752,7.7,18.4,.418,1.8,6.1,.297,5.9,12.3,.479,2.6,3.7,.705,0.6,3.9,4.5,10.1,1.1,0.0,3.4,2.4,19.9
Harrison Barnes,PF,26,TOT,50,50,1621,6.5,16.1,.404,2.7,7.0,.390,3.8,9.1,.414,3.8,4.5,.837,0.8,3.9,4.8,1.4,0.7,0.2,1.5,1.8,19.5
Harrison Barnes,PF,26,DAL,49,49,1584,6.6,16.3,.404,2.7,7.1,.389,3.8,9.2,.416,3.7,4.5,.833,0.8,3.9,4.7,1.4,0.7,0.2,1.5,1.8,19.7
Harrison Barnes,F,26,SAC,1,1,37,2.9,8.8,.333,1.9,3.9,.500,1.0,4.9,.200,3.9,3.9,1.000,1.0,5.8,6.8,1.9,0.0,0.0,1.0,1.9,11.7
Will Barton,SG,28,DEN,16,11,415,6.2,14.7,.426,2.2,5.7,.379,4.1,8.9,.456,2.3,2.9,.794,1.3,4.9,6.2,4.8,0.3,0.8,2.1,3.0,17.0
Keita Bates-Diop,SF,23,MIN,6,0,34,3.2,11.6,.273,0.0,5.3,.000,3.2,6.4,.500,0.0,2.1,.000,0.0,6.4,6.4,0.0,0.0,1.1,1.1,2.1,6.4
Nicolas Batum,SF,30,CHO,54,54,1684,4.0,8.6,.468,1.7,4.3,.397,2.3,4.3,.537,1.3,1.5,.855,1.0,4.9,6.0,3.8,1.1,0.6,1.9,2.1,10.9
Jerryd Bayless,PG,30,MIN,17,6,377,4.4,13.2,.333,2.2,6.5,.338,2.2,6.7,.329,0.7,1.1,.583,0.7,3.0,3.6,6.9,1.0,0.1,1.8,2.7,11.6
Aron Baynes,C,32,BOS,34,10,507,4.9,10.5,.466,1.1,3.4,.333,3.8,7.1,.530,2.8,3.3,.848,4.3,6.2,10.4,2.7,0.4,1.6,2.0,5.8,13.7
Kent Bazemore,SG,29,ATL,40,30,1042,6.6,15.1,.440,2.0,6.2,.328,4.6,8.8,.520,3.1,4.2,.732,0.8,4.6,5.4,3.4,2.2,1.1,2.8,3.7,18.4
Bradley Beal,SG,25,WAS,55,55,2039,9.0,19.1,.470,2.5,7.0,.352,6.5,12.0,.539,3.8,4.7,.798,1.1,3.8,5.0,5.0,1.3,0.7,2.8,2.9,24.1
Malik Beasley,SG,22,DEN,55,12,1313,6.7,13.4,.502,3.1,7.2,.429,3.7,6.3,.585,0.9,1.1,.872,0.6,3.2,3.8,1.8,1.0,0.2,0.9,2.3,17.5
Michael Beasley,PF,30,LAL,26,2,277,9.7,19.9,.490,0.4,2.2,.176,9.4,17.7,.529,3.6,5.1,.718,1.7,6.1,7.8,3.2,1.2,1.3,3.5,5.5,23.5
Marco Belinelli,SG,32,SAS,55,1,1239,5.9,14.0,.421,3.2,8.1,.393,2.7,5.9,.460,2.5,2.7,.914,0.3,3.4,3.7,3.1,0.8,0.2,1.4,2.6,17.5
Jordan Bell,C,24,GSW,47,2,514,4.3,8.2,.521,0.0,0.1,.000,4.3,8.1,.526,1.0,1.5,.667,2.4,5.8,8.2,3.9,1.1,2.5,1.6,3.9,9.5
DeAndre' Bembry,SG,24,ATL,54,15,1333,4.9,11.2,.433,1.0,3.4,.296,3.9,7.9,.491,1.5,2.4,.618,0.8,5.3,6.1,3.8,1.8,0.8,2.6,3.6,12.2
Dragan Bender,PF,21,PHO,22,7,274,4.3,10.5,.413,0.9,5.5,.167,3.4,5.0,.684,2.1,3.2,.667,2.0,6.0,8.0,2.4,0.7,0.4,2.0,3.5,11.7
Davis Bertans,PF,26,SAS,51,8,1069,4.7,9.8,.481,3.5,7.4,.468,1.2,2.4,.521,1.0,1.1,.853,0.6,5.5,6.1,2.2,0.9,0.8,1.1,2.9,13.9
Patrick Beverley,PG,30,LAC,56,27,1495,3.2,7.9,.398,1.8,4.7,.387,1.3,3.3,.415,1.8,2.4,.768,1.1,5.1,6.2,4.7,1.0,0.7,1.4,4.6,9.9
Khem Birch,C,26,ORL,23,0,225,4.0,7.7,.521,0.0,0.2,.000,4.0,7.5,.532,3.0,3.8,.792,3.4,7.2,10.6,2.1,1.4,1.8,0.8,4.0,11.0
Bismack Biyombo,C,26,CHO,29,17,455,4.0,7.0,.568,0.0,0.0, ,4.0,7.0,.568,2.7,4.1,.654,3.6,7.8,11.4,1.3,0.6,2.6,1.4,4.8,10.6
Nemanja Bjelica,PF,30,SAC,54,53,1265,5.7,11.9,.483,2.2,5.2,.424,3.5,6.7,.530,1.4,1.8,.769,2.5,6.4,8.9,3.0,1.1,1.2,1.9,3.9,15.1
Antonio Blakeney,SG,22,CHI,41,0,579,7.5,17.7,.423,2.0,4.4,.457,5.5,13.3,.411,2.4,3.5,.679,0.4,3.7,4.0,1.4,0.6,0.5,1.6,1.6,19.3
Eric Bledsoe,PG,29,MIL,53,53,1550,7.6,15.4,.490,1.9,6.0,.317,5.7,9.4,.601,2.6,3.3,.775,1.2,4.3,5.6,6.9,1.9,0.5,2.5,2.6,19.6
Jaron Blossomgame,SF,25,CLE,26,4,424,3.9,8.5,.460,0.8,2.9,.294,3.1,5.6,.545,0.8,1.1,.769,2.2,5.9,8.2,1.1,0.6,0.7,0.9,1.7,9.5
Bogdan Bogdanovic,SG,26,SAC,43,9,1205,7.1,16.7,.424,2.4,7.2,.336,4.7,9.5,.491,2.5,3.1,.806,0.6,4.0,4.6,5.2,1.3,0.2,2.3,2.5,19.1
Bojan Bogdanovic,SF,29,IND,55,55,1749,6.8,13.7,.494,2.3,5.2,.433,4.5,8.5,.532,3.1,3.7,.828,0.6,4.0,4.6,2.0,1.0,0.0,1.8,1.9,18.9
Jonah Bolden,PF,23,PHI,28,3,350,4.2,8.6,.488,1.5,4.8,.319,2.7,3.8,.703,0.8,1.9,.444,2.6,7.5,10.1,1.7,0.8,2.5,2.4,6.1,10.8
Isaac Bonga,PG,19,LAL,8,0,31,2.3,11.6,.200,0.0,2.3,.000,2.3,9.3,.250,4.6,8.1,.571,3.5,3.5,7.0,7.0,3.5,0.0,2.3,3.5,9.3
Devin Booker,SG,22,PHO,42,42,1460,9.1,19.7,.463,2.2,6.7,.324,7.0,13.0,.535,5.3,6.3,.844,0.6,3.4,3.9,7.0,0.9,0.2,4.0,3.3,25.7
Chris Boucher,PF,26,TOR,16,0,89,8.5,18.6,.457,3.6,9.3,.391,4.9,9.3,.522,4.4,5.3,.846,4.4,6.9,11.3,0.0,1.2,6.5,0.8,6.5,25.1
Avery Bradley,SG,28,LAC,49,49,1463,4.0,10.3,.383,1.4,4.2,.337,2.5,6.1,.415,0.5,0.6,.800,0.9,2.4,3.2,2.4,0.7,0.4,1.5,3.3,9.8
Tony Bradley,C,21,UTA,1,0,9,0.0,12.0,.000,0.0,0.0, ,0.0,12.0,.000,0.0,0.0, ,8.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,0.0
Corey Brewer,SF,32,PHI,7,3,140,5.1,12.6,.408,1.0,3.6,.286,4.1,9.0,.457,2.3,3.3,.692,1.0,3.3,4.4,2.6,3.1,0.5,2.1,4.1,13.6
Mikal Bridges,SF,22,PHO,57,43,1582,3.8,8.8,.439,1.8,5.1,.365,2.0,3.7,.540,1.2,1.4,.810,0.8,3.2,4.0,2.2,2.0,0.7,1.1,3.1,10.7
Miles Bridges,SF,20,CHO,52,0,993,4.7,10.6,.447,1.3,4.3,.314,3.4,6.3,.537,1.6,2.1,.729,1.1,5.6,6.7,1.9,0.9,1.2,1.1,2.4,12.4
Isaiah Briscoe,PG,22,ORL,30,0,353,3.5,8.9,.391,0.6,1.8,.333,2.9,7.0,.406,0.9,1.8,.500,0.2,4.2,4.4,5.4,0.6,0.0,2.0,4.6,8.5
Ryan Broekhoff,SG,28,DAL,23,0,190,4.9,11.0,.448,3.2,8.5,.378,1.7,2.5,.692,0.4,0.4,1.000,0.4,4.2,4.5,2.5,0.2,0.4,0.9,2.3,13.5
Malcolm Brogdon,SG,26,MIL,50,50,1464,7.4,14.5,.513,1.9,4.5,.415,5.6,10.0,.557,2.6,2.8,.939,1.3,4.5,5.8,4.1,0.9,0.3,1.9,2.0,19.4
Dillon Brooks,SF,23,MEM,18,0,330,5.3,13.3,.402,1.6,4.4,.375,3.7,8.9,.415,2.4,3.3,.733,1.0,2.4,3.4,1.7,1.1,0.4,2.1,5.5,14.7
MarShon Brooks,SG,30,MEM,29,0,387,7.1,15.7,.450,1.4,5.0,.278,5.7,10.7,.530,2.1,3.1,.697,1.1,3.1,4.2,2.3,0.8,0.4,2.0,3.1,17.7
Bruce Brown,SG,22,DET,47,29,930,3.3,8.7,.375,0.7,2.6,.254,2.6,6.1,.427,1.2,1.7,.689,1.3,3.8,5.1,2.4,0.8,0.9,1.3,4.6,8.4
Jaylen Brown,SG,22,BOS,50,23,1298,6.7,14.9,.453,1.7,5.1,.330,5.0,9.7,.519,2.5,3.7,.684,1.4,4.5,5.9,1.9,1.3,0.7,2.0,3.6,17.7
Lorenzo Brown,PG,28,TOR,26,0,212,3.9,12.1,.324,1.0,4.8,.214,2.9,7.3,.395,0.5,0.5,1.000,0.8,4.4,5.3,4.8,2.0,0.8,2.7,3.7,9.3
Sterling Brown,SG,23,MIL,43,0,700,4.8,10.3,.463,2.1,5.5,.377,2.7,4.9,.558,0.9,1.2,.739,1.2,5.3,6.5,2.9,0.9,0.3,1.4,3.1,12.5
Troy Brown,SF,19,WAS,29,0,208,4.5,11.3,.400,0.7,2.6,.267,3.8,8.7,.440,2.4,3.6,.667,0.9,5.9,6.8,4.7,1.4,0.2,1.4,2.8,12.1
Jalen Brunson,PG,22,DAL,46,14,814,5.4,12.5,.429,1.2,3.6,.329,4.2,8.8,.470,1.7,2.6,.655,0.5,3.4,3.9,4.7,1.0,0.0,1.7,2.8,13.6
Thomas Bryant,C,21,WAS,45,39,863,7.4,11.5,.647,0.6,1.6,.385,6.8,9.8,.691,2.5,3.0,.819,2.6,8.2,10.8,2.1,0.7,1.5,1.3,2.8,17.9
Reggie Bullock,SG,27,DET,44,44,1355,4.8,11.7,.413,3.0,7.8,.388,1.8,3.9,.463,1.5,1.7,.875,0.5,2.7,3.3,2.9,0.6,0.1,1.4,2.1,14.2
Trey Burke,PG,26,TOT,35,7,720,7.7,18.5,.415,1.6,4.5,.363,6.0,13.9,.432,3.3,4.1,.827,0.8,2.6,3.4,5.0,1.1,0.2,1.6,1.6,20.3
Trey Burke,PG,26,NYK,33,7,689,7.7,18.7,.413,1.6,4.5,.349,6.2,14.2,.434,3.2,3.9,.827,0.8,2.5,3.2,4.9,1.1,0.3,1.5,1.7,20.3
Trey Burke,PG,26,DAL,2,0,31,5.8,12.8,.455,3.5,5.8,.600,2.3,7.0,.333,5.8,7.0,.833,1.2,5.8,7.0,7.0,2.3,0.0,4.6,0.0,20.9
Alec Burks,SG,27,TOT,52,24,1263,5.3,13.1,.407,1.7,4.6,.374,3.6,8.4,.426,3.2,3.9,.825,0.8,5.4,6.2,3.4,0.9,0.6,1.7,2.4,15.6
Alec Burks,SG,27,UTA,17,0,269,6.3,15.3,.412,2.1,5.8,.372,4.1,9.5,.437,4.4,5.1,.868,0.3,3.3,3.6,2.7,0.8,0.5,2.0,2.9,19.1
Alec Burks,SG,27,CLE,34,24,979,5.0,12.5,.400,1.7,4.4,.378,3.3,8.1,.412,2.9,3.6,.806,1.0,5.9,6.8,3.6,0.9,0.6,1.7,2.3,14.6
Alec Burks,G,27,SAC,1,0,15,9.6,12.0,.800,0.0,2.4,.000,9.6,9.6,1.000,2.4,2.4,1.000,2.4,7.2,9.6,2.4,2.4,0.0,0.0,0.0,21.6
Deonte Burton,SG,25,OKC,17,0,137,5.3,12.4,.426,1.1,3.4,.308,4.2,8.9,.471,1.3,1.6,.833,0.3,4.2,4.5,1.3,0.8,1.3,1.8,4.5,12.9
Jimmy Butler,SF-SG,29,TOT,43,43,1439,7.3,15.4,.476,1.4,3.7,.367,6.0,11.7,.511,5.0,5.8,.862,1.8,3.6,5.3,4.2,2.3,0.6,1.6,2.0,21.0
Jimmy Butler,SG,29,MIN,10,10,361,7.4,15.7,.471,1.7,4.5,.378,5.7,11.2,.509,4.8,6.1,.787,1.6,3.6,5.2,4.3,2.4,1.0,1.4,1.8,21.2
Jimmy Butler,SF,29,PHI,33,33,1078,7.3,15.3,.478,1.2,3.4,.363,6.1,11.9,.511,5.1,5.7,.889,1.8,3.5,5.4,4.2,2.2,0.5,1.6,2.0,20.9
Bruno Caboclo,SF,23,MEM,8,1,184,3.1,9.2,.340,1.8,6.5,.273,1.4,2.7,.500,2.7,2.7,1.000,1.4,3.7,5.1,1.4,1.0,2.0,1.6,3.9,10.8
Jose Calderon,PG,37,DET,45,0,621,2.6,6.8,.381,0.8,3.2,.250,1.8,3.6,.500,0.5,0.6,.818,0.5,2.7,3.2,6.6,0.9,0.2,2.0,3.7,6.6
Kentavious Caldwell-Pope,SG,25,LAL,55,12,1316,5.3,12.3,.431,2.5,7.1,.349,2.8,5.2,.542,2.5,2.9,.858,0.9,3.3,4.2,1.7,1.3,0.1,1.0,2.4,15.5
Isaiah Canaan,PG,27,TOT,24,16,587,3.7,9.6,.391,1.9,5.5,.348,1.8,4.1,.448,1.2,1.5,.792,0.3,2.9,3.3,4.9,0.9,0.1,2.0,3.0,10.5
Isaiah Canaan,PG,27,PHO,19,15,503,3.7,9.2,.395,1.8,5.2,.347,1.9,4.1,.456,1.1,1.4,.750,0.4,3.1,3.5,4.4,0.9,0.0,2.1,3.3,10.2
Isaiah Canaan,PG,27,MIN,5,1,84,4.3,11.6,.370,2.6,7.3,.353,1.7,4.3,.400,1.7,1.7,1.000,0.0,1.7,1.7,7.7,0.9,0.4,1.7,1.3,12.9
Clint Capela,C,24,HOU,42,42,1436,7.9,12.5,.631,0.0,0.0, ,7.9,12.5,.631,2.7,4.4,.626,5.2,8.0,13.2,1.6,0.6,1.9,1.6,2.8,18.5
DeMarre Carroll,SF,32,BRK,45,0,1135,4.8,12.4,.386,2.2,6.5,.338,2.6,5.9,.439,4.0,5.4,.743,1.4,5.9,7.3,1.9,0.8,0.2,1.6,2.3,15.8
Jevon Carter,PG,23,MEM,22,3,336,2.6,10.1,.255,1.3,5.4,.240,1.3,4.7,.273,0.7,1.2,.636,0.4,2.7,3.1,4.2,1.7,0.7,2.1,3.7,7.2
Vince Carter,SF,42,ATL,50,8,791,5.3,12.7,.418,3.3,8.6,.383,2.0,4.2,.489,1.0,1.5,.656,1.0,4.9,5.9,2.2,1.3,0.7,1.5,4.0,14.9
Wendell Carter,C,19,CHI,44,44,1110,5.8,12.0,.485,0.2,1.0,.188,5.6,11.0,.513,2.9,3.6,.795,2.8,7.1,10.0,2.5,0.8,1.9,2.1,4.9,14.8
Michael Carter-Williams,PG,27,HOU,16,1,145,6.2,15.1,.410,1.7,4.7,.368,4.5,10.4,.429,3.0,6.5,.462,0.7,2.5,3.2,5.2,2.2,1.5,2.5,6.7,17.1
Alex Caruso,PG,24,LAL,5,0,20,3.6,7.2,.500,1.8,1.8,1.000,1.8,5.4,.333,1.8,7.2,.250,1.8,0.0,1.8,1.8,0.0,3.6,0.0,5.4,10.8
Omri Casspi,SF,30,MEM,36,0,520,6.0,11.1,.534,1.0,3.0,.349,4.9,8.2,.602,2.7,4.0,.672,1.2,6.8,8.0,1.8,1.4,0.6,1.6,2.4,15.6
Willie Cauley-Stein,C,25,SAC,55,55,1552,7.0,13.0,.538,0.0,0.0,.500,7.0,13.0,.538,2.3,4.3,.549,3.1,7.8,10.9,3.3,1.5,0.8,1.6,3.9,16.4
Troy Caupain,PG,23,ORL,2,0,9,8.0,16.0,.500,4.0,8.0,.500,4.0,8.0,.500,0.0,0.0, ,0.0,8.0,8.0,12.0,4.0,0.0,0.0,0.0,20.0
Tyler Cavanaugh,PF,24,UTA,8,0,19,3.8,11.4,.333,0.0,5.7,.000,3.8,5.7,.667,3.8,3.8,1.000,1.9,5.7,7.6,0.0,0.0,0.0,1.9,0.0,11.4
Tyson Chandler,C,36,TOT,47,6,800,2.7,4.4,.608,0.0,0.0,.000,2.7,4.3,.615,2.2,3.6,.608,4.0,8.9,12.9,1.5,0.9,1.0,1.6,4.5,7.5
Tyson Chandler,C,36,PHO,7,0,89,3.2,4.9,.667,0.0,0.0, ,3.2,4.9,.667,4.0,7.3,.556,2.8,12.9,15.8,2.4,0.8,0.4,2.8,8.5,10.5
Tyson Chandler,C,36,LAL,40,6,711,2.6,4.3,.600,0.0,0.1,.000,2.6,4.3,.607,1.9,3.1,.623,4.2,8.4,12.6,1.4,0.9,1.1,1.4,4.0,7.1
Wilson Chandler,PF,31,PHI,36,32,951,3.4,7.8,.440,1.7,4.5,.390,1.7,3.4,.506,0.5,0.7,.722,1.7,4.7,6.4,2.7,0.8,0.7,1.5,3.6,9.1
Joe Chealey,PG,23,CHO,1,0,8,4.5,13.5,.333,0.0,0.0, ,4.5,13.5,.333,0.0,0.0, ,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,9.0
Marquese Chriss,PF,21,TOT,17,0,127,4.5,12.5,.364,1.1,5.7,.200,3.4,6.8,.500,1.7,2.0,.857,2.3,7.9,10.2,1.7,0.6,1.1,4.3,5.4,11.9
Marquese Chriss,PF,21,HOU,16,0,104,3.8,11.8,.324,0.3,5.2,.067,3.5,6.6,.526,2.1,2.4,.857,2.4,7.3,9.7,2.1,0.7,1.4,4.2,5.9,10.0
Marquese Chriss,F,21,CLE,1,0,23,7.8,15.7,.500,4.7,7.8,.600,3.1,7.8,.400,0.0,0.0, ,1.6,11.0,12.5,0.0,0.0,0.0,4.7,3.1,20.3
Gary Clark,PF,24,HOU,36,1,527,2.4,7.4,.321,2.0,6.8,.293,0.4,0.7,.600,0.4,0.4,1.000,1.2,5.2,6.4,1.0,1.0,1.5,0.3,2.6,7.2
Ian Clark,SG,27,NOP,39,0,527,4.7,11.9,.397,2.1,6.0,.352,2.6,5.9,.442,1.0,1.0,.933,0.4,3.1,3.5,3.3,0.5,0.3,2.4,3.6,12.5
Jordan Clarkson,SG,26,CLE,54,0,1435,8.9,19.7,.449,2.4,7.3,.334,6.4,12.5,.515,2.6,3.1,.829,1.3,3.2,4.5,3.2,1.0,0.3,2.2,2.1,22.7
John Collins,PF,21,ATL,38,36,1129,9.4,16.1,.581,1.1,3.0,.368,8.3,13.1,.630,3.6,4.9,.735,4.5,7.6,12.1,2.6,0.4,0.5,2.6,4.0,23.5
Zach Collins,C,21,POR,54,0,985,5.0,10.6,.474,1.1,3.2,.345,3.9,7.4,.530,2.4,3.1,.798,2.7,5.6,8.4,1.9,0.7,1.5,2.0,4.9,13.6
Darren Collison,PG,31,IND,55,55,1530,4.9,10.5,.467,1.3,3.2,.419,3.6,7.3,.489,2.2,2.7,.823,0.6,3.2,3.7,7.5,1.9,0.2,2.0,2.3,13.3
Mike Conley,PG,31,MEM,54,54,1817,7.4,17.1,.431,2.4,6.5,.363,5.0,10.6,.472,4.6,5.4,.846,0.6,3.0,3.6,6.8,1.5,0.4,2.0,1.8,21.7
Pat Connaughton,SG,26,MIL,35,1,601,4.8,11.0,.435,1.9,6.3,.292,2.9,4.7,.628,0.9,1.3,.682,1.7,5.5,7.1,4.1,1.0,0.9,1.1,2.3,12.3
Quinn Cook,PG,25,GSW,46,8,671,7.0,15.6,.452,2.6,6.9,.380,4.4,8.6,.509,0.8,1.1,.750,0.9,4.7,5.6,4.2,0.9,0.2,1.7,3.4,17.5
DeMarcus Cousins,C,28,GSW,9,9,202,7.8,16.9,.463,1.4,3.9,.364,6.4,13.0,.493,6.8,9.1,.745,1.8,9.3,11.0,6.2,1.8,1.6,3.4,6.1,23.9
Robert Covington,SF,28,TOT,35,35,1203,4.7,10.8,.431,2.5,6.7,.378,2.1,4.1,.518,2.0,2.7,.764,0.8,4.9,5.8,1.4,2.2,1.4,1.4,3.8,13.9
Robert Covington,SF,28,PHI,13,13,440,4.1,9.6,.427,2.5,6.3,.390,1.6,3.3,.500,1.4,1.9,.739,0.6,4.9,5.5,1.1,2.0,1.9,1.8,3.7,12.0
Robert Covington,SF,28,MIN,22,22,763,5.0,11.6,.433,2.6,7.0,.372,2.4,4.6,.526,2.4,3.1,.773,1.0,5.0,5.9,1.5,2.4,1.1,1.2,3.8,15.0
