Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dillard Crocker,PF,27,TOT,38, ,783,4.5,12.8,.351, , , ,4.5,12.8,.351,4.5,6.7,.669, , ,5.1,2.6, , , ,6.1,13.5
Dillard Crocker,PF,27,INO,6, ,23,3.1,7.8,.400, , , ,3.1,7.8,.400,7.8,9.4,.833, , ,4.7,0.0, , , ,9.4,14.1
Dillard Crocker,PF,27,MLH,32, ,760,4.5,13.0,.350, , , ,4.5,13.0,.350,4.4,6.6,.662, , ,5.1,2.7, , , ,6.0,13.5
Ed Dahler,F,26,PHW,14, ,112,4.5,12.2,.368, , , ,4.5,12.2,.368,2.3,2.3,1.000, , ,7.1,1.6, , , ,5.1,11.3
Bob Davies*,PG,32,ROC,65, ,2394,5.7,14.9,.383, , , ,5.7,14.9,.383,4.4,5.7,.776, , ,2.8,5.9, , , ,4.0,15.8
Nate DeLong,C,26,MLH,17, ,132,5.5,11.5,.476, , , ,5.5,11.5,.476,6.5,9.5,.686, , ,8.5,3.8, , , ,12.8,17.5
Dick Dickey,PG,25,BOS,45, ,440,3.3,11.1,.294, , , ,3.3,11.1,.294,3.8,5.6,.681, , ,6.6,4.1, , , ,6.5,10.4
Bob Donham,SG,25,BOS,66, ,1980,3.7,7.5,.487, , , ,3.7,7.5,.487,2.7,5.3,.509, , ,6.0,4.1, , , ,4.1,10.0
Dike Eddleman,SF,29,TOT,66, ,1904,5.1,15.4,.332, , , ,5.1,15.4,.332,3.8,6.3,.611, , ,5.1,2.6, , , ,4.8,14.0
Dike Eddleman,SF,29,MLH,50, ,1616,5.1,15.6,.324, , , ,5.1,15.6,.324,4.1,6.5,.631, , ,5.2,2.5, , , ,4.3,14.2
Dike Eddleman,SF,29,FTW,16, ,288,5.4,14.1,.381, , , ,5.4,14.1,.381,2.3,4.9,.462, , ,4.6,2.9, , , ,7.4,13.0
Jake Fendley,SG,22,FTW,58, ,651,3.0,9.4,.318, , , ,3.0,9.4,.318,4.1,5.3,.789, , ,4.4,3.2, , , ,6.5,10.1
Larry Foust,C,23,FTW,66, ,2615,5.4,13.6,.394, , , ,5.4,13.6,.394,3.7,5.4,.678, , ,12.1,2.8, , , ,3.4,14.4
Jerry Fowler,C,24,MLH,6, ,41,3.5,11.4,.308, , , ,3.5,11.4,.308,0.9,3.5,.250, , ,8.8,1.8, , , ,7.9,7.9
Joe Fulks*,PF,30,PHW,61, ,1904,6.4,20.4,.312, , , ,6.4,20.4,.312,4.7,5.7,.825, , ,7.0,2.3, , , ,4.8,17.4
Bill Gabor,SG,29,SYR,57, ,1085,5.7,17.9,.322, , , ,5.7,17.9,.322,4.7,6.1,.776, , ,3.1,2.9, , , ,6.2,16.2
Harry Gallatin*,PF,24,NYK,66, ,1931,4.3,9.8,.442, , , ,4.3,9.8,.442,5.1,6.4,.806, , ,12.3,2.1, , , ,4.2,13.8
Vern Gardner,SG,26,PHW,27, ,507,5.1,13.8,.371, , , ,5.1,13.8,.371,1.1,1.6,.652, , ,8.0,2.6, , , ,4.3,11.3
Joe Graboski,C,22,INO,66, ,2439,4.7,12.2,.387, , , ,4.7,12.2,.387,3.9,5.8,.667, , ,9.7,1.9, , , ,3.7,13.3
Alex Hannum*,F-C,28,TOT,66, ,1508,4.1,11.0,.368, , , ,4.1,11.0,.368,2.3,3.3,.710, , ,8.0,3.2, , , ,6.5,10.5
Alex Hannum*,PF,28,BLB,35, , , , ,.353, , , , , ,.353, , ,.683, , , , , , , , , 
Alex Hannum*,PF,28,ROC,31, , , , ,.395, , , , , ,.395, , ,.750, , , , , , , , , 
Bob Harris,PF,24,BOS,66, ,1899,3.6,8.8,.410, , , ,3.6,8.8,.410,2.5,4.0,.641, , ,10.1,2.3, , , ,3.7,9.7
Bob Harrison,SG,24,MNL,65, ,1712,3.3,10.2,.320, , , ,3.3,10.2,.320,1.9,2.6,.718, , ,3.4,4.0, , , ,4.3,8.4
Lew Hitch,PF,22,MNL,61, ,849,3.3,9.1,.358, , , ,3.3,9.1,.358,2.7,4.0,.670, , ,10.3,2.1, , , ,3.8,9.2
Joe Holland,SF,26,INO,55, ,737,4.5,12.9,.351, , , ,4.5,12.9,.351,2.0,3.4,.580, , ,8.1,2.3, , , ,4.4,11.0
Red Holzman*,PG,31,ROC,65, ,1065,3.5,12.6,.280, , , ,3.5,12.6,.280,2.1,2.9,.718, , ,3.6,3.9, , , ,3.2,9.1
Mel Hutchins,C,23,MLH,66, ,2618,3.2,8.7,.365, , , ,3.2,8.7,.365,2.0,3.1,.644, , ,12.1,2.6, , , ,2.6,8.3
Joe Hutton,SG,23,MNL,60, ,723,2.6,7.9,.335, , , ,2.6,7.9,.335,2.4,3.5,.700, , ,4.2,3.1, , , ,5.5,7.7
Arnie Johnson,SF,31,ROC,66, ,2158,3.0,6.9,.433, , , ,3.0,6.9,.433,5.0,6.5,.778, , ,6.7,3.0, , , ,4.3,11.0
Ralph Johnson,PG,30,FTW,66, ,2265,3.4,9.4,.356, , , ,3.4,9.4,.356,1.6,2.2,.721, , ,3.5,3.3, , , ,3.9,8.3
Neil Johnston*,C,22,PHW,64, ,993,5.1,10.8,.472, , , ,5.1,10.8,.472,3.6,5.5,.662, , ,12.4,1.4, , , ,5.6,13.8
Wah Wah Jones,PF,25,INO,58, ,1320,4.5,14.3,.313, , , ,4.5,14.3,.313,2.8,3.7,.750, , ,7.7,4.1, , , ,3.7,11.7
Noble Jorgensen,C,26,SYR,66, ,1318,5.2,12.6,.413, , , ,5.2,12.6,.413,4.1,5.1,.797, , ,7.9,1.7, , , ,5.2,14.4
George Kaftan,SF,23,NYK,52, ,955,4.3,11.6,.375, , , ,4.3,11.6,.375,3.5,5.1,.687, , ,7.4,3.3, , , ,4.0,12.1
Jack Kerris,PF,27,FTW,66, ,2148,3.1,8.0,.388, , , ,3.1,8.0,.388,3.6,5.4,.668, , ,8.6,3.6, , , ,4.4,9.9
Jack Kiley,SG,23,FTW,47, ,477,3.3,14.6,.228, , , ,3.3,14.6,.228,2.3,4.1,.556, , ,3.7,4.7, , , ,4.1,8.9
George King,PG,23,SYR,66, ,1889,4.5,11.0,.406, , , ,4.5,11.0,.406,3.6,5.0,.712, , ,5.2,4.7, , , ,3.8,12.5
Walt Kirk,PG,27,MLH,11, ,396,2.5,9.2,.277, , , ,2.5,9.2,.277,5.0,7.1,.705, , ,4.0,2.5, , , ,4.3,10.1
Frank Kudelka,SF,26,BLB,65, ,1583,4.6,14.0,.332, , , ,4.6,14.0,.332,4.5,5.9,.767, , ,6.3,4.2, , , ,5.0,13.8
Bob Lavoy,PF,25,INO,63, ,1829,4.7,11.9,.397, , , ,4.7,11.9,.397,3.3,4.4,.753, , ,9.4,2.1, , , ,4.1,12.8
Don Lofgran,SF,22,INO,63, ,1254,4.3,12.0,.357, , , ,4.3,12.0,.357,4.5,6.3,.712, , ,7.4,1.4, , , ,4.2,13.0
Ray Lumpp,SG,28,NYK,62, ,1317,5.0,13.0,.387, , , ,5.0,13.0,.387,2.5,3.3,.756, , ,3.4,3.4, , , ,4.5,12.5
Ed Macauley*,C,23,BOS,66, ,2631,5.3,12.2,.432, , , ,5.3,12.2,.432,6.8,8.5,.799, , ,7.2,3.2, , , ,2.4,17.3
John Mahnken,C,29,BOS,60, ,581,4.8,14.1,.344, , , ,4.8,14.1,.344,1.6,2.7,.605, , ,8.2,3.9, , , ,5.6,11.3
Slater Martin*,PG,26,MNL,66, ,2480,3.4,9.2,.375, , , ,3.4,9.2,.375,2.1,2.8,.747, , ,3.3,3.6, , , ,3.3,8.9
John McConathy,F,21,MLH,11, ,106,1.4,9.8,.138, , , ,1.4,9.8,.138,2.0,4.8,.429, , ,6.8,2.7, , , ,2.4,4.8
Alfred McGuire*,PG,23,NYK,59, ,788,3.3,7.6,.431, , , ,3.3,7.6,.431,2.9,5.6,.525, , ,5.5,4.9, , , ,6.2,9.5
Dick McGuire*,PG,26,NYK,64, ,2018,3.6,8.5,.430, , , ,3.6,8.5,.430,3.3,5.2,.631, , ,5.9,6.9, , , ,3.2,10.5
Bones McKinney,SF,33,BOS,63, ,1083,4.5,13.9,.325, , , ,4.5,13.9,.325,2.2,2.7,.813, , ,5.8,3.7, , , ,4.9,11.2
Joe McNamee,F-C,25,TOT,58, ,695,3.5,11.5,.306, , , ,3.5,11.5,.306,1.6,2.6,.600, , ,7.1,2.1, , , ,5.6,8.6
Joe McNamee,SF,25,ROC,24, , , , , , , , , , , , , ,.333, , , , , , , , , 
Joe McNamee,SF,25,BLB,34, , , , , , , , , , , , , ,.636, , , , , , , , , 
Dick Mehen,PF,29,MLH,65, ,2294,4.6,12.9,.356, , , ,4.6,12.9,.356,1.8,2.6,.701, , ,4.4,2.7, , , ,3.3,11.0
Stan Miasek,PF,28,BLB,66, ,2174,4.3,11.7,.365, , , ,4.3,11.7,.365,4.4,6.2,.707, , ,10.6,2.3, , , ,4.3,12.9
Ed Mikan,C,26,PHW,66, ,1781,4.1,11.5,.354, , , ,4.1,11.5,.354,2.3,3.0,.784, , ,9.9,1.8, , , ,5.1,10.5
George Mikan*,C,27,MNL,64, ,2572,7.6,19.8,.385, , , ,7.6,19.8,.385,6.1,7.8,.780, , ,12.1,2.7, , , ,4.0,21.3
Vern Mikkelsen*,PF,23,MNL,66, ,2345,5.6,13.3,.419, , , ,5.6,13.3,.419,4.3,5.7,.761, , ,10.5,2.8, , , ,4.3,15.5
Dave Minor,SG,29,BLB,57, ,1558,4.3,12.1,.354, , , ,4.3,12.1,.354,2.3,3.1,.765, , ,6.4,3.7, , , ,3.7,10.9
Paul Noel,F,27,ROC,8, ,32,2.3,10.1,.222, , , ,2.3,10.1,.222,2.3,3.4,.667, , ,4.5,3.4, , , ,6.8,6.8
Ralph O'Brien,SG,23,INO,64, ,1577,5.2,14.0,.372, , , ,5.2,14.0,.372,2.8,3.4,.819, , ,2.8,2.8, , , ,2.6,13.2
Kevin O'Shea,PG,26,TOT,65, ,1725,3.2,9.7,.328, , , ,3.2,9.7,.328,3.0,4.4,.686, , ,4.2,3.6, , , ,3.7,9.4
Kevin O'Shea,G,26,MLH,43, ,1077,3.1,10.1,.306, , , ,3.1,10.1,.306,2.5,3.8,.655, , ,4.1,3.4, , , ,3.7,8.6
Kevin O'Shea,PG,26,BLB,22, ,648,3.4,9.2,.370, , , ,3.4,9.2,.370,3.9,5.4,.722, , ,4.4,3.9, , , ,3.5,10.7
Wally Osterkorn,SF,23,SYR,66, ,1721,3.0,8.6,.351, , , ,3.0,8.6,.351,4.2,7.0,.594, , ,9.3,2.4, , , ,4.7,10.2
Don Otten,C,30,TOT,64, ,1789,4.5,12.8,.349, , , ,4.5,12.8,.349,6.5,8.4,.773, , ,8.8,2.5, , , ,4.4,15.4
Don Otten,C,30,FTW,7, ,63,2.9,11.4,.250, , , ,2.9,11.4,.250,8.0,9.1,.875, , ,11.4,2.9, , , ,10.9,13.7
Don Otten,C,30,MLH,57, ,1726,4.5,12.8,.352, , , ,4.5,12.8,.352,6.4,8.4,.769, , ,8.7,2.5, , , ,4.2,15.5
Red Owens,SG,26,TOT,29, ,626,4.8,14.5,.329, , , ,4.8,14.5,.329,3.7,6.6,.561, , ,5.9,3.7, , , ,5.3,13.2
Red Owens,SG,26,BLB,19, ,341,5.8,17.0,.342, , , ,5.8,17.0,.342,4.2,7.9,.533, , ,7.5,3.4, , , ,5.4,15.8
Red Owens,SG,26,MLH,10, ,285,3.5,11.5,.308, , , ,3.5,11.5,.308,3.0,4.9,.615, , ,3.9,4.0, , , ,5.2,10.1
Mel Payton,SF,25,PHW,45, ,471,4.1,10.7,.386, , , ,4.1,10.7,.386,1.6,2.1,.750, , ,6.3,3.4, , , ,5.2,9.9
Andy Phillip*,SG,29,PHW,66, ,2933,3.4,9.4,.366, , , ,3.4,9.4,.366,2.8,3.8,.753, , ,5.3,6.6, , , ,2.7,9.7
John Pilch,F,26,MNL,9, ,41,0.9,8.8,.100, , , ,0.9,8.8,.100,2.6,5.3,.500, , ,7.9,1.8, , , ,8.8,4.4
Jim Pollard*,SF,29,MNL,65, ,2545,5.8,16.3,.356, , , ,5.8,16.3,.356,2.6,3.7,.704, , ,8.4,3.3, , , ,2.8,14.2
Ray Ragelis,SF,23,ROC,51, ,337,2.7,10.3,.260, , , ,2.7,10.3,.260,1.9,3.1,.621, , ,8.1,3.3, , , ,6.6,7.3
Sam Ranzino,SG,23,ROC,39, ,234,4.6,13.8,.333, , , ,4.6,13.8,.333,4.0,5.7,.703, , ,6.0,3.8, , , ,9.7,13.2
George Ratkovicz,PF,29,SYR,66, ,1356,4.4,12.6,.349, , , ,4.4,12.6,.349,4.3,6.4,.674, , ,8.7,2.4, , , ,6.2,13.1
Don Rehfeldt,SF,25,TOT,39, ,788,4.5,13.0,.347, , , ,4.5,13.0,.347,2.9,3.7,.788, , ,11.1,2.3, , , ,4.7,11.9
Don Rehfeldt,SF,25,BLB,10, ,194,3.7,10.9,.339, , , ,3.7,10.9,.339,2.6,4.3,.609, , ,12.8,2.2, , , ,4.5,10.0
Don Rehfeldt,SF,25,MLH,29, ,594,4.8,13.7,.350, , , ,4.8,13.7,.350,3.0,3.5,.860, , ,10.5,2.3, , , ,4.7,12.5
John Rennicke,G,22,MLH,6, ,54,2.7,12.0,.222, , , ,2.7,12.0,.222,2.0,6.0,.333, , ,6.0,0.7, , , ,4.7,7.3
Arnie Risen*,C,27,ROC,66, ,2396,5.5,13.9,.394, , , ,5.5,13.9,.394,4.5,6.5,.701, , ,12.6,2.3, , , ,3.9,15.5
Red Rocha,C,28,SYR,66, ,2543,4.2,10.6,.401, , , ,4.2,10.6,.401,3.6,4.7,.770, , ,7.8,1.8, , , ,3.5,12.1
Pep Saul,G-F,27,TOT,64, ,1479,3.8,10.6,.360, , , ,3.8,10.6,.360,2.9,3.7,.778, , ,4.0,3.6, , , ,2.9,10.5
Pep Saul,SG,27,BLB,39, ,720,4.2,12.5,.339, , , ,4.2,12.5,.339,2.4,3.0,.800, , , ,3.9, , , ,2.7,10.9
Pep Saul,SG,27,MNL,25, ,759,3.4,8.8,.389, , , ,3.4,8.8,.389,3.4,4.4,.763, , , ,3.2, , , ,3.1,10.2
Don Savage,F-G,23,SYR,12, ,118,2.7,13.1,.209, , , ,2.7,13.1,.209,5.5,8.5,.643, , ,7.3,3.7, , , ,6.7,11.0
Fred Schaus,SF,26,FTW,62, ,2581,3.9,10.9,.361, , , ,3.9,10.9,.361,4.3,5.2,.833, , ,6.1,3.4, , , ,3.1,12.2
Dolph Schayes*,PF,23,SYR,63, ,2004,4.7,13.3,.355, , , ,4.7,13.3,.355,6.1,7.6,.807, , ,13.9,3.3, , , ,3.8,15.6
Herb Scherer,C,23,NYK,12, ,167,4.1,14.0,.292, , , ,4.1,14.0,.292,1.9,3.0,.643, , ,5.6,1.3, , , ,5.4,10.1
Howie Schultz,PF,29,MNL,66, ,1301,2.5,8.7,.283, , , ,2.5,8.7,.283,2.5,3.3,.756, , ,6.8,2.8, , , ,5.5,7.4
Fred Scolari,PG,29,BLB,64, ,2242,4.7,13.9,.334, , , ,4.7,13.9,.334,5.7,6.8,.835, , ,3.4,4.9, , , ,3.4,15.0
George Senesky,PG,29,PHW,57, ,1925,3.1,8.5,.361, , , ,3.1,8.5,.361,2.7,3.6,.753, , ,4.3,5.2, , , ,2.3,8.9
Paul Seymour,SG,24,SYR,66, ,2209,3.4,10.0,.335, , , ,3.4,10.0,.335,3.0,4.0,.759, , ,3.7,3.6, , , ,2.7,9.7
Chuck Share,C,24,FTW,63, ,882,3.1,9.6,.322, , , ,3.1,9.6,.322,3.9,6.3,.619, , ,13.5,2.7, , , ,5.8,10.1
Bill Sharman*,SG,25,BOS,63, ,1389,6.3,16.3,.389, , , ,6.3,16.3,.389,4.7,5.5,.859, , ,5.7,3.9, , , ,4.7,17.4
Connie Simmons,C,26,NYK,66, ,1558,5.2,13.9,.378, , , ,5.2,13.9,.378,4.0,5.9,.689, , ,10.9,2.8, , , ,4.9,14.5
Zeke Sinicola,G,23,FTW,3, ,15,2.4,9.6,.250, , , ,2.4,9.6,.250,0.0,4.8,.000, , ,2.4,0.0, , , ,4.8,4.8
Whitey Skoog,SG,25,MNL,35, ,988,3.7,10.8,.345, , , ,3.7,10.8,.345,1.1,1.4,.789, , ,4.4,2.2, , , ,3.4,8.5
Jim Slaughter,C,23,BLB,28, ,525,3.6,11.3,.321, , , ,3.6,11.3,.321,2.8,4.7,.603, , ,10.1,1.7, , , ,5.6,10.1
Belus Smawley,SG,33,BLB,11, ,139,3.4,16.3,.206, , , ,3.4,16.3,.206,3.6,4.4,.824, , ,4.7,2.1, , , ,2.3,10.4
Odie Spears,SF,27,ROC,66, ,1673,4.8,12.3,.395, , , ,4.8,12.3,.395,2.5,3.3,.763, , ,6.5,3.5, , , ,4.8,12.2
Bill Tosheff,PG,25,INO,65, ,2055,3.7,11.4,.327, , , ,3.7,11.4,.327,3.2,3.9,.824, , ,3.8,3.9, , , ,3.6,10.7
Gene Vance,G-F,28,MLH,7, ,118,2.1,7.9,.269, , , ,2.1,7.9,.269,2.7,4.3,.643, , ,4.6,2.7, , , ,5.5,7.0
Ernie Vandeweghe,SF,23,NYK,57, ,1507,4.8,10.9,.438, , , ,4.8,10.9,.438,3.0,3.8,.775, , ,6.3,3.9, , , ,4.5,12.5
Brady Walker,PF,30,BLB,35, ,699,4.6,11.2,.410, , , ,4.6,11.2,.410,1.3,1.8,.765, , ,10.0,2.1, , , ,2.0,10.5
Paul Walther,SG,24,INO,55, ,1903,4.2,10.4,.401, , , ,4.2,10.4,.401,4.4,5.8,.750, , ,4.7,2.6, , , ,3.2,12.7
Bobby Wanzer*,SG,30,ROC,66, ,2498,4.7,11.1,.425, , , ,4.7,11.1,.425,5.4,6.0,.904, , ,4.8,3.8, , , ,2.9,14.9
Bob Wilson,PG,25,MLH,63, ,1308,2.2,7.3,.299, , , ,2.2,7.3,.299,2.1,3.7,.578, , ,5.8,3.0, , , ,4.7,6.5
Max Zaslofsky,SG,26,NYK,66, ,2113,5.5,16.3,.336, , , ,5.5,16.3,.336,4.9,6.5,.755, , ,3.3,2.7, , , ,3.1,15.9
