Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Al Cervi*,PG,35,SYR,38, ,301,3.7,8.5,.437, , , ,3.7,8.5,.437,9.7,12.0,.810, , ,2.6,3.3, , , ,10.8,17.1
Cal Christensen,SF,25,ROC,59, ,777,3.3,10.7,.313, , , ,3.3,10.7,.313,3.2,5.3,.596, , ,9.2,2.5, , , ,6.9,9.8
Nat Clifton*,PF,30,NYK,70, ,2496,3.9,11.5,.343, , , ,3.9,11.5,.343,2.9,4.9,.583, , ,11.0,3.3, , , ,4.0,10.7
Jack Coleman,PF,28,ROC,70, ,2625,4.3,10.3,.420, , , ,4.3,10.3,.420,1.9,2.9,.649, , ,10.6,3.2, , , ,3.4,10.5
Gene Conley,PF,22,BOS,39, ,461,2.7,8.4,.324, , , ,2.7,8.4,.324,1.4,2.4,.581, , ,13.4,1.5, , , ,5.8,6.9
Chuck Cooper,SF,26,BOS,70, ,1994,2.8,8.4,.337, , , ,2.8,8.4,.337,2.6,3.4,.758, , ,7.9,2.0, , , ,4.7,8.3
Ray Corley,G,25,FTW,8, ,65,1.7,13.3,.125, , , ,1.7,13.3,.125,2.8,3.3,.833, , ,2.8,2.8, , , ,10.0,6.1
Bob Cousy*,PG,24,BOS,71, ,2945,5.7,16.1,.352, , , ,5.7,16.1,.352,5.9,7.2,.816, , ,5.5,6.7, , , ,2.8,17.2
Dillard Crocker,PF,28,MLH,61, ,776,4.6,13.2,.352, , , ,4.6,13.2,.352,6.0,8.8,.688, , ,4.8,2.9, , , ,9.2,15.3
Pete Darcey,C,22,MLH,12, ,90,1.2,7.2,.167, , , ,1.2,7.2,.167,2.0,3.6,.556, , ,4.0,0.8, , , ,11.6,4.4
Bob Davies*,PG,33,ROC,66, ,2216,5.5,14.3,.385, , , ,5.5,14.3,.385,5.7,7.6,.753, , ,3.2,4.5, , , ,4.2,16.7
Blaine Denning,G,22,BLB,1, ,9,8.0,20.0,.400, , , ,8.0,20.0,.400,4.0,4.0,1.000, , ,16.0,0.0, , , ,12.0,20.0
Bob Donham,SG,26,BOS,71, ,1435,4.2,8.9,.479, , , ,4.2,8.9,.479,2.8,6.0,.471, , ,6.0,3.8, , , ,5.3,11.3
Dike Eddleman,SF,30,FTW,69, ,1571,5.5,15.7,.351, , , ,5.5,15.7,.351,3.0,5.4,.561, , ,5.4,2.4, , , ,5.0,14.1
George Feigenbaum,PG,23,MLH,5, ,79,1.8,10.0,.182, , , ,1.8,10.0,.182,3.6,6.8,.533, , ,3.2,4.1, , , ,6.4,7.3
Jake Fendley,PG,23,FTW,45, ,380,3.0,7.6,.400, , , ,3.0,7.6,.400,3.8,5.7,.667, , ,4.4,3.4, , , ,7.8,9.9
Danny Finn,SG,24,PHW,31, ,1015,4.8,14.5,.330, , , ,4.8,14.5,.330,3.5,6.5,.544, , ,6.2,5.2, , , ,4.4,13.1
Jerry Fleishman,SG,30,PHW,33, ,882,4.1,12.4,.330, , , ,4.1,12.4,.330,3.9,5.7,.686, , ,6.2,4.4, , , ,4.8,12.1
Larry Foust,C,24,FTW,67, ,2303,4.9,13.5,.360, , , ,4.9,13.5,.360,5.3,7.3,.723, , ,12.0,2.4, , , ,4.2,15.0
Joe Fulks*,PF,31,PHW,70, ,2085,5.7,16.6,.346, , , ,5.7,16.6,.346,2.9,4.0,.727, , ,6.7,2.4, , , ,5.5,14.4
Bill Gabor,SG,30,SYR,69, ,1337,5.8,16.5,.350, , , ,5.8,16.5,.350,5.8,7.6,.764, , ,2.8,3.6, , , ,7.1,17.4
Harry Gallatin*,PF,25,NYK,70, ,2333,4.4,9.8,.444, , , ,4.4,9.8,.444,4.6,6.6,.700, , ,14.1,1.9, , , ,3.5,13.3
Joe Graboski,C,23,INO,69, ,2769,3.5,10.4,.340, , , ,3.5,10.4,.340,4.6,6.7,.682, , ,8.9,2.0, , , ,3.9,11.6
Dick Groat,PG,22,FTW,26, ,663,5.4,14.8,.368, , , ,5.4,14.8,.368,5.9,7.5,.790, , ,4.7,3.7, , , ,4.9,16.8
Alex Hannum*,PF,29,ROC,68, ,1288,3.6,10.1,.358, , , ,3.6,10.1,.358,2.5,3.7,.662, , ,7.8,2.3, , , ,7.2,9.7
Don Hanrahan,F,23,INO,18, ,121,3.3,9.5,.344, , , ,3.3,9.5,.344,3.3,4.5,.733, , ,8.9,3.3, , , ,7.1,9.8
Bob Harris,SF,25,BOS,70, ,1971,3.5,8.4,.418, , , ,3.5,8.4,.418,2.4,4.1,.588, , ,8.9,1.7, , , ,4.3,9.4
Bob Harrison,SG,25,MNL,70, ,1643,4.3,11.3,.376, , , ,4.3,11.3,.376,2.3,3.6,.648, , ,3.4,3.5, , , ,5.8,10.9
Don Henriksen,C,23,BLB,68, ,2263,3.2,7.6,.419, , , ,3.2,7.6,.419,2.8,4.5,.626, , ,8.0,2.1, , , ,3.8,9.1
Kleggie Hermsen,C-F,29,TOT,10, ,62,2.3,18.0,.129, , , ,2.3,18.0,.129,1.7,2.9,.600, , ,11.0,2.3, , , ,10.5,6.4
Kleggie Hermsen,C-F,29,BOS,4, ,22,0.0,14.7,.000, , , ,0.0,14.7,.000,1.6,3.3,.500, , ,11.5,0.0, , , ,9.8,1.6
Kleggie Hermsen,C-F,29,INO,6, ,40,3.6,19.8,.182, , , ,3.6,19.8,.182,1.8,2.7,.667, , ,10.8,3.6, , , ,10.8,9.0
Lew Hitch,PF,23,MNL,70, ,1027,3.1,8.9,.349, , , ,3.1,8.9,.349,2.9,4.8,.610, , ,9.6,2.3, , , ,4.3,9.1
Paul Hoffman,SG,27,BLB,69, ,1955,4.4,12.1,.366, , , ,4.4,12.1,.366,4.1,6.3,.655, , ,5.8,4.4, , , ,5.2,13.0
Jim Holstein,SF,22,MNL,66, ,989,3.6,10.0,.358, , , ,3.6,10.0,.358,2.5,3.8,.667, , ,6.3,2.7, , , ,4.7,9.7
Red Holzman*,PG,32,ROC,46, ,392,3.5,13.7,.255, , , ,3.5,13.7,.255,2.5,3.5,.711, , ,3.7,3.2, , , ,5.1,9.5
Mel Hutchins,C,24,MLH,71, ,2891,4.0,10.5,.379, , , ,4.0,10.5,.379,2.4,3.7,.654, , ,9.9,2.8, , , ,2.7,10.3
Arnie Johnson,SF,32,ROC,70, ,1984,2.5,6.7,.379, , , ,2.5,6.7,.379,5.5,7.3,.748, , ,7.6,2.8, , , ,5.1,10.6
Ralph Johnson,PG,31,FTW,3, ,30,3.6,10.8,.333, , , ,3.6,10.8,.333,2.4,3.6,.667, , ,1.2,6.0, , , ,7.2,9.6
Neil Johnston*,C,23,PHW,70, ,3166,5.7,12.7,.452, , , ,5.7,12.7,.452,6.3,9.0,.700, , ,11.1,2.2, , , ,2.8,17.8
Noble Jorgensen,C,27,SYR,70, ,1355,3.9,11.6,.333, , , ,3.9,11.6,.333,3.9,5.3,.734, , ,6.3,2.0, , , ,6.6,11.6
George Kaftan,SF,24,BLB,23, ,380,4.3,13.5,.317, , , ,4.3,13.5,.317,4.2,6.3,.657, , ,7.1,2.9, , , ,5.6,12.7
Jack Kerris,PF,28,TOT,69, ,1424,2.4,6.5,.363, , , ,2.4,6.5,.363,2.2,3.5,.629, , ,7.5,3.9, , , ,4.2,6.9
Jack Kerris,F-C,28,FTW,52, ,982,2.2,6.6,.330, , , ,2.2,6.6,.330,2.2,3.6,.616, , ,7.6,4.0, , , ,4.3,6.6
Jack Kerris,PF,28,BLB,17, ,442,2.8,6.3,.442, , , ,2.8,6.3,.442,2.2,3.3,.659, , ,7.2,3.9, , , ,3.9,7.7
Jack Kiley,SG,24,FTW,6, ,27,2.7,13.3,.200, , , ,2.7,13.3,.200,2.7,2.7,1.000, , ,2.7,4.0, , , ,9.3,8.0
George King,PG,24,SYR,71, ,2519,3.6,9.1,.402, , , ,3.6,9.1,.402,4.1,6.3,.643, , ,4.0,5.2, , , ,3.5,11.3
Frank Kudelka,SG,27,TOT,36, ,567,3.7,12.3,.306, , , ,3.7,12.3,.306,2.8,4.3,.647, , ,5.6,4.4, , , ,6.9,10.3
Frank Kudelka,G-F,27,BLB,16, ,227,4.4,13.3,.333, , , ,4.4,13.3,.333,3.6,5.7,.639, , ,6.8,4.6, , , ,7.8,12.5
Frank Kudelka,SG,27,PHW,20, ,340,3.3,11.5,.284, , , ,3.3,11.5,.284,2.2,3.4,.656, , ,4.8,4.3, , , ,6.4,8.8
Bob Lavoy,PF,26,INO,70, ,2327,3.5,8.7,.402, , , ,3.5,8.7,.402,2.6,3.7,.694, , ,8.2,2.0, , , ,4.2,9.6
Andrew Levane,SG,32,MLH,7, ,68,1.6,12.7,.125, , , ,1.6,12.7,.125,1.1,1.6,.667, , ,4.8,4.8, , , ,7.9,4.2
Earl Lloyd*,SF,24,SYR,64, ,1806,3.1,9.0,.344, , , ,3.1,9.0,.344,3.2,4.6,.693, , ,8.9,1.3, , , ,4.8,9.4
Bob Lochmueller,SF,25,SYR,62, ,802,3.5,11.0,.322, , , ,3.5,11.0,.322,3.3,5.5,.607, , ,7.3,2.1, , , ,6.4,10.4
Don Lofgran,SF,23,PHW,64, ,1788,3.5,10.6,.330, , , ,3.5,10.6,.330,2.5,3.5,.728, , ,6.8,2.1, , , ,3.6,9.5
Ray Lumpp,PG,29,TOT,55, ,1422,4.8,12.8,.372, , , ,4.8,12.8,.372,3.9,5.2,.743, , ,3.6,4.3, , , ,4.5,13.4
Ray Lumpp,G,29,NYK,6, ,99,2.9,10.9,.267, , , ,2.9,10.9,.267,4.4,4.4,1.000, , ,8.0,5.5, , , ,6.2,10.2
Ray Lumpp,PG,29,BLB,49, ,1323,4.9,13.0,.378, , , ,4.9,13.0,.378,3.8,5.3,.727, , ,3.2,4.2, , , ,4.4,13.6
Ed Macauley*,C,24,BOS,69, ,2902,5.6,12.4,.452, , , ,5.6,12.4,.452,6.2,8.3,.750, , ,7.8,3.5, , , ,2.3,17.4
John Mahnken,C,30,BOS,69, ,771,3.5,11.8,.302, , , ,3.5,11.8,.302,1.8,2.6,.696, , ,8.5,3.5, , , ,5.1,8.9
Mo Mahoney,F,25,BOS,6, ,34,4.2,10.6,.400, , , ,4.2,10.6,.400,4.2,5.3,.800, , ,7.4,1.1, , , ,7.4,12.7
Slater Martin*,PG,27,MNL,70, ,2556,3.7,8.9,.410, , , ,3.7,8.9,.410,3.2,4.0,.780, , ,2.6,3.5, , , ,3.5,10.5
Al Masino,PG,24,MLH,72, ,1773,2.7,8.1,.335, , , ,2.7,8.1,.335,2.6,4.1,.627, , ,3.6,3.2, , , ,5.1,8.0
Jack McCloskey,SG,27,PHW,1, ,16,6.8,20.3,.333, , , ,6.8,20.3,.333,0.0,0.0, , , ,6.8,2.3, , , ,4.5,13.5
Bucky McConnell,PG,24,MLH,14, ,297,3.3,8.6,.380, , , ,3.3,8.6,.380,1.7,3.5,.483, , ,4.1,5.0, , , ,4.7,8.2
Alfred McGuire*,PG,24,NYK,58, ,1231,3.3,8.4,.390, , , ,3.3,8.4,.390,3.7,5.9,.637, , ,4.9,4.2, , , ,6.0,10.3
Dick McGuire*,PG,27,NYK,61, ,1783,2.9,7.5,.381, , , ,2.9,7.5,.381,3.1,5.4,.569, , ,5.7,6.0, , , ,3.5,8.8
George McLeod,F,22,BLB,10, ,85,0.8,6.8,.125, , , ,0.8,6.8,.125,3.4,6.4,.533, , ,8.9,1.7, , , ,6.8,5.1
Jack McMahon,PG,24,ROC,70, ,1665,3.8,11.5,.330, , , ,3.8,11.5,.330,3.4,5.1,.657, , ,4.0,4.0, , , ,5.5,11.0
Monk Meineke,PF,22,FTW,68, ,2250,3.8,10.1,.381, , , ,3.8,10.1,.381,3.9,5.0,.783, , ,7.5,2.4, , , ,5.3,11.6
Stan Miasek,SF,29,TOT,65, ,1584,4.0,11.1,.365, , , ,4.0,11.1,.365,3.5,5.6,.629, , ,8.2,2.8, , , ,5.2,11.6
Stan Miasek,C-F,29,BLB,25, ,835,4.2,10.4,.405, , , ,4.2,10.4,.405,3.8,5.4,.690, , ,8.6,3.1, , , ,4.5,12.2
Stan Miasek,SF,29,MLH,40, ,749,3.8,11.8,.325, , , ,3.8,11.8,.325,3.3,5.9,.566, , ,7.7,2.4, , , ,6.0,11.0
Ed Mikan,C,27,TOT,62, ,927,3.0,11.3,.267, , , ,3.0,11.3,.267,3.1,3.8,.806, , ,9.2,1.5, , , ,4.8,9.1
Ed Mikan,C,27,PHW,19, ,358,3.9,13.5,.291, , , ,3.9,13.5,.291,2.7,3.4,.794, , ,12.0,2.2, , , ,4.0,10.6
Ed Mikan,C,27,INO,43, ,569,2.5,10.0,.247, , , ,2.5,10.0,.247,3.3,4.0,.813, , ,7.5,1.1, , , ,5.3,8.2
George Mikan*,C,28,MNL,70, ,2651,6.8,17.0,.399, , , ,6.8,17.0,.399,6.0,7.7,.780, , ,13.7,2.7, , , ,3.9,19.6
Vern Mikkelsen*,PF,24,MNL,70, ,2465,5.5,12.7,.435, , , ,5.5,12.7,.435,4.2,5.7,.752, , ,9.6,2.2, , , ,4.2,15.3
Eddie Miller,C,21,TOT,70, ,2018,4.9,13.9,.350, , , ,4.9,13.9,.350,3.3,5.1,.652, , ,11.9,2.1, , , ,4.5,13.1
Eddie Miller,C,21,MLH,10, ,160,3.4,12.6,.268, , , ,3.4,12.6,.268,2.0,3.8,.529, , ,13.5,1.4, , , ,5.9,8.8
Eddie Miller,C,21,BLB,60, ,1858,5.0,14.0,.356, , , ,5.0,14.0,.356,3.4,5.2,.659, , ,11.8,2.1, , , ,4.3,13.4
Dave Minor,PG,30,TOT,59, ,1610,3.4,9.4,.367, , , ,3.4,9.4,.367,2.2,3.0,.742, , ,5.6,2.9, , , ,4.7,9.1
Dave Minor,G-F,30,BLB,19, ,301,4.1,11.4,.358, , , ,4.1,11.4,.358,2.4,3.1,.769, , ,4.9,2.8, , , ,4.2,10.5
Dave Minor,PG,30,MLH,40, ,1309,3.3,8.9,.369, , , ,3.3,8.9,.369,2.1,2.9,.736, , ,5.8,2.9, , , ,4.8,8.7
Bill Mlkvy,SF,22,PHW,31, ,608,4.4,14.6,.305, , , ,4.4,14.6,.305,1.8,2.8,.646, , ,6.0,3.7, , , ,3.2,10.7
Jim Mooney,SF,22,PHW,18, ,529,3.7,10.1,.365, , , ,3.7,10.1,.365,1.8,2.7,.675, , ,4.8,2.4, , , ,3.4,9.2
Bob Naber,F,23,INO,4, ,11,0.0,13.1,.000, , , ,0.0,13.1,.000,3.3,6.5,.500, , ,16.4,3.3, , , ,19.6,3.3
Jack Nichols,PF,26,MLH,69, ,2626,5.8,16.0,.363, , , ,5.8,16.0,.363,3.3,4.6,.708, , ,7.3,2.7, , , ,3.2,14.9
John O'Boyle,SG,24,MLH,5, ,97,3.0,9.6,.308, , , ,3.0,9.6,.308,1.9,2.6,.714, , ,3.7,1.9, , , ,7.4,7.8
Ralph O'Brien,PG,24,TOT,55, ,758,4.6,13.6,.336, , , ,4.6,13.6,.336,3.7,4.4,.848, , ,3.3,2.7, , , ,3.5,12.8
Ralph O'Brien,G,24,INO,34, ,526,4.0,13.0,.311, , , ,4.0,13.0,.311,3.9,4.4,.877, , ,3.4,2.4, , , ,2.5,12.0
Ralph O'Brien,G,24,FTW,7, ,50,7.2,17.3,.417, , , ,7.2,17.3,.417,2.2,3.6,.600, , ,0.0,2.9, , , ,5.0,16.6
Ralph O'Brien,PG,24,BLB,14, ,182,5.3,14.2,.375, , , ,5.3,14.2,.375,3.6,4.4,.818, , ,4.0,3.4, , , ,5.9,14.2
Mike O'Neill,SF, ,MLH,4, ,50,2.9,12.2,.235, , , ,2.9,12.2,.235,2.9,2.9,1.000, , ,6.5,2.2, , , ,7.2,8.6
Kevin O'Shea,SG,27,BLB,46, ,643,4.0,10.6,.376, , , ,4.0,10.6,.376,2.7,4.5,.593, , ,4.3,4.9, , , ,4.6,10.6
Wally Osterkorn,SF,24,SYR,49, ,1016,3.0,9.3,.324, , , ,3.0,9.3,.324,3.8,6.0,.631, , ,7.7,2.2, , , ,4.6,9.8
Don Otten,C,31,MLH,24, ,384,3.2,8.2,.391, , , ,3.2,8.2,.391,6.0,8.5,.703, , ,8.3,2.0, , , ,6.4,12.4
Claude Overton,SG,25,PHW,15, ,182,3.8,14.8,.253, , , ,3.8,14.8,.253,4.0,5.9,.667, , ,4.9,3.0, , , ,4.9,11.5
Johnny Payak,SG,26,MLH,68, ,1470,3.1,9.1,.343, , , ,3.1,9.1,.343,4.4,6.1,.726, , ,2.8,3.4, , , ,4.8,10.7
Mel Payton,SF,26,INO,66, ,1424,4.4,12.3,.357, , , ,4.4,12.3,.357,3.0,4.1,.745, , ,7.9,2.0, , , ,3.0,11.8
Andy Phillip*,G-F,30,TOT,70, ,2690,3.3,8.4,.397, , , ,3.3,8.4,.397,3.0,4.0,.738, , ,4.9,5.3, , , ,3.1,9.7
Andy Phillip*,PG,30,PHW,13, ,543,3.2,8.2,.387, , , ,3.2,8.2,.387,3.8,5.0,.763, , , ,7.4, , , ,3.2,10.2
Andy Phillip*,SG,30,FTW,57, ,2147,3.4,8.5,.400, , , ,3.4,8.5,.400,2.7,3.8,.729, , , ,4.8, , , ,3.0,9.5
Jim Pollard*,SF,30,MNL,66, ,2403,5.0,14.0,.357, , , ,5.0,14.0,.357,2.9,3.8,.769, , ,6.8,3.5, , , ,2.9,12.9
Ralph Polson,PF,23,TOT,49, ,810,2.9,8.0,.363, , , ,2.9,8.0,.363,2.7,4.3,.635, , ,9.4,1.1, , , ,4.5,8.5
Ralph Polson,PF,23,NYK,3, ,37,2.9,8.8,.333, , , ,2.9,8.8,.333,3.9,5.8,.667, , ,7.8,1.9, , , ,7.8,9.7
Ralph Polson,PF,23,PHW,46, ,773,2.9,7.9,.365, , , ,2.9,7.9,.365,2.7,4.2,.633, , ,9.5,1.0, , , ,4.4,8.4
Bob Priddy,F,22,BLB,16, ,149,3.4,9.2,.368, , , ,3.4,9.2,.368,1.9,3.4,.571, , ,8.7,1.7, , , ,8.7,8.7
Moe Radovich,PG,23,PHW,4, ,33,5.5,14.2,.385, , , ,5.5,14.2,.385,4.4,4.4,1.000, , ,1.1,8.7, , , ,5.5,15.3
Sherwin Raiken,G,24,NYK,6, ,63,1.7,12.0,.143, , , ,1.7,12.0,.143,1.7,4.6,.375, , ,4.6,3.4, , , ,5.7,5.1
George Ratkovicz,PF,30,TOT,71, ,2235,3.4,10.0,.336, , , ,3.4,10.0,.336,4.2,6.0,.702, , ,8.4,3.5, , , ,4.6,10.9
George Ratkovicz,PF,30,BLB,10, ,197,2.9,7.9,.372, , , ,2.9,7.9,.372,3.5,6.8,.514, , ,9.5,3.3, , , ,6.0,9.3
George Ratkovicz,PF,30,MLH,61, ,2038,3.4,10.2,.333, , , ,3.4,10.2,.333,4.3,5.9,.723, , ,8.3,3.5, , , ,4.5,11.1
Gene Rhodes,SG,25,INO,65, ,1162,3.4,10.6,.319, , , ,3.4,10.6,.319,3.7,5.2,.704, , ,3.0,2.8, , , ,2.4,10.4
Arnie Risen*,C,28,ROC,68, ,2288,4.6,12.6,.368, , , ,4.6,12.6,.368,4.6,6.8,.685, , ,11.7,2.1, , , ,4.3,13.9
Red Rocha,C,29,SYR,69, ,2454,3.9,10.1,.388, , , ,3.9,10.1,.388,3.4,4.5,.755, , ,7.5,2.0, , , ,3.8,11.3
Kenny Rollins,PG,29,BOS,43, ,426,3.2,9.7,.330, , , ,3.2,9.7,.330,1.9,2.3,.815, , ,3.8,3.9, , , ,5.3,8.3
Pep Saul,SG,28,MNL,70, ,1796,3.7,9.4,.397, , , ,3.7,9.4,.397,2.8,4.0,.710, , ,2.8,2.2, , , ,3.5,10.3
Fred Schaus,SF,27,FTW,69, ,2541,3.4,10.2,.334, , , ,3.4,10.2,.334,3.4,4.2,.821, , ,5.9,3.5, , , ,3.7,10.2
Dolph Schayes*,PF,24,SYR,71, ,2668,5.1,13.5,.374, , , ,5.1,13.5,.374,6.9,8.4,.827, , ,12.4,3.1, , , ,3.7,17.0
Howie Schultz,PF,30,MNL,40, ,474,1.8,6.8,.267, , , ,1.8,6.8,.267,3.3,4.7,.694, , ,6.1,2.2, , , ,5.5,6.9
Fred Scolari,PG,30,TOT,62, ,2123,4.7,13.7,.342, , , ,4.7,13.7,.342,4.7,5.5,.844, , ,3.5,4.0, , , ,3.6,14.1
Fred Scolari,PG,30,BLB,46, ,1618,4.8,14.4,.334, , , ,4.8,14.4,.334,4.9,5.8,.849, , ,3.6,4.4, , , ,3.5,14.5
Fred Scolari,PG,30,FTW,16, ,505,4.3,11.5,.377, , , ,4.3,11.5,.377,4.0,4.8,.824, , ,3.4,2.6, , , ,3.8,12.7
George Senesky,PG,30,PHW,69, ,2336,2.5,7.5,.330, , , ,2.5,7.5,.330,1.4,2.3,.637, , ,3.9,4.1, , , ,2.6,6.4
Paul Seymour,SG,25,SYR,67, ,2684,4.1,10.7,.383, , , ,4.1,10.7,.383,4.6,5.6,.817, , ,3.3,3.9, , , ,2.8,12.8
Chuck Share,C,25,FTW,67, ,1044,3.1,8.8,.358, , , ,3.1,8.8,.358,5.9,8.1,.735, , ,12.9,2.6, , , ,7.3,12.2
Bill Sharman*,SG,26,BOS,71, ,2333,6.2,14.3,.436, , , ,6.2,14.3,.436,5.3,6.2,.850, , ,4.4,2.9, , , ,3.7,17.7
Connie Simmons,C,27,NYK,65, ,1707,5.1,13.4,.377, , , ,5.1,13.4,.377,5.3,7.2,.732, , ,9.7,2.7, , , ,5.3,15.4
Whitey Skoog,SG,26,MNL,68, ,996,3.7,9.5,.386, , , ,3.7,9.5,.386,1.7,2.2,.754, , ,4.4,3.0, , , ,5.0,9.0
Odie Spears,SF,28,ROC,62, ,1414,5.0,12.6,.401, , , ,5.0,12.6,.401,5.1,6.2,.819, , ,6.4,2.9, , , ,5.8,15.1
Dick Surhoff,SF,23,NYK,26, ,187,2.5,11.7,.213, , , ,2.5,11.7,.213,3.7,5.8,.633, , ,4.8,1.7, , , ,6.9,8.7
Bill Tosheff,PG,26,INO,67, ,2459,3.7,11.5,.323, , , ,3.7,11.5,.323,3.7,4.6,.806, , ,3.4,3.6, , , ,3.6,11.1
Ernie Vandeweghe,SG,24,NYK,61, ,1745,5.6,12.9,.435, , , ,5.6,12.9,.435,3.9,5.0,.766, , ,7.1,3.0, , , ,5.0,15.1
Paul Walther,SG,25,INO,67, ,2468,3.3,9.4,.352, , , ,3.3,9.4,.352,3.9,5.2,.746, , ,4.1,3.0, , , ,3.8,10.5
Bobby Wanzer*,SG,31,ROC,70, ,2577,4.4,12.1,.367, , , ,4.4,12.1,.367,5.4,6.6,.812, , ,4.9,3.5, , , ,2.9,14.2
Mark Workman,PF,22,TOT,65, ,1030,4.5,14.3,.319, , , ,4.5,14.3,.319,2.4,3.9,.619, , ,6.7,1.3, , , ,5.8,11.5
Mark Workman,PF,22,MLH,5, ,29,6.2,21.1,.294, , , ,6.2,21.1,.294,1.2,2.5,.500, , ,7.4,1.2, , , ,8.7,13.7
Mark Workman,F-C,22,PHW,60, ,1001,4.5,14.1,.320, , , ,4.5,14.1,.320,2.5,4.0,.622, , ,6.7,1.3, , , ,5.7,11.5
Max Zaslofsky,SG,27,NYK,29, ,722,6.1,16.0,.384, , , ,6.1,16.0,.384,4.9,7.1,.690, , ,3.7,2.7, , , ,4.0,17.2
Zeke Zawoluk,PF,22,INO,41, ,622,3.2,8.7,.367, , , ,3.2,8.7,.367,4.5,6.7,.664, , ,8.5,1.8, , , ,4.8,10.8
