Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bob Pettit*,PF,22,MLH,72, ,2659,7.0,17.3,.407, , , ,7.0,17.3,.407,5.8,7.7,.751, , ,13.5,3.1, , , ,3.5,19.8
Andy Phillip*,PG,32,FTW,64, ,2332,3.1,8.4,.371, , , ,3.1,8.4,.371,3.3,4.8,.692, , ,4.5,7.6, , , ,2.6,9.5
Jim Pollard*,SF,32,MNL,63, ,1960,4.9,13.8,.354, , , ,4.9,13.8,.354,2.8,3.4,.812, , ,8.4,2.9, , , ,2.7,12.5
Frank Ramsey*,SF,23,BOS,64, ,1754,4.8,12.2,.399, , , ,4.8,12.2,.399,5.0,6.6,.755, , ,8.3,3.8, , , ,5.1,14.7
George Ratkovicz,PF,32,MLH,9, ,102,1.1,6.7,.158, , , ,1.1,6.7,.158,3.5,8.1,.435, , ,6.0,4.6, , , ,5.3,5.6
Arnie Risen*,C,30,ROC,69, ,1970,4.7,12.8,.371, , , ,4.7,12.8,.371,5.1,6.9,.744, , ,12.8,2.0, , , ,4.6,14.6
Red Rocha,C,31,SYR,72, ,2473,4.3,11.7,.368, , , ,4.3,11.7,.368,3.2,4.1,.782, , ,7.1,2.6, , , ,3.5,11.8
Al Roges,G-F,24,TOT,17, ,201,4.1,10.9,.377, , , ,4.1,10.9,.377,2.7,4.3,.625, , ,4.3,3.4, , , ,3.6,10.9
Al Roges,G-F,24,BLB, , , , , , , , , , , , , , , , , , , , , , , , 
Al Roges,SG,24,FTW, , , , , , , , , , , , , , , , , , , , , , , , 
Dick Rosenthal,SF,25,FTW,67, ,1406,5.0,13.4,.377, , , ,5.0,13.4,.377,3.3,4.6,.718, , ,7.7,3.9, , , ,4.6,13.4
Pep Saul,SG,30,MLH,65, ,1139,3.0,9.6,.317, , , ,3.0,9.6,.317,3.0,3.9,.772, , ,4.2,3.3, , , ,4.0,9.1
Dolph Schayes*,PF,26,SYR,72, ,2526,6.0,15.7,.383, , , ,6.0,15.7,.383,7.0,8.4,.833, , ,12.6,3.0, , , ,3.5,19.0
Dick Schnittker,SF,26,MNL,72, ,1798,4.5,11.7,.388, , , ,4.5,11.7,.388,6.0,7.2,.823, , ,7.0,2.3, , , ,4.6,15.0
Fred Scolari,PG,32,BOS,59, ,619,4.4,14.5,.305, , , ,4.4,14.5,.305,2.3,2.8,.796, , ,4.5,5.4, , , ,4.4,11.1
Frank Selvy,G-F,22,TOT,71, ,2668,6.1,16.1,.378, , , ,6.1,16.1,.378,6.0,8.2,.728, , ,5.3,3.3, , , ,3.1,18.2
Frank Selvy,G-F,22,BLB, , , , , , , , , , , , , , , , , , , , , , , , 
Frank Selvy,SF,22,MLH, , , , , , , , , , , , , , , , , , , , , , , , 
Paul Seymour,SG,27,SYR,72, ,2950,4.6,12.6,.362, , , ,4.6,12.6,.362,3.7,4.5,.811, , ,3.8,5.9, , , ,1.7,12.8
Chuck Share,C,27,MLH,69, ,1685,5.0,12.3,.407, , , ,5.0,12.3,.407,7.5,10.5,.713, , ,14.6,1.8, , , ,5.8,17.5
Bill Sharman*,SG,28,BOS,68, ,2453,6.6,15.6,.427, , , ,6.6,15.6,.427,5.1,5.7,.897, , ,4.4,4.1, , , ,3.1,18.4
Gene Shue,PG,23,TOT,62, ,947,3.8,11.0,.346, , , ,3.8,11.0,.346,2.2,3.0,.756, , ,5.9,3.4, , , ,2.4,9.8
Gene Shue,PG,23,PHW,6, ,65,1.7,8.3,.200, , , ,1.7,8.3,.200,2.8,3.3,.833, , ,5.5,6.1, , , ,2.2,6.1
Gene Shue,PG,23,NYK,56, ,882,4.0,11.2,.354, , , ,4.0,11.2,.354,2.2,2.9,.750, , ,5.9,3.2, , , ,2.4,10.1
Connie Simmons,C-F,29,TOT,36, ,862,5.7,16.0,.357, , , ,5.7,16.0,.357,3.0,4.8,.632, , ,9.2,2.5, , , ,4.6,14.5
Connie Simmons,C-F,29,BLB, , , , , , , , , , , , , , , , , , , , , , , , 
Connie Simmons,C,29,SYR, , , , , , , , , , , , , , , , , , , , , , , , 
Whitey Skoog,SG,28,MNL,72, ,2365,5.0,12.7,.395, , , ,5.0,12.7,.395,1.9,2.4,.806, , ,4.6,3.8, , , ,4.0,11.9
Odie Spears,SF,30,ROC,71, ,1888,4.3,11.2,.386, , , ,4.3,11.2,.386,4.2,5.2,.812, , ,5.7,2.8, , , ,4.8,12.8
Art Spoelstra,C,22,ROC,70, ,1127,5.1,12.7,.398, , , ,5.1,12.7,.398,3.4,5.0,.692, , ,9.1,1.9, , , ,5.4,13.6
Don Sunderlage,SG,25,MNL,45, ,404,2.9,11.9,.248, , , ,2.9,11.9,.248,4.3,6.5,.658, , ,5.0,3.3, , , ,5.1,10.2
Jim Tucker,PF,22,SYR,20, ,287,4.9,14.6,.336, , , ,4.9,14.6,.336,3.4,4.8,.711, , ,12.2,1.5, , , ,6.3,13.2
Jack Turner,SF,24,NYK,65, ,922,4.3,12.0,.360, , , ,4.3,12.0,.360,2.3,3.0,.789, , ,6.0,3.0, , , ,3.0,11.0
Paul Walther,SG,27,FTW,68, ,820,2.5,7.1,.348, , , ,2.5,7.1,.348,2.4,3.9,.614, , ,6.8,5.8, , , ,5.0,7.3
Bobby Wanzer*,SG,33,ROC,72, ,2376,4.9,12.4,.395, , , ,4.9,12.4,.395,4.5,5.7,.786, , ,5.7,3.7, , , ,2.5,14.3
Bobby Watson,G,24,TOT,63, ,702,3.7,11.4,.323, , , ,3.7,11.4,.323,1.6,2.3,.689, , ,4.5,4.1, , , ,3.4,9.0
Bobby Watson,PG,24,MNL, , , , , , , , , , , , , , , , , , , , , , , , 
Bobby Watson,PG,24,MLH, , , , , , , , , , , , , , , , , , , , , , , , 
Skippy Whitaker,PG,24,BOS,3, ,15,2.4,14.4,.167, , , ,2.4,14.4,.167,0.0,0.0, , , ,2.4,2.4, , , ,9.6,4.8
George Yardley*,SF,26,FTW,60, ,2150,6.1,14.6,.418, , , ,6.1,14.6,.418,5.2,7.0,.745, , ,9.9,2.1, , , ,3.4,17.3
Max Zaslofsky,SG,29,FTW,70, ,1862,5.2,15.9,.328, , , ,5.2,15.9,.328,4.8,6.8,.702, , ,3.7,3.9, , , ,2.5,15.2
Zeke Zawoluk,PF,24,PHW,67, ,1117,4.4,12.1,.368, , , ,4.4,12.1,.368,5.0,6.4,.779, , ,8.3,2.8, , , ,4.7,13.9
