Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Butch Beard,PG,25,SEA,73, ,1403,4.9,11.2,.439, , , ,4.9,11.2,.439,2.6,3.6,.714, , ,4.5,6.3, , , ,3.6,12.4
Walt Bellamy*,C,33,ATL,74, ,2802,5.8,11.6,.505, , , ,5.8,11.6,.505,3.6,6.8,.538, , ,12.4,2.3, , , ,3.1,15.3
Henry Bibby,PG,23,NYK,55, ,475,5.9,15.5,.380, , , ,5.9,15.5,.380,5.5,6.5,.849, , ,6.2,4.9, , , ,5.1,17.4
Dave Bing*,PG,29,DET,82, ,3361,7.4,16.5,.448, , , ,7.4,16.5,.448,4.9,6.0,.814, , ,3.2,6.8, , , ,2.5,19.7
John Block,PF,28,TOT,73, ,2041,6.9,15.6,.441, , , ,6.9,15.6,.441,5.3,6.7,.794, , ,9.9,2.0, , , ,4.3,19.1
John Block,PF,28,PHI,48, ,1558,7.2,16.3,.441, , , ,7.2,16.3,.441,5.5,7.0,.781, , ,10.2,2.2, , , ,4.0,19.8
John Block,PF,28,KCO,25, ,483,6.0,13.4,.444, , , ,6.0,13.4,.444,4.8,5.7,.842, , ,8.9,1.4, , , ,5.1,16.7
Tom Boerwinkle,C,27,CHI,8, ,176,1.8,4.9,.375, , , ,1.8,4.9,.375,2.5,4.1,.600, , ,11.0,8.2, , , ,4.5,6.1
Freddie Boyd,PG,22,PHI,82, ,2351,5.5,14.1,.392, , , ,5.5,14.1,.392,2.1,3.1,.680, , ,3.2,4.6, , , ,2.8,13.2
Steve Bracey,PG,22,ATL,70, ,1050,6.6,13.5,.486, , , ,6.6,13.5,.486,2.5,3.8,.664, , ,3.7,4.3, , , ,4.3,15.7
Bill Bradley*,SF,29,NYK,82, ,2998,6.9,15.0,.459, , , ,6.9,15.0,.459,2.0,2.3,.871, , ,3.6,4.4, , , ,3.3,15.8
Bill Bridges,PF,33,TOT,82, ,2867,4.2,9.1,.461, , , ,4.2,9.1,.461,2.2,3.2,.702, , ,11.4,2.7, , , ,3.7,10.6
Bill Bridges,PF,33,PHI,10, ,376,4.5,12.0,.376, , , ,4.5,12.0,.376,4.4,6.2,.708, , ,11.7,2.2, , , ,3.4,13.4
Bill Bridges,PF,33,LAL,72, ,2491,4.1,8.6,.479, , , ,4.1,8.6,.479,1.9,2.7,.700, , ,11.3,2.8, , , ,3.8,10.2
John Brisker,SF,25,SEA,70, ,1633,7.8,17.8,.435, , , ,7.8,17.8,.435,4.3,5.2,.822, , ,7.0,3.3, , , ,3.7,19.8
Fred Brown,SG,24,SEA,79, ,2320,7.3,16.1,.455, , , ,7.3,16.1,.455,1.9,2.3,.818, , ,4.9,6.8, , , ,3.5,16.5
Roger Brown,C,22,LAL,1, ,5,0.0,0.0, , , , ,0.0,0.0, ,7.2,21.6,.333, , ,0.0,0.0, , , ,7.2,7.2
Corky Calhoun,SF,22,PHO,82, ,2025,3.8,8.0,.469, , , ,3.8,8.0,.469,1.3,1.7,.740, , ,6.0,1.4, , , ,3.8,8.8
Austin Carr,SG,24,CLE,82, ,3097,8.2,18.3,.446, , , ,8.2,18.3,.446,3.3,4.0,.822, , ,4.3,3.2, , , ,2.2,19.6
Fred Carter,SG,27,PHI,81, ,2993,8.2,19.4,.421, , , ,8.2,19.4,.421,3.1,4.4,.704, , ,5.8,4.2, , , ,3.0,19.4
Wilt Chamberlain*,C,36,LAL,82, ,3542,4.3,6.0,.727, , , ,4.3,6.0,.727,2.4,4.6,.510, , ,15.5,3.7, , , ,1.9,11.0
Don Chaney,SG,26,BOS,79, ,2488,6.0,12.4,.482, , , ,6.0,12.4,.482,3.0,3.9,.787, , ,6.5,3.2, , , ,4.0,15.0
Phil Chenier,SG,22,BAL,71, ,2776,7.8,17.3,.452, , , ,7.8,17.3,.452,2.5,3.2,.795, , ,3.7,3.9, , , ,2.1,18.1
Bob Christian,C,26,ATL,55, ,759,4.0,7.4,.548, , , ,4.0,7.4,.548,2.8,3.7,.759, , ,14.5,2.2, , , ,5.3,10.9
Archie Clark,PG,31,BAL,39, ,1477,7.4,14.5,.507, , , ,7.4,14.5,.507,2.7,3.3,.810, , ,3.1,6.7, , , ,2.7,17.4
Jim Cleamons,PG,23,CLE,80, ,1392,5.0,10.9,.454, , , ,5.0,10.9,.454,1.9,2.6,.743, , ,4.3,5.3, , , ,2.8,11.9
Barry Clemens,SF,29,CLE,72, ,1119,6.7,13.0,.516, , , ,6.7,13.0,.516,1.7,2.2,.779, , ,6.8,3.7, , , ,4.4,15.2
Mel Counts,C,31,TOT,66, ,658,7.2,16.1,.449, , , ,7.2,16.1,.449,2.1,3.2,.672, , ,13.8,3.6, , , ,5.8,16.6
Mel Counts,C,31,PHI,7, ,47,3.8,12.3,.313, , , ,3.8,12.3,.313,0.0,0.0, , , ,12.3,2.3, , , ,6.1,7.7
Mel Counts,C,31,LAL,59, ,611,7.5,16.4,.457, , , ,7.5,16.4,.457,2.3,3.4,.672, , ,14.0,3.7, , , ,5.8,17.3
Dave Cowens*,C,24,BOS,82, ,3425,7.8,17.2,.452, , , ,7.8,17.2,.452,2.1,2.8,.779, , ,14.0,3.5, , , ,3.3,17.7
Pete Cross,C,24,TOT,29, ,157,1.4,5.7,.240, , , ,1.4,5.7,.240,1.8,4.1,.444, , ,14.0,2.5, , , ,6.6,4.6
Pete Cross,C,24,KCO,3, ,24,0.0,6.0,.000, , , ,0.0,6.0,.000,0.0,0.0, , , ,6.0,0.0, , , ,7.5,0.0
Pete Cross,C,24,SEA,26, ,133,1.6,5.7,.286, , , ,1.6,5.7,.286,2.2,4.9,.444, , ,15.4,3.0, , , ,6.5,5.4
Dick Cunningham,C,26,MIL,72, ,692,3.3,8.1,.410, , , ,3.3,8.1,.410,1.5,2.6,.580, , ,10.8,1.8, , , ,4.9,8.2
Bob Dandridge,SF,25,MIL,73, ,2852,8.1,17.1,.472, , , ,8.1,17.1,.472,2.5,3.2,.789, , ,7.6,2.6, , , ,3.5,18.6
Bob Davis,SF,22,POR,9, ,41,5.3,24.6,.214, , , ,5.3,24.6,.214,3.5,5.3,.667, , ,4.4,1.8, , , ,4.4,14.0
Charlie Davis,SG,23,TOT,75, ,1419,6.7,16.0,.417, , , ,6.7,16.0,.417,3.3,4.3,.774, , ,2.9,4.7, , , ,4.9,16.6
Charlie Davis,SG,23,CLE,6, ,86,8.4,17.2,.488, , , ,8.4,17.2,.488,1.7,2.9,.571, , ,2.1,4.2, , , ,8.4,18.4
Charlie Davis,SG,23,POR,69, ,1333,6.6,15.9,.412, , , ,6.6,15.9,.412,3.4,4.3,.783, , ,3.0,4.7, , , ,4.7,16.5
Dwight Davis,PF,23,CLE,81, ,2151,4.9,12.5,.392, , , ,4.9,12.5,.392,2.9,3.7,.793, , ,9.4,2.0, , , ,5.0,12.8
Jim Davis,C,31,DET,73, ,771,6.1,12.0,.510, , , ,6.1,12.0,.510,3.4,5.3,.632, , ,12.2,2.6, , , ,5.9,15.6
Mickey Davis,SF,22,MIL,74, ,1046,5.2,11.9,.438, , , ,5.2,11.9,.438,2.6,3.2,.826, , ,7.8,2.5, , , ,4.1,13.1
Mike Davis,SG,26,BAL,13, ,283,6.4,15.0,.424, , , ,6.4,15.0,.424,2.9,3.2,.920, , ,4.5,2.4, , , ,5.7,15.6
Dave DeBusschere*,PF,32,NYK,77, ,2827,6.8,15.6,.435, , , ,6.8,15.6,.435,2.5,3.3,.746, , ,10.0,3.3, , , ,2.7,16.0
Terry Dischinger,SF,32,POR,63, ,970,6.0,12.5,.476, , , ,6.0,12.5,.476,2.4,3.6,.667, , ,7.1,3.8, , , ,4.6,14.3
Terry Driscoll,C-PF,25,TOT,60, ,964,5.2,12.2,.428, , , ,5.2,12.2,.428,1.6,2.3,.694, , ,11.2,2.1, , , ,5.4,12.1
Terry Driscoll,PF,25,BAL,1, ,5,0.0,7.2,.000, , , ,0.0,7.2,.000,0.0,0.0, , , ,21.6,0.0, , , ,7.2,0.0
Terry Driscoll,C,25,MIL,59, ,959,5.3,12.2,.429, , , ,5.3,12.2,.429,1.6,2.3,.694, , ,11.1,2.1, , , ,5.4,12.1
Charles Dudley,PG,22,SEA,12, ,99,3.6,8.4,.435, , , ,3.6,8.4,.435,5.1,5.8,.875, , ,2.2,5.8, , , ,5.5,12.4
Ken Durrett,SF,24,KCO,8, ,65,4.4,11.6,.381, , , ,4.4,11.6,.381,3.3,4.4,.750, , ,7.8,1.7, , , ,8.9,12.2
Joe Ellis,PF,28,GSW,74, ,1054,6.8,16.6,.409, , , ,6.8,16.6,.409,2.4,3.2,.742, , ,9.6,3.0, , , ,4.9,16.0
Leroy Ellis,PF-C,32,TOT,79, ,2600,5.8,13.4,.434, , , ,5.8,13.4,.434,1.8,2.2,.801, , ,10.8,1.9, , , ,2.8,13.4
Leroy Ellis,C,32,LAL,10, ,156,2.5,9.2,.275, , , ,2.5,9.2,.275,0.9,1.2,.800, , ,7.6,0.7, , , ,3.0,6.0
Leroy Ellis,PF,32,PHI,69, ,2444,6.0,13.7,.441, , , ,6.0,13.7,.441,1.8,2.3,.801, , ,11.0,2.0, , , ,2.7,13.9
Scott English,SF,22,PHO,29, ,196,6.6,17.1,.387, , , ,6.6,17.1,.387,3.9,5.3,.724, , ,8.1,2.8, , , ,7.0,17.1
Keith Erickson,SF,28,LAL,76, ,1920,5.6,13.1,.430, , , ,5.6,13.1,.430,1.7,2.1,.809, , ,6.3,4.5, , , ,3.6,12.9
Hank Finkel,C,30,BOS,76, ,496,5.7,12.6,.451, , , ,5.7,12.6,.451,2.0,3.8,.538, , ,11.0,1.9, , , ,6.0,13.4
Chris Ford,SG,24,DET,74, ,1537,4.9,10.2,.479, , , ,4.9,10.2,.479,1.4,2.2,.645, , ,6.2,4.5, , , ,3.1,11.1
Fred Foster,SF,26,DET,63, ,1460,6.0,15.5,.388, , , ,6.0,15.5,.388,1.5,2.1,.701, , ,4.5,2.3, , , ,3.7,13.5
Harold Fox,PG,23,BUF,10, ,84,5.1,13.7,.375, , , ,5.1,13.7,.375,3.0,3.4,.875, , ,3.4,4.3, , , ,3.0,13.3
Jim Fox,C,29,SEA,74, ,2439,4.7,9.0,.515, , , ,4.7,9.0,.515,3.2,3.9,.808, , ,12.2,2.6, , , ,3.5,12.5
Walt Frazier*,PG,27,NYK,78, ,3181,7.7,15.7,.490, , , ,7.7,15.7,.490,3.2,4.0,.817, , ,6.5,5.2, , , ,2.1,18.7
Dick Garrett,SG,26,BUF,78, ,1805,6.8,16.2,.419, , , ,6.8,16.2,.419,1.9,2.2,.873, , ,4.2,4.3, , , ,4.3,15.5
Rowland Garrett,SF,22,CHI,35, ,211,8.9,20.1,.441, , , ,8.9,20.1,.441,3.6,5.3,.677, , ,10.4,1.4, , , ,4.9,21.3
John Gianelli,C,22,NYK,52, ,516,5.5,12.2,.451, , , ,5.5,12.2,.451,1.6,2.3,.697, , ,10.5,1.7, , , ,5.0,12.6
Dick Gibbs,SF,24,TOT,67, ,735,3.9,10.9,.360, , , ,3.9,10.9,.360,2.3,3.1,.746, , ,4.6,3.0, , , ,5.6,10.1
Dick Gibbs,SF,24,HOU,1, ,2,0.0,18.0,.000, , , ,0.0,18.0,.000,0.0,0.0, , , ,0.0,18.0, , , ,18.0,0.0
Dick Gibbs,SF,24,KCO,66, ,733,3.9,10.9,.362, , , ,3.9,10.9,.362,2.3,3.1,.746, , ,4.6,3.0, , , ,5.5,10.2
Herm Gilliam,PG,26,ATL,76, ,2741,6.2,13.2,.468, , , ,6.2,13.2,.468,1.6,2.0,.820, , ,5.2,6.3, , , ,3.4,14.0
Gail Goodrich*,SG,29,LAL,76, ,2697,10.0,21.6,.464, , , ,10.0,21.6,.464,4.2,5.0,.840, , ,3.5,4.4, , , ,2.6,24.2
Travis Grant,SF,23,LAL,33, ,153,12.0,27.3,.440, , , ,12.0,27.3,.440,5.4,6.1,.885, , ,12.2,1.6, , , ,4.5,29.4
Johnny Green,PF,39,KCO,66, ,1245,5.5,9.2,.599, , , ,5.5,9.2,.599,2.6,3.8,.679, , ,10.4,1.7, , , ,5.3,13.6
Lamar Green,PF,25,PHO,80, ,2048,3.9,9.1,.431, , , ,3.9,9.1,.431,1.6,2.1,.754, , ,13.1,1.6, , , ,4.6,9.4
Luther Green,PF,26,PHI,5, ,32,0.0,12.4,.000, , , ,0.0,12.4,.000,3.4,10.1,.333, , ,3.4,0.0, , , ,3.4,3.4
Hal Greer*,PG,36,PHI,38, ,848,3.9,9.8,.392, , , ,3.9,9.8,.392,1.4,1.7,.821, , ,4.5,4.7, , , ,3.2,9.1
Gary Gregor,SF,27,MIL,9, ,88,4.5,13.5,.333, , , ,4.5,13.5,.333,2.0,2.9,.714, , ,13.1,3.7, , , ,3.7,11.0
Matt Guokas,SG,28,KCO,79, ,2846,4.1,7.1,.570, , , ,4.1,7.1,.570,0.9,1.1,.822, , ,3.1,5.1, , , ,2.4,9.1
Happy Hairston,PF,30,LAL,28, ,939,6.1,12.6,.482, , , ,6.1,12.6,.482,5.4,6.8,.787, , ,14.2,2.6, , , ,3.0,17.5
Jeff Halliburton,SG,23,TOT,55, ,787,7.9,18.1,.434, , , ,7.9,18.1,.434,3.2,4.0,.807, , ,4.9,4.4, , , ,4.9,19.0
Jeff Halliburton,SG,23,ATL,24, ,238,7.6,17.5,.431, , , ,7.6,17.5,.431,3.2,3.3,.955, , ,3.9,4.2, , , ,4.4,18.3
Jeff Halliburton,SG,23,PHI,31, ,549,8.0,18.4,.436, , , ,8.0,18.4,.436,3.3,4.3,.758, , ,5.4,4.5, , , ,5.1,19.3
Clem Haskins,SG,29,PHO,77, ,1581,7.7,16.6,.464, , , ,7.7,16.6,.464,3.0,3.6,.833, , ,3.9,4.6, , , ,3.3,18.4
John Havlicek*,SF,32,BOS,80, ,3367,8.2,18.2,.450, , , ,8.2,18.2,.450,4.0,4.6,.858, , ,6.1,5.7, , , ,2.1,20.3
Connie Hawkins*,SF,30,PHO,75, ,2768,5.7,12.0,.479, , , ,5.7,12.0,.479,4.2,5.3,.797, , ,8.3,4.0, , , ,3.0,15.7
Elvin Hayes*,PF,27,BAL,81, ,3347,7.7,17.3,.444, , , ,7.7,17.3,.444,3.1,4.7,.671, , ,12.7,1.4, , , ,2.5,18.5
Spencer Haywood*,PF,23,SEA,77, ,3259,9.8,20.6,.476, , , ,9.8,20.6,.476,5.2,6.2,.839, , ,11.0,2.2, , , ,2.4,24.9
Walt Hazzard,PG,30,TOT,55, ,763,5.0,12.1,.418, , , ,5.0,12.1,.418,2.2,2.7,.825, , ,4.2,6.1, , , ,5.2,12.3
Walt Hazzard,PG,30,BUF,9, ,134,6.7,16.1,.417, , , ,6.7,16.1,.417,0.8,1.6,.500, , ,2.7,4.6, , , ,5.1,14.2
Walt Hazzard,PG,30,GSW,46, ,629,4.7,11.2,.418, , , ,4.7,11.2,.418,2.5,2.9,.863, , ,4.5,6.4, , , ,5.2,11.9
Gar Heard,PF,24,TOT,81, ,1552,8.1,19.1,.425, , , ,8.1,19.1,.425,2.7,4.1,.652, , ,10.5,1.4, , , ,4.0,18.9
Gar Heard,PF,24,SEA,3, ,17,8.5,19.1,.444, , , ,8.5,19.1,.444,2.1,2.1,1.000, , ,12.7,4.2, , , ,8.5,19.1
Gar Heard,PF,24,CHI,78, ,1535,8.1,19.1,.425, , , ,8.1,19.1,.425,2.7,4.2,.650, , ,10.5,1.4, , , ,3.9,18.9
Bill Hewitt,PF,28,BUF,73, ,1332,4.1,9.8,.418, , , ,4.1,9.8,.418,1.1,2.0,.554, , ,9.9,3.0, , , ,4.2,9.3
Fred Hilton,SG,25,BUF,59, ,731,9.4,24.3,.387, , , ,9.4,24.3,.387,2.0,2.6,.774, , ,4.8,3.6, , , ,4.9,20.8
Lou Hudson,SF,28,ATL,75, ,3027,9.7,20.3,.477, , , ,9.7,20.3,.477,4.7,5.7,.825, , ,5.6,3.1, , , ,2.3,24.1
John Hummer,PF,24,BUF,66, ,1546,4.8,10.8,.444, , , ,4.8,10.8,.444,2.7,4.8,.561, , ,7.5,3.2, , , ,4.3,12.3
Phil Jackson*,PF,27,NYK,80, ,1393,6.3,14.3,.443, , , ,6.3,14.3,.443,4.0,5.0,.790, , ,8.9,2.4, , , ,5.6,16.6
Charles Johnson,SG,23,GSW,70, ,887,6.9,16.2,.428, , , ,6.9,16.2,.428,1.3,1.9,.717, , ,5.4,4.8, , , ,4.3,15.2
George Johnson,C,25,HOU,19, ,169,4.3,8.3,.513, , , ,4.3,8.3,.513,0.6,0.9,.750, , ,9.6,0.6, , , ,7.0,9.2
George Johnson,C,24,GSW,56, ,349,4.2,10.3,.410, , , ,4.2,10.3,.410,0.7,1.8,.412, , ,14.2,0.8, , , ,4.1,9.2
Gus Johnson*,PF,34,PHO,21, ,417,6.0,15.6,.381, , , ,6.0,15.6,.381,2.2,3.1,.694, , ,11.7,2.7, , , ,4.7,14.1
John Johnson,SF,25,CLE,82, ,2815,6.3,14.6,.430, , , ,6.3,14.6,.430,2.5,3.5,.734, , ,7.1,4.0, , , ,3.1,15.1
Ollie Johnson,SF,23,POR,78, ,2138,5.2,10.4,.497, , , ,5.2,10.4,.497,2.6,3.5,.757, , ,7.0,3.4, , , ,2.8,13.0
Wali Jones,SG,30,MIL,27, ,419,5.1,12.5,.407, , , ,5.1,12.5,.407,1.4,1.5,.889, , ,2.5,4.8, , , ,3.4,11.5
Bob Kauffman,SF,26,BUF,77, ,3049,6.3,12.5,.505, , , ,6.3,12.5,.505,3.3,4.2,.780, , ,10.1,4.7, , , ,2.5,15.9
Toby Kimball,PF,30,KCO,67, ,643,5.4,12.3,.436, , , ,5.4,12.3,.436,2.5,3.8,.657, , ,10.7,1.5, , , ,4.8,13.2
Jim King,SG,31,CHI,65, ,785,5.3,12.1,.441, , , ,5.3,12.1,.441,2.0,2.4,.846, , ,3.5,3.7, , , ,3.5,12.7
Don Kojis,SF,34,KCO,77, ,1240,8.0,16.7,.480, , , ,8.0,16.7,.480,3.1,4.0,.774, , ,5.7,2.3, , , ,3.7,19.1
Howard Komives,PG,31,BUF,67, ,1468,4.0,10.5,.380, , , ,4.0,10.5,.380,2.1,2.4,.867, , ,2.9,5.9, , , ,3.8,10.1
Steve Kuberski,SF,25,BOS,78, ,762,6.6,16.4,.403, , , ,6.6,16.4,.403,3.1,4.0,.774, , ,9.3,1.2, , , ,4.3,16.3
Sam Lacey,C,24,KCO,79, ,2930,5.8,12.2,.474, , , ,5.8,12.2,.474,1.5,2.2,.708, , ,11.5,2.3, , , ,3.5,13.1
Bob Lanier*,C,24,DET,81, ,3150,9.3,18.9,.490, , , ,9.3,18.9,.490,3.5,4.5,.773, , ,13.8,3.0, , , ,3.2,22.0
Stu Lantz,SG,26,DET,51, ,1603,4.2,10.2,.407, , , ,4.2,10.2,.407,2.7,3.4,.800, , ,3.9,3.1, , , ,2.6,11.0
Mo Layton,SG,24,PHO,65, ,990,6.8,15.8,.431, , , ,6.8,15.8,.431,3.3,4.3,.756, , ,2.8,5.1, , , ,4.6,16.9
Manny Leaks,C,27,PHI,82, ,2530,5.4,13.3,.404, , , ,5.4,13.3,.404,2.0,2.8,.720, , ,9.6,1.4, , , ,2.7,12.8
Clyde Lee,PF,28,GSW,66, ,1476,4.1,8.9,.466, , , ,4.1,8.9,.466,1.8,3.2,.565, , ,14.6,0.8, , , ,4.5,10.1
Russ Lee,SF,23,MIL,46, ,277,6.4,16.5,.386, , , ,6.4,16.5,.386,4.2,5.6,.744, , ,5.6,4.9, , , ,4.7,16.9
Kevin Loughery,SG,32,PHI,32, ,955,6.4,16.1,.396, , , ,6.4,16.1,.396,4.0,4.9,.823, , ,4.3,5.6, , , ,3.9,16.8
Bob Love,PF,30,CHI,82, ,3033,9.2,21.3,.431, , , ,9.2,21.3,.431,4.1,5.0,.824, , ,6.3,1.4, , , ,2.8,22.5
Stan Love,PF,23,BAL,72, ,995,6.9,15.8,.436, , , ,6.9,15.8,.436,2.9,3.6,.790, , ,10.9,1.7, , , ,6.3,16.6
Jerry Lucas*,PF,32,NYK,71, ,2001,5.6,10.9,.513, , , ,5.6,10.9,.513,1.4,1.8,.800, , ,9.2,5.7, , , ,2.8,12.7
Pete Maravich*,SG,25,ATL,79, ,3089,9.2,20.8,.441, , , ,9.2,20.8,.441,5.7,7.1,.800, , ,4.0,6.4, , , ,2.9,24.0
Jack Marin,SF,28,HOU,81, ,3019,7.4,15.9,.468, , , ,7.4,15.9,.468,3.0,3.5,.849, , ,6.0,3.5, , , ,2.9,17.8
Harvey Marlatt,SG,24,DET,7, ,26,2.8,5.5,.500, , , ,2.8,5.5,.500,0.0,0.0, , , ,1.4,5.5, , , ,1.4,5.5
LaRue Martin,C,22,POR,77, ,996,5.2,13.2,.396, , , ,5.2,13.2,.396,1.8,2.8,.649, , ,12.9,1.5, , , ,5.9,12.3
Eddie Mast,PF,24,ATL,42, ,447,4.0,9.5,.424, , , ,4.0,9.5,.424,1.5,2.4,.633, , ,11.0,3.0, , , ,4.0,9.6
Don May,SF,27,TOT,58, ,919,7.4,16.6,.446, , , ,7.4,16.6,.446,2.9,3.6,.806, , ,8.2,2.5, , , ,5.3,17.7
Don May,SF,27,ATL,32, ,317,6.9,15.2,.455, , , ,6.9,15.2,.455,2.5,3.5,.710, , ,7.6,2.4, , , ,6.2,16.4
Don May,SF,27,PHI,26, ,602,7.7,17.3,.441, , , ,7.7,17.3,.441,3.2,3.7,.855, , ,8.6,2.6, , , ,4.8,18.5
Bob McAdoo*,PF,21,BUF,80, ,2562,8.2,18.2,.452, , , ,8.2,18.2,.452,3.8,4.9,.774, , ,10.2,2.0, , , ,3.6,20.2
Paul McCracken,SG,22,HOU,24, ,305,5.2,10.5,.494, , , ,5.2,10.5,.494,2.7,4.6,.590, , ,6.0,2.0, , , ,3.8,13.1
Jim McDaniels,C,24,SEA,68, ,1095,5.1,12.7,.399, , , ,5.1,12.7,.399,2.3,3.3,.700, , ,11.3,2.6, , , ,4.6,12.4
Jon McGlocklin,SG,29,MIL,80, ,1951,6.5,12.9,.502, , , ,6.5,12.9,.502,1.2,1.3,.863, , ,2.9,4.4, , , ,2.2,14.1
Kenny McIntosh,SF,24,TOT,59, ,1138,3.6,10.8,.337, , , ,3.6,10.8,.337,1.3,2.1,.597, , ,7.3,1.7, , , ,3.2,8.5
Kenny McIntosh,SF,24,CHI,3, ,33,8.7,14.2,.615, , , ,8.7,14.2,.615,0.0,2.2,.000, , ,9.8,1.1, , , ,4.4,17.5
Kenny McIntosh,SF,24,SEA,56, ,1105,3.5,10.7,.326, , , ,3.5,10.7,.326,1.3,2.1,.615, , ,7.2,1.7, , , ,3.2,8.3
Stan McKenzie,SF-SG,28,TOT,33, ,294,5.9,14.6,.403, , , ,5.9,14.6,.403,3.7,4.5,.811, , ,6.7,2.8, , , ,5.3,15.4
Stan McKenzie,SG,28,POR,7, ,107,4.4,12.1,.361, , , ,4.4,12.1,.361,4.7,5.4,.875, , ,7.1,2.7, , , ,5.0,13.5
Stan McKenzie,SF,28,HOU,26, ,187,6.7,16.0,.422, , , ,6.7,16.0,.422,3.1,4.0,.762, , ,6.5,2.9, , , ,5.4,16.6
Jim McMillian,SF,24,LAL,81, ,2953,8.0,17.4,.458, , , ,8.0,17.4,.458,2.7,3.2,.845, , ,5.4,2.7, , , ,2.1,18.7
Eric McWilliams,PF,22,HOU,44, ,245,5.0,14.4,.347, , , ,5.0,14.4,.347,2.6,5.4,.486, , ,8.8,0.7, , , ,6.8,12.6
Cliff Meely,PF,25,HOU,82, ,1694,5.7,14.0,.408, , , ,5.7,14.0,.408,2.0,2.9,.672, , ,10.5,1.9, , , ,5.6,13.3
Dean Meminger,SG,24,NYK,80, ,1453,4.7,9.0,.515, , , ,4.7,9.0,.515,2.0,3.2,.628, , ,5.7,3.3, , , ,2.7,11.3
John Mengelt,SG,23,TOT,79, ,1647,7.0,14.2,.492, , , ,7.0,14.2,.492,2.8,3.5,.794, , ,4.0,3.3, , , ,3.2,16.8
John Mengelt,SG,23,KCO,12, ,212,4.4,11.5,.382, , , ,4.4,11.5,.382,1.9,3.2,.579, , ,3.7,4.2, , , ,4.1,10.7
John Mengelt,SG,23,DET,67, ,1435,7.4,14.6,.504, , , ,7.4,14.6,.504,2.9,3.5,.823, , ,4.0,3.2, , , ,3.1,17.7
Mark Minor,SF,22,BOS,4, ,20,1.8,7.2,.250, , , ,1.8,7.2,.250,5.4,7.2,.750, , ,7.2,3.6, , , ,9.0,9.0
Earl Monroe*,SG,28,NYK,75, ,2370,7.5,15.4,.488, , , ,7.5,15.4,.488,2.6,3.2,.822, , ,3.7,4.4, , , ,3.0,17.7
Otto Moore,C,26,HOU,82, ,2712,5.5,11.4,.487, , , ,5.5,11.4,.487,1.7,2.8,.602, , ,11.5,2.2, , , ,3.2,12.8
Erwin Mueller,PF,28,DET,21, ,80,4.1,14.0,.290, , , ,4.1,14.0,.290,2.3,3.2,.714, , ,6.3,3.2, , , ,5.9,10.4
