Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Harry Gallatin*,PF,30,DET,72, ,1990,6.2,16.2,.379, , , ,6.2,16.2,.379,7.1,9.0,.787, , ,13.5,1.6, , , ,3.9,19.4
Dick Garmaker,SG,25,MNL,68, ,2216,6.3,16.1,.395, , , ,6.3,16.1,.395,5.1,6.7,.764, , ,5.9,3.0, , , ,3.1,17.8
Jack George,PG,29,PHW,72, ,1910,4.4,11.8,.370, , , ,4.4,11.8,.370,3.4,4.6,.736, , ,5.4,4.4, , , ,2.6,12.1
Tom Gola*,SG,25,PHW,59, ,2126,5.0,12.0,.415, , , ,5.0,12.0,.415,3.8,5.1,.746, , ,10.8,5.5, , , ,3.8,13.8
Joe Graboski,PF,28,PHW,72, ,2077,5.9,17.6,.335, , , ,5.9,17.6,.335,3.9,5.3,.749, , ,9.9,2.2, , , ,4.3,15.8
Richie Guerin*,SG,25,NYK,63, ,2368,5.2,14.8,.354, , , ,5.2,14.8,.354,5.4,7.8,.691, , ,7.4,4.8, , , ,3.1,15.8
Cliff Hagan*,SF,26,STL,70, ,2190,8.3,18.7,.443, , , ,8.3,18.7,.443,6.3,8.2,.768, , ,11.6,2.9, , , ,4.4,22.9
Bob Harrison,SG,30,SYR,72, ,1799,4.2,12.1,.348, , , ,4.2,12.1,.348,1.9,2.4,.795, , ,3.3,3.4, , , ,4.0,10.3
Tom Heinsohn*,PF,23,BOS,69, ,2206,7.6,20.0,.382, , , ,7.6,20.0,.382,4.8,6.4,.746, , ,11.5,2.0, , , ,4.5,20.1
Joe Holup,SF,23,TOT,53, ,740,4.4,13.5,.327, , , ,4.4,13.5,.327,3.5,4.6,.755, , ,10.8,1.8, , , ,4.8,12.3
Joe Holup,SF,23,SYR,16, ,133,3.8,15.4,.246, , , ,3.8,15.4,.246,4.3,6.2,.696, , ,6.2,3.5, , , ,6.2,11.9
Joe Holup,SF,23,DET,37, ,607,4.6,13.1,.348, , , ,4.6,13.1,.348,3.3,4.2,.775, , ,11.7,1.4, , , ,4.5,12.4
Bob Hopkins,PF,23,SYR,69, ,1224,6.5,16.3,.399, , , ,6.5,16.3,.399,3.6,4.7,.764, , ,11.5,1.3, , , ,4.8,16.6
Bob Houbregs*,PF,25,DET,17, ,302,5.8,16.3,.358, , , ,5.8,16.3,.358,3.6,5.1,.698, , ,7.7,2.3, , , ,4.3,15.3
Hot Rod Hundley,SG,23,MNL,65, ,1154,5.4,17.1,.318, , , ,5.4,17.1,.318,3.2,5.1,.642, , ,5.8,3.8, , , ,3.1,14.1
Mel Hutchins,PF,29,NYK,18, ,384,4.8,12.3,.389, , , ,4.8,12.3,.389,2.3,4.0,.558, , ,8.1,3.2, , , ,2.9,11.8
McCoy Ingram,PF,26,MNL,24, ,267,3.6,13.9,.262, , , ,3.6,13.9,.262,1.8,3.8,.464, , ,15.6,2.7, , , ,5.9,9.0
Neil Johnston*,C,28,PHW,71, ,2408,7.1,16.5,.429, , , ,7.1,16.5,.429,6.6,8.1,.819, , ,11.8,2.5, , , ,3.5,20.8
Sam Jones*,SG,24,BOS,56, ,594,6.1,14.1,.429, , , ,6.1,14.1,.429,3.6,5.1,.714, , ,9.7,2.2, , , ,2.5,15.8
Phil Jordon,C,24,TOT,58, ,898,7.7,18.7,.413, , , ,7.7,18.7,.413,2.6,3.7,.688, , ,12.1,1.5, , , ,4.3,18.0
Phil Jordon,C-F,24,NYK,12, ,75,7.7,16.3,.471, , , ,7.7,16.3,.471,2.4,2.9,.833, , ,11.5,2.4, , , ,5.3,17.8
Phil Jordon,C,24,DET,46, ,823,7.7,18.9,.409, , , ,7.7,18.9,.409,2.6,3.8,.678, , ,12.1,1.4, , , ,4.2,18.1
Billy Kenville,SG,27,DET,35, ,649,5.9,15.5,.379, , , ,5.9,15.5,.379,2.6,4.2,.613, , ,5.7,3.7, , , ,3.8,14.3
Red Kerr,C,25,SYR,72, ,2384,6.1,15.4,.399, , , ,6.1,15.4,.399,4.2,6.4,.664, , ,14.5,1.3, , , ,3.0,16.5
George King,PG,29,CIN,63, ,2272,3.7,10.2,.364, , , ,3.7,10.2,.364,2.2,3.6,.617, , ,4.8,5.3, , , ,2.0,9.7
Jim Krebs,C,22,MNL,68, ,1259,5.7,15.1,.378, , , ,5.7,15.1,.378,3.9,5.0,.767, , ,14.4,0.8, , , ,5.2,15.2
Slick Leonard*,PG,25,MNL,66, ,2074,4.6,13.8,.335, , , ,4.6,13.8,.335,3.6,4.7,.765, , ,4.1,3.8, , , ,2.5,12.8
Earl Lloyd*,SF,29,SYR,61, ,1045,4.1,12.4,.331, , , ,4.1,12.4,.331,2.7,3.7,.745, , ,9.9,2.1, , , ,6.2,10.9
Jim Loscutoff,SF,27,BOS,5, ,56,7.1,19.9,.355, , , ,7.1,19.9,.355,0.6,1.9,.333, , ,12.9,0.6, , , ,5.1,14.8
Clyde Lovellette*,C,28,CIN,71, ,2589,9.4,21.4,.441, , , ,9.4,21.4,.441,4.2,5.6,.743, , ,12.0,1.9, , , ,3.3,23.1
Ed Macauley*,C,29,STL,72, ,1908,7.1,16.6,.428, , , ,7.1,16.6,.428,5.0,7.0,.724, , ,9.0,2.7, , , ,2.9,19.2
Tom Marshall,SF,27,TOT,38, ,518,3.6,11.5,.313, , , ,3.6,11.5,.313,3.3,4.4,.762, , ,7.0,1.3, , , ,3.0,10.6
Tom Marshall,SF,27,DET,9, ,66,3.8,12.0,.318, , , ,3.8,12.0,.318,3.8,4.4,.875, , ,4.4,2.2, , , ,3.3,11.5
Tom Marshall,SF,27,CIN,29, ,452,3.6,11.5,.313, , , ,3.6,11.5,.313,3.3,4.4,.745, , ,7.4,1.2, , , ,2.9,10.4
Slater Martin*,PG,32,STL,60, ,2098,4.4,13.2,.336, , , ,4.4,13.2,.336,3.5,4.7,.746, , ,3.9,3.7, , , ,3.2,12.4
Brendan McCann,PG,22,NYK,36, ,295,2.7,12.2,.220, , , ,2.7,12.2,.220,3.1,4.5,.676, , ,5.5,6.6, , , ,4.1,8.4
Dick McGuire*,PG,32,DET,69, ,2311,3.2,8.5,.373, , , ,3.2,8.5,.373,2.3,3.5,.667, , ,4.5,7.1, , , ,2.8,8.7
Jack McMahon,SG,29,STL,72, ,2239,3.5,11.6,.300, , , ,3.5,11.6,.300,2.2,3.6,.606, , ,3.1,5.4, , , ,3.0,9.1
Monk Meineke,PF,27,CIN,67, ,792,5.7,16.0,.356, , , ,5.7,16.0,.356,3.5,5.4,.647, , ,10.3,1.7, , , ,7.0,14.9
Vern Mikkelsen*,PF,29,MNL,72, ,2390,6.6,16.1,.410, , , ,6.6,16.1,.410,5.6,7.1,.786, , ,12.1,2.5, , , ,4.5,18.8
Red Morrison,C,25,STL,13, ,79,4.1,11.8,.346, , , ,4.1,11.8,.346,1.4,1.8,.750, , ,11.8,0.0, , , ,5.5,9.6
Willie Naulls,SF,23,NYK,68, ,2369,7.2,18.1,.397, , , ,7.2,18.1,.397,4.3,5.2,.826, , ,12.1,1.5, , , ,3.3,18.7
Jack Nichols,PF,31,BOS,69, ,1224,5.0,14.2,.351, , , ,5.0,14.2,.351,1.7,2.4,.738, , ,8.9,1.9, , , ,3.6,11.7
Chuck Noble,SG,26,DET,61, ,1363,5.3,15.9,.331, , , ,5.3,15.9,.331,1.5,2.0,.727, , ,3.7,4.0, , , ,4.4,12.0
Togo Palazzi,SF,25,SYR,67, ,1001,8.2,20.8,.394, , , ,8.2,20.8,.394,4.4,6.1,.719, , ,8.7,1.5, , , ,4.5,20.8
Med Park,SG,24,STL,71, ,1103,4.3,11.8,.366, , , ,4.3,11.8,.366,3.9,5.3,.728, , ,6.0,2.5, , , ,3.5,12.5
Worthy Patterson,G,26,STL,4, ,13,8.3,22.2,.375, , , ,8.3,22.2,.375,2.8,5.5,.500, , ,5.5,5.5, , , ,8.3,19.4
Jerry Paulson,G,22,CIN,6, ,68,4.2,12.2,.348, , , ,4.2,12.2,.348,2.1,3.2,.667, , ,5.3,2.1, , , ,2.6,10.6
Jim Paxson,SG,25,CIN,67, ,1795,4.5,12.8,.352, , , ,4.5,12.8,.352,4.2,5.7,.733, , ,7.0,2.8, , , ,3.7,13.2
Bob Pettit*,PF,25,STL,70, ,2528,8.3,20.2,.410, , , ,8.3,20.2,.410,7.9,10.6,.749, , ,17.3,2.2, , , ,3.2,24.5
Andy Phillip*,PG,35,BOS,70, ,1164,3.0,8.4,.355, , , ,3.0,8.4,.355,1.3,2.2,.592, , ,4.9,3.7, , , ,3.7,7.3
Dave Piontek,SF,23,CIN,71, ,1032,5.2,13.8,.378, , , ,5.2,13.8,.378,3.3,5.3,.629, , ,8.9,1.8, , , ,4.7,13.8
Ray Radziszewski,F,22,PHW,1, ,6,0.0,18.0,.000, , , ,0.0,18.0,.000,0.0,0.0, , , ,12.0,6.0, , , ,6.0,0.0
Frank Ramsey*,SG,26,BOS,69, ,2047,6.6,15.8,.419, , , ,6.6,15.8,.419,6.7,8.3,.811, , ,8.9,2.9, , , ,4.3,20.0
Richie Regan,SG,27,CIN,72, ,1648,4.4,12.4,.355, , , ,4.4,12.4,.355,2.6,3.8,.698, , ,3.8,4.0, , , ,3.8,11.4
Dick Ricketts,PF,24,CIN,72, ,1620,4.8,14.8,.324, , , ,4.8,14.8,.324,2.9,4.4,.673, , ,9.1,2.5, , , ,6.2,12.5
Arnie Risen*,C,33,BOS,63, ,1119,4.3,12.8,.338, , , ,4.3,12.8,.338,3.7,5.4,.683, , ,11.6,1.6, , , ,6.3,12.3
Lennie Rosenbluth,SF,25,PHW,53, ,373,8.8,25.6,.343, , , ,8.8,25.6,.343,5.1,8.1,.631, , ,8.8,2.2, , , ,3.8,22.7
Bill Russell*,C,23,BOS,69, ,2640,6.2,14.1,.442, , , ,6.2,14.1,.442,3.1,6.0,.519, , ,21.3,2.8, , , ,2.5,15.6
Woody Sauldsberry,PF,23,PHW,71, ,2377,5.9,16.4,.360, , , ,5.9,16.4,.360,2.0,3.3,.615, , ,11.0,0.9, , , ,3.7,13.8
Dolph Schayes*,PF,29,SYR,72, ,2918,7.2,18.0,.398, , , ,7.2,18.0,.398,7.8,8.6,.904, , ,12.6,2.8, , , ,3.0,22.1
Dick Schnittker,SF,29,MNL,50, ,979,4.7,13.1,.359, , , ,4.7,13.1,.359,7.4,8.7,.848, , ,7.8,2.6, , , ,4.6,16.8
Kenny Sears,PF,24,NYK,72, ,2685,6.0,13.6,.439, , , ,6.0,13.6,.439,6.1,7.4,.822, , ,10.5,1.7, , , ,3.4,18.0
Frank Selvy,SG,25,TOT,38, ,426,3.7,14.1,.263, , , ,3.7,14.1,.263,4.0,6.5,.610, , ,7.4,3.0, , , ,3.7,11.4
Frank Selvy,G-F,25,STL,26, ,195,3.0,15.3,.193, , , ,3.0,15.3,.193,5.0,8.9,.563, , ,9.8,3.0, , , ,4.2,10.9
Frank Selvy,SG,25,MNL,12, ,231,4.4,13.1,.333, , , ,4.4,13.1,.333,3.1,4.5,.690, , ,5.5,3.0, , , ,3.3,11.8
Paul Seymour,PG,30,SYR,64, ,763,5.0,14.9,.340, , , ,5.0,14.9,.340,2.5,3.0,.841, , ,5.0,4.4, , , ,4.2,12.6
Chuck Share,C,30,STL,72, ,1824,4.3,10.8,.396, , , ,4.3,10.8,.396,3.7,5.8,.648, , ,14.8,2.6, , , ,5.5,12.3
Bill Sharman*,SG,31,BOS,63, ,2214,8.9,21.1,.424, , , ,8.9,21.1,.424,4.9,5.5,.893, , ,4.8,2.7, , , ,2.5,22.8
Ron Shavlik,F,24,NYK,1, ,2,0.0,18.0,.000, , , ,0.0,18.0,.000,0.0,0.0, , , ,18.0,0.0, , , ,0.0,0.0
Gene Shue,SG,26,DET,63, ,2333,5.4,14.2,.384, , , ,5.4,14.2,.384,4.3,5.0,.844, , ,5.1,2.7, , , ,2.3,15.2
Ron Sobie,PG,23,NYK,55, ,1399,5.6,13.9,.403, , , ,5.6,13.9,.403,5.0,6.2,.820, , ,6.8,3.2, , , ,3.8,16.2
Guy Sparrow,SF,25,NYK,72, ,1661,6.9,18.2,.379, , , ,6.9,18.2,.379,3.6,5.6,.642, , ,10.0,1.5, , , ,5.0,17.4
Art Spoelstra,C,25,TOT,67, ,1305,4.4,11.6,.384, , , ,4.4,11.6,.384,3.5,5.2,.679, , ,9.2,1.6, , , ,6.2,12.4
Art Spoelstra,C,25,MNL,50, ,1098,4.6,11.6,.399, , , ,4.6,11.6,.399,3.3,4.9,.667, , ,9.2,1.7, , , ,6.0,12.5
Art Spoelstra,C,25,NYK,17, ,207,3.5,11.5,.303, , , ,3.5,11.5,.303,4.7,6.4,.730, , ,8.9,1.0, , , ,7.3,11.7
Maurice Stokes*,PF,24,CIN,63, ,2460,6.1,17.3,.351, , , ,6.1,17.3,.351,3.5,4.9,.715, , ,16.7,5.9, , , ,3.3,15.6
Bill Thieben,PF,22,DET,27, ,243,6.2,21.2,.294, , , ,6.2,21.2,.294,2.4,4.0,.593, , ,9.6,1.0, , , ,6.5,14.8
Lou Tsioropoulos,SF,27,BOS,70, ,1819,3.9,12.3,.317, , , ,3.9,12.3,.317,2.8,4.1,.686, , ,8.6,2.2, , , ,4.8,10.6
Jack Twyman*,SF,23,CIN,72, ,2178,7.7,17.0,.452, , , ,7.7,17.0,.452,5.1,6.5,.775, , ,7.7,1.8, , , ,3.7,20.4
Charlie Tyra,C,22,NYK,68, ,1182,5.3,14.9,.357, , , ,5.3,14.9,.357,4.6,6.8,.670, , ,14.6,1.0, , , ,5.3,15.2
Jim Walsh,F,27,PHW,10, ,72,2.5,13.5,.185, , , ,2.5,13.5,.185,5.0,8.5,.588, , ,7.5,4.0, , , ,4.5,10.0
Win Wilfong,PG,24,STL,71, ,1360,5.2,14.4,.361, , , ,5.2,14.4,.361,4.3,6.3,.685, , ,7.7,4.3, , , ,5.3,14.7
George Yardley*,SF,29,DET,72, ,2843,8.5,20.6,.414, , , ,8.5,20.6,.414,8.3,10.2,.811, , ,9.7,1.2, , , ,2.9,25.3
